id,RT1_K,RT1_J,T1_Ja,RT1_I,T2_K,T2_J,T2_I,T2_Ja,U2_I,T1_I,T1_J,T1_K,technique,speedup,RT2_J,VEC2,VEC1,SCR,T1_Ia,T1_Ka,OMP1,U1_K,U1_J,U1_I,T2_Ka,RT2_I,T2_Ia,U2_J,U2_K,cost_mean,RT2_K,OMP2,points
1,1,1,256,1,64,1,64,256,27,128,32,1,DLMT,0.9742780603590784,1,True,False,True,2048,128,False,2,1,28,256,1,1,1,1,0.05297534285714286,32,False,280
