id,runs,baseline,mean_confidence_interval_inf,T1_I,T1_J,cost_mean,U_J,U_I,technique,T2_I,cost_std,correct_result,T2_J,U1_I,OMP,VEC2,mean_confidence_interval_sup,VEC1,RT_I,SCR,RT_J
22,10,False,5.724328576111201,4,1,5.725333,1,22,DLMT,256,0.0016205742809263853,True,2048,30,False,True,5.726337423888799,False,1,False,2
23,10,False,2.19705731736084,4,1024,2.197125,1,2,DLMT,2048,0.00010920164833925827,True,1024,20,False,False,2.1971926826391606,False,1,True,32
24,10,False,0.7941372878600836,2048,128,0.9058220999999997,20,1,DLMT,2048,0.1801963654413984,True,2048,25,True,False,1.0175069121399158,True,1,False,1
25,10,False,6.88967729079087,64,256,6.8900440000000005,11,1,DLMT,2048,0.000591662065709811,True,1,17,False,True,6.890410709209131,False,32,False,4
26,10,False,0.9610354320411033,1,1,0.9728832000000001,7,1,DLMT,16,0.019115622651642787,True,128,4,True,False,0.9847309679588968,True,1,False,32
27,10,False,0.9355460710731677,16,4,0.9673187000000001,1,19,DLMT,512,0.0512631229209653,True,16,4,True,False,0.9990913289268325,True,32,False,1
28,10,False,3.4684945642969796,256,1,3.468732,30,1,DLMT,512,0.0003830874573775786,True,2048,17,False,True,3.4689694357030207,True,32,True,2
29,10,False,4.489214446311345,16,1,4.490481,1,29,DLMT,1024,0.0020435040983566113,True,32,8,False,False,4.491747553688655,True,2,False,2
30,10,False,0.9046561812761043,4,4,0.9184707000000001,25,1,DLMT,16,0.02228885035191363,True,512,10,True,False,0.9322852187238959,True,2,False,4
31,10,False,2.677805854756046,8,4,2.6786649999999996,14,1,DLMT,2048,0.0013861763957014658,True,64,7,False,True,2.679524145243953,True,1,True,1
32,10,False,0.8386340152523386,64,256,0.8627914000000001,1,26,DLMT,1,0.03897640911679782,True,2048,4,True,False,0.8869487847476616,False,1,True,8
33,1,False,inf,1,1,inf,1,23,DLMT,2048,inf,False,1,29,True,False,inf,False,2,True,4
34,10,False,2.5955528845499307,1,2,2.595786,1,10,DLMT,8,0.00037611700307216636,True,2,11,False,True,2.596019115450069,False,1,True,8
35,10,False,7.560571590046959,2,2,7.560733999999999,10,1,DLMT,2,0.00026203816515907785,True,2048,2,False,True,7.560896409953039,True,2,False,32
36,10,False,4.213545456979414,512,1,4.214118,1,21,DLMT,1,0.0009237618740779469,True,512,20,False,True,4.214690543020586,False,16,False,1
37,10,False,1.7503281964471087,8,2,1.75041,1,8,DLMT,2048,0.00013198484761515444,True,256,2,False,False,1.7504918035528914,True,1,True,4
38,10,False,0.5587742253036077,4,8,0.6995107999999999,1,30,DLMT,2048,0.227069542931147,True,1,30,True,False,0.8402473746963921,False,1,True,16
39,10,True,5.786865862269479,1,1,5.787025,1,1,DLMT,1,0.00025675864152937617,True,1,1,False,False,5.787184137730521,False,1,False,1
40,10,False,0.7643309778586295,2,16,0.833407,21,1,DLMT,2,0.1114497834623289,True,32,23,True,False,0.9024830221413705,False,1,True,8
41,10,False,0.742521690319625,8,4,0.7695671,1,8,DLMT,1,0.043636054293324913,True,256,22,True,False,0.7966125096803749,True,32,True,1
42,10,False,0.6587805819202477,1024,128,0.7130623,1,12,DLMT,1,0.08758011156997916,True,256,30,True,False,0.7673440180797524,False,1,True,1
43,10,False,0.5121508678147342,1024,2,0.6310525000000001,1,4,DLMT,2048,0.191840247159062,True,2048,1,True,False,0.7499541321852661,True,2,True,2
44,10,False,0.451161382562706,128,1024,0.4884396,17,1,DLMT,2048,0.060146041020502757,True,1,1,True,False,0.525717817437294,True,4,True,16
45,10,False,0.5306949106073038,16,64,0.6849855,29,1,DLMT,2048,0.248938086546133,True,1,7,True,False,0.8392760893926963,False,32,True,2
46,10,False,0.6927116012727377,16,32,0.7312165000000002,1,7,DLMT,512,0.06212521353082017,True,256,3,True,False,0.7697213987272626,False,1,True,16
47,10,False,0.5854944440443688,128,8,0.6887738,1,25,DLMT,1,0.1666346946531844,True,8,20,True,False,0.7920531559556312,True,4,True,16
48,10,False,0.8029569899544388,16,128,0.8266836999999999,1,11,DLMT,32,0.03828154278252118,True,1024,22,True,False,0.8504104100455611,False,2,True,32
49,10,False,0.6555375322936506,4,2048,0.7116266,1,22,DLMT,512,0.09049615563680038,True,2048,30,True,False,0.7677156677063494,True,4,True,4
50,10,False,0.8476198608137175,8,64,0.8681699999999999,1,20,DLMT,8,0.03315634704245931,True,1024,3,True,False,0.8887201391862822,True,32,True,2
51,10,False,0.7085499005594309,512,128,0.7535318,30,1,DLMT,512,0.07257544364838563,True,1024,1,True,False,0.798513699440569,True,4,True,32
52,10,False,0.41833628417607194,2048,64,0.5182477000000001,9,1,DLMT,1,0.1612007367216726,True,128,22,True,False,0.6181591158239282,True,8,True,4
53,10,False,0.8437510040970306,32,2048,0.8681281999999999,30,1,DLMT,32,0.039331060483541486,True,2048,27,True,False,0.8925053959029692,False,1,True,8
54,10,False,0.4509513080894373,128,4,0.6050654,21,1,DLMT,2048,0.2486533190456946,True,1024,30,True,False,0.7591794919105627,True,4,True,32
55,10,False,0.745659745720574,1,1,0.7608693000000001,22,1,DLMT,1024,0.024539651798874396,True,512,20,True,False,0.7760788542794261,False,2,True,8
56,10,False,0.9009056595873962,4,1,0.9208319999999999,1,21,DLMT,32,0.032149887259522406,True,32,14,True,False,0.9407583404126035,True,1,True,32
57,10,False,0.7986958446861853,1,2048,0.8223769000000001,13,1,DLMT,4,0.038207881766593656,True,1,9,True,False,0.8460579553138149,False,2,True,1
58,10,False,0.808239401148877,64,8,0.8317555999999999,16,1,DLMT,1,0.037941896313178666,True,2048,2,True,False,0.8552717988511228,False,32,True,2
59,10,False,0.5760020517664458,2048,4,0.6806106000000001,1,1,DLMT,2048,0.168779262145087,True,64,25,True,False,0.7852191482335543,False,32,True,1
60,10,False,0.7861170982828545,1,8,0.8137321000000002,1,30,DLMT,16,0.044555054942060156,True,16,6,True,False,0.8413471017171459,False,2,True,16
61,10,False,0.800626171158403,8,16,0.8519205000000001,1,28,DLMT,1024,0.08276014838465434,True,1,16,True,False,0.9032148288415972,False,1,True,32
62,10,False,0.4409251083568928,64,4,0.5893286,1,17,DLMT,2048,0.23943962747055886,True,2048,18,True,False,0.7377320916431072,False,16,True,8
63,10,False,0.7767446794542809,256,2048,0.7984313999999999,1,9,DLMT,256,0.034990149025690094,True,1,9,True,False,0.8201181205457189,False,32,True,2
64,10,False,0.44569831761280065,1,1,0.5900164,1,28,DLMT,2048,0.23284807858266732,True,1024,21,True,False,0.7343344823871993,False,16,True,2
65,10,False,0.6448481830228122,32,1,0.7110757,9,1,DLMT,32,0.10685390092743455,True,4,2,True,False,0.7773032169771877,False,8,True,1
66,10,False,0.7848920778263567,1,32,0.8202682000000001,1,2,DLMT,64,0.05707713087358192,True,1,13,True,False,0.8556443221736435,True,1,True,1
67,10,False,0.4361419839860692,1,8,0.5878029,1,10,DLMT,2048,0.24469527522673995,True,16,26,True,False,0.7394638160139309,True,1,True,32
68,10,False,0.5551060221528938,2048,1,0.6963583,26,1,DLMT,1,0.22790159727788223,True,2048,18,True,False,0.8376105778471061,True,1,True,8
69,10,False,0.827737020389045,16,512,0.8737824,1,30,DLMT,1024,0.07429130149647403,True,2048,22,True,False,0.919827779610955,True,32,True,1
70,10,False,0.8232053787414356,1,256,0.8406380999999999,1,2,DLMT,1,0.02812659080816587,True,2048,7,True,False,0.8580708212585643,False,1,True,32
71,10,False,0.9841566767615887,4,2,1.0059263,25,1,DLMT,4,0.035123907265707195,True,16,25,True,False,1.0276959232384115,False,8,True,2
72,10,False,0.423682328163944,64,1,0.5715323000000001,1,2,DLMT,2048,0.2385465583457661,True,128,8,True,False,0.7193822718360562,True,4,True,2
73,10,False,0.6789434338156773,8,128,0.7279992,1,13,DLMT,512,0.07914836942451817,True,2048,8,True,False,0.7770549661843226,True,4,True,1
74,10,False,0.83628815059461,4,1,0.8606947,1,10,DLMT,4,0.039378420499176954,True,1,30,True,False,0.88510124940539,False,16,True,4
75,10,False,0.8160851360298236,64,1,0.8355393,5,1,DLMT,256,0.03138806049774341,True,2,26,True,False,0.8549934639701764,True,32,True,4
76,10,False,0.4110620151771056,2048,4,0.5784976000000001,7,1,DLMT,2048,0.2701467035002278,True,32,1,True,False,0.7459331848228945,True,16,True,8
77,10,False,0.5928059250824466,2048,8,0.7124729000000001,1,1,DLMT,2048,0.1930750791476984,True,16,2,True,False,0.8321398749175536,True,1,True,32
78,10,False,0.5068061721173378,2048,16,0.6291992000000001,1,23,DLMT,2048,0.1974733928208051,True,32,20,True,False,0.7515922278826623,False,32,True,1
79,10,False,0.4212571107899858,2048,4,0.5396911,1,30,DLMT,2048,0.19108573485922492,True,1,15,True,False,0.6581250892100141,False,4,True,8
80,10,False,0.5624476853524794,2048,1,0.7101571,27,1,DLMT,2048,0.2383197782310356,True,256,26,True,False,0.8578665146475206,False,1,True,4
81,10,False,0.447186268136479,2048,8,0.5842057,1,8,DLMT,2048,0.22107216857490228,True,512,19,True,False,0.7212251318635211,True,16,True,1
82,10,False,0.5419131881570903,2048,32,0.6997578,1,6,DLMT,2048,0.25467227650405927,True,1,1,True,False,0.8576024118429096,False,2,True,32
83,10,False,0.45391371756268817,2048,2048,0.5964225000000001,1,1,DLMT,2048,0.2299288877928348,True,2048,2,True,False,0.738931282437312,False,4,True,16
84,10,False,0.4619126885343958,2048,1,0.5956677,1,17,DLMT,2048,0.21580523317243724,True,4,1,True,False,0.7294227114656042,False,8,True,16
85,10,False,0.4917562846384906,2048,4,0.596835,30,1,DLMT,2048,0.16953784700532207,True,128,24,True,False,0.7019137153615094,False,2,True,2
86,10,False,0.4212400167883109,2048,8,0.5775188,1,19,DLMT,2048,0.2521459112548923,True,512,30,True,False,0.7337975832116891,False,8,True,8
87,10,False,0.47526754935003634,2048,4,0.6146921,22,1,DLMT,2048,0.22495267529258234,True,2048,22,True,False,0.7541166506499636,False,4,True,32
88,10,False,0.4359643079408959,2048,1,0.5784844,7,1,DLMT,2048,0.2299471351507559,True,128,11,True,False,0.7210044920591041,True,4,True,4
89,10,False,0.4582479469811505,2048,1,0.6154811,1,30,DLMT,2048,0.25368572644768567,True,4,28,True,False,0.7727142530188496,False,2,True,1
90,10,False,0.444208387772175,2048,1,0.5825075000000001,1,1,DLMT,2048,0.22313685173240663,True,1,22,True,False,0.7208066122278252,True,16,True,2
91,10,False,0.5702816272279243,2048,2,0.6992326999999999,27,1,DLMT,2048,0.20805438257967554,True,2048,3,True,False,0.8281837727720756,True,32,True,1
92,10,False,0.5327380216834288,2048,256,0.5568352,1,10,DLMT,2048,0.0388792698563129,True,2048,30,True,False,0.5809323783165712,False,32,True,2
93,10,False,0.47672826727875794,2048,16,0.6065803999999999,30,1,DLMT,2048,0.20950818569554747,True,1,21,True,False,0.7364325327212419,True,8,True,16
94,10,False,0.48071842891506394,2048,32,0.5181370999999999,29,1,DLMT,2048,0.0603726540785644,True,32,7,True,False,0.5555557710849358,False,16,True,2
95,10,False,0.41462680560094634,2048,512,0.5652547,1,30,DLMT,2048,0.2430285603274027,True,2048,1,True,False,0.7158825943990537,True,8,True,2
96,10,False,0.6101812874320145,2048,2048,0.7288498000000001,18,1,DLMT,2048,0.19146412343245925,True,1,2,True,False,0.8475183125679857,False,32,True,4
97,10,False,0.4453610396042812,2048,2048,0.5920453999999999,1,13,DLMT,2048,0.23666591816702298,True,2048,9,True,False,0.7387297603957187,True,1,True,32
98,10,False,0.4765138656463977,2048,128,0.6105621,1,29,DLMT,2048,0.21627832971680264,True,256,21,True,False,0.7446103343536024,True,4,True,32
99,10,False,0.41991922775149604,2048,8,0.5698006,20,1,DLMT,2048,0.24182409415449074,True,8,25,True,False,0.7196819722485039,True,8,True,4
100,10,False,0.7080156603533794,2048,64,0.8332577000000001,12,1,DLMT,2048,0.20207009272232743,True,2048,25,True,False,0.9584997396466208,False,1,True,32
101,10,False,0.4799660669516284,2048,256,0.6098991,20,1,DLMT,2048,0.20963871324564556,True,1,29,True,False,0.7398321330483717,False,4,True,1
102,10,False,0.47045048055272326,2048,128,0.5861797,1,13,DLMT,2048,0.18672176028414575,True,128,16,True,False,0.7019089194472767,False,2,True,8
103,10,False,0.4335838285535568,2048,32,0.586093,1,22,DLMT,2048,0.24606388160191248,True,2048,7,True,False,0.7386021714464431,True,4,True,2
104,10,False,0.7490223514890454,2048,8,0.7863853,8,1,DLMT,2048,0.06028274923732327,True,8,6,True,False,0.8237482485109545,False,32,True,1
105,10,False,0.5588118210817261,2048,1,0.6850880000000001,1,2,DLMT,2048,0.2037386108900323,True,1,24,True,False,0.8113641789182742,True,32,True,1
106,10,False,0.7189197796826063,2048,2048,0.8240502,29,1,DLMT,2048,0.16962126967441318,True,1,7,True,False,0.9291806203173936,True,32,True,1
107,10,False,0.5403907323535957,2048,8,0.6634139,9,1,DLMT,2048,0.1984900833892968,True,1,1,True,False,0.7864370676464043,False,32,True,1
108,10,False,0.58147569797052,2048,256,0.7258186,1,22,DLMT,2048,0.23288812350233748,True,1,9,True,False,0.87016150202948,False,32,True,1
109,10,False,0.5893863540403339,2048,256,0.7291884000000001,1,30,DLMT,2048,0.2255617400479079,True,512,1,True,False,0.8689904459596662,True,32,True,1
110,10,False,0.6757044044023266,2048,1,0.7956914000000002,30,1,DLMT,2048,0.19359141223112142,True,64,19,True,False,0.9156783955976737,True,32,True,1
111,10,False,0.5365230511562136,2048,4,0.6776414999999999,1,10,DLMT,2048,0.2276856726635429,True,512,15,True,False,0.8187599488437862,True,32,True,1
112,10,False,0.6673522552860938,2048,512,0.7818731999999999,9,1,DLMT,2048,0.1847722855862318,True,2048,18,True,False,0.8963941447139061,False,32,True,1
113,10,False,0.6321441472355382,2048,2,0.7487183999999999,7,1,DLMT,2048,0.18808516798046568,True,8,7,True,False,0.8652926527644615,True,32,True,1
114,10,False,0.5370162217737526,2048,64,0.6427132,1,7,DLMT,2048,0.17053537495006718,True,64,30,True,False,0.7484101782262473,False,32,True,1
115,10,False,0.514358431300979,2048,2048,0.6710109,1,1,DLMT,2048,0.25274882910330165,True,2048,1,True,False,0.8276633686990209,False,32,True,1
116,10,False,0.614266435511228,2048,8,0.7538877999999999,1,26,DLMT,2048,0.22527022194679883,True,128,30,True,False,0.8935091644887718,True,32,True,1
117,10,False,0.6327090659858963,2048,32,0.7615804,22,1,DLMT,2048,0.20792572914778973,True,2048,8,True,False,0.8904517340141038,True,32,True,1
118,10,False,0.5854561408836778,2048,2,0.7090775,1,15,DLMT,2048,0.19945522741068988,True,8,1,True,False,0.8326988591163222,True,32,True,1
119,10,False,0.5650431982243606,2048,2,0.6616753,1,30,DLMT,2048,0.15590977135834044,True,1,21,True,False,0.7583074017756394,False,32,True,1
120,10,False,0.5622498568011056,2048,1,0.6296103000000002,1,7,DLMT,2048,0.10868180557761266,True,2048,30,True,False,0.6969707431988947,False,32,True,1
121,10,False,0.537139687316838,2048,16,0.6544161999999999,28,1,DLMT,2048,0.1892182198477726,True,32,25,True,False,0.7716927126831618,False,32,True,1
122,10,False,0.5544708841317679,2048,2048,0.6292412999999999,1,20,DLMT,2048,0.12063732681143927,True,2048,20,True,False,0.7040117158682319,False,32,True,1
123,10,False,0.7271127499957277,2048,2048,0.8469111,20,1,DLMT,2048,0.19328704452313925,True,1,28,True,False,0.9667094500042723,True,32,True,1
124,10,False,0.7121623954727105,2048,1,0.8094047999999999,20,1,DLMT,2048,0.15689445616515582,True,256,9,True,False,0.9066472045272893,False,32,True,1
125,10,False,0.4951918609363746,2048,8,0.6351032999999999,1,8,DLMT,2048,0.22573823888745564,True,2048,26,True,False,0.7750147390636253,False,32,True,1
