id,runs,baseline,mean_confidence_interval_inf,T1_I,T1_J,cost_mean,U_J,U_I,technique,T2_I,cost_std,correct_result,T2_J,U1_I,OMP,VEC2,mean_confidence_interval_sup,VEC1,RT_I,SCR,RT_J
1,10,False,4.4447218119628475,8,1,4.444834,1,30,DLMT,2048,0.00018100828710302462,True,512,10,False,True,4.444946188037153,False,2,False,2
2,10,False,0.7475590051143397,2,32,0.7989168999999999,22,1,DLMT,1024,0.08286270816772763,True,1,21,True,True,0.8502747948856602,False,2,True,1
3,10,False,1.4201110432599875,2048,32,1.421162,25,1,DLMT,2048,0.0016956520869565357,True,2048,5,False,False,1.4222129567400126,True,4,True,4
4,10,False,0.9510151215737837,16,1,0.9686983,30,1,DLMT,256,0.028530687573383125,True,16,3,True,True,0.9863814784262164,True,1,False,16
5,10,False,0.6587659474893531,512,2048,0.7840664999999999,1,13,DLMT,2048,0.20216449951969806,True,2048,24,True,False,0.9093670525106466,True,2,False,1
6,10,False,5.89424463867022,512,2048,5.8944339999999995,1,30,DLMT,1024,0.0003055225032628097,True,2048,30,False,False,5.894623361329779,False,1,True,32
7,10,False,0.8244611923075412,16,512,0.8315702,29,1,DLMT,1,0.01146993331977129,True,2048,22,True,False,0.8386792076924589,True,8,False,16
8,10,False,3.8659443425786586,2048,2,3.8707450000000003,17,1,DLMT,2048,0.007745556468066069,True,64,14,False,True,3.875545657421342,True,32,True,1
9,10,False,5.712897791564473,2,16,5.713001,1,20,DLMT,512,0.00016652026903648796,True,16,27,False,False,5.713104208435527,False,4,False,32
10,10,False,0.824679625916678,128,1024,0.8634565999999999,1,18,DLMT,512,0.06256418987280184,True,1024,9,True,False,0.9022335740833218,True,4,False,16
11,10,False,1.572874670868062,64,8,1.574225,1,29,DLMT,2048,0.002178670466132949,True,8,1,False,True,1.5755753291319379,False,8,True,16
12,10,False,0.5274596170043948,2048,8,0.6480075,1,17,DLMT,1,0.19449636849681795,True,1,7,True,False,0.7685553829956051,False,16,False,2
13,10,False,2.215680890936739,1,128,2.216025,1,21,DLMT,8,0.0005551981628212048,True,256,2,False,False,2.2163691090632613,True,1,True,1
