id,correct_result,runs,baseline,RT_K,T1_I,T1_J,T1_K,U_K,U_J,U_I,technique,U1_I,T2_K,T2_J,T2_I,mean_confidence_interval_inf,mean_confidence_interval_sup,cost_std,RT_I,cost_mean,RT_J
1,True,35,False,1,16,16,16,1,20,21,RS,23,512,1024,2048,0.1372576184513294,0.13728386726295627,3.961554013778058e-05,8,0.13727074285714283,1
2,True,35,False,8,16,512,64,2,1,29,RS,12,1,1,1,0.22473618312679397,0.2249122168732061,0.00026567572070369474,1,0.22482420000000003,8
3,True,35,False,1,64,1,32,1,4,9,RS,17,128,128,2048,0.2430702164900734,0.24321212636706954,0.00021417489324839157,32,0.24314117142857147,1
4,True,35,False,1,64,16,512,9,13,1,RS,5,2048,64,64,0.22525798021584414,0.22529361978415585,5.378836836555722e-05,1,0.2252758,1
5,True,35,False,1,1,16,64,1,25,13,RS,17,64,64,1024,0.12596666986711438,0.12606218727574278,0.0001441579066191534,1,0.12601442857142858,1
6,True,35,False,1,128,1,128,4,1,19,RS,6,128,128,128,0.11582023959912564,0.11586873182944578,7.318601405365032e-05,8,0.11584448571428571,8
7,True,35,False,32,256,1,512,10,10,1,RS,8,512,512,2048,0.212409944056038,0.21254474165824774,0.0002034408222635398,1,0.21247734285714287,1
8,True,35,False,8,1,16,64,7,24,1,RS,22,1024,1024,1024,0.11409384523397098,0.11415312619460047,8.946870847351143e-05,8,0.11412348571428572,1
9,True,35,False,1,32,512,128,1,9,28,RS,23,1,1024,256,0.12277129083561122,0.12285733773581739,0.00012986471453644628,8,0.12281431428571431,1
10,True,35,False,1,128,256,128,11,1,24,RS,2,128,512,2048,0.16027670460285165,0.16039358111143404,0.00017639373860885266,1,0.16033514285714284,1
11,True,35,False,1,64,1,128,1,20,22,RS,5,128,64,128,0.17174915003422228,0.17187496425149204,0.00018988281241065329,1,0.17181205714285716,8
12,True,35,False,1,128,512,64,24,1,2,RS,4,128,1024,128,0.14737238829772206,0.1474020688451351,4.479482477397151e-05,1,0.14738722857142858,8
13,True,35,False,1,1,32,32,1,17,14,RS,11,512,256,512,0.12280924988508726,0.12308852154348418,0.0004214856561822096,8,0.12294888571428572,8
14,True,35,False,32,64,64,256,1,15,8,RS,18,1,512,256,0.13152824476454672,0.1315569552354533,4.333075450201916e-05,1,0.1315426,1
15,True,35,False,8,1,32,16,28,1,20,RS,30,64,256,256,0.17048526596085492,0.17060039118200213,0.00017375063999294836,1,0.17054282857142852,1
16,True,35,False,1,64,32,128,18,1,8,RS,12,128,128,128,0.12254627014448122,0.12258127271266167,5.282698753710022e-05,1,0.12256377142857144,8
17,True,35,False,1,64,32,128,20,29,1,RS,10,1024,2048,64,0.31961686748401985,0.320277875373123,0.0009976140990444345,32,0.31994737142857144,1
18,True,35,False,8,32,16,64,17,2,1,RS,6,2048,512,256,0.11667462924490146,0.11676708504081282,0.00013953722347350212,8,0.11672085714285714,1
19,True,35,False,1,32,64,16,1,28,13,RS,27,128,2048,1,0.15867742672705054,0.1587965732729495,0.00017981975102069123,1,0.15873700000000002,1
20,True,35,False,1,1,32,512,26,1,18,RS,28,2048,2048,64,0.289406123247882,0.2899293624664037,0.0007896892460367669,32,0.28966774285714286,1
21,True,35,False,8,512,32,1,24,1,3,RS,8,512,1,512,0.17650644308594496,0.17653418548548364,4.186971044873778e-05,1,0.1765203142857143,1
22,True,35,False,1,128,256,32,6,1,27,RS,24,1024,256,256,0.13560593729013767,0.1357184627098624,0.00016982693711961258,8,0.13566220000000004,1
23,True,35,False,8,64,128,64,19,30,1,RS,8,1024,256,256,0.12109479690569439,0.12125920309430563,0.0002481270411934748,8,0.121177,1
24,True,35,False,1,16,1,256,17,4,1,RS,22,512,1024,1024,0.2007720055180591,0.2008339373390838,9.346947117008882e-05,1,0.20080297142857145,32
25,True,35,False,8,1,128,128,5,1,2,RS,15,2048,1024,1,0.1263095696443196,0.12636671606996613,8.624720048695254e-05,8,0.12633814285714287,1
26,True,35,False,8,1,256,128,1,16,18,RS,26,1024,512,64,0.133413344955087,0.13358431218777012,0.0002580291772775508,1,0.13349882857142856,1
27,True,35,False,8,16,16,128,1,14,12,RS,4,1,2048,128,0.14261285172770438,0.142654119700867,6.228293571784137e-05,1,0.1426334857142857,8
28,True,35,False,8,128,1,16,7,1,19,RS,8,256,1024,128,0.17373245539418952,0.17381800174866757,0.0001291092750268512,1,0.17377522857142855,1
29,True,35,False,8,256,1,128,1,23,20,RS,22,1,512,512,0.12684943098403764,0.12713045473024806,0.0004241299627544866,1,0.12698994285714285,8
30,True,35,False,1,512,256,256,1,29,1,RS,29,2048,1,512,0.1220840420571193,0.12212830080002353,6.679670039510597e-05,8,0.12210617142857141,8
31,True,35,False,8,32,16,16,30,2,1,RS,24,2048,64,2048,0.33974279404924695,0.33985869166503874,0.00017491636252091897,1,0.33980074285714285,1
32,True,35,False,1,1,512,1,29,1,3,RS,24,128,2048,512,0.13663125075938465,0.13673354924061532,0.00015439211674915786,1,0.13668239999999998,32
33,True,35,False,8,16,64,16,30,1,5,RS,20,2048,2048,1024,0.13494947667549123,0.13497835189593732,4.357939973924234e-05,8,0.13496391428571428,1
34,True,35,False,32,256,512,512,29,27,1,RS,11,1024,2048,1024,0.19795880917285047,0.1981041051128638,0.00021928524709117334,1,0.19803145714285714,1
