id,correct_result,runs,baseline,RT_K,T1_I,T1_J,T1_K,U_K,U_J,U_I,technique,U1_I,T2_K,T2_J,T2_I,mean_confidence_interval_inf,mean_confidence_interval_sup,cost_std,RT_I,cost_mean,RT_J
1,True,35,True,1,1,1,1,1,1,1,RSL,1,1,1,1,0.1760405281061289,0.17628301475101393,0.0003659685455425525,1,0.17616177142857142,1
2,True,35,False,1,32,1,1,23,24,1,RSL,7,1024,512,128,0.32365129039493545,0.3242379667479217,0.0008854305840570903,32,0.3239446285714286,1
3,True,35,False,1,16,1,512,18,1,13,RSL,27,2048,512,2048,0.11635005128991664,0.11637640585294053,3.977514350465985e-05,8,0.11636322857142858,8
4,True,35,False,1,128,32,16,4,1,10,RSL,30,1024,64,2048,0.2615930863210659,0.26177097082179124,0.0002684689378908596,32,0.2616820285714286,1
5,True,35,False,1,256,32,16,1,2,30,RSL,19,1,64,1024,0.12183069860417499,0.12185278711011076,3.333667466246345e-05,8,0.12184174285714287,8
6,True,35,False,1,1,32,64,26,1,10,RSL,11,2048,2048,1024,0.12077033337121604,0.12079595234306967,3.8664965948992825e-05,8,0.12078314285714285,8
7,True,35,False,32,16,64,64,1,26,11,RSL,20,64,128,256,0.1757671228509951,0.17592533429186202,0.00023877773116008473,1,0.17584622857142856,1
8,True,35,False,1,64,512,64,1,5,14,RSL,26,256,512,64,0.142078131071017,0.1421796403575545,0.0001532010390543954,1,0.14212888571428575,8
9,True,35,False,1,1,16,128,22,5,1,RSL,21,1024,256,256,0.24594216347475278,0.24600480795381863,9.454503731890184e-05,1,0.2459734857142857,32
10,True,35,False,1,16,64,64,21,1,20,RSL,15,512,256,2048,0.22054831581482462,0.22075711275660395,0.0003151229756712738,1,0.22065271428571429,8
11,True,35,False,1,1,32,16,21,21,1,RSL,29,1024,1,1024,0.23664484124633717,0.23667007303937715,3.8080623387112365e-05,1,0.23665745714285716,8
12,True,35,False,8,1,16,32,9,24,1,RSL,9,256,1024,1,0.221076217980508,0.22110366773377763,4.142803940545085e-05,1,0.2210899428571428,1
13,True,35,False,1,32,16,32,18,1,25,RSL,22,64,256,256,0.21532764923958184,0.21556812218898955,0.0003629294123756675,1,0.2154478857142857,32
14,True,35,False,32,128,1,512,1,20,3,RSL,8,1,2048,1,0.13701785502605948,0.13703963068822625,3.286452091075941e-05,1,0.13702874285714287,1
15,True,35,False,1,32,16,16,1,1,11,RSL,16,128,128,512,0.13693982068529234,0.13697915074327913,5.935817258862764e-05,8,0.13695948571428573,1
16,True,35,False,1,16,16,16,1,17,30,RSL,3,128,1024,64,0.44179332767906443,0.44194701517807844,0.00023195005444082698,32,0.44187017142857143,1
17,True,35,False,1,256,1,1,1,8,15,RSL,3,2048,256,256,0.28347059599628605,0.2836967754322854,0.0003413571879950972,32,0.2835836857142857,1
18,True,35,False,1,256,16,1,1,22,2,RSL,12,64,2048,512,0.15880886105474074,0.1589978818024021,0.0002852761154404931,1,0.15890337142857142,8
