id,RT_K,T1_I,T1_J,T1_K,U_K,U_J,U_I,technique,U1_I,speedup,T2_K,T2_J,T2_I,points,RT_I,cost_mean,RT_J
1,1,256,64,1,1,17,19,RS,11,1.8698468989353234,1,512,1024,301,8,0.09512129428571428,8
