id,T2_K,T2_J,T2_I,mean_confidence_interval_inf,RT_K,baseline,T1_J,T1_K,technique,VEC2,VEC1,SCR,ACOPY_x,ACOPY_y,U1_I,RT_J,T1_I,runs,mean_confidence_interval_sup,cost_std,cost_mean,U_J,U_I,correct_result,U_K,RT_I
1,1,128,2048,0.37616206831675425,1,False,32,8,SIMA,False,True,False,True,True,3,16,8,35,0.37620478882610286,6.447514946054536e-05,0.37618342857142856,27,1,True,20,1
2,8,2048,128,0.2118569957131081,2,False,1024,4,SIMA,False,True,True,True,True,16,1,16,35,0.21188380428689194,4.0460350962394294e-05,0.21187040000000001,7,16,True,1,2
3,512,16,64,inf,32,False,8,2,SIMA,True,False,False,False,True,14,2,2,1,inf,inf,inf,1,14,False,15,2
4,2048,256,64,0.16932288124604203,4,False,4,512,SIMA,False,False,True,False,False,8,4,2,35,0.1693738044682436,7.685494420647023e-05,0.16934834285714281,1,22,True,12,1
5,256,8,1,0.3104091460164742,1,False,1,32,SIMA,False,True,False,True,False,16,1,2048,35,0.31087696826924005,0.0007060522013423711,0.3106430571428571,1,24,True,18,32
6,2048,512,64,0.10955825322390077,8,False,32,2048,SIMA,False,False,True,True,False,5,4,1,35,0.10958357534752781,3.821695317792878e-05,0.10957091428571429,11,1,True,19,2
7,2048,512,4,0.19753220310327568,8,False,1,32,SIMA,True,True,False,False,False,9,4,1,35,0.19760173975386713,0.00010494692147238224,0.1975669714285714,10,15,True,1,8
8,512,2048,512,0.11430632273675118,4,False,256,8,SIMA,False,True,True,False,False,23,1,4,35,0.11434133440610597,5.2840723318444056e-05,0.11432382857142857,1,22,True,22,4
9,128,2048,64,0.1885729981081769,1,False,16,1,SIMA,True,True,True,True,False,19,2,2,35,0.18864734474896594,0.0001122063114380422,0.18861017142857142,18,24,True,1,32
10,2048,32,2048,0.18090484593045095,4,False,2,16,SIMA,True,True,True,False,False,7,16,64,35,0.1810700112124062,0.00024927268897612624,0.18098742857142858,3,1,True,29,4
11,512,2,2048,0.192011484083211,1,False,2,64,SIMA,False,True,True,False,False,19,2,8,35,0.19203200163107464,3.0965734848280105e-05,0.19202174285714282,17,1,True,29,4
12,16,32,1,inf,16,False,16,4,SIMA,False,False,True,True,True,19,4,1,1,inf,inf,inf,15,14,False,1,4
13,16,128,2,inf,8,False,4,4,SIMA,True,True,False,True,False,17,8,1,1,inf,inf,inf,14,14,False,1,4
