id,T2_K,T2_J,T2_I,mean_confidence_interval_inf,RT_K,baseline,T1_J,T1_K,technique,VEC2,VEC1,SCR,ACOPY_x,ACOPY_y,U1_I,RT_J,T1_I,runs,RT_I,U_K,U_J,U_I,cost_std,correct_result,cost_mean,mean_confidence_interval_sup
21,2048,1024,1,inf,1,False,512,128,DLMT,True,False,False,True,True,18,32,64,1,1,30,1,3,inf,False,inf,inf
22,512,1,1024,0.21133774567767485,32,False,16,512,DLMT,True,True,True,True,False,11,1,64,35,1,30,30,1,2.3707985393713768e-05,True,0.2113456,0.21135345432232513
23,2048,1,128,0.2640943714101852,8,False,512,512,DLMT,False,False,False,True,True,24,1,16,35,1,6,21,1,3.639410133860767e-05,True,0.2641064285714286,0.26411848573267194
24,1,1,512,0.2303527551614404,1,False,32,16,DLMT,True,True,False,True,True,5,1,512,35,32,29,1,27,0.000217637200451597,True,0.23042485714285718,0.23049695912427395
25,1,2048,1,0.2812883580379257,1,False,256,256,DLMT,False,True,True,True,True,3,1,256,35,32,1,25,30,0.00035578790517580024,True,0.28140622857142855,0.2815240991049314
26,2048,1,2048,0.23000466343715412,1,False,256,16,DLMT,False,True,True,True,False,18,1,16,35,1,1,30,30,4.2670699214199374e-05,True,0.2300188,0.23003293656284587
27,512,2048,64,0.41327307904995497,1,False,512,512,DLMT,False,True,False,False,False,29,1,16,35,1,30,1,24,2.4426549623932544e-05,True,0.41328117142857135,0.4132892638071877
28,1024,1,64,0.19012580225092884,1,False,512,1,DLMT,True,True,True,False,True,15,32,32,35,1,15,17,1,0.0001074505068790787,True,0.19016139999999998,0.19019699774907112
29,1,2048,1,0.2846573580842543,1,False,16,16,DLMT,True,False,False,False,True,30,1,16,35,1,1,28,28,3.013867269534057e-05,True,0.28466734285714285,0.2846773276300314
30,1,1,1,0.17724853681765973,1,True,1,1,DLMT,False,False,False,False,False,1,1,1,35,1,1,1,1,0.0002914293221278857,True,0.17734508571428573,0.17744163461091172
31,256,256,2048,0.09539626436253054,8,False,16,16,DLMT,False,False,True,True,False,14,1,64,35,8,12,4,1,3.4017851976003286e-05,True,0.09540753428571427,0.095418804208898
32,512,2048,2048,0.09440262182156565,1,False,512,512,DLMT,True,True,True,True,True,14,8,512,35,8,5,9,1,3.89585535917244e-05,True,0.09441552857142857,0.09442843532129148
33,1,1024,128,inf,32,False,512,512,DLMT,False,False,True,False,True,14,1,1,1,1,27,1,4,inf,False,inf,inf
34,512,2048,1024,0.20604543937192576,8,False,32,512,DLMT,True,True,False,False,True,14,1,16,35,1,1,30,24,0.00013933417179059604,True,0.2060916,0.20613776062807426
35,1024,64,256,0.13120823708581913,1,False,1,1,DLMT,True,False,True,False,True,14,1,128,35,1,26,1,14,4.214654705395712e-05,True,0.13122219999999998,0.13123616291418083
36,256,1024,256,0.17679142077373552,32,False,16,256,DLMT,True,True,True,True,False,14,1,128,35,1,6,7,1,3.6848791966464255e-05,True,0.1768036285714286,0.17681583636912165
37,2048,2048,256,0.19075438338163653,8,False,512,128,DLMT,False,True,True,True,False,14,8,16,35,1,28,30,1,3.6702933208703234e-05,True,0.19076654285714284,0.19077870233264915
38,256,128,2048,inf,32,False,64,256,DLMT,True,False,False,True,True,14,1,256,1,1,1,29,30,inf,False,inf,inf
39,128,2048,2048,0.3196297782875947,1,False,512,128,DLMT,False,False,False,False,False,14,1,512,35,32,9,16,1,0.0008081513426661222,True,0.3198975142857143,0.32016525028383386
40,256,2048,1024,0.1037504549426053,1,False,16,16,DLMT,True,False,True,False,False,14,8,512,35,8,27,27,1,3.7176863553471926e-05,True,0.10376277142857142,0.10377508791453753
41,1,2048,256,0.23612142836046926,1,False,16,32,DLMT,False,False,True,False,True,14,1,1,35,32,1,20,30,0.0002099994557816071,True,0.236191,0.23626057163953076
42,2048,1,64,0.26512619330745996,1,False,32,512,DLMT,True,False,True,False,True,14,1,1,35,32,26,30,1,0.000384055002438398,True,0.26525342857142853,0.2653806638353971
43,2048,1024,1,0.2821654878417437,1,False,16,16,DLMT,True,False,False,True,True,14,1,512,35,32,1,16,8,0.00017825540951232823,True,0.2822245428571429,0.28228359787254204
44,2048,128,1,0.08862219293615092,1,False,128,512,DLMT,True,True,True,True,False,14,8,256,35,8,12,1,17,0.00018126711992897984,True,0.08868224571428569,0.08874229849242046
45,256,1,2048,0.19504659609882147,1,False,128,256,DLMT,False,False,True,False,False,14,32,16,35,1,1,29,21,2.622928726069655e-05,True,0.19505528571428574,0.19506397532975
46,1024,1024,2048,0.1417599503271883,1,False,256,512,DLMT,False,False,True,True,True,14,1,16,35,1,30,1,5,3.9476203113330835e-05,True,0.1417730285714286,0.1417861068156689
47,64,2048,128,inf,1,False,512,32,DLMT,True,False,False,True,False,14,32,64,1,1,30,1,7,inf,False,inf,inf
48,2048,512,2048,0.2385881042407087,32,False,512,16,DLMT,False,False,True,True,False,14,1,32,35,1,28,1,27,0.0003924305777680294,True,0.23871811428571432,0.23884812433071995
49,256,1024,2048,0.2353231271059367,1,False,16,16,DLMT,True,True,True,True,False,14,1,1,35,32,29,1,26,0.00016106101265023434,True,0.2353764857142857,0.23542984432263472
50,128,1,1,0.09468109387323874,1,False,1,64,DLMT,False,True,False,True,True,14,8,32,35,8,1,29,7,0.00018298050347799764,True,0.0947417142857143,0.09480233469818987
51,2048,512,2048,0.15462439400933975,1,False,256,256,DLMT,True,True,False,False,True,14,32,64,35,1,30,1,19,0.00016525739972317433,True,0.1546791428571429,0.15473389170494606
52,256,512,1,0.14502398661836638,1,False,32,1,DLMT,False,True,True,False,True,14,32,512,35,1,30,1,19,0.0001113785748641781,True,0.14506088571428574,0.1450977848102051
53,2048,2048,2048,inf,1,False,16,16,DLMT,False,False,True,True,True,14,32,1,1,1,1,2,11,inf,False,inf,inf
54,64,1,2048,0.1270127644221277,1,False,512,32,DLMT,True,True,False,False,False,14,1,64,35,8,5,1,11,5.5215910159064895e-05,True,0.12703105714285715,0.1270493498635866
55,128,2048,1,0.25060745744130036,1,False,512,16,DLMT,True,False,True,False,True,14,32,32,35,1,1,26,29,0.0005334047236233294,True,0.2507841714285714,0.25096088541584244
56,512,1024,64,0.2071935941533609,1,False,16,512,DLMT,False,False,False,False,False,14,32,1,35,1,1,12,27,0.0004951319065642608,True,0.20735762857142856,0.20752166298949623
57,2048,2048,2048,0.1958153796613536,32,False,16,16,DLMT,False,True,False,False,False,14,1,256,35,1,1,26,26,0.00023567402946286613,True,0.19589345714285716,0.19597153462436073
58,128,512,1,0.20042297316772112,8,False,512,128,DLMT,False,False,False,True,True,14,1,512,35,1,13,1,30,0.00015497129161392707,True,0.20047431428571427,0.20052565540370743
59,128,256,2048,0.259915575140457,1,False,16,64,DLMT,False,True,True,True,True,14,1,64,35,1,3,9,1,0.0006443876359041369,True,0.2601290571428571,0.26034253914525723
60,1,64,512,inf,32,False,64,16,DLMT,True,False,True,True,True,14,1,512,1,1,1,22,18,inf,False,inf,inf
61,1,2048,2048,inf,32,False,16,32,DLMT,False,True,False,False,True,14,1,32,1,1,1,28,28,inf,False,inf,inf
62,1,2048,512,0.13589663161909749,1,False,1,1,DLMT,True,False,False,False,True,14,1,512,35,1,1,29,13,0.0002421578166470484,True,0.13597685714285715,0.1360570826666168
63,1024,1024,512,0.1901977670707687,1,False,512,128,DLMT,False,False,True,False,False,14,32,16,35,1,17,30,1,2.2263542083920385e-05,True,0.19020514285714288,0.19021251864351707
64,256,1,1,inf,32,False,512,256,DLMT,False,False,False,False,True,14,1,16,1,1,21,10,1,inf,False,inf,inf
65,2048,64,1024,0.2004866821719409,32,False,1,512,DLMT,False,False,False,False,False,14,1,128,35,1,17,1,29,0.0002491632953608994,True,0.2005692285714286,0.20065177497091627
66,2048,128,1,0.2405742169514401,8,False,1,256,DLMT,False,True,False,False,True,14,1,512,35,1,4,24,1,0.00012111858247357416,True,0.24061434285714287,0.24065446876284563
67,2048,512,64,0.18049255336476103,32,False,512,64,DLMT,False,True,True,False,False,14,1,32,35,1,16,1,30,0.0001257950909135936,True,0.18053422857142862,0.1805759037780962
68,1,1024,2048,inf,32,False,512,512,DLMT,True,True,True,False,True,14,1,1,1,1,1,19,23,inf,False,inf,inf
69,1,2048,512,inf,1,False,16,256,DLMT,True,False,False,True,False,14,32,16,1,1,1,6,8,inf,False,inf,inf
70,2048,1024,512,inf,1,False,512,32,DLMT,False,False,True,True,True,14,32,512,1,1,24,1,25,inf,False,inf,inf
71,128,64,1,0.16077366026286452,1,False,16,16,DLMT,False,False,True,False,False,14,32,256,35,1,30,1,27,0.00024983311981220793,True,0.1608564285714286,0.16093919687999267
72,2048,1,64,inf,1,False,16,512,DLMT,False,True,True,True,True,14,32,16,1,1,18,4,1,inf,False,inf,inf
73,512,2048,2048,0.09338709186652273,8,False,256,16,DLMT,False,True,True,False,False,14,8,512,35,1,4,1,9,3.334838783852244e-05,True,0.09339814000000002,0.0934091881334773
74,256,1024,64,0.19211564688158678,1,False,16,1,DLMT,True,True,False,True,False,14,1,16,35,1,26,1,29,5.2983447550020065e-05,True,0.1921332,0.19215075311841323
75,1024,2048,2048,0.146251346950996,1,False,16,512,DLMT,False,False,False,False,True,14,8,1,35,1,30,1,19,0.0002487952785167849,True,0.14633377142857143,0.14641619590614685
76,1,2048,1024,0.23404715233762666,1,False,512,256,DLMT,False,False,False,True,False,14,1,256,35,1,1,22,28,0.0002060030790338546,True,0.2341154,0.23418364766237335
77,1,1024,512,0.27809798038969163,1,False,32,512,DLMT,True,True,True,False,True,14,32,256,35,1,1,30,30,0.000490430151884602,True,0.2782604571428572,0.27842293389602274
78,2048,2048,256,0.15520997372066853,32,False,1,1,DLMT,True,True,False,True,False,14,1,64,35,1,19,1,7,0.00011331482601989389,True,0.1552475142857143,0.15528505485076005
79,1,1,512,0.18588268675424355,32,False,256,512,DLMT,False,True,True,True,False,14,1,32,35,1,30,30,1,0.00018170836468340686,True,0.18594288571428572,0.18600308467432788
80,512,2048,1,0.14677912307562702,32,False,16,512,DLMT,False,True,True,True,False,14,1,512,35,1,29,1,6,4.3870551696125766e-05,True,0.14679365714285714,0.14680819121008726
81,128,1,2048,inf,1,False,16,32,DLMT,False,True,False,True,False,14,32,512,1,1,1,6,10,inf,False,inf,inf
82,2048,256,2048,0.1988675588778816,1,False,64,1,DLMT,False,False,True,True,True,14,1,32,35,1,1,19,13,4.971316911717968e-05,True,0.19888402857142856,0.19890049826497552
83,1,1,1,0.09384172647534349,1,False,512,512,DLMT,True,True,True,False,False,14,1,128,35,1,20,1,6,3.565869318973945e-05,True,0.09385354000000001,0.09386535352465654
84,2048,64,2048,0.17930986092785145,1,False,1,512,DLMT,True,False,True,True,False,14,1,256,35,1,1,25,17,0.00020205314718091958,True,0.1793768,0.17944373907214856
85,2048,1024,2048,0.2128337629338969,1,False,512,32,DLMT,True,True,False,False,True,14,32,256,35,1,30,24,1,5.409925873723832e-05,True,0.21285168571428573,0.21286960849467457
86,1,2048,2048,0.1689295771448023,32,False,128,64,DLMT,False,False,True,False,False,14,1,128,35,1,25,15,1,0.0001846264712265011,True,0.16899074285714283,0.16905190856948335
87,128,2048,1,0.2272642156271654,32,False,16,64,DLMT,False,True,False,False,False,14,1,1,35,1,9,15,1,3.531197403436892e-05,True,0.22727591428571428,0.22728761294426317
88,128,2048,1,0.21391062024723392,32,False,512,64,DLMT,False,False,False,False,False,14,1,64,35,1,30,15,1,2.7018814306526974e-05,True,0.21391957142857143,0.21392852260990894
89,128,2048,2048,0.22149769448771292,32,False,16,64,DLMT,True,False,False,False,False,14,1,1,35,1,7,15,1,2.895076749890233e-05,True,0.22150728571428574,0.22151687694085856
90,2048,2048,1,0.20230697351426905,1,False,16,64,DLMT,True,False,False,False,False,14,1,1,35,1,30,15,1,6.234653648956623e-05,True,0.20232762857142858,0.20234828362858812
91,512,2048,2048,0.17012372553223432,32,False,16,64,DLMT,False,False,True,False,False,14,1,512,35,1,30,15,1,2.256140826405031e-05,True,0.1701312,0.1701386744677657
92,64,2048,2048,0.17222553959786097,1,False,256,64,DLMT,True,True,True,False,False,14,1,1,35,1,28,15,1,2.1311566276153325e-05,True,0.1722326,0.17223966040213906
93,2048,2048,2048,0.21595379969496992,1,False,1,64,DLMT,False,False,False,False,False,14,1,256,35,1,6,15,1,0.00021267323598920856,True,0.21602425714285714,0.21609471459074436
94,2048,2048,512,0.19116484084102728,32,False,512,64,DLMT,True,True,False,False,False,14,1,512,35,1,14,15,1,4.946576635225647e-05,True,0.19118122857142858,0.19119761630182988
95,64,2048,1,0.17814211643654898,1,False,512,64,DLMT,True,False,False,False,False,14,1,512,35,1,9,15,1,3.0005659330146413e-05,True,0.17815205714285715,0.1781619978491653
96,2048,2048,64,0.16897885602840026,32,False,128,64,DLMT,False,False,True,False,False,14,1,32,35,1,11,15,1,3.691486067663552e-05,True,0.1689910857142857,0.16900331540017113
97,64,2048,1,0.17232117654681495,1,False,1,64,DLMT,True,False,True,False,False,14,1,512,35,1,2,15,1,3.215274768466146e-05,True,0.1723318285714286,0.17234248059604224
98,2048,2048,128,0.16618608743511623,32,False,16,64,DLMT,True,True,True,False,False,14,1,64,35,1,26,15,1,3.9924765982728064e-05,True,0.1661993142857143,0.16621254113631237
99,2048,2048,2048,0.19216010096189934,1,False,512,64,DLMT,False,True,True,False,False,14,1,16,35,1,3,15,1,2.5222827367447737e-05,True,0.19216845714285716,0.19217681332381498
100,2048,2048,2048,0.23243916558017935,8,False,16,64,DLMT,False,True,False,False,False,14,1,512,35,1,30,15,1,7.418561387575564e-05,True,0.23246374285714286,0.23248832013410636
101,1,2048,1,0.21598502308291656,1,False,1,64,DLMT,False,True,False,False,False,14,1,512,35,1,2,15,1,4.089518708271905e-05,True,0.21599857142857143,0.2160121197742263
102,2048,2048,1,0.18385116937703486,1,False,512,64,DLMT,True,False,True,False,False,14,1,256,35,1,11,15,1,3.243311484849221e-05,True,0.18386191428571427,0.1838726591943937
103,2048,2048,128,0.1667371066659349,32,False,64,64,DLMT,True,False,True,False,False,14,1,1,35,1,30,15,1,3.0207635201878835e-05,True,0.1667471142857143,0.1667571219054937
104,1024,2048,1024,0.16809107976793436,1,False,512,64,DLMT,True,True,True,False,False,14,1,512,35,1,8,15,1,2.942640768744534e-05,True,0.1681008285714286,0.16811057737492285
105,128,2048,2048,0.16821635821400832,32,False,1,64,DLMT,True,True,True,False,False,14,1,512,35,1,28,15,1,2.039295596673578e-05,True,0.16822311428571432,0.16822987035742032
106,2048,2048,2048,0.19408202613290204,1,False,512,64,DLMT,True,False,True,False,False,14,1,1,35,1,17,15,1,3.760879185097551e-05,True,0.19409448571428572,0.1941069452956694
107,1,2048,1024,0.16574176594095805,32,False,512,64,DLMT,True,False,True,False,False,14,1,512,35,1,30,15,1,2.93387811886026e-05,True,0.1657514857142857,0.16576120548761333
108,1024,2048,2048,0.1729274920931688,1,False,64,64,DLMT,True,True,True,False,False,14,1,16,35,1,30,15,1,4.16355421166472e-05,True,0.1729412857142857,0.17295507933540258
109,64,2048,1,0.17013179110882895,32,False,32,64,DLMT,True,True,True,False,False,14,1,16,35,1,9,15,1,2.1673533187193006e-05,True,0.17013897142857143,0.1701461517483139
110,64,2048,1,0.17518622762285788,1,False,1,64,DLMT,True,False,True,False,False,14,1,512,35,1,7,15,1,3.3723412808145843e-05,True,0.1751974,0.17520857237714213
111,2048,2048,2048,0.16840724671665502,32,False,32,64,DLMT,True,False,True,False,False,14,1,64,35,1,7,15,1,1.8918428549313814e-05,True,0.1684135142857143,0.16841978185477358
112,1,2048,128,0.17196571439119115,1,False,512,64,DLMT,True,False,True,False,False,14,1,16,35,1,30,15,1,3.8377289202477276e-05,True,0.17197842857142856,0.17199114275166597
113,2048,2048,1,0.18571430370457548,1,False,64,64,DLMT,True,True,True,False,False,14,1,512,35,1,29,15,1,7.471735038784226e-05,True,0.18573905714285716,0.18576381058113883
114,2048,2048,1,0.16998091767399565,32,False,512,64,DLMT,True,True,True,False,False,14,1,16,35,1,11,15,1,4.7422770729614984e-05,True,0.16999662857142855,0.17001233946886146
115,128,2048,256,0.17501569298836392,32,False,512,64,DLMT,True,True,True,False,False,14,1,64,35,1,29,15,1,2.6368038785390063e-05,True,0.17502442857142855,0.1750331641544932
116,2048,2048,128,0.16686058972874138,32,False,512,64,DLMT,True,True,True,False,False,14,1,32,35,1,3,15,1,2.15914571163743e-05,True,0.16686774285714284,0.1668748959855443
117,1,2048,1,0.17036505656030565,8,False,512,64,DLMT,True,False,True,False,False,14,1,512,35,1,17,15,1,2.4149466550915196e-05,True,0.1703730571428571,0.17038105772540857
118,64,2048,1,0.16618033912216265,8,False,1,64,DLMT,True,True,True,False,False,14,1,512,35,1,2,15,1,3.390430711305538e-05,True,0.1661915714285714,0.16620280373498017
119,2048,2048,2048,0.17833816261180926,1,False,32,64,DLMT,True,True,True,False,False,14,1,1,35,1,9,15,1,4.211261869156658e-05,True,0.17835211428571432,0.17836606595961937
120,64,2048,2048,0.17223763502669542,32,False,16,64,DLMT,True,True,True,False,False,14,1,512,35,1,29,15,1,2.145472689461457e-05,True,0.17224474285714284,0.17225185068759025
121,2048,2048,1,0.16957777242543215,32,False,16,64,DLMT,True,False,True,False,False,14,1,512,35,1,11,15,1,2.2678588301455838e-05,True,0.1695852857142857,0.16959279900313923
122,2048,2048,64,0.16622841508538472,8,False,32,64,DLMT,True,True,True,False,False,14,1,16,35,1,30,15,1,7.696840592219604e-05,True,0.1662539142857143,0.16627941348604386
123,2048,2048,2048,0.17269935445110038,1,False,256,64,DLMT,True,False,True,False,False,14,1,512,35,1,30,15,1,2.5751306683708906e-05,True,0.1727078857142857,0.172716416977471
124,1,2048,2048,0.17219351983292197,1,False,512,64,DLMT,True,True,True,False,False,14,1,64,35,1,2,15,1,3.8619588980997455e-05,True,0.17220631428571428,0.1722191087385066
125,64,2048,2048,0.16548362858530502,32,False,16,64,DLMT,True,False,True,False,False,14,1,16,35,1,8,15,1,3.139197869728372e-05,True,0.1654940285714286,0.16550442855755215
126,1,2048,64,0.1891436896626002,1,False,64,64,DLMT,True,False,True,False,False,14,1,16,35,1,29,15,1,3.595091892328589e-05,True,0.18915559999999998,0.18916751033739976
127,64,2048,1,0.16579698965048004,32,False,512,64,DLMT,True,True,True,False,False,14,1,1,35,1,30,15,1,3.202695293476595e-05,True,0.1658076,0.16581821034951996
128,2048,2048,512,0.1658075040761251,32,False,512,64,DLMT,True,True,True,False,False,14,1,512,35,1,4,15,1,3.409633411380402e-05,True,0.16581880000000002,0.16583009592387493
129,2048,2048,64,0.18552011304903035,1,False,16,64,DLMT,True,True,True,False,False,14,1,64,35,1,29,15,1,2.9843400801996547e-05,True,0.18553,0.18553988695096965
130,64,2048,512,0.16544045481975483,32,False,64,64,DLMT,True,True,True,False,False,14,1,512,35,1,30,15,1,3.217520911560187e-05,True,0.16545111428571432,0.1654617737516738
131,2048,2048,2048,0.166873716261171,32,False,512,64,DLMT,True,True,True,False,False,14,1,16,35,1,8,15,1,2.207194174160816e-05,True,0.16688102857142856,0.1668883408816861
132,128,2048,2048,0.19544661044619932,1,False,64,64,DLMT,True,False,True,False,False,14,1,1,35,1,29,15,1,2.972189463018692e-05,True,0.19545645714285712,0.1954663038395149
133,128,2048,2048,0.16828345562965852,1,False,512,64,DLMT,True,False,True,False,False,14,1,512,35,1,16,15,1,2.993047726628618e-05,True,0.16829337142857145,0.1683032872274844
134,2048,2048,2048,0.16749201580741088,1,False,16,64,DLMT,True,False,True,False,False,14,1,512,35,1,8,15,1,3.0913097415766006e-05,True,0.16750225714285713,0.16751249847830338
135,64,2048,2048,0.16542205194010506,32,False,128,64,DLMT,True,False,True,False,False,14,1,16,35,1,30,15,1,3.442618841782459e-05,True,0.16543345714285718,0.1654448623456093
136,2048,2048,1,0.17144959207524912,32,False,512,64,DLMT,True,False,True,False,False,14,1,512,35,1,21,15,1,4.9267996815418465e-05,True,0.1714659142857143,0.1714822364961795
137,1,2048,128,0.16862537800580293,32,False,16,64,DLMT,True,False,True,False,False,14,1,16,35,1,5,15,1,2.4386580451602758e-05,True,0.16863345714285713,0.16864153627991132
138,64,2048,1,0.17493804468658214,1,False,512,64,DLMT,True,True,True,False,False,14,1,64,35,1,1,15,1,3.677661191128625e-05,True,0.17495022857142856,0.17496241245627497
139,64,2048,2048,0.16810046469101658,32,False,32,64,DLMT,True,True,True,False,False,14,1,512,35,1,2,15,1,0.000212132080534363,True,0.16817074285714284,0.1682410210232691
140,2048,2048,2048,0.1716952122419797,32,False,512,64,DLMT,True,True,True,False,False,14,1,32,35,1,29,15,1,4.4636308091058766e-05,True,0.17171,0.1717247877580203
141,1,2048,2048,0.16676525998922276,32,False,1,64,DLMT,True,True,True,False,False,14,1,128,35,1,30,15,1,0.00021982179424363306,True,0.1668380857142857,0.16691091143934866
142,1,2048,2048,0.1706309829070763,1,False,512,64,DLMT,True,True,True,False,False,14,1,32,35,1,12,15,1,2.480299521083211e-05,True,0.17063920000000002,0.17064741709292375
143,1,2048,1,0.17363769773401744,1,False,1,64,DLMT,True,True,True,False,False,14,1,512,35,1,13,15,1,2.669868146251294e-05,True,0.17364654285714284,0.17365538798026825
144,2048,2048,64,0.16570293511528691,32,False,32,64,DLMT,True,True,True,False,False,14,1,32,35,1,2,15,1,3.43476107953233e-05,True,0.1657143142857143,0.16572569345614166
145,2048,2048,64,0.1666976140038294,32,False,512,64,DLMT,True,True,True,False,False,14,1,1,35,1,28,15,1,0.00019331187870635344,True,0.16676165714285715,0.1668257002818849
146,1,2048,1,0.16546411459050087,32,False,16,64,DLMT,True,False,True,False,False,14,1,512,35,1,30,15,1,3.967031481537628e-05,True,0.1654772571428572,0.1654903996952135
147,2048,2048,2048,0.173336745152758,1,False,64,64,DLMT,True,True,True,False,False,14,1,512,35,1,30,15,1,3.0695156833955236e-05,True,0.17334691428571428,0.17335708341867057
148,2048,2048,1,0.17151025286572485,1,False,64,64,DLMT,True,False,True,False,False,14,1,1,35,1,12,15,1,3.0111303728750985e-05,True,0.17152022857142857,0.17153020427713228
149,128,2048,1,0.16752022499348035,32,False,512,64,DLMT,True,True,True,False,False,14,1,512,35,1,8,15,1,0.00016059305904130716,True,0.16757342857142857,0.1676266321493768
150,256,2048,1,0.16569811602966245,8,False,512,64,DLMT,True,False,True,False,False,14,1,16,35,1,30,15,1,0.003456997881730001,True,0.1668434,0.16798868397033756
151,2048,2048,2048,0.16536858416689046,32,False,512,64,DLMT,True,False,True,False,False,14,1,512,35,1,12,15,1,2.402301617454345e-05,True,0.16537654285714284,0.16538450154739523
152,128,2048,2048,0.16910540447521144,32,False,1,64,DLMT,True,False,True,False,False,14,1,1,35,1,10,15,1,2.6204003433032845e-05,True,0.1691140857142857,0.16912276695335998
153,512,2048,128,0.16524264015710718,32,False,512,64,DLMT,True,False,True,False,False,14,1,32,35,1,28,15,1,3.4547996781760735e-05,True,0.1652540857142857,0.16526553127146423
