id,T5_I,T1_Ja,technique,RT1_J,RT7_I,VEC10,RT7_J,T5_J,VEC9,T3_J,T3_I,RT1_I,VEC6,mean_confidence_interval_inf,T1_I,T1_J,T5_Ia,T3_Ja,VEC7,VEC4,VEC5,T7_J,VEC3,T7_I,VEC2,T7_Ia,VEC8,U10_I,U6_I,T1_Ia,VEC1,U5_J,U5_I,U1_J,U1_I,U8_I,U7_I,U7_J,cost_std,runs,mean_confidence_interval_sup,U2_I,cost_mean,U9_I,RT3_I,RT3_J,correct_result,T7_Ja,T5_Ja,U4_I,T3_Ia,SCR,U3_I,RT5_J,RT5_I,U3_J
25,16,512,RS,32,32,False,1,128,True,128,256,1,False,0.13616317952032966,256,32,64,256,False,False,False,512,True,128,True,1024,False,8,1,256,True,8,1,1,4,12,1,12,9.328921892344595e-05,35,0.13622499190824175,1,0.1361940857142857,1,8,8,True,1,1024,8,1,True,4,1,8,1
26,128,512,RS,1,32,True,1,16,False,256,128,1,False,0.1730180251466593,64,64,128,2048,False,True,True,256,True,32,True,512,False,12,8,2048,False,1,4,8,1,4,1,12,7.814542173906071e-05,35,0.17306980342476933,12,0.1730439142857143,4,1,8,True,1,2048,8,128,False,16,1,1,1
27,32,512,RS,1,1,True,8,32,True,64,256,8,False,0.11242617380089688,16,64,1024,512,True,False,True,16,True,32,True,512,False,16,12,1024,False,1,8,8,1,12,4,1,2.6986527250856445e-05,35,0.11244405477053172,8,0.1124351142857143,1,1,32,True,64,256,1,1,False,1,8,1,12
28,128,128,RS,8,32,True,1,16,True,64,256,8,True,0.12741284509058345,256,64,512,1024,False,False,False,16,False,1,False,1,True,8,4,1,False,8,1,1,12,16,4,1,8.308724698920453e-05,35,0.1274678977665594,1,0.12744037142857143,8,1,1,True,1024,256,4,2048,True,1,8,1,16
29,1,2048,RS,8,32,False,1,64,False,64,64,1,True,0.21264485942903555,64,1,1024,1,True,False,False,64,True,1,True,2048,True,1,1,1,False,12,1,1,1,1,4,1,0.0004011900216473347,35,0.21291068342810732,12,0.21277777142857143,8,32,1,True,128,256,1,2048,True,1,1,32,8
30,256,64,RS,32,8,True,1,128,False,64,32,1,False,0.10298009877336267,512,1,1024,128,False,False,False,64,False,1,True,128,False,12,12,512,False,4,1,1,12,12,8,1,2.5660642459389408e-05,35,0.1029971012266373,16,0.10298859999999999,8,1,1,True,512,128,4,1,True,1,1,8,1
31,1,2048,RS,1,1,True,8,16,True,1,256,32,True,0.18999907209072392,1,256,1024,256,False,True,False,32,False,512,True,1024,True,4,1,1024,True,1,16,1,8,4,1,1,0.00020236441971687312,35,0.19013315648070472,12,0.19006611428571432,4,8,8,True,2048,128,12,1,False,1,1,32,16
32,1,1,RS,1,8,True,8,64,True,512,64,8,True,0.11413248172400399,256,512,1,2048,True,True,True,256,True,512,False,1,False,8,1,512,False,4,1,1,4,16,12,1,2.519465443789315e-05,35,0.11414917541885315,4,0.11414082857142857,4,8,8,True,1024,128,1,64,False,16,8,1,1
33,1,128,RS,1,1,False,8,1,False,1,256,32,True,0.18298901335881426,512,16,256,1024,False,True,True,1,True,256,True,1,True,16,8,512,False,8,1,1,8,1,1,4,9.499815680274155e-05,35,0.18305195806975713,1,0.1830204857142857,16,32,1,True,512,256,8,1,True,1,1,8,8
34,16,256,RS,1,8,False,8,128,True,256,128,8,True,0.10620185818263043,128,16,1,512,True,True,False,1,False,256,False,256,False,4,12,512,True,16,1,1,4,1,1,8,2.1384831549679944e-05,35,0.10621602753165531,16,0.10620894285714287,16,1,1,True,1024,128,4,512,False,1,1,8,16
35,128,128,RS,1,1,True,32,64,True,16,16,32,False,0.17851699490850462,1,1,128,512,False,False,False,512,True,32,True,1024,False,12,8,1,True,12,1,12,1,8,1,4,0.00010738642790389834,35,0.17858814794863817,1,0.1785525714285714,8,1,32,True,512,2048,8,2048,False,1,8,8,4
36,128,2048,RS,1,1,True,1,512,True,128,32,8,False,0.11286938979745413,512,64,1024,256,True,False,True,16,True,32,False,256,False,4,16,2048,True,12,1,1,1,1,1,4,3.9960756259314094e-05,35,0.11289586734540301,16,0.11288262857142857,4,1,32,True,64,1,1,128,False,4,1,8,1
37,64,1024,RS,8,1,False,8,32,False,64,64,8,False,0.10247913995804056,32,512,256,512,False,True,False,128,True,16,True,128,False,12,16,64,True,8,1,8,1,1,1,1,3.05383532694246e-05,35,0.10249937432767373,4,0.10248925714285714,12,8,8,True,128,256,16,64,True,16,8,8,1
38,512,1024,RS,1,1,False,1,128,True,64,256,32,True,0.14283899391992025,256,128,2048,1024,False,True,False,1,True,64,True,1024,False,12,12,1,False,1,8,8,1,16,1,1,5.253961770484714e-05,35,0.1428738060800798,16,0.14285640000000002,4,1,8,True,64,512,8,256,True,4,8,8,1
39,16,2048,RS,8,1,False,32,32,True,1,128,1,False,0.11440963475996534,1,1,64,256,False,True,False,1,False,256,True,256,True,4,12,256,False,1,4,16,1,12,8,1,3.0942131636396956e-05,35,0.11443013666860609,16,0.11441988571428571,8,1,1,True,1,256,1,1024,True,1,8,1,8
40,1,1024,RS,1,1,True,32,64,False,64,32,1,True,0.11460448040266162,16,1,2048,1024,True,True,False,32,True,64,False,64,False,4,8,256,False,1,16,12,1,16,1,16,3.753122237632613e-05,35,0.11462934816876698,8,0.1146169142857143,8,1,1,True,256,2048,4,512,False,4,8,1,1
41,512,1024,RS,8,8,False,1,128,True,64,32,1,True,0.08666612642153147,1,64,1024,1,True,False,False,256,True,16,True,128,True,4,8,64,True,1,16,8,1,16,4,1,0.0003868182770727751,35,0.08692242786418282,8,0.08679427714285715,4,1,1,True,256,1,12,2048,True,1,1,8,16
42,1,128,RS,8,32,False,1,128,True,128,128,1,False,0.13121258865023022,128,128,2048,128,False,True,False,128,True,256,False,256,False,12,8,128,True,1,1,4,1,4,12,1,7.782437580467737e-05,35,0.13126415420691262,4,0.13123837142857142,8,8,8,True,128,128,16,2048,True,1,32,1,8
43,128,1,RS,1,1,True,32,128,True,64,64,1,False,0.10906929517769082,1,1,256,128,False,True,False,256,True,128,True,1024,False,4,16,2048,False,1,12,1,8,16,1,16,6.275547622254475e-05,35,0.10911087625088062,1,0.10909008571428572,8,8,8,True,256,2048,16,64,False,4,32,1,1
44,64,512,RS,1,8,False,8,128,True,128,1,8,False,0.12787808494054997,1,1,64,1,False,True,False,128,False,16,False,1,False,8,4,256,False,1,12,1,12,12,1,12,3.0100728854150546e-05,35,0.12789802934516437,8,0.12788805714285717,16,1,1,True,1,256,4,64,False,1,32,1,8
45,32,128,RS,32,1,True,8,1,True,32,128,1,True,0.15923689028583635,512,1,1,512,True,False,False,256,True,32,False,512,True,8,12,512,True,16,1,8,1,12,1,4,9.467971357828008e-05,35,0.15929962399987788,12,0.1592682571428571,1,1,8,True,256,512,12,1,True,1,1,32,8
46,32,1,RS,1,1,True,8,1,True,16,1,32,True,0.16524165457807058,256,256,1024,1024,True,False,True,32,True,1,True,1024,False,8,8,512,False,4,1,8,1,1,1,1,4.916557614379046e-05,35,0.16527423113621512,1,0.16525794285714285,4,8,8,True,1024,2048,1,512,False,4,32,1,1
47,128,128,RS,8,1,False,1,128,False,1,64,8,True,0.09799073474568176,64,16,1,256,False,False,True,256,False,256,True,2048,True,4,8,128,True,1,16,1,8,8,1,4,2.904485482554108e-05,35,0.09800997954003254,12,0.09800035714285715,12,1,1,True,512,256,16,64,True,8,8,1,1
48,64,128,RS,1,1,True,8,1,False,128,256,8,False,0.1191472142235513,1,32,2048,2048,False,False,True,16,True,16,False,128,True,1,8,1,False,1,1,8,1,8,1,8,2.7036996572723294e-05,35,0.11916512863359156,8,0.11915617142857143,12,8,1,True,1,128,16,1024,False,1,8,8,12
49,64,128,RS,1,1,True,8,256,True,16,128,1,False,0.12822422982950063,256,1,256,64,False,False,False,1,True,256,True,256,False,12,16,2048,True,4,1,8,1,12,1,4,7.1576908829251e-05,35,0.12827165588478504,16,0.12824794285714283,8,32,1,True,1024,2048,1,1,True,1,1,8,4
50,256,1024,RS,8,1,False,8,1,True,128,512,8,True,0.1077945758631079,512,512,1024,512,True,False,True,512,True,128,False,512,False,12,4,1024,True,1,1,1,12,1,1,16,4.31937637222064e-05,35,0.10782319556546352,16,0.10780888571428571,4,8,1,True,1024,64,16,512,True,8,32,1,1
51,128,512,RS,8,32,False,1,64,False,32,128,1,True,0.12659045621814113,1,16,1,256,True,False,False,32,True,16,True,128,False,12,12,1024,False,4,1,1,16,16,1,1,5.692238898137526e-05,35,0.12662817235328733,12,0.12660931428571423,12,1,32,True,1024,2048,4,256,False,1,1,1,1
52,64,1,RS,1,1,False,1,512,False,32,256,8,True,0.11939590733358472,16,64,512,64,False,True,True,1,True,16,True,1,False,16,12,128,True,12,1,12,1,12,1,16,4.038215407016932e-05,35,0.11942266409498668,16,0.1194092857142857,16,8,1,True,256,2048,4,256,True,16,32,1,1
53,256,1,RS,8,1,False,8,256,True,256,64,8,False,0.10437134715970627,1,128,256,256,True,False,True,128,True,128,False,256,True,12,8,2048,False,1,16,1,4,1,1,16,4.224550211536908e-05,35,0.10439933855457943,4,0.10438534285714285,8,1,8,True,512,1024,1,64,True,4,8,1,1
54,32,128,RS,1,8,False,1,128,False,32,32,8,True,0.11942160115932428,256,64,1,1024,True,False,True,512,False,512,False,1,False,16,4,1,False,1,16,1,12,4,8,1,1.965963439359494e-05,35,0.1194346274121043,12,0.11942811428571429,4,8,8,True,2048,1024,1,1,False,1,8,1,8
55,128,128,RS,1,32,False,1,16,True,16,32,32,False,0.23549027772297523,32,16,512,1024,False,False,True,128,False,1,False,256,False,1,4,128,True,1,1,16,1,16,1,12,6.358433897797058e-05,35,0.23553240799131056,12,0.2355113428571429,1,1,32,True,1024,1024,4,2048,False,8,1,1,1
56,64,256,RS,1,1,True,8,64,True,512,256,1,False,0.1088089694034405,16,1,1024,1,True,True,True,256,True,1,False,512,False,12,1,512,False,1,8,16,1,1,1,8,6.460123206002734e-05,35,0.10885177345370238,4,0.10883037142857144,16,8,8,True,2048,2048,1,1,False,1,1,1,1
57,1,2048,RS,1,8,True,8,128,True,1,512,8,False,0.0899034841656851,32,256,512,512,False,False,True,1,False,256,True,1,False,8,1,256,True,1,12,1,8,16,1,16,4.217692182573216e-05,35,0.08993143012002917,12,0.08991745714285714,8,8,1,True,128,256,16,512,True,12,1,1,1
58,64,1,RS,8,1,False,32,128,True,512,256,1,True,0.13410585792727858,1,256,512,512,True,True,True,1,False,1,False,128,True,16,4,128,True,8,1,12,1,1,1,4,9.84857847403318e-05,35,0.13417111350129285,8,0.13413848571428572,1,1,32,True,64,256,12,512,True,1,1,1,8
59,128,256,RS,1,32,False,1,16,True,256,128,1,False,0.1665355909451902,1,128,512,1,True,False,True,64,True,128,False,1,True,12,12,256,True,1,8,1,4,16,16,1,0.00011973097053863291,35,0.16661492334052405,12,0.16657525714285712,4,8,8,True,1024,2048,1,1,False,1,1,8,8
60,1,64,RS,1,1,False,32,32,False,256,64,8,True,0.12211166380687538,16,64,2048,2048,True,False,True,32,True,1,False,128,False,16,4,256,False,12,1,1,1,8,1,1,4.379072681632588e-05,35,0.12214067905026746,16,0.12212617142857142,1,1,8,True,128,1024,8,2048,False,1,8,8,12
61,1,128,RS,32,1,True,32,32,False,128,16,1,True,0.11494613545369507,128,32,1,2048,True,True,False,1,True,1,True,1,False,8,16,512,True,1,1,8,1,8,8,1,3.9348614580284305e-05,35,0.11497220740344775,16,0.11495917142857141,1,8,8,True,1,256,8,256,False,12,32,1,1
62,128,512,RS,32,8,True,8,16,False,64,16,1,False,0.10916088243924954,16,16,128,1,True,False,False,256,True,128,True,1,True,8,16,1,False,12,1,1,12,8,12,1,4.226837482331318e-05,35,0.10918888898932191,1,0.10917488571428573,12,8,8,True,512,128,8,1,False,1,8,8,1
63,1,2048,RS,1,1,False,32,16,False,128,16,32,True,0.1408986833934525,16,256,512,1,False,False,False,64,True,64,False,1024,False,4,1,128,True,1,1,1,4,16,16,1,4.192052733738908e-05,35,0.1409264594636904,4,0.14091257142857144,16,1,1,True,2048,1024,16,128,True,1,1,8,12
64,1,128,RS,1,8,False,1,128,True,1,16,32,True,0.19961126281907954,32,64,64,256,False,True,False,128,True,256,False,1,True,16,8,2048,True,1,8,4,1,8,12,1,0.00016479097458939625,35,0.1997204514666347,8,0.19966585714285712,12,32,1,True,1,512,16,128,False,16,1,32,1
65,16,1024,RS,8,1,True,1,64,True,64,32,8,False,0.12254905698098725,32,32,1024,512,True,False,True,1,False,16,False,256,True,16,16,128,False,4,1,12,1,8,8,1,0.00012608602181827795,35,0.12263260016186989,1,0.12259082857142857,16,32,1,True,256,2048,12,2048,True,4,8,1,1
66,128,1024,RS,8,1,False,8,512,True,64,32,1,False,0.08828650113537173,128,512,1,256,True,False,False,1,False,128,True,256,True,4,8,256,True,8,1,1,1,4,4,1,3.1923292756357045e-05,35,0.08830765315034256,1,0.08829707714285714,8,8,1,True,1024,1,16,1024,True,1,1,1,12
67,1,1,RS,1,1,False,32,16,True,16,1,32,True,0.1932805100546819,512,512,64,128,False,False,False,32,True,1,True,1024,True,8,12,1024,True,1,8,1,8,12,1,1,0.0010404340248184876,35,0.19396988994531816,4,0.19362520000000003,8,32,1,True,1024,2048,4,512,False,16,32,1,1
68,32,1,RS,1,1,False,1,64,False,16,32,8,False,0.13282341820868393,256,64,1,1024,True,True,True,16,True,32,True,1024,False,12,12,256,False,1,1,1,8,12,4,1,0.00020520055694717165,35,0.1329593817913161,8,0.13289140000000002,8,1,1,True,128,1,16,2048,True,1,1,32,8
69,128,256,RS,1,8,True,8,128,True,1,512,8,False,0.1059025805328186,64,128,1024,2048,True,False,False,1,False,256,False,1,False,1,4,512,True,1,12,4,1,12,1,16,1.9031960230204033e-05,35,0.10591519089575284,16,0.10590888571428572,8,8,1,True,512,1024,12,1,False,1,1,1,12
70,64,64,RS,1,1,False,1,32,True,64,64,1,True,0.11981034602755664,1,32,2048,128,True,False,False,256,True,128,True,1,False,12,1,1,True,1,8,1,12,16,8,1,0.00014565285539842434,35,0.11990685397244333,1,0.11985859999999998,1,32,1,True,512,256,1,2048,True,16,1,8,1
71,16,512,RS,32,1,True,1,1,False,16,64,1,True,0.12387953251943923,512,32,64,256,True,True,False,32,False,1,True,256,True,16,1,2048,True,1,8,1,1,1,8,1,3.539034804425923e-05,35,0.12390298176627504,1,0.12389125714285713,12,8,1,True,512,2048,12,1024,False,16,8,1,1
72,32,1024,RS,1,1,False,8,64,True,16,32,32,False,0.1658671369912462,32,64,2048,2048,False,False,True,128,True,64,False,1024,False,16,16,64,False,1,8,8,1,12,1,1,9.445249318778015e-05,35,0.16592972015161092,8,0.16589842857142856,16,8,1,True,128,1,1,256,False,1,32,1,16
73,64,2048,RS,8,8,False,8,128,True,1,1,1,False,0.116095722000804,64,16,128,2048,False,True,True,1,False,1,True,2048,True,1,16,2048,True,4,1,1,12,1,8,1,2.188213323928965e-05,35,0.11611022085633886,16,0.11610297142857143,12,1,1,True,2048,1,8,2048,False,12,1,1,1
74,64,1024,RS,8,8,True,1,64,False,256,256,1,False,0.14139624841795345,128,512,1024,1024,False,False,False,16,True,64,False,64,True,1,12,256,True,1,8,8,1,4,12,1,2.2880416722334267e-05,35,0.1414114087249037,8,0.14140382857142858,4,1,32,True,1024,128,8,2048,False,8,32,1,1
75,1,1024,RS,8,1,True,8,1,False,32,64,8,False,0.11403541031644052,16,512,256,512,False,True,True,1,True,256,True,256,False,1,4,64,True,4,1,8,1,1,16,1,4.0243787706671545e-05,35,0.11406207539784521,8,0.11404874285714287,8,1,1,True,512,1024,12,2048,False,4,8,1,1
76,256,64,RS,8,32,True,1,128,True,512,256,1,True,0.2637483617118358,16,1,1024,1,False,True,False,256,False,512,False,1024,True,8,16,2048,True,1,12,16,1,8,1,12,0.00024366245638805356,35,0.2639098097167357,4,0.26382908571428576,16,32,1,True,2048,128,1,1,False,1,1,32,12
77,16,128,RS,1,8,True,1,256,False,512,256,8,False,0.12083001815577857,1,32,512,1024,False,True,True,512,True,256,False,1024,False,12,12,2048,True,1,4,1,1,16,8,1,2.0298265734705814e-05,35,0.12084346755850714,8,0.12083674285714285,12,1,32,True,2048,1,16,512,False,1,1,8,12
78,128,1,RS,8,1,True,8,32,True,16,128,1,False,0.11507801584539018,32,1,2048,1024,True,True,False,16,True,64,True,64,False,8,12,256,False,12,1,16,1,12,12,1,0.0002624722554822882,35,0.11525192701175269,16,0.11516497142857143,4,8,8,True,2048,512,4,256,False,1,8,8,16
79,1,64,RS,8,1,True,1,64,False,1,512,8,False,0.11047412247851728,128,16,128,1024,True,True,False,256,False,64,False,256,True,1,1,128,False,1,8,1,16,4,1,16,3.1367290905902164e-05,35,0.11049490609291131,8,0.11048451428571429,12,8,8,True,1024,64,1,1024,False,16,1,8,1
80,32,128,RS,8,32,True,1,64,False,1,128,8,False,0.1751349408049632,16,1,2048,128,False,False,True,512,True,1,False,256,False,4,8,1,False,16,1,8,1,8,1,4,0.00011738130435569846,35,0.1752127163378939,1,0.17517382857142855,1,32,1,True,1024,2048,8,1,True,8,32,1,1
81,256,1024,RS,1,8,False,8,128,True,512,128,32,True,0.1215808751847019,16,128,256,512,False,True,True,128,False,32,True,1,True,16,8,256,True,12,1,12,1,12,4,1,0.00013456901423372606,35,0.12167003910101237,8,0.12162545714285714,1,8,8,True,1,128,8,1,False,1,8,1,4
82,128,256,RS,1,8,True,1,32,True,16,1,8,True,0.08857591961861991,16,64,1024,128,False,False,True,64,True,1,True,2048,True,1,1,2048,True,8,1,1,4,4,1,8,2.8228097162007743e-05,35,0.08859462323852296,1,0.08858527142857144,12,8,8,True,1,1,4,1,True,8,32,1,1
83,512,256,RS,1,1,False,8,32,True,64,16,8,False,0.10660767588672486,1,128,1,1,True,False,False,32,True,1,False,512,False,1,8,2048,False,12,1,12,1,12,16,1,5.125730211792395e-05,35,0.10664163839898942,8,0.10662465714285714,16,8,1,True,1,2048,4,128,False,1,8,8,4
84,256,1,RS,1,1,False,1,16,False,16,1,32,False,0.16232410898681168,64,64,512,2048,True,True,True,32,True,64,False,256,True,4,1,256,False,16,1,4,1,16,1,16,0.00016335799175243169,35,0.16243234815604543,8,0.16237822857142856,12,8,8,True,64,256,16,512,False,1,8,8,16
85,1,1,RS,1,8,True,1,64,False,64,32,32,True,0.12342060537136111,64,64,128,2048,True,True,False,16,True,32,False,128,True,1,4,1024,False,8,1,12,1,8,1,1,9.35561557873892e-05,35,0.1234825946286389,8,0.12345160000000001,16,1,1,True,256,512,8,64,True,1,1,8,8
86,16,1024,RS,8,8,False,8,1,False,16,16,1,False,0.09481335483523477,16,512,256,2048,True,True,True,256,True,1,True,256,False,12,8,1,True,1,1,1,1,1,1,16,7.505459270234151e-05,35,0.0948630851647652,4,0.09483821999999999,4,1,1,True,1024,512,12,256,True,1,32,1,8
87,16,1,RS,8,32,True,1,16,True,64,128,8,True,0.17205084574260796,128,512,128,2048,False,False,True,256,False,64,True,256,False,4,1,256,False,12,1,1,8,12,1,12,0.00010869909786907715,35,0.17212286854310635,12,0.17208685714285715,12,32,1,True,256,256,8,2048,True,1,1,32,4
88,128,256,RS,8,1,True,32,256,False,512,1,8,True,0.16642357686054596,16,256,1,1024,True,True,False,64,True,16,False,2048,True,8,12,512,False,1,16,12,1,12,1,16,0.00020730892653334542,35,0.1665609374251684,12,0.16649225714285718,4,1,8,True,64,512,12,256,True,1,1,32,8
89,32,1024,RS,1,1,False,32,32,False,128,1,1,False,0.1407375333445716,256,1,64,256,True,True,True,64,True,64,False,1,False,8,16,1,True,12,1,16,1,12,4,1,0.00022442991542745766,35,0.14088623808399983,4,0.1408118857142857,4,32,1,True,1,1,1,1,True,1,32,1,1
90,32,1,RS,1,32,False,1,16,True,64,1,8,True,0.22956291714982918,32,1,256,1,True,False,True,32,False,128,True,1024,True,1,16,256,False,1,1,1,4,8,1,4,0.0001622984502044794,35,0.22967045427874222,1,0.2296166857142857,8,1,32,True,2048,1,4,256,False,4,1,1,1
