id,T2_K,T2_J,T2_I,mean_confidence_interval_inf,RT_K,T1_I,T1_J,T1_K,technique,VEC2,VEC1,SCR,ACOPY_x,ACOPY_y,U1_I,RT_J,runs,mean_confidence_interval_sup,cost_std,cost_mean,U_J,U_I,correct_result,U_K,RT_I
14,512,1,1,0.1416231110214899,1,512,128,1,DLMT,True,True,False,False,True,23,32,35,0.14166734612136722,6.676101758801952e-05,0.14164522857142856,1,4,True,2,1
15,256,2048,64,0.2133918357078651,32,16,512,256,DLMT,True,False,False,True,False,3,1,35,0.2134284500064206,5.525946220571817e-05,0.21341014285714285,1,30,True,26,1
16,1,2048,64,inf,1,1,512,16,DLMT,True,False,True,True,True,17,32,1,inf,inf,inf,25,30,False,1,1
17,1,1024,2048,0.23958838208343466,1,128,1,512,DLMT,True,False,False,False,False,2,1,35,0.23965630363085108,0.00010250935646693646,0.23962234285714287,4,1,True,14,32
18,2048,256,1024,0.17217206484211195,1,64,16,64,DLMT,True,True,False,False,True,6,1,35,0.17226302087217377,0.00013727372922265314,0.17221754285714286,22,28,True,1,1
19,1,2048,64,0.16568768596940478,32,16,1,512,DLMT,True,False,True,False,False,3,1,35,0.16580494260202375,0.0001769674338771413,0.16574631428571426,1,18,True,7,1
20,1024,1,1,0.1909213295059686,1,512,512,512,DLMT,True,True,True,False,True,19,1,35,0.19100815620831715,0.00013104161669531751,0.19096474285714288,4,15,True,1,32
21,1,2048,64,0.159322082593653,8,32,512,128,DLMT,False,True,False,True,True,2,8,35,0.15935683169206133,5.244444290710583e-05,0.15933945714285716,5,9,True,1,1
22,2048,64,256,0.13547204778692937,1,16,64,512,DLMT,True,False,False,True,False,24,1,35,0.13549806649878496,3.926826625525936e-05,0.13548505714285716,1,5,True,2,1
23,1024,1,256,0.24033846025050895,1,1,32,1,DLMT,True,True,True,True,True,2,1,35,0.24049079689234823,0.00022991129789107586,0.2404146285714286,1,24,True,30,32
24,1,64,2048,inf,1,32,32,512,DLMT,True,False,True,True,True,8,32,1,inf,inf,inf,17,1,False,1,1
25,1024,1,1024,0.17736275277003455,32,1,256,32,DLMT,False,True,True,False,False,3,1,35,0.1773854186585369,3.4208078768929146e-05,0.17737408571428573,29,1,True,25,1
26,1024,2048,2048,0.31074492146303556,1,32,256,16,DLMT,False,False,True,False,True,1,32,35,0.31097496425125015,0.000347187881853794,0.31085994285714286,1,2,True,18,1
27,2048,512,256,inf,32,1,1,128,DLMT,False,False,False,True,True,22,1,1,inf,inf,inf,6,1,False,24,1
28,1024,256,2048,0.2905940514015569,1,512,1,32,DLMT,False,False,False,True,True,25,1,35,0.2907862914555859,0.0002901347948517616,0.2906901714285714,30,27,True,1,32
29,1,1,1,0.17768752507121938,1,1,1,1,DLMT,False,False,False,False,False,1,1,35,0.17795516064306632,0.0004039241048129965,0.17782134285714285,1,1,True,1,1
30,2048,64,64,0.12495246158592907,8,32,16,512,DLMT,False,True,False,False,False,21,1,35,0.1249822812712138,4.5004816068812364e-05,0.12496737142857144,1,23,True,18,8
31,2048,2048,2048,0.3181210270434421,1,256,1,1,DLMT,False,True,False,True,True,12,1,35,0.3186422872422722,0.0007867024466669906,0.31838165714285716,28,1,True,18,32
32,1,512,2048,0.19095997858536295,8,512,512,512,DLMT,True,False,False,False,True,18,1,35,0.19099642141463702,5.500067532053003e-05,0.1909782,26,1,True,18,1
33,1024,1,1,inf,1,512,128,128,DLMT,False,True,True,True,False,28,32,1,inf,inf,inf,28,1,False,18,1
34,1,1,1024,0.23661143037626695,1,1,16,512,DLMT,False,False,True,False,False,19,1,35,0.2369778839094472,0.0005530633103959463,0.23679465714285708,1,30,True,18,32
35,1,64,1,0.2653923352742848,1,64,1,64,DLMT,False,False,False,True,True,26,8,35,0.2654438361542865,7.772676370413126e-05,0.26541808571428566,24,1,True,18,1
36,1,2048,64,0.1847740152686347,8,32,512,16,DLMT,True,True,False,False,False,15,8,35,0.18500484187422242,0.00034837084392635266,0.18488942857142857,1,27,True,18,1
37,1,512,256,0.13946525040323446,1,1,256,512,DLMT,False,False,False,False,True,1,32,35,0.13950017816819407,5.271409214056597e-05,0.13948271428571427,1,6,True,18,1
38,2048,2048,1024,0.11924452674511497,1,512,32,512,DLMT,True,False,False,False,False,2,8,35,0.11928193039774217,5.6450780439644276e-05,0.11926322857142857,24,1,True,18,8
39,1,1024,2048,0.10879780107733038,1,32,512,16,DLMT,False,False,True,True,True,1,1,35,0.1088242560655268,3.9926708364405765e-05,0.10881102857142859,1,1,True,18,8
40,2048,1,1,0.09224454992625189,1,512,512,128,DLMT,False,False,True,True,False,15,1,35,0.09226666721660526,3.3380117019640535e-05,0.09225560857142857,1,14,True,18,8
41,1024,512,1024,0.36451675938065264,1,16,16,16,DLMT,True,False,True,False,True,4,1,35,0.3645798120479188,9.516108791444934e-05,0.3645482857142857,23,1,True,18,1
42,2048,1024,1,0.19941495601993942,1,16,256,256,DLMT,False,True,True,False,True,28,1,35,0.19943830112291777,3.523317082708617e-05,0.1994266285714286,30,1,True,18,1
43,1024,1,1,0.23795981793176207,1,32,64,256,DLMT,True,False,True,False,True,1,1,35,0.23804498206823788,0.00012853241947906763,0.23800239999999998,22,1,True,18,32
44,2048,2048,1,0.13939598827752292,1,1,32,256,DLMT,True,False,False,True,False,27,1,35,0.13944846886533424,7.92053698447575e-05,0.13942222857142858,1,4,True,18,1
45,128,1,1,0.1795858341413272,1,256,16,1,DLMT,True,True,True,True,False,1,1,35,0.17961348014438708,4.1724225821554404e-05,0.17959965714285714,9,1,True,18,1
46,2048,1,2048,0.09708600897315185,1,1,256,1,DLMT,False,True,True,False,True,30,8,35,0.09717987102684815,0.00014165959238359385,0.09713294,1,4,True,18,8
47,64,2048,1,0.2399086934889095,1,32,1,1,DLMT,True,True,False,False,True,22,1,35,0.24008256365394773,0.0002624103749815514,0.23999562857142862,1,30,True,18,32
48,512,64,512,inf,32,512,32,512,DLMT,True,True,True,True,True,11,1,1,inf,inf,inf,1,27,False,18,1
49,2048,1,2048,0.16892710455991652,1,64,512,128,DLMT,True,True,False,False,False,4,1,35,0.16893969544008344,1.900255621902469e-05,0.16893339999999998,6,1,True,18,1
50,2048,2048,2048,inf,1,64,1,32,DLMT,True,False,True,True,False,15,32,1,inf,inf,inf,1,16,False,18,1
51,64,1,2048,0.12946484712448128,8,16,512,1,DLMT,True,False,False,True,False,26,1,35,0.1299425814469474,0.0007210118117292265,0.12970371428571434,29,1,True,18,8
52,1,2048,128,0.2567708818180677,1,1,16,512,DLMT,False,True,True,True,False,17,1,35,0.2569655181819323,0.0002937513817596688,0.2568682,29,1,True,18,32
53,2048,512,2048,inf,32,16,512,64,DLMT,False,False,False,True,True,2,1,1,inf,inf,inf,26,1,False,18,1
54,1,2048,1024,0.09202951117729548,8,512,1,32,DLMT,False,False,True,False,False,21,1,35,0.092086020251276,8.528528911116786e-05,0.09205776571428574,16,1,True,18,8
55,512,64,1,0.25920889935225966,32,16,1,16,DLMT,False,False,False,False,False,17,1,35,0.2592344720763118,3.8595167298193e-05,0.2592216857142857,12,1,True,18,1
56,512,512,1024,inf,32,16,1,512,DLMT,True,False,False,True,True,29,1,1,inf,inf,inf,3,1,False,18,1
57,2048,512,2048,0.20756971626531515,1,64,16,128,DLMT,False,True,False,True,False,23,1,35,0.20781205516325632,0.0003657455611626803,0.20769088571428573,1,29,True,18,1
58,128,1024,2048,0.12272227076363362,1,64,64,32,DLMT,True,False,True,False,False,28,8,35,0.12274350066493783,3.2040841284274705e-05,0.12273288571428573,1,2,True,18,1
59,1,128,512,inf,32,512,64,1,DLMT,True,False,False,False,False,19,1,1,inf,inf,inf,6,1,False,18,1
60,1,1,64,0.12484373731299309,8,1,64,256,DLMT,True,False,False,True,True,11,1,35,0.12487849125843545,5.2451758204806864e-05,0.12486111428571427,21,1,True,18,8
61,2048,128,2048,inf,32,512,64,16,DLMT,True,True,True,True,True,3,1,1,inf,inf,inf,1,28,False,18,1
62,1,128,2048,0.23970578125728356,1,32,64,512,DLMT,False,False,True,True,False,6,1,35,0.23992227588557355,0.0003267405686223745,0.23981402857142856,4,1,True,18,32
63,2048,2048,128,0.18834147248579264,1,16,64,32,DLMT,False,False,True,True,False,3,1,35,0.18836475608563596,3.514034834250363e-05,0.1883531142857143,2,1,True,18,1
64,1,64,2048,inf,1,64,64,512,DLMT,False,False,True,True,False,13,32,1,inf,inf,inf,1,28,False,18,1
65,1024,2048,256,0.20243247499600447,32,128,64,128,DLMT,False,False,False,False,False,23,1,35,0.20247278214685271,6.083283216641945e-05,0.2024526285714286,29,1,True,18,1
66,2048,1024,2048,0.20454047684782808,1,1,64,256,DLMT,True,False,False,False,True,16,1,35,0.20468415172360052,0.00021683868545581173,0.2046123142857143,1,21,True,18,32
67,64,2048,1024,inf,32,1,64,32,DLMT,False,True,False,True,True,4,1,1,inf,inf,inf,1,18,False,18,1
68,128,2048,1024,0.21227244144031618,1,256,64,16,DLMT,True,True,False,True,True,30,1,35,0.21243504427396956,0.0002454053606187267,0.21235374285714287,1,5,True,18,32
69,1,1024,128,0.19785251859572128,8,1,64,256,DLMT,True,True,True,False,True,6,8,35,0.1978889671185644,5.500926823578545e-05,0.19787074285714285,1,1,True,18,1
70,1,512,64,0.19806860607350738,1,32,64,128,DLMT,False,True,False,False,True,30,1,35,0.19810533678363554,5.5435154248280104e-05,0.19808697142857146,1,9,True,18,1
71,1,1024,1,0.0999913913759285,8,512,64,512,DLMT,True,False,True,False,True,5,1,35,0.10001114576692863,2.981395427291988e-05,0.10000126857142856,27,1,True,18,8
72,2048,256,256,inf,1,256,64,512,DLMT,False,True,False,True,True,22,32,1,inf,inf,inf,26,1,False,18,1
73,2048,64,64,0.16799691626072644,32,16,64,64,DLMT,False,True,True,False,False,28,1,35,0.16876771231070214,0.0011633098781722196,0.1683823142857143,1,17,True,18,1
74,256,256,2048,0.27569613581335484,1,256,64,1,DLMT,False,False,True,False,True,2,1,35,0.2757797499009309,0.00012619303645201204,0.27573794285714287,23,1,True,18,32
75,256,2048,1024,0.16777554783520132,1,1,64,128,DLMT,True,True,True,False,False,28,1,35,0.16779753787908436,3.318807260546094e-05,0.16778654285714284,28,1,True,18,1
76,1024,1,2048,0.20264614201590161,8,128,64,256,DLMT,True,False,True,True,True,30,1,35,0.20267317226981266,4.0794917650636884e-05,0.20265965714285714,27,1,True,18,1
77,2048,1,256,0.21321371052830917,1,16,64,1,DLMT,True,False,False,False,True,26,32,35,0.2132369180431194,3.5025518394100376e-05,0.21322531428571428,5,1,True,18,1
78,1,64,1024,0.15395803606971784,1,512,64,256,DLMT,True,True,False,True,False,7,1,35,0.15400779250171073,7.509398736766742e-05,0.15398291428571428,1,25,True,18,1
79,2048,1,1,0.1496447070577576,1,512,64,256,DLMT,False,False,True,False,True,10,1,35,0.1496810072279567,5.478536971394793e-05,0.14966285714285715,1,24,True,18,1
80,1,128,256,0.17171737853739139,1,1,64,1,DLMT,False,True,False,False,False,4,32,35,0.17173919289118006,3.2922915535338305e-05,0.17172828571428572,26,1,True,18,1
81,256,1,1,0.20128046829492632,1,16,64,1,DLMT,False,True,True,True,True,26,1,35,0.20131124599078795,4.6450676056677414e-05,0.20129585714285714,24,1,True,18,32
82,1,2048,64,inf,1,64,64,32,DLMT,True,False,True,True,False,28,32,1,inf,inf,inf,1,26,False,18,1
83,1024,64,2048,0.14326277651959485,1,128,64,512,DLMT,True,True,False,False,False,14,32,35,0.14328379490897653,3.172162077337459e-05,0.1432732857142857,1,5,True,18,1
84,1024,2048,1,inf,1,1,64,64,DLMT,True,True,False,True,False,2,1,1,inf,inf,inf,25,1,False,18,32
85,2048,128,1,0.17642303913960602,1,16,64,256,DLMT,True,True,False,True,False,7,1,35,0.176454560860394,4.7573582104838805e-05,0.1764388,1,17,True,18,32
86,512,256,1,inf,1,1,64,1,DLMT,True,True,True,True,True,5,1,1,inf,inf,inf,1,22,False,18,32
87,512,64,2048,inf,32,1,64,256,DLMT,False,True,False,True,True,24,1,1,inf,inf,inf,1,15,False,18,1
88,1024,1,1,0.16840638730856677,32,256,64,128,DLMT,False,True,True,False,False,1,1,35,0.1684388698342903,4.902365942760058e-05,0.16842262857142853,7,1,True,18,1
89,1,1,2048,0.20051730648987007,1,32,64,16,DLMT,True,False,True,True,False,5,1,35,0.2005513220815585,5.1337411270128745e-05,0.20053431428571428,29,1,True,18,1
90,1,1,1,inf,1,32,64,512,DLMT,False,False,True,True,False,2,32,1,inf,inf,inf,1,3,False,18,1
91,1,1,1,0.1964746725890811,8,16,64,128,DLMT,True,True,False,True,True,22,8,35,0.19653635598234745,9.30945361074511e-05,0.19650551428571428,30,1,True,18,1
92,1,2048,2048,0.32344136304873516,1,256,64,512,DLMT,False,False,False,True,False,17,1,35,0.32385623695126486,0.0006261408695904033,0.3236488,25,1,True,18,32
93,2048,64,1024,0.20093141579079699,1,32,64,256,DLMT,False,True,True,False,True,27,1,35,0.20099058420920302,8.92988561756866e-05,0.200961,23,1,True,18,1
94,1024,512,1024,0.17117269093624293,1,1,64,512,DLMT,True,False,False,False,False,6,32,35,0.1711992519208999,4.0086681588980773e-05,0.17118597142857142,2,1,True,18,1
95,64,1,1024,inf,32,16,64,1,DLMT,False,False,True,True,True,3,1,1,inf,inf,inf,4,1,False,18,1
96,64,64,1,0.22453510673953608,1,32,64,64,DLMT,False,False,False,False,True,2,1,35,0.2247366646890353,0.00030419765862051536,0.2246358857142857,1,30,True,18,1
97,2048,1,2048,0.16596604463429254,1,16,64,1,DLMT,True,False,True,False,False,24,1,35,0.16599686965142174,4.652209481657711e-05,0.16598145714285714,8,1,True,18,32
98,128,1,1,0.2984436458419573,1,512,64,1,DLMT,True,True,False,True,False,15,1,35,0.2987569827294712,0.0004728979818359195,0.29860031428571426,7,1,True,18,32
99,1,128,1,0.09297937786226954,1,256,64,512,DLMT,True,True,True,False,True,29,1,35,0.09310685070915906,0.000192386068908859,0.0930431142857143,5,1,True,18,8
100,512,1024,2048,inf,1,512,64,512,DLMT,True,True,True,True,True,7,32,1,inf,inf,inf,1,24,False,18,1
101,2048,512,1,0.17204109087458544,1,1,64,512,DLMT,False,False,True,True,False,30,1,35,0.17206239483970023,3.215262073934573e-05,0.17205174285714284,3,1,True,18,1
102,1,1024,512,0.19239594379614894,32,512,64,512,DLMT,False,True,True,True,False,27,1,35,0.19249485620385104,0.00014928174704229808,0.1924454,1,30,True,18,1
103,256,2048,256,0.2808186523688858,1,64,64,256,DLMT,False,False,True,False,True,14,1,35,0.28092654763111424,0.0001628389563780292,0.28087260000000003,26,1,True,18,32
104,1,1024,2048,0.24313261524245933,1,256,64,64,DLMT,False,True,False,True,True,4,1,35,0.24317772761468354,6.80850248751122e-05,0.24315517142857143,1,1,True,18,1
105,2048,64,1024,inf,32,512,64,1,DLMT,True,False,False,True,True,23,1,1,inf,inf,inf,17,1,False,18,1
106,2048,2048,64,0.23904591478958592,1,64,64,16,DLMT,False,True,False,True,False,8,8,35,0.23957265663898547,0.0007949755277968738,0.2393092857142857,29,1,True,18,1
107,1,512,1024,0.1727674228637394,1,16,64,512,DLMT,True,True,False,False,False,1,1,35,0.17279554856483206,4.244820132724472e-05,0.17278148571428573,1,23,True,18,32
108,1024,2048,128,0.17063872540773722,1,1,64,32,DLMT,True,False,True,True,False,8,1,35,0.17069584602083415,8.620824336737759e-05,0.1706672857142857,1,29,True,18,1
109,1,1024,64,inf,32,16,64,16,DLMT,True,False,True,False,True,28,1,1,inf,inf,inf,7,1,False,18,1
110,2048,64,1,0.20957060646136647,1,512,64,128,DLMT,True,False,False,False,True,1,1,35,0.20959156496720496,3.163124262819853e-05,0.20958108571428571,7,1,True,18,1
111,64,512,512,0.18780321793830515,1,256,64,1,DLMT,False,False,False,False,True,28,32,35,0.18791832491883778,0.0001737231106780956,0.18786077142857147,1,19,True,18,1
112,256,1024,512,0.16546081376914648,32,16,64,1,DLMT,True,True,True,False,False,22,1,35,0.1654793005165678,2.7900786324960308e-05,0.16547005714285715,11,1,True,18,1
113,1,1024,512,inf,32,16,64,1,DLMT,True,True,True,False,False,22,1,1,inf,inf,inf,11,1,False,18,1
114,2048,1024,512,0.16460609136903126,1,16,64,1,DLMT,True,True,True,False,False,22,1,35,0.1646201943452545,2.128465960953888e-05,0.16461314285714287,11,1,True,18,1
115,2048,1024,512,0.1721856931489342,1,16,64,1,DLMT,True,True,False,False,False,22,1,35,0.1723553925653515,0.0002561157487049423,0.17227054285714286,11,1,True,18,1
116,2048,1024,512,0.19189996340367635,32,16,64,1,DLMT,True,True,False,False,False,22,1,35,0.1919392365963237,5.927234961237255e-05,0.19191960000000002,11,1,True,18,1
117,1,1024,512,0.17036174857812356,1,16,64,1,DLMT,True,True,False,False,False,22,1,35,0.1703851657075908,3.5341875491621486e-05,0.17037345714285718,11,1,True,18,1
118,1,1024,512,inf,32,16,64,1,DLMT,True,True,False,False,False,22,1,1,inf,inf,inf,11,1,False,18,1
119,1,1024,512,0.1628969306799709,1,16,64,1,DLMT,True,True,True,False,False,22,1,35,0.16291266932002912,2.3753255415987362e-05,0.16290480000000002,11,1,True,18,1
120,2048,1024,512,0.16491722846946347,32,16,64,1,DLMT,True,True,True,False,False,22,1,35,0.16494637153053646,4.398363331968037e-05,0.16493179999999996,11,1,True,18,1
