id,T2_K,T2_J,T2_I,mean_confidence_interval_inf,RT_K,baseline,T1_J,T1_K,technique,VEC2,VEC1,SCR,ACOPY_x,ACOPY_y,U1_I,RT_J,T1_I,runs,mean_confidence_interval_sup,cost_std,cost_mean,U_J,U_I,correct_result,U_K,RT_I
1,1024,1,1,0.22839642828902423,1,False,256,16,DLMT,False,True,True,False,True,30,8,512,35,0.2284260288538329,4.467411248733035e-05,0.22841122857142857,1,10,True,2,1
2,64,1024,1024,0.1325638913765105,8,False,1,16,DLMT,True,True,False,True,False,9,1,512,35,0.13260713719491815,6.526796257564365e-05,0.13258551428571433,26,1,True,28,8
3,1,512,1,0.2596490588566441,1,False,32,1,DLMT,False,False,True,True,False,22,1,128,35,0.2597980840004989,0.00022491347996371215,0.2597235714285715,10,11,True,1,32
4,512,2048,1,0.09405808289868335,1,False,1,512,DLMT,True,True,True,True,False,1,1,32,35,0.09408164281560234,3.555737484858087e-05,0.09406986285714285,30,3,True,1,8
5,1,1,128,0.19716647209873692,1,False,64,16,DLMT,True,True,True,False,False,24,32,32,35,0.1976369564726916,0.0007100699591862587,0.19740171428571426,1,29,True,18,1
6,256,2048,2048,0.09103595220123438,1,False,256,1,DLMT,True,False,True,False,True,6,8,256,35,0.09105960779876564,3.570177906731513e-05,0.09104778000000001,1,4,True,6,8
7,64,2048,1,0.11307562214665004,1,False,16,1,DLMT,False,False,True,True,True,17,1,16,35,0.1131672349962071,0.00013826502206462358,0.11312142857142857,1,29,True,9,8
8,512,2048,2048,0.3052880249597592,8,False,32,512,DLMT,False,True,False,True,True,26,8,512,35,0.30565603218309795,0.0005554081889264241,0.3054720285714286,1,29,True,9,1
9,64,2048,1024,0.10673851035817077,1,False,512,1,DLMT,True,True,False,False,True,1,8,1,35,0.10685377535611497,0.00017396159557412033,0.10679614285714287,27,30,True,1,8
10,2048,64,2048,0.11595577900303274,1,False,64,64,DLMT,False,True,False,False,False,20,8,128,35,0.11598547813982439,4.482288045457214e-05,0.11597062857142856,30,1,True,13,8
11,128,128,512,0.09256767622553788,1,False,128,1,DLMT,True,True,False,False,True,25,1,512,35,0.09262368377446212,8.452837156836808e-05,0.09259568,1,23,True,6,8
12,1024,512,512,0.19808155768517902,32,False,512,256,DLMT,True,True,False,True,False,12,1,512,35,0.19816221374339235,0.00012172868459431213,0.19812188571428568,1,30,True,9,1
13,1024,1,1024,inf,32,False,256,1,DLMT,False,False,False,True,True,21,1,16,1,inf,inf,inf,30,1,False,10,1
14,1,1024,256,0.23468713595708837,1,False,256,1,DLMT,False,False,True,False,True,19,1,256,35,0.23485480690005447,0.00025305431215049437,0.23477097142857142,1,1,True,1,32
15,1,128,2048,0.1590006408984659,1,False,128,512,DLMT,False,False,True,True,True,11,8,16,35,0.15910038767296267,0.0001505409999072045,0.1590505142857143,26,12,True,1,1
16,256,2048,1024,0.10637261897779579,8,False,16,32,DLMT,True,True,True,False,False,22,1,64,35,0.10645280959363276,0.00012102622417796744,0.10641271428571428,18,17,True,1,1
17,1,1,2048,0.15035450053183452,1,False,512,512,DLMT,False,False,False,False,False,15,32,512,35,0.15045527089673688,0.00015208583505537044,0.1504048857142857,1,23,True,25,1
18,256,1,2048,0.19026620264434832,8,False,64,128,DLMT,True,False,True,False,True,2,8,16,35,0.19030585449850881,5.984383759385129e-05,0.19028602857142857,20,30,True,1,1
19,1024,1,1,0.11606285111323501,8,False,128,32,DLMT,True,False,False,False,True,3,1,256,35,0.1162188631724793,0.0002354583545655033,0.11614085714285716,27,30,True,1,8
20,512,1,512,0.09007183723457203,8,False,256,256,DLMT,False,False,True,True,False,9,1,256,35,0.09009779133685654,3.917075543862469e-05,0.09008481428571428,18,10,True,1,8
21,1,256,2048,0.13318585742997577,8,False,64,32,DLMT,False,False,False,False,False,1,1,16,35,0.13321762828430997,4.7949582365016675e-05,0.13320174285714287,1,7,True,30,8
22,1,1024,512,0.17452703759187801,1,False,512,64,DLMT,True,True,True,True,True,29,1,128,35,0.1748295909795505,0.0004566231814044462,0.17467831428571426,1,9,True,29,32
23,1024,64,1024,0.19874396771516029,1,False,1,256,DLMT,True,False,True,False,True,10,8,128,35,0.1987715179991254,4.157976352378587e-05,0.19875774285714284,26,1,True,30,1
24,128,1,128,0.17378188365189154,1,False,128,128,DLMT,True,True,False,True,False,5,1,128,35,0.1738457163481085,9.633833237976771e-05,0.17381380000000002,1,27,True,1,1
25,2048,64,2048,0.09341154627995782,1,False,32,32,DLMT,True,True,True,True,True,11,1,1,35,0.09343999657718502,4.293809212228803e-05,0.09342577142857142,4,1,True,2,8
26,1,256,64,0.15141307535729073,8,False,1,256,DLMT,False,False,False,False,False,11,8,1,35,0.151484810356995,0.0001082647397703927,0.15144894285714286,1,23,True,13,1
27,2048,2048,64,inf,1,False,16,32,DLMT,False,False,False,True,True,6,32,64,1,inf,inf,inf,5,1,False,30,1
28,512,512,1,0.10267107422865217,1,False,16,256,DLMT,True,True,True,True,True,16,8,512,35,0.10269406862849066,3.470387851052733e-05,0.10268257142857141,22,1,True,27,8
29,512,512,1024,0.1352153543221692,1,False,64,1,DLMT,False,True,True,False,False,3,1,64,35,0.13524870282068796,5.033061307241114e-05,0.13523202857142858,1,25,True,17,1
30,2048,2048,512,0.24941094640985173,1,False,1,16,DLMT,False,False,True,True,False,1,1,16,35,0.24963413930443396,0.00033684980483949823,0.24952254285714284,1,29,True,27,32
31,512,1024,512,0.10319699239592446,1,False,1,512,DLMT,True,True,False,False,True,25,1,128,35,0.10322649331836127,4.452372905518609e-05,0.10321174285714287,25,4,True,1,8
32,1,2048,1024,0.10398049697049186,1,False,512,64,DLMT,False,False,True,True,False,30,8,512,35,0.10400858874379387,4.2396996428077715e-05,0.10399454285714287,2,22,True,1,8
33,2048,1,1,0.2890718870471565,1,False,64,512,DLMT,True,True,True,True,False,6,1,32,35,0.2892641700957007,0.00029019968353967825,0.2891680285714286,14,1,True,13,32
34,256,2048,1024,0.2884841462933936,1,False,128,32,DLMT,True,True,False,False,True,19,1,16,35,0.2886144251351779,0.000196620965519028,0.28854928571428573,1,23,True,27,32
35,512,2048,1,0.2122062336185909,32,False,256,256,DLMT,False,False,False,False,False,21,1,1,35,0.21221976638140908,2.0424075429325742e-05,0.21221299999999998,10,1,True,1,1
36,2048,2048,1,0.2639528727800292,8,False,512,512,DLMT,False,False,False,False,True,9,1,1,35,0.26397724150568513,3.677805468105055e-05,0.2639650571428572,6,1,True,15,1
37,512,256,128,0.09398119129353472,8,False,64,256,DLMT,False,True,True,True,True,21,1,128,35,0.09401533442075102,5.15298919391974e-05,0.09399826285714287,12,1,True,23,8
38,1024,2048,64,0.14802632905913443,1,False,16,128,DLMT,False,True,False,False,False,16,1,32,35,0.14817292808372268,0.00022125190371601267,0.14809962857142855,28,13,True,1,1
39,256,1024,2048,0.24921227345680153,1,False,512,32,DLMT,True,False,True,True,True,29,1,1,35,0.24964984082891273,0.0006603905745999131,0.24943105714285713,29,26,True,1,32
40,1,2048,64,inf,32,False,128,16,DLMT,False,True,False,True,True,3,1,1,1,inf,inf,inf,25,1,False,12,1
41,1,512,1024,0.2885332361682975,1,False,128,1,DLMT,False,True,False,False,False,18,32,1,35,0.28887682097455947,0.0005185491014477269,0.2887050285714285,27,30,True,1,1
42,1,64,2048,0.1556236578161144,1,False,1,256,DLMT,True,False,True,False,True,1,32,512,35,0.15566874218388557,6.804275966520707e-05,0.15564619999999998,8,24,True,1,1
43,256,1,1,0.124468795840012,1,False,512,1,DLMT,False,True,False,True,False,2,1,256,35,0.1244961184457023,4.12361442406637e-05,0.12448245714285715,25,1,True,29,8
44,128,64,128,0.27438530979169884,1,False,1,32,DLMT,False,True,False,False,True,4,8,32,35,0.27441303306544396,4.184084519378528e-05,0.2743991714285714,17,1,True,18,1
45,2048,1024,512,0.12022104462795219,1,False,16,512,DLMT,False,True,False,True,False,1,8,1,35,0.12024506965776213,3.625933799501517e-05,0.12023305714285716,1,19,True,21,8
46,2048,128,2048,0.2063827843384114,1,False,64,16,DLMT,True,False,False,False,False,29,1,1,35,0.20651024423301717,0.00019236652091085524,0.20644651428571428,24,1,True,14,1
47,64,512,1,0.09151963714044062,8,False,16,32,DLMT,False,True,True,False,True,7,1,16,35,0.09154135714527367,3.278052109508441e-05,0.09153049714285715,19,1,True,6,8
48,2048,512,256,0.1948026119904393,1,False,256,64,DLMT,False,True,True,False,False,23,8,1,35,0.19494515943813218,0.00021513713519235992,0.19487388571428574,19,1,True,7,1
49,128,128,2048,inf,1,False,1,128,DLMT,False,True,False,True,True,25,32,128,1,inf,inf,inf,6,30,False,1,1
50,1,1,1024,0.17997517199657753,32,False,1,512,DLMT,False,True,True,False,False,3,1,512,35,0.1800017994319939,4.018697118546327e-05,0.17998848571428572,12,8,True,1,1
51,2048,512,128,0.09368597241918933,1,False,512,512,DLMT,False,False,False,False,True,20,1,32,35,0.09371367900938213,4.181566584671409e-05,0.09369982571428573,11,13,True,1,8
52,1024,64,2048,0.12302600808368833,8,False,1,1,DLMT,False,True,False,True,False,3,8,1,35,0.12320850620202597,0.0002754319561143535,0.12311725714285715,1,10,True,1,1
53,2048,1024,512,0.23826143533231503,8,False,32,1,DLMT,True,False,True,False,True,29,1,512,35,0.23831062181054213,7.423379504329824e-05,0.23828602857142858,30,1,True,25,1
54,1024,1,128,0.16729889112114352,1,False,512,1,DLMT,True,True,False,True,True,23,8,16,35,0.16733385173599938,5.2763670247235747e-05,0.16731637142857145,1,11,True,29,1
55,1,128,256,0.16892401934805132,8,False,32,64,DLMT,True,True,True,True,True,25,8,64,35,0.16897546636623442,7.76454737369577e-05,0.16894974285714287,30,23,True,1,1
56,512,64,256,0.1071145123601454,1,False,16,512,DLMT,False,True,True,True,False,30,1,16,35,0.10713314478271176,2.812064388033967e-05,0.10712382857142858,1,30,True,30,8
57,128,256,64,0.10704434557030922,32,False,16,16,DLMT,False,False,True,False,False,8,1,1,35,0.10708742585826221,6.501813875640507e-05,0.10706588571428571,27,8,True,1,1
58,1,512,512,0.24921238689885936,1,False,16,32,DLMT,True,False,False,True,True,5,1,16,35,0.24926395595828346,7.782966225373596e-05,0.2492381714285714,9,1,True,20,1
59,512,128,256,inf,1,False,32,512,DLMT,True,False,True,True,False,2,32,1,1,inf,inf,inf,1,6,False,11,1
60,1,1,1024,0.2952738894325387,1,False,64,256,DLMT,True,True,False,False,False,23,1,1,35,0.29533496771031836,9.218127659726766e-05,0.2953044285714285,8,1,True,30,32
61,128,1,1024,0.09306233498125827,1,False,1,128,DLMT,True,False,False,True,True,30,1,64,35,0.09311665930445603,8.198799384479224e-05,0.09308949714285715,1,18,True,20,8
62,128,512,1,0.16118486941800803,1,False,256,64,DLMT,False,False,False,True,True,2,1,512,35,0.1612373020105634,7.913293388021243e-05,0.16121108571428572,1,11,True,23,1
63,1024,2048,256,0.2786420111585904,1,False,32,1,DLMT,False,True,False,False,True,12,1,256,35,0.27916981741283803,0.0007965819613978803,0.2789059142857142,16,26,True,1,32
64,256,512,1,0.11406716177776037,1,False,128,16,DLMT,True,False,False,True,False,13,8,128,35,0.11418986679366817,0.00018519030697074468,0.11412851428571427,9,1,True,30,8
65,2048,128,256,0.20035789464886342,32,False,128,1,DLMT,True,False,False,True,False,9,1,32,35,0.2003998196368509,6.327452335753146e-05,0.20037885714285716,26,2,True,1,1
66,2048,256,1,inf,32,False,1,1,DLMT,True,False,False,False,True,30,1,256,1,inf,inf,inf,1,9,False,23,1
67,512,1,512,0.28288792722209466,1,False,32,256,DLMT,False,False,False,False,False,30,1,32,35,0.283044358492191,0.00023609104089701376,0.28296614285714283,25,2,True,1,32
68,256,512,2048,0.1322114220779956,1,False,128,1,DLMT,True,True,True,False,False,30,32,1,35,0.13224674935057582,5.33170417294068e-05,0.1322290857142857,14,18,True,1,1
69,1,1,1,0.17736611689500575,1,True,1,1,DLMT,False,False,False,False,False,1,1,1,35,0.17759131167642284,0.00033987111602812634,0.1774787142857143,1,1,True,1,1
70,1,1,1,0.10448046446914991,1,False,512,512,DLMT,False,True,True,False,False,3,1,256,35,0.10451879267370723,5.7846143575268944e-05,0.10449962857142857,1,30,True,15,8
71,1,1,1024,0.12073246923952177,1,False,512,32,DLMT,False,True,True,False,True,3,1,32,35,0.12075895933190678,3.997968872069943e-05,0.12074571428571428,1,30,True,30,8
72,1,1,128,0.10056629294754364,1,False,512,32,DLMT,True,False,True,False,False,3,1,128,35,0.10071084990959923,0.00021816995808828814,0.10063857142857144,11,30,True,1,8
73,1,1,2048,0.08817207719264884,1,False,512,1,DLMT,False,True,True,False,True,3,1,16,35,0.08828792280735116,0.00017483788082514623,0.08823,24,30,True,1,8
74,1,1,2048,0.08978996056820208,1,False,512,1,DLMT,True,False,True,False,True,3,1,64,35,0.08981575371751217,3.892784009797898e-05,0.08980285714285713,1,30,True,8,8
75,1,1,256,0.08735290419774101,1,False,512,1,DLMT,True,False,True,False,False,3,1,16,35,0.08737795865940183,3.7812989237854436e-05,0.08736543142857142,22,30,True,1,8
76,1,1,1,0.08967098243202964,1,False,512,512,DLMT,True,False,True,False,False,3,1,1,35,0.08972344613939892,7.917989334549606e-05,0.08969721428571428,1,30,True,30,8
77,1,1,1,0.09009780761772876,1,False,512,1,DLMT,True,True,True,False,False,3,1,256,35,0.09012103238227123,3.505155223789344e-05,0.09010942,1,30,True,2,8
78,1,1,1,0.10299017060399007,1,False,512,128,DLMT,True,True,True,False,True,3,1,1,35,0.10301182939600992,3.2688136773365565e-05,0.103001,30,30,True,1,8
79,1,1,128,0.10140358181441271,1,False,512,512,DLMT,False,True,True,False,False,3,1,32,35,0.10146361818558729,9.060879805909853e-05,0.1014336,30,30,True,1,8
80,1,1,1,0.08867786827785913,1,False,512,1,DLMT,False,False,True,False,True,3,1,128,35,0.08877213172214089,0.00014226538380284756,0.08872500000000001,11,30,True,1,8
81,1,1,2048,0.10193113275764487,1,False,512,128,DLMT,False,False,True,False,False,3,1,32,35,0.10196103867092654,4.513495410026092e-05,0.1019460857142857,4,30,True,1,8
82,1,1,2048,0.09208255378765137,1,False,512,128,DLMT,True,True,True,False,False,3,1,128,35,0.09210918335520579,4.019018907593266e-05,0.09209586857142858,1,30,True,24,8
83,1,1,512,0.10230839747211158,1,False,512,512,DLMT,False,False,True,False,True,3,1,128,35,0.10237388824217415,9.884075008593936e-05,0.10234114285714287,1,30,True,1,8
84,1,1,128,0.10398551055747163,1,False,512,16,DLMT,False,False,True,False,True,3,1,1,35,0.10406203229967123,0.00011548904356549819,0.10402377142857143,2,30,True,1,8
85,1,1,1024,0.08881978285441251,1,False,512,1,DLMT,True,True,True,False,True,3,1,1,35,0.08885029143130176,4.6044513156692345e-05,0.08883503714285713,6,30,True,1,8
86,1,1,512,0.09199757090442158,1,False,512,128,DLMT,True,True,True,False,False,3,1,512,35,0.09202850909557843,4.669290065340397e-05,0.09201304,1,30,True,15,8
87,1,1,1,0.11773663086157034,1,False,512,16,DLMT,False,True,True,False,False,3,1,512,35,0.11779931199557252,9.46003581129694e-05,0.11776797142857143,1,30,True,9,8
88,1,1,512,0.11465511994813235,1,False,512,256,DLMT,False,False,True,False,True,3,1,512,35,0.11477436576615338,0.00017996957566006845,0.11471474285714287,1,30,True,30,8
89,1,1,1024,0.10187722301245346,1,False,512,32,DLMT,False,False,True,False,False,3,1,256,35,0.10190654841611797,4.4258830549763346e-05,0.10189188571428572,30,30,True,1,8
90,1,1,2048,0.10390667258893797,1,False,512,32,DLMT,True,False,True,False,True,3,1,512,35,0.10393584169677632,4.4022943925147416e-05,0.10392125714285715,25,30,True,1,8
91,1,1,1,0.1148680076107749,1,False,512,32,DLMT,False,True,True,False,True,3,1,32,35,0.11490364953208226,5.37919195813355e-05,0.11488582857142858,1,30,True,22,8
92,1,1,64,0.09020227027399608,1,False,512,1,DLMT,False,False,True,False,True,3,1,1,35,0.0902720382974325,0.00010529611671813227,0.09023715428571429,1,30,True,21,8
93,1,1,1024,0.094691334723558,1,False,512,512,DLMT,True,False,True,False,True,3,1,32,35,0.09473261384787061,6.229976538757584e-05,0.0947119742857143,1,30,True,15,8
94,1,1,2048,0.10951407452478802,1,False,512,64,DLMT,False,False,True,False,False,3,1,1,35,0.1095378111894977,3.5824128227569216e-05,0.10952594285714286,1,30,True,9,8
