id,T1_I,T1_J,cost_mean,U_J,U_I,technique,points,T2_I,speedup,T2_J,U1_I,OMP,VEC2,VEC1,RT_I,SCR,RT_J
1,2048,4,0.44735640000000004,6,1,DLMT,134,2048,12.942184352341892,8,19,True,True,False,4,True,1
