id,T2_K,T2_J,T2_I,mean_confidence_interval_inf,RT_K,baseline,T1_J,T1_K,technique,VEC2,VEC1,SCR,ACOPY_x,ACOPY_y,U1_I,RT_J,T1_I,runs,RT_I,U_K,U_J,U_I,cost_std,correct_result,cost_mean,mean_confidence_interval_sup
109,256,2048,16,0.3490458304699729,1,False,16,1,SIMA,False,True,False,False,True,4,2,2,35,8,5,1,19,0.00020999308832162931,True,0.34911539999999996,0.34918496953002703
110,128,2048,16,0.1047376058805471,2,False,16,1,SIMA,False,False,True,True,True,2,4,1,35,16,3,1,20,5.0261227804423e-05,True,0.10475425714285713,0.10477090840516716
111,64,2048,16,0.42212736797008255,1,False,32,2,SIMA,True,True,False,False,False,4,2,2,35,16,3,1,19,4.244141219831785e-05,True,0.4221414285714286,0.4221554891727747
112,256,2048,32,0.3480124955744378,2,False,16,2,SIMA,True,False,True,False,False,3,2,2,35,16,3,1,19,0.00023523790823204427,True,0.3480904285714286,0.34816836156841935
113,64,2048,16,0.20967517910130995,1,False,64,1,SIMA,True,False,False,False,True,2,4,2,35,8,3,1,20,3.671585321834497e-05,True,0.20968734285714286,0.20969950661297576
114,128,2048,64,0.1847024429914921,1,False,16,1,SIMA,True,True,False,False,False,3,2,2,35,16,5,1,20,2.7812579740772042e-05,True,0.18471165714285714,0.18472087129422218
115,64,2048,16,0.1785428859358537,1,False,64,1,SIMA,True,False,False,True,False,2,2,2,35,8,4,1,18,4.700112026454777e-05,True,0.17855845714285715,0.17857402834986058
116,128,2048,16,0.5058402875977571,2,False,64,2,SIMA,False,False,False,False,False,3,2,1,35,32,3,1,20,0.0002295700257757753,True,0.5059163428571428,0.5059923981165285
117,128,1024,16,0.2034585089688853,2,False,32,1,SIMA,False,True,True,False,True,4,4,2,35,16,4,1,18,0.00011997841302432722,True,0.20349825714285713,0.20353800531682897
118,128,2048,32,0.08831834395949417,2,False,64,1,SIMA,True,False,True,False,False,3,4,1,35,16,3,1,19,4.0185358283933774e-05,True,0.08833165714285714,0.0883449703262201
119,128,2048,16,0.0904915876022732,2,False,16,1,SIMA,True,True,True,False,True,4,4,1,35,8,4,1,19,6.537422096933083e-05,True,0.0905132457142857,0.09053490382629821
120,128,2048,32,0.09091602590262075,1,False,16,1,SIMA,False,False,True,False,True,4,8,1,35,8,4,1,19,3.531545467320871e-05,True,0.09092772571428571,0.09093942552595068
121,64,2048,16,0.3651748708149432,2,False,32,2,SIMA,True,False,True,True,False,2,2,2,35,32,3,1,20,0.0002522160395618049,True,0.3652584285714286,0.365341986327914
122,128,1024,64,0.09246360095591895,2,False,16,1,SIMA,True,False,True,False,True,4,2,1,35,16,3,1,19,2.9379700891768036e-05,True,0.09247333428571429,0.09248306761550963
123,64,2048,32,0.08522162156040793,1,False,64,1,SIMA,True,True,False,False,True,3,4,1,35,16,4,1,18,3.6880914150431296e-05,True,0.08523384,0.08524605843959208
124,128,2048,16,0.2157551276049536,2,False,32,1,SIMA,True,True,False,True,True,2,2,2,35,8,5,1,20,0.0001034499741075736,True,0.21578940000000002,0.21582367239504643
125,128,2048,32,0.10819927815717648,1,False,16,1,SIMA,False,False,True,True,True,2,4,1,35,8,5,1,20,3.020744603435314e-05,True,0.10820928571428573,0.10821929327139498
126,256,1024,16,0.0912017967540867,2,False,16,1,SIMA,True,False,True,False,True,3,4,1,35,16,4,1,19,0.00020122919993411026,True,0.09126846285714287,0.09133512896019903
127,256,2048,16,0.20734146076164411,2,False,16,1,SIMA,True,False,True,False,True,4,2,1,35,32,3,1,18,0.00021154024849823146,True,0.20741154285714283,0.20748162495264155
