id,runs,mean_confidence_interval_sup,mean_confidence_interval_inf,U2_I,U2_J,cost_mean,baseline,technique,RT2_J,T2_Ia,correct_result,T2_J,T2_I,OMP,VEC2,cost_std,T2_Ja,SCR,RT2_I
20,10,0.2052537113447123,0.20518768865528772,21,1,0.2052207,False,DLMT,4,1,True,2,64,False,False,5.326171232696072e-05,1,True,16
21,10,0.09214711527924044,0.08128470472075958,26,1,0.08671591000000001,False,DLMT,1,16,True,1024,1,True,True,0.008762905470613043,1,True,4
22,10,0.10375991342172432,0.07075212657827569,9,1,0.08725602,False,DLMT,1,2048,True,64,128,True,True,0.026627985965551354,1024,False,16
23,10,0.10789134039013878,0.08158307960986119,1,17,0.09473720999999999,False,DLMT,2,256,True,1024,128,True,True,0.021223355632955406,2048,False,32
24,10,0.11795962601223163,0.07628073398776837,1,29,0.09712018,False,DLMT,8,2048,True,2,512,True,True,0.03362312526892169,512,True,2
25,10,0.10020099501520509,0.07625606498479491,1,16,0.08822853,False,DLMT,2,512,True,8,2,True,True,0.019316813448291618,256,True,4
26,10,0.1059998947452185,0.1059597052547815,1,8,0.1059798,False,DLMT,1,8,True,64,8,False,False,3.242159773977581e-05,1,False,4
27,10,0.09479567239043994,0.08048208760956006,30,1,0.08763888,False,DLMT,32,1,True,1,64,True,False,0.01154703090121439,2048,False,2
28,10,0.29981160513878863,0.2990483948612113,8,1,0.29943,False,DLMT,1,32,True,1,1,False,False,0.0006156957040616666,8,True,32
29,10,0.18493363324220702,0.18487116675779297,30,1,0.1849024,False,DLMT,16,1,True,4,2048,False,False,5.039285663663163e-05,8,True,8
30,10,0.10383093918863572,0.10378886081136425,1,22,0.10380989999999998,False,DLMT,1,512,True,2,64,False,False,3.394539733159676e-05,256,False,1
31,10,0.16717111698414044,0.16709768301585953,1,3,0.1671344,False,DLMT,1,1024,True,16,2,False,False,5.924052666882244e-05,512,True,32
32,10,0.12459041605236378,0.12437698394763617,15,1,0.12448369999999997,False,DLMT,16,128,True,1,1,False,True,0.00017217958647877202,1024,False,8
33,10,0.22679464293992585,0.2267297570600741,1,2,0.22676219999999997,False,DLMT,4,1,True,2,1,False,True,5.234462723145989e-05,8,False,1
34,10,0.0959601570548157,0.09593584294518429,1,1,0.09594799999999999,True,DLMT,1,1,True,1,1,False,False,1.9614637391500375e-05,1,False,1
35,10,0.09340646068192567,0.05600571931807434,1,12,0.07470609,False,DLMT,8,1024,True,2048,64,True,True,0.03017186280501918,1,True,2
36,10,0.1028618277874416,0.0676852322125584,30,1,0.08527353,False,DLMT,8,1024,True,2048,64,True,True,0.028377603676563317,1,True,2
37,10,0.10448930938028118,0.06402073061971882,1,10,0.08425502,False,DLMT,1,1024,True,2048,64,True,True,0.03264674340006366,1,True,2
38,10,0.09969394964021727,0.05739961035978275,9,1,0.07854678000000001,False,DLMT,2,1024,True,2048,64,True,True,0.03411961783815288,1,True,2
39,10,0.09317655363452595,0.058262866365474036,21,1,0.07571971,False,DLMT,8,1024,True,2048,64,True,True,0.02816551073282535,1,False,2
40,10,0.1039060621566626,0.0748940178433374,1,25,0.08940004,False,DLMT,32,1024,True,2048,64,True,True,0.02340454731094793,1,True,2
41,10,0.10796997606179304,0.07009784393820695,30,1,0.08903391,False,DLMT,1,1024,True,2048,64,True,True,0.03055214236129604,1,False,2
42,10,0.10189475470420448,0.06994028529579552,1,3,0.08591752,False,DLMT,32,1024,True,2048,64,True,True,0.025778255506174193,1,False,2
43,10,0.1250301041159021,0.09114647588409791,23,1,0.10808829,False,DLMT,32,1024,True,2048,64,True,True,0.027334543248770413,1,True,2
44,10,0.08501197397766697,0.04677340602233301,1,30,0.06589268999999999,False,DLMT,2,1024,True,2048,64,True,True,0.030847752855611702,1,False,2
45,10,0.11303304648882169,0.08435755351117831,1,1,0.0986953,False,DLMT,1,1024,True,2048,64,True,True,0.0231330451867453,1,True,2
46,10,0.08254078900910644,0.05643371099089356,1,30,0.06948725,False,DLMT,16,1024,True,2048,64,True,True,0.02106105781546834,1,True,2
47,10,0.10443560086369867,0.06327123913630132,1,20,0.08385342,False,DLMT,4,1024,True,2048,64,True,True,0.033208044258064943,1,False,2
48,10,0.08082466191471496,0.06344873808528503,9,1,0.0721367,False,DLMT,16,1024,True,2048,64,True,True,0.014017475878131557,1,False,2
49,10,0.0784708363739733,0.06068398362602668,1,30,0.06957740999999999,False,DLMT,8,1024,True,2048,64,True,True,0.014348979760139742,1,False,2
50,10,0.09967714837370224,0.06804641162629775,8,1,0.08386178,False,DLMT,1,1024,True,2048,64,True,True,0.02551709444152292,1,True,2
51,10,0.12648459155050565,0.08939280844949432,20,1,0.10793869999999998,False,DLMT,32,1024,True,2048,64,True,True,0.0299226205178624,1,True,2
52,10,0.11480820729771789,0.0732223527022821,30,1,0.09401527999999999,False,DLMT,4,1024,True,2048,64,True,True,0.03354807027156107,1,True,2
53,10,0.09674356426413797,0.06645579573586202,26,1,0.08159968,False,DLMT,1,1024,True,2048,64,True,True,0.024433697391586073,1,False,2
54,10,0.10170475881004666,0.07112674118995337,1,12,0.08641575000000001,False,DLMT,1,1024,True,2048,64,True,True,0.024667846647944365,1,True,2
55,10,0.11816010265086123,0.08677487734913876,1,20,0.10246749,False,DLMT,4,1024,True,2048,64,True,True,0.0253190358633756,1,True,2
56,10,0.10142773809726668,0.07002674190273331,1,7,0.08572724,False,DLMT,32,1024,True,2048,64,True,True,0.025331758531345592,1,False,2
57,10,0.10526222363163713,0.07432317636836287,14,1,0.0897927,False,DLMT,8,1024,True,2048,64,True,True,0.024959095870964555,1,False,2
58,10,0.10385195762632338,0.06912390237367666,1,1,0.08648793000000002,False,DLMT,2,1024,True,2048,64,True,True,0.028015757986570702,1,True,2
59,10,0.09257698478584125,0.05616829521415876,1,25,0.07437264,False,DLMT,32,1024,True,2048,64,True,True,0.029371556461420294,1,False,2
60,10,0.09792813251358239,0.07040966748641762,1,1,0.0841689,False,DLMT,16,1024,True,2048,64,True,True,0.022199649555792542,1,False,2
61,10,0.08544844696082085,0.04212935303917916,1,30,0.06378890000000001,False,DLMT,1,1024,True,2048,64,True,True,0.03494630616880703,1,False,2
62,10,0.09639921794457938,0.062262222055420605,1,10,0.07933072,False,DLMT,4,1024,True,2048,64,True,True,0.027538939576708464,1,False,2
63,10,0.12007816742979628,0.0943564725702037,1,8,0.10721731999999999,False,DLMT,1,1024,True,2048,64,True,True,0.02075016216566994,1,True,2
64,10,0.086076738051423,0.04780498194857698,1,22,0.06694085999999999,False,DLMT,32,1024,True,2048,64,True,True,0.03087452634183073,1,True,2
65,10,0.09469225760618083,0.058017662393819176,1,30,0.07635496,False,DLMT,32,1024,True,2048,64,True,True,0.02958606741005637,1,True,2
66,10,0.11403852046162802,0.09351411953837199,23,1,0.10377632,False,DLMT,2,1024,True,2048,64,True,True,0.016557409993220557,1,False,2
67,10,0.10560458811617877,0.07157445188382124,10,1,0.08858952,False,DLMT,32,1024,True,2048,64,True,True,0.02745273393514023,1,False,2
68,10,0.08993192387387722,0.054391456126122756,30,1,0.07216168999999999,False,DLMT,16,1024,True,2048,64,True,True,0.028671146020326773,1,False,2
69,10,0.1152802677375979,0.07660327226240209,3,1,0.09594177,False,DLMT,4,1024,True,2048,64,True,True,0.031201440362779727,1,True,2
70,10,0.10179107448743789,0.0726552855125621,1,1,0.08722318,False,DLMT,32,1024,True,2048,64,True,True,0.023504374394984436,1,False,2
71,10,0.10499289581258597,0.07666928418741403,30,1,0.09083109,False,DLMT,2,1024,True,2048,64,True,True,0.022849176057330823,1,True,2
72,10,0.10117343421924821,0.055553165780751784,21,1,0.0783633,False,DLMT,16,1024,True,2048,64,True,True,0.03680270578231986,1,True,2
73,10,0.10387201921476838,0.07309392078523161,1,24,0.08848297,False,DLMT,1,1024,True,2048,64,True,True,0.02482925550007692,1,False,2
74,10,0.09281796422521964,0.058039115774780395,1,30,0.07542854000000002,False,DLMT,16,1024,True,2048,64,True,True,0.028056733789170826,1,False,2
