id,RT1_K,RT1_J,T1_Ja,baseline,RT1_I,T2_K,T2_J,T2_I,T2_Ja,U2_I,mean_confidence_interval_inf,T1_I,T1_J,T1_K,technique,RT2_J,VEC2,VEC1,SCR,T1_Ia,T1_Ka,OMP1,U1_K,U1_J,U1_I,T2_Ka,RT2_I,runs,T2_Ia,U2_J,U2_K,cost_mean,RT2_K,OMP2,cost_std,correct_result,mean_confidence_interval_sup
1,1,1,1024,False,4,512,1,256,32,28,8.50684782295835,1,2,2048,DLMT,4,False,False,True,32,2048,False,1,23,27,1,1,10,1,20,1,8.516706,8,True,0.015905543813400085,True,8.526564177041648
2,1,1,4,False,16,1,128,64,128,13,7.337829143084575,512,2,2048,DLMT,2,False,False,True,1024,2048,False,1,28,11,1,1,10,64,1,13,7.354346000000001,8,True,0.02664890174097236,True,7.370862856915428
3,32,2,8,False,2,256,128,2,1,1,6.279913523569511,512,1,1024,DLMT,8,True,True,True,2048,1,True,21,1,23,256,8,10,128,21,20,6.281585,1,False,0.002696821276985289,True,6.283256476430489
4,8,1,32,False,1,2048,2,2,4,17,7.979375972538236,128,8,8,DLMT,1,False,True,True,2048,16,False,8,30,1,2048,1,10,2,1,4,7.979772999999999,4,False,0.0006405786446643197,True,7.980170027461762
5,1,1,1,False,16,1024,64,64,256,28,15.763743104576642,1,2048,16,DLMT,4,False,True,False,2048,512,True,19,1,2,1,2,10,64,1,30,15.77061,2,False,0.011079300519437006,True,15.777476895423357
6,1,2,512,False,1,2048,4,8,64,26,3.07422540802962,1,512,64,DLMT,4,False,False,True,128,128,True,8,23,1,1,1,10,16,29,1,3.102436,2,True,0.045516002065207804,True,3.13064659197038
7,2,32,256,False,2,4,1,2,1,7,14.928386338972047,8,1,16,DLMT,2,False,True,True,32,16,False,23,14,1,512,4,10,256,1,8,14.936030000000002,4,True,0.012332562588529512,True,14.943673661027958
8,1,32,1,False,2,4,1024,256,1,1,14.066767210555604,256,128,1,DLMT,1,False,False,True,1,256,True,10,1,5,64,16,10,1024,16,17,14.07675,1,True,0.016106598026895687,True,14.086732789444397
9,2,16,32,False,4,1,16,256,1,20,22.666481294687312,16,16,1,DLMT,4,True,False,False,16,128,False,9,12,1,4,8,10,1,25,1,22.69528,1,True,0.0464648856664899,True,22.72407870531269
10,8,2,1,False,8,1,1,512,16,1,11.499404516087218,2,8,4,DLMT,1,True,True,True,1,1024,False,22,23,1,2048,1,10,1,8,6,13.086369999999999,2,True,2.560468221263447,True,14.67333548391278
11,32,2,128,False,1,4,8,1,1024,1,13.475725757605188,128,32,1,DLMT,32,True,True,True,1,4,False,5,29,1,16,2,10,2,28,19,13.477530000000002,2,False,0.002911030745286123,True,13.479334242394815
12,1,1,256,False,8,1,4,128,8,5,3.385809219852928,4,4,16,DLMT,1,True,False,False,512,1,False,10,1,22,32,2,10,2048,1,3,3.3861039999999996,32,False,0.00047560908317644305,True,3.386398780147071
13,1,1,1,False,1,128,2,2,4,8,3.2880483059409444,16,4,1,DLMT,1,True,False,True,256,1024,False,13,10,1,2048,8,10,16,1,1,3.2882099999999994,8,False,0.0002608831155901304,True,3.2883716940590544
14,8,8,1,False,4,16,2,64,128,1,11.766559161536861,2048,2048,8,DLMT,8,False,False,True,2048,16,True,7,1,30,256,4,10,512,9,12,11.769700000000002,4,True,0.005067543783727973,True,11.772840838463143
15,2,4,1,False,8,64,8,128,1024,13,17.98317708310186,16,128,2,DLMT,2,False,True,False,64,4,False,1,15,22,1024,1,10,1,18,1,19.62697,1,True,2.6521556824779347,True,21.27076291689814
16,2,8,256,False,4,1024,64,1,512,1,14.46656764508388,64,64,8,DLMT,1,True,True,True,2048,8,False,3,3,1,2048,8,10,32,29,12,14.46681,1,False,0.0003910242959201812,True,14.467052354916122
17,32,2,256,False,1,16,32,128,512,18,3.8106655490053085,2,256,2,DLMT,2,False,False,False,4,256,True,1,12,11,128,32,10,2048,5,1,3.8386839999999998,1,False,0.045205994779453695,True,3.866702450994691
