id,correct_result,runs,baseline,RT_K,T1_I,T1_J,T1_K,U_K,U_J,U_I,technique,U1_I,T2_K,T2_J,T2_I,mean_confidence_interval_inf,mean_confidence_interval_sup,cost_std,RT_I,cost_mean,RT_J
1,True,35,False,32,16,16,512,30,1,20,DLMT,29,1,256,64,0.41337754567273655,0.4135081686129778,0.0001971402898383559,1,0.41344285714285717,1
2,False,1,False,32,512,1,1,16,1,2,DLMT,16,1,256,2048,inf,inf,inf,1,inf,1
3,True,35,False,8,1,1,64,1,30,7,DLMT,29,256,2048,64,0.12440400535156868,0.12540536607700276,0.0015112854088287812,1,0.12490468571428572,1
4,True,35,False,1,64,1,512,29,1,18,DLMT,8,2048,128,128,0.18830164484551842,0.1884206408687673,0.00017959257745672958,1,0.18836114285714287,1
5,True,35,False,1,512,16,512,18,30,1,DLMT,21,2048,512,512,0.2949130934622423,0.29520136368061484,0.00043506656868078574,32,0.2950572285714286,1
6,True,35,False,1,16,64,512,13,22,1,DLMT,20,1,1024,2048,0.27234581530110324,0.2756629275560396,0.005006291162617088,32,0.2740043714285714,1
7,True,35,False,1,1,512,16,1,2,10,DLMT,8,128,1,1,0.26659787165902643,0.2873792711981164,0.03136394817647049,32,0.2769885714285714,1
8,True,35,False,1,512,512,512,10,19,1,DLMT,13,2048,2048,512,0.20865937784255253,0.20869199358601884,4.9224715875881125e-05,1,0.20867568571428569,1
9,True,35,False,1,512,32,128,30,29,1,DLMT,21,1024,64,1,0.2014920472981879,0.209225095558955,0.011670962027395084,1,0.20535857142857145,32
10,True,35,False,1,1,64,16,1,29,8,DLMT,5,2048,256,128,0.1332548971302251,0.13370778858406063,0.0006835181654125811,1,0.13348134285714286,32
11,True,35,False,1,128,16,512,1,5,30,DLMT,9,1,128,1,0.32507656874543184,0.32519411696885386,0.00017740751197771693,1,0.32513534285714285,32
12,True,35,False,1,64,64,1,1,28,29,DLMT,7,128,128,2048,0.20757459308410145,0.2079613497730414,0.0005837054778721511,1,0.20776797142857142,1
13,True,35,False,1,32,32,512,1,15,27,DLMT,30,1024,1,2048,0.18332299436219085,0.18339763420923766,0.00011264882763414474,1,0.18336031428571425,32
14,True,35,False,32,16,1,16,20,1,26,DLMT,5,256,2048,64,0.4821702140129333,0.48230990027278103,0.00021081893962858936,1,0.48224005714285717,1
15,True,35,False,32,1,512,256,1,30,30,DLMT,23,256,1,2048,0.3077113727486444,0.308206398679927,0.000747108856915537,1,0.3079588857142857,1
