id,T2_K,T2_J,T2_I,mean_confidence_interval_inf,RT_K,baseline,T1_J,T1_K,technique,VEC2,VEC1,SCR,ACOPY_x,ACOPY_y,U1_I,RT_J,T1_I,runs,mean_confidence_interval_sup,cost_std,cost_mean,U_J,U_I,correct_result,U_K,RT_I
1,128,2048,1,0.10146460387988793,1,False,32,32,SIMA,True,False,True,True,False,18,1,256,35,0.10149145326296924,4.052194165019739e-05,0.10147802857142858,1,4,True,20,8
2,256,2048,2048,0.18151141609775748,8,False,32,16,SIMA,False,True,True,True,False,30,1,1,35,0.18158572675938542,0.00011215201054545345,0.18154857142857145,9,22,True,1,1
3,2048,2048,256,0.10536270933970951,1,False,32,1,SIMA,False,True,True,False,False,1,1,64,35,0.1055868906602905,0.00033834156874799995,0.10547480000000001,1,30,True,20,8
4,1024,1,2048,0.19098366204672002,1,False,1,64,SIMA,True,False,False,False,True,20,1,16,35,0.19100719509613712,3.5516825561403714e-05,0.19099542857142857,17,16,True,1,1
5,1,256,1,0.12249793913414794,1,False,256,16,SIMA,False,True,False,False,False,25,8,256,35,0.12256206086585206,9.677455391638041e-05,0.12253,14,22,True,1,8
6,128,256,512,0.27944086955349634,1,False,64,16,SIMA,False,False,False,False,True,17,1,64,35,0.2796841018750751,0.0003670939444905522,0.2795624857142857,1,8,True,14,32
7,1024,512,1024,0.11111982011614928,8,False,32,512,SIMA,True,False,False,True,True,24,1,256,35,0.11115355131242215,5.0908192676942267e-05,0.11113668571428571,1,11,True,14,8
8,256,1024,512,0.13624925161480786,1,False,128,64,SIMA,True,True,True,True,True,16,8,512,35,0.13627069124233496,3.2357366760498106e-05,0.1362599714285714,7,9,True,1,1
9,2048,1,512,inf,32,False,1,256,SIMA,True,False,True,False,True,18,1,512,1,inf,inf,inf,14,13,False,1,1
10,256,2048,128,0.13168418918491775,1,False,512,64,SIMA,False,True,True,True,False,29,1,16,35,0.13170958224365376,3.8324010697191066e-05,0.13169688571428576,1,7,True,3,1
11,128,128,128,0.1207496715504904,1,False,16,16,SIMA,True,True,False,False,False,22,8,16,35,0.12083558559236673,0.0001296642005256625,0.12079262857142857,14,1,True,1,8
12,1024,1024,128,0.11057615611096953,1,False,256,256,SIMA,False,True,False,True,True,2,1,64,35,0.11063750103188762,9.25837028899602e-05,0.11060682857142858,1,16,True,19,8
13,512,1024,256,0.14591162740172192,8,False,512,128,SIMA,False,True,False,True,True,1,1,64,35,0.14594260116970664,4.674659433191443e-05,0.14592711428571428,1,16,True,20,1
14,1024,512,128,0.11851359495009266,1,False,512,256,SIMA,False,True,False,True,False,1,8,32,35,0.118557890764193,6.685264942164846e-05,0.11853574285714283,1,17,True,18,8
15,1024,2048,256,0.22599656593076178,1,False,128,512,SIMA,False,True,True,True,True,3,1,32,35,0.22616474835495254,0.00025382625585873634,0.22608065714285716,1,16,True,18,32
