id,T2_K,T2_J,T2_I,mean_confidence_interval_inf,RT_K,baseline,T1_J,T1_K,technique,VEC2,VEC1,SCR,ACOPY_x,ACOPY_y,U1_I,RT_J,T1_I,runs,mean_confidence_interval_sup,cost_std,cost_mean,U_J,U_I,correct_result,U_K,RT_I
1,1,1,1,0.17784736523551756,1,True,1,1,SIMP,False,False,False,False,False,1,1,1,35,0.17802886333591098,0.00027392269727357846,0.17793811428571427,1,1,True,1,1
2,1,1,1,0.18190898232803152,1,False,1,1,SIMP,False,False,False,False,False,1,1,512,35,0.18206467481482566,0.00023497604567448375,0.1819868285714286,1,1,True,1,1
3,1,1,1,0.17133087767996538,1,False,512,1,SIMP,False,False,False,False,False,1,1,1,35,0.1713579794628918,4.090287151238813e-05,0.1713444285714286,1,1,True,1,1
4,1,1,1,0.19471097880913343,1,False,1,512,SIMP,False,False,False,False,False,1,1,1,35,0.19477056404800944,8.992793486669143e-05,0.19474077142857144,1,1,True,1,1
5,1,1,2048,0.1814592331574891,1,False,1,1,SIMP,False,False,False,False,False,1,1,1,35,0.18153402398536803,0.00011287669270093826,0.18149662857142856,1,1,True,1,1
6,1,2048,1,0.17133839339881227,1,False,1,1,SIMP,False,False,False,False,False,1,1,1,35,0.17142554945833063,0.0001315386929960237,0.17138197142857145,1,1,True,1,1
7,2048,1,1,0.19237229438992406,1,False,1,1,SIMP,False,False,False,False,False,1,1,1,35,0.19239307703864736,3.136583348492588e-05,0.1923826857142857,1,1,True,1,1
8,1,1,1,0.17687992722458198,1,False,1,1,SIMP,False,False,False,True,False,1,1,1,35,0.1771267584897037,0.0003725255843836903,0.17700334285714284,1,1,True,1,1
9,1,1,1,0.17798741784588998,1,False,1,1,SIMP,False,False,False,False,True,1,1,1,35,0.17816378215411002,0.0002661746150824417,0.1780756,1,1,True,1,1
10,1,1,1,0.17637680566540034,1,False,1,1,SIMP,False,False,False,False,False,30,1,1,35,0.176641308620314,0.00039919625984915195,0.17650905714285717,1,1,True,1,1
11,1,1,1,0.17597213204987086,1,False,1,1,SIMP,False,False,False,False,False,1,1,1,35,0.17605003937870053,0.00011758021491209834,0.1760110857142857,1,30,True,1,1
12,1,1,1,0.1681730997339062,1,False,1,1,SIMP,False,False,False,False,False,1,1,1,35,0.16818867169466528,2.350169772417423e-05,0.16818088571428574,30,1,True,1,1
13,1,1,1,0.16421049777597216,1,False,1,1,SIMP,False,False,False,False,False,1,1,1,35,0.1642300165097422,2.9458292897046665e-05,0.16422025714285718,1,1,True,30,1
14,1,1,1,inf,1,False,1,1,SIMP,False,False,False,False,False,1,1,1,1,inf,inf,inf,1,1,False,1,32
15,1,1,1,inf,1,False,1,1,SIMP,False,False,False,False,False,1,32,1,1,inf,inf,inf,1,1,False,1,1
16,1,1,1,inf,32,False,1,1,SIMP,False,False,False,False,False,1,1,1,1,inf,inf,inf,1,1,False,1,1
17,1,1,1,0.16889819120572033,1,False,1,1,SIMP,False,False,True,False,False,1,1,1,35,0.16898175165142257,0.0001261120784323658,0.16893997142857145,1,1,True,1,1
18,1,1,1,0.17572528415503266,1,False,1,1,SIMP,False,True,False,False,False,1,1,1,35,0.17623271584496739,0.0007658320218652964,0.17597900000000002,1,1,True,1,1
19,1,1,1,0.17935001147713264,1,False,1,1,SIMP,True,False,False,False,False,1,1,1,35,0.17963587423715305,0.00043143315607781436,0.17949294285714285,1,1,True,1,1
