id,RT_K,T1_I,T1_J,T1_K,U_K,U_J,U_I,technique,U1_I,speedup,T2_K,T2_J,T2_I,points,RT_I,cost_mean,RT_J
1,1,256,64,512,19,1,3,SIMA,25,1.5381318770560046,2048,2048,1,301,8,0.11574980000000001,8
