id,T2_K,T2_J,T2_I,mean_confidence_interval_inf,RT_K,T1_I,T1_J,T1_K,technique,VEC2,VEC1,SCR,ACOPY_x,ACOPY_y,U1_I,RT_J,runs,mean_confidence_interval_sup,cost_std,cost_mean,U_J,U_I,correct_result,U_K,RT_I
13,512,256,1024,0.22339303521410875,8,256,16,512,RS,True,True,True,True,False,24,1,35,0.2235067362144626,0.00017160116074009196,0.22344988571428567,24,16,True,1,1
14,512,128,1024,inf,1,16,128,256,RS,True,True,True,True,True,19,32,1,inf,inf,inf,1,24,False,29,1
15,256,128,512,0.11042140712641156,8,512,16,1,RS,False,True,True,True,True,8,1,35,0.11044099287358843,2.9559431658947704e-05,0.1104312,28,1,True,4,8
16,128,1,64,0.1255649128326851,8,1,1,32,RS,True,False,False,True,False,16,1,35,0.12564068716731489,0.00011436103232432716,0.1256028,29,1,True,8,8
17,1024,1024,1024,0.10455651724725287,1,1,16,32,RS,True,True,True,False,True,7,8,35,0.10464571132417572,0.00013461453358780184,0.1046011142857143,11,1,True,13,8
18,1,1,2048,0.251745246585816,1,512,32,16,RS,False,True,False,True,False,23,1,35,0.2518940676998983,0.00022460555175139865,0.25181965714285715,7,30,True,1,32
19,1024,512,2048,0.2010505473699365,8,32,256,1,RS,True,True,False,True,False,4,1,35,0.20108762405863495,5.595731609440703e-05,0.20106908571428572,17,24,True,1,1
20,64,2048,256,0.18265511652441568,32,32,512,32,RS,True,True,True,False,False,6,1,35,0.18283648347558434,0.00027372476269838485,0.1827458,27,1,True,17,1
21,128,2048,1024,0.10618995273160724,1,512,64,1,RS,False,True,True,True,True,10,8,35,0.1062295329826785,5.973577193758814e-05,0.10620974285714287,1,30,True,19,8
22,1,2048,256,inf,32,32,128,32,RS,False,True,False,False,True,10,1,1,inf,inf,inf,1,23,False,7,1
23,1024,1,128,0.16664810389614512,32,1,16,256,RS,True,True,True,False,False,7,1,35,0.16680395324671196,0.00023521278946207297,0.16672602857142854,12,1,True,23,1
24,512,64,2048,0.1409384339187593,1,1,1,16,RS,False,False,False,False,False,20,1,35,0.14114053750981212,0.000305021158182143,0.1410394857142857,15,18,True,1,1
25,1024,64,2048,0.16963531292551956,32,64,64,512,RS,True,False,True,True,False,5,1,35,0.16982148707448044,0.00028097993827724805,0.1697284,28,1,True,14,1
26,256,2048,1,inf,1,128,64,256,RS,True,False,True,True,True,7,32,1,inf,inf,inf,6,1,False,22,1
27,256,512,1024,0.20463429718638504,8,512,32,64,RS,True,True,False,False,True,14,8,35,0.20465935995647205,3.78255285785271e-05,0.20464682857142855,13,1,True,25,1
28,1,128,1,0.1932469561543296,1,32,128,1,RS,False,True,False,False,True,30,1,35,0.1934241295599561,0.00026739573058426715,0.19333554285714286,1,24,True,20,1
29,2048,1024,128,0.11410045520441749,8,32,32,128,RS,True,True,False,True,True,30,1,35,0.11413171622415395,4.718012379840274e-05,0.11411608571428572,12,30,True,1,8
30,1024,512,128,inf,32,16,32,128,RS,True,False,False,False,True,1,1,1,inf,inf,inf,30,20,False,1,1
31,256,1024,1024,0.12885876456738987,1,128,32,256,RS,False,True,True,False,True,15,32,35,0.12896169257546725,0.00015534221865919136,0.12891022857142856,5,6,True,1,1
32,1024,256,512,0.1508066527960544,1,1,64,32,RS,True,False,False,False,True,10,8,35,0.15094723291823134,0.0002121679850438121,0.15087694285714287,1,25,True,16,1
33,1024,2048,1024,0.28695066088819454,1,128,16,128,RS,True,False,False,True,False,20,1,35,0.2871334533975197,0.00027587626034221863,0.28704205714285713,10,1,True,15,32
34,128,512,2048,0.09465566892620672,1,128,32,1,RS,True,True,True,True,True,22,1,35,0.09467190821665042,2.450885287784296e-05,0.09466378857142857,1,21,True,6,8
35,512,128,2048,0.10251689023573861,1,1,1,32,RS,False,False,True,False,False,21,1,35,0.10260670976426144,0.00013555848500607762,0.10256180000000002,30,7,True,1,8
36,1,64,128,0.14107977625084334,8,32,64,128,RS,True,True,False,True,False,8,1,35,0.1411685094634424,0.0001339189825138738,0.14112414285714286,1,13,True,7,1
37,512,128,1024,0.21598664150369143,1,64,1,64,RS,False,False,False,True,False,6,1,35,0.21604038706773718,8.111451215185158e-05,0.2160135142857143,26,1,True,5,1
38,128,128,1,0.15534546127781382,1,1,128,64,RS,False,False,True,False,True,2,32,35,0.15538265300790047,5.613094021107896e-05,0.15536405714285714,21,6,True,1,1
39,1024,64,2048,0.14054044639794197,1,16,16,16,RS,True,False,True,False,False,17,1,35,0.14056755360205805,4.091105334398383e-05,0.140554,28,10,True,1,32
40,256,1024,512,0.1101769380945069,1,32,128,128,RS,True,False,True,True,False,28,1,35,0.11020049047692168,3.554600353551601e-05,0.11018871428571429,1,5,True,6,1
41,128,2048,256,0.0905019784076937,8,32,1,64,RS,True,True,True,False,False,22,1,35,0.09052214730659203,3.0439542757165693e-05,0.09051206285714286,1,1,True,23,8
42,512,64,1024,0.116972637513614,1,64,16,32,RS,True,True,True,False,True,1,8,35,0.11699861962924313,3.9213034067976026e-05,0.11698562857142857,1,8,True,1,1
43,2048,128,512,0.29747480899926665,1,512,16,128,RS,True,True,True,True,False,3,1,35,0.2977690195721617,0.0004440319403845115,0.29762191428571416,7,19,True,1,32
44,512,1024,2048,inf,1,128,256,32,RS,False,True,True,True,False,18,32,1,inf,inf,inf,1,25,False,7,1
45,2048,256,64,inf,1,64,16,16,RS,True,True,True,True,True,3,32,1,inf,inf,inf,2,24,False,1,1
46,128,2048,2048,0.11451492924053353,1,512,128,16,RS,True,False,False,False,False,28,1,35,0.11454849933089506,5.066504651903095e-05,0.11453171428571429,20,1,True,19,8
47,2048,256,2048,0.11549107065269476,1,16,32,1,RS,False,True,False,False,True,9,1,35,0.11564744363301951,0.00023600306812256852,0.11556925714285714,3,1,True,18,8
48,128,128,1024,0.11177664673583615,1,64,16,1,RS,False,False,False,True,True,26,8,35,0.11180866754987812,4.8326829494386486e-05,0.11179265714285713,1,1,True,7,8
49,512,64,512,0.2545540018527888,1,128,1,32,RS,False,False,False,True,True,28,1,35,0.2548589124329255,0.00046018073113301825,0.25470645714285717,1,3,True,25,32
50,128,256,1024,0.15852551631170292,1,16,1,16,RS,False,True,False,True,False,6,8,35,0.15856528368829703,6.001818771958e-05,0.15854539999999998,1,15,True,28,1
51,64,256,2048,inf,32,16,128,16,RS,False,True,False,True,True,1,1,1,inf,inf,inf,1,28,False,27,1
52,1024,256,1,0.10199702418762853,1,16,32,16,RS,False,True,True,False,True,20,1,35,0.1020296615266572,4.9257308584407463e-05,0.10201334285714286,1,22,True,8,8
53,2048,1,256,0.14878734454309686,8,128,16,256,RS,True,True,True,False,True,2,8,35,0.14883099831404592,6.588365750723589e-05,0.1488091714285714,22,25,True,1,1
54,256,2048,2048,0.12382449819826069,8,64,32,128,RS,False,False,True,False,True,14,1,35,0.12385315894459645,4.32557086004922e-05,0.12383882857142857,1,4,True,4,1
55,2048,512,2048,0.24183495003913608,1,1,256,64,RS,False,False,False,True,False,3,8,35,0.24188956424657815,8.24254963526424e-05,0.2418622571428571,24,1,True,25,1
56,1,1,1024,0.09173829142330615,1,32,64,32,RS,False,False,True,True,True,23,8,35,0.09176442857669385,3.94470219770411e-05,0.09175136,28,1,True,16,8
57,512,1,1024,0.12205362089449588,1,256,64,1,RS,False,True,True,False,True,20,8,35,0.12212986481978984,0.00011506975346834199,0.12209174285714286,8,6,True,1,1
58,1024,64,1024,0.23440644391325147,1,64,16,32,RS,False,False,True,False,False,19,1,35,0.23447218465817707,9.921802008810643e-05,0.23443931428571427,3,1,True,7,32
59,1024,512,128,0.2052286928063789,1,64,128,16,RS,True,True,False,False,False,23,1,35,0.20538313576504968,0.00023309021814721753,0.2053059142857143,21,1,True,27,1
60,2048,512,1024,0.09354790130295292,1,512,1,256,RS,True,True,True,True,True,28,8,35,0.09356742441133277,2.946489519715961e-05,0.09355766285714284,30,1,True,22,8
61,64,1,512,0.1943888454326409,8,1,16,1,RS,True,False,True,False,True,13,8,35,0.1944282974245019,5.954219906409132e-05,0.1944085714285714,24,1,True,14,1
62,64,2048,512,0.13362319848231521,8,128,512,64,RS,False,True,False,True,False,9,8,35,0.1336802300891133,8.607391223446887e-05,0.13365171428571426,19,21,True,1,1
63,1024,128,256,0.1594145770646024,1,1,64,64,RS,True,True,False,False,False,2,1,35,0.1595746800782548,0.00024163255288194293,0.1594946285714286,1,29,True,9,1
64,128,1,512,inf,1,32,1,64,RS,False,True,False,True,True,21,32,1,inf,inf,inf,28,1,False,30,1
65,512,512,512,0.26399264167551595,1,128,1,32,RS,True,False,False,True,True,21,1,35,0.2640763297530554,0.00012630470445453414,0.26403448571428567,29,1,True,2,32
66,2048,256,1,0.23889395336317537,32,256,256,16,RS,False,False,True,False,False,22,1,35,0.23895467520825314,9.164333704361687e-05,0.23892431428571426,3,1,True,23,1
67,256,2048,256,0.19047050400543805,1,256,16,1,RS,True,False,False,True,False,17,8,35,0.19049412456599055,3.5648900146186045e-05,0.1904823142857143,28,1,True,23,1
68,128,1,1024,0.13552876048071683,8,32,1,1,RS,True,True,False,False,True,10,1,35,0.13555238237642597,3.5650915207073855e-05,0.1355405714285714,1,7,True,28,1
69,2048,512,2048,0.1291242682988195,1,64,1,1,RS,True,False,True,False,False,9,8,35,0.12917041741546614,6.964971248310891e-05,0.12914734285714283,1,23,True,20,1
70,64,1024,512,0.09212748119674698,8,64,64,32,RS,False,True,True,True,False,21,1,35,0.09224126737468157,0.00017172971345004,0.09218437428571427,12,26,True,1,8
71,1,256,2048,0.11704733698279671,1,256,128,256,RS,True,False,False,True,False,29,1,35,0.1171858630172033,0.00020906789054549413,0.1171166,4,1,True,28,8
72,1024,1,2048,inf,1,64,16,32,RS,True,False,False,True,False,1,32,1,inf,inf,inf,1,21,False,5,1
73,128,512,64,0.1573213186159836,1,32,16,64,RS,False,True,False,False,True,2,1,35,0.1574522242411592,0.00019756692691906875,0.1573867714285714,1,8,True,18,1
74,1,2048,1,0.13824709252328962,1,256,256,256,RS,False,True,False,True,False,27,8,35,0.13828182176242468,5.241447066119914e-05,0.13826445714285715,1,3,True,10,1
75,64,1,256,0.10308054143749136,1,128,16,1,RS,False,False,True,False,True,1,1,35,0.10321711570536583,0.0002061222225094731,0.1031488285714286,17,22,True,1,8
76,128,1,64,0.16058837183652444,32,1,128,1,RS,True,False,True,True,False,27,1,35,0.16063579959204702,7.157947488274654e-05,0.16061208571428573,1,22,True,8,1
77,256,64,2048,0.26743149469999694,1,64,16,1,RS,False,False,False,False,True,12,32,35,0.26750707672857454,0.00011407079792293291,0.26746928571428574,1,2,True,4,1
78,512,2048,1,inf,1,1,32,64,RS,False,False,True,True,False,12,32,1,inf,inf,inf,1,2,False,25,1
79,512,512,1024,0.10973056845127911,1,16,64,128,RS,True,False,True,False,False,8,1,35,0.10976057440586372,4.528593961187726e-05,0.10974557142857141,5,16,True,1,32
80,1024,256,2048,0.15676822135377788,8,256,64,1,RS,True,False,True,False,True,5,1,35,0.15683406436050784,9.937235685100054e-05,0.15680114285714286,1,28,True,1,1
81,64,64,1,0.18791143163654225,1,64,1,16,RS,True,False,False,True,False,19,1,35,0.1879954255063149,0.0001267662158044784,0.18795342857142858,1,29,True,7,1
82,2048,256,512,0.09280180644934356,1,128,128,128,RS,True,False,True,False,True,17,1,35,0.09282908497922789,4.116962363447201e-05,0.09281544571428572,14,1,True,10,8
83,256,1024,256,0.10318792399290515,1,32,1,1,RS,True,False,True,True,True,14,1,35,0.10323007600709484,6.361715851201644e-05,0.103209,23,1,True,17,8
84,512,512,1024,inf,1,64,16,16,RS,False,False,True,True,True,16,32,1,inf,inf,inf,5,30,False,1,1
85,2048,1024,1024,0.10488170256947343,1,128,1,512,RS,False,True,True,True,False,21,8,35,0.1049045831448123,3.453209096076304e-05,0.10489314285714287,27,23,True,1,8
86,256,128,128,0.109009148907859,1,128,32,1,RS,False,False,True,False,False,3,8,35,0.10903085109214102,3.2753625753495464e-05,0.10902,29,4,True,1,1
87,64,2048,1024,inf,32,32,256,1,RS,True,True,True,False,True,25,1,1,inf,inf,inf,7,24,False,1,1
88,1,128,64,0.10792793589245984,1,32,32,16,RS,False,False,True,True,False,13,1,35,0.10804257839325442,0.00017302210310612197,0.10798525714285713,1,20,True,6,8
89,128,2048,256,0.27210186509398876,1,256,16,32,RS,True,False,False,False,True,21,32,35,0.2722844777631542,0.00027560483986153794,0.27219317142857147,21,1,True,7,1
90,512,1,512,0.24326826449733283,1,32,128,256,RS,False,False,True,False,True,15,1,35,0.24343276407409584,0.00024826798555806836,0.24335051428571433,13,4,True,1,32
91,512,512,1,0.21502436105836636,8,1,32,128,RS,True,True,False,False,False,23,1,35,0.2150523246559194,4.2203549517036064e-05,0.21503834285714288,13,1,True,3,1
92,256,512,512,inf,32,32,1,128,RS,False,False,True,True,True,16,1,1,inf,inf,inf,1,5,False,27,1
93,1,256,64,0.31456444598067396,1,32,64,16,RS,False,False,False,False,True,4,8,35,0.3146086397336118,6.669861547380613e-05,0.3145865428571429,18,1,True,14,1
94,1024,512,128,0.12911146904504112,1,128,512,16,RS,False,True,True,False,False,21,32,35,0.1293240166692446,0.00032078362470293353,0.12921774285714285,1,14,True,24,1
95,512,64,512,0.2269120280474014,8,32,64,512,RS,False,True,False,True,False,1,8,35,0.22696420052402716,7.874035865826969e-05,0.22693811428571428,20,1,True,22,1
96,512,1,2048,0.09290857877110745,1,64,1,1,RS,True,True,True,False,True,2,8,35,0.09296730122889257,8.862579824343297e-05,0.09293794000000001,1,24,True,2,8
97,512,1024,256,0.09338026268066005,8,256,512,32,RS,True,False,True,True,False,14,1,35,0.09350981160505425,0.000195519351012652,0.09344503714285715,16,1,True,7,8
98,256,128,1,0.12557259461391632,8,128,16,32,RS,False,True,False,True,False,2,1,35,0.12561117681465514,5.822948267897504e-05,0.12559188571428573,6,1,True,22,8
99,512,1,1024,inf,1,32,128,1,RS,False,False,False,True,False,17,32,1,inf,inf,inf,23,18,False,1,1
100,2048,2048,256,0.2400413573947579,8,16,1,16,RS,True,False,False,True,True,3,1,35,0.24033087117667062,0.0004369433942696898,0.24018611428571426,1,4,True,7,1
101,1024,256,1024,0.12488257085570319,8,32,32,128,RS,False,True,False,False,True,19,1,35,0.12497148628715395,0.00013419399299187076,0.12492702857142857,1,10,True,8,8
102,2048,1024,2048,0.10302429098346846,1,512,256,128,RS,True,False,False,False,False,11,8,35,0.10305085187367441,4.0086539040492976e-05,0.10303757142857144,1,1,True,1,8
103,256,256,1024,0.12102527803577792,1,128,64,128,RS,True,True,False,True,False,18,8,35,0.12115203624993634,0.00019130752249523633,0.12108865714285713,26,1,True,18,8
104,1024,512,1,0.2194742715372868,1,512,64,512,RS,False,True,False,True,False,18,8,35,0.21950647131985604,4.859693447961983e-05,0.21949037142857142,29,1,True,20,1
105,1024,1024,512,0.11451154976341903,8,256,512,512,RS,True,False,False,False,False,4,1,35,0.11454547880800957,5.1206791641383323e-05,0.1145285142857143,1,11,True,4,8
106,512,1,2048,0.1314575194477069,1,256,512,256,RS,True,False,False,False,False,27,8,35,0.13148870912372168,4.707244958788502e-05,0.1314731142857143,1,4,True,19,1
107,512,512,64,0.2720704333381381,1,1,512,1,RS,True,True,False,True,True,22,1,35,0.2721616238047191,0.00013762754826275483,0.2721160285714286,21,19,True,1,32
108,512,1,512,0.11721400115588948,8,16,256,256,RS,False,False,False,False,False,26,1,35,0.11728137027268196,0.00010167561062476225,0.11724768571428572,25,26,True,1,8
109,1024,1,2048,0.11104265174396005,8,32,16,1,RS,False,True,False,True,True,14,1,35,0.1110926625417542,7.547788431327487e-05,0.11106765714285713,18,8,True,1,8
110,128,2048,2048,0.09364048821096924,1,128,1,128,RS,True,False,True,False,False,26,8,35,0.0936643575033165,3.602429407032558e-05,0.09365242285714287,8,16,True,1,8
111,64,1024,512,0.26294015899376044,1,128,1,64,RS,True,True,False,False,True,17,1,35,0.26307058386338245,0.00019684135536942522,0.26300537142857144,18,4,True,1,32
112,64,512,1,0.09073181325617716,1,32,32,64,RS,True,True,True,False,True,19,8,35,0.09075564960096569,3.597456856827534e-05,0.09074373142857142,24,1,True,4,8
113,64,128,128,0.22868098313256954,1,64,16,16,RS,False,True,True,False,True,11,1,35,0.22872598829600185,6.792322196150998e-05,0.2287034857142857,6,21,True,1,1
114,512,512,256,0.281334592473231,1,256,16,32,RS,False,True,False,True,True,19,1,35,0.2814406075267689,0.00016000128570911842,0.28138759999999996,20,10,True,1,1
115,1,512,512,0.24317781674875716,1,64,16,128,RS,False,False,False,False,True,1,1,35,0.24345098325124287,0.00041227156098862716,0.24331440000000001,1,13,True,23,32
116,512,1024,1024,0.13304134497906742,1,32,64,1,RS,True,False,False,False,False,19,1,35,0.13305911216378966,2.6814799447092325e-05,0.13305022857142854,20,16,True,1,1
117,1024,256,256,0.26227062219620245,8,32,1,1,RS,False,True,False,False,True,23,8,35,0.26229372066094037,3.486093656170257e-05,0.2622821714285714,1,1,True,26,1
118,64,128,256,0.22279482338018305,1,128,32,32,RS,False,True,True,True,True,5,1,35,0.2229456337626741,0.00022760781881050115,0.22287022857142857,9,15,True,1,32
119,512,512,2048,inf,32,16,1,64,RS,True,False,True,False,True,14,1,1,inf,inf,inf,28,25,False,1,1
120,256,1024,256,0.13392199974776467,1,1,256,32,RS,False,True,True,True,True,20,8,35,0.13396360025223533,6.27848025287291e-05,0.1339428,16,7,True,1,1
121,2048,1,128,inf,1,16,256,32,RS,False,False,False,True,False,1,32,1,inf,inf,inf,14,1,False,3,1
122,256,512,2048,0.1418607882082497,1,512,256,256,RS,True,True,False,False,True,7,32,35,0.14189629750603605,5.359175995145202e-05,0.14187854285714288,10,6,True,1,1
123,256,2048,512,0.24175441637106224,8,64,32,128,RS,False,True,False,True,True,28,8,35,0.24179958362893775,6.816786004311127e-05,0.241777,5,1,True,3,1
124,64,256,1024,0.14972695944632036,32,256,1,64,RS,True,True,False,False,False,6,1,35,0.1499622976965368,0.00035517996128435974,0.14984462857142858,20,10,True,1,1
125,1024,512,1024,0.08878226749224664,1,512,512,1,RS,True,False,True,False,False,22,8,35,0.08881666393632477,5.191220579212655e-05,0.08879946571428571,1,27,True,20,8
126,1024,128,512,0.21097437715481254,8,1,16,16,RS,False,True,True,False,True,16,1,35,0.21101825141661606,6.62164293072665e-05,0.2109963142857143,14,18,True,1,1
127,1024,1024,512,0.0967604636384068,1,1,16,32,RS,False,True,True,False,True,16,1,35,0.09678036493302176,3.0035665873920404e-05,0.09677041428571428,10,1,True,12,8
128,1024,1024,256,0.14850913094662704,1,1,128,128,RS,False,True,True,False,True,16,32,35,0.1486654404819444,0.00023590731490245978,0.14858728571428573,1,8,True,19,1
129,256,1024,1,0.1471673467264876,1,32,512,32,RS,True,True,False,True,True,27,8,35,0.147294081844941,0.00019127266572372935,0.1472307142857143,6,15,True,1,1
130,256,128,2048,0.09797430796973197,8,256,64,256,RS,False,False,True,True,False,2,1,35,0.0980023263159823,4.2286177989735656e-05,0.09798831714285713,24,19,True,1,8
131,1,64,1,0.0906407708197741,1,512,16,1,RS,True,False,True,True,True,16,1,35,0.0906684691802259,4.1803245260214284e-05,0.09065462,2,24,True,1,8
132,2048,2048,512,0.12674584366970676,8,1,256,16,RS,True,True,False,False,False,23,1,35,0.12680701347315038,9.231941003595954e-05,0.12677642857142857,28,1,True,11,8
133,1024,1024,64,inf,1,32,16,32,RS,True,True,True,True,False,29,32,1,inf,inf,inf,1,20,False,17,1
134,2048,512,512,0.26920408535923396,8,512,64,128,RS,True,True,True,True,True,28,8,35,0.2695161432121947,0.0004709676222677003,0.2693601142857143,3,29,True,1,1
135,1,128,128,0.15239919088358583,1,1,16,1,RS,True,True,True,True,False,5,8,35,0.15243795197355708,5.849946798990612e-05,0.15241857142857146,1,24,True,26,1
136,512,256,64,0.3338774317234884,8,64,16,16,RS,False,False,False,False,True,27,1,35,0.33398628256222596,0.00016428114279353942,0.33393185714285717,1,24,True,2,1
137,1024,2048,1024,0.2888396941810374,1,1,16,64,RS,False,False,False,True,True,10,1,35,0.2889687629618197,0.00019479470302482467,0.28890422857142856,15,11,True,1,32
138,256,512,128,0.11401004885754198,8,1,256,128,RS,False,False,False,False,True,4,1,35,0.11409823685674367,0.00013309612913919435,0.11405414285714283,27,1,True,6,8
139,1024,64,512,0.2964195059169011,1,128,64,128,RS,True,False,True,False,False,23,1,35,0.29652592265452743,0.00016060752009231197,0.29647271428571426,29,1,True,17,32
140,128,512,512,0.13724488601180262,1,64,64,32,RS,True,True,False,True,False,2,8,35,0.13742528541676885,0.0002722645112416089,0.13733508571428574,19,12,True,1,1
141,1,256,256,inf,32,64,256,256,RS,False,False,True,False,True,1,1,1,inf,inf,inf,1,21,False,14,1
142,1024,128,256,0.10354695929331707,1,64,1,64,RS,False,False,True,True,False,3,8,35,0.10360875499239723,9.326403160831341e-05,0.10357785714285715,22,7,True,1,8
143,512,2048,256,0.12141067530192534,1,16,64,128,RS,False,True,False,False,False,21,8,35,0.1214963532695032,0.00012930790969698717,0.12145351428571427,7,24,True,1,8
144,64,2048,1,0.24358170043687677,1,128,256,64,RS,True,False,False,False,False,25,1,35,0.2436801281345518,0.00014855020727562928,0.2436309142857143,1,23,True,8,32
145,256,1024,512,0.09441617831236485,1,128,1,32,RS,True,False,True,False,True,8,8,35,0.09443626168763516,3.0310467781656732e-05,0.09442622,29,26,True,1,8
146,2048,128,1024,0.1814210961711704,1,64,16,256,RS,True,True,False,True,False,9,8,35,0.18143964668597243,2.799702608113426e-05,0.1814303714285714,8,1,True,16,1
147,512,128,512,0.20589213504060677,8,64,32,256,RS,False,False,True,True,True,6,8,35,0.20592095067367894,4.34894685820725e-05,0.20590654285714285,15,1,True,5,1
148,256,64,2048,0.2757715458363642,1,512,1,16,RS,False,True,True,True,True,26,1,35,0.2758738827350644,0.0001544500976142857,0.2758227142857143,12,1,True,29,32
149,1024,64,2048,0.12351404463925972,8,512,1,128,RS,False,True,False,True,True,10,1,35,0.12366212678931171,0.0002234902837681659,0.12358808571428571,30,5,True,1,8
150,256,256,64,0.12284294809146504,8,1,1,64,RS,True,False,False,True,False,11,1,35,0.12286819476567779,3.81030825256848e-05,0.12285557142857141,25,20,True,1,8
151,256,512,1024,inf,1,1,32,32,RS,True,False,False,True,False,6,32,1,inf,inf,inf,1,30,False,11,1
152,512,256,2048,0.15132531465286655,1,1,128,128,RS,True,False,True,False,True,9,32,35,0.15139879963284777,0.00011090586558161861,0.15136205714285716,18,22,True,1,1
153,1,256,128,inf,32,1,256,512,RS,True,False,True,False,True,17,1,1,inf,inf,inf,9,22,False,1,1
154,2048,2048,256,0.11893153951042448,1,256,64,512,RS,True,False,False,False,False,5,8,35,0.11895886048957557,4.12336894160243e-05,0.11894520000000003,19,1,True,13,8
155,2048,512,512,0.10434152913516007,1,32,256,64,RS,True,False,False,False,False,24,8,35,0.10436452800769705,3.4710628849129675e-05,0.10435302857142856,23,4,True,1,1
156,1024,1024,128,0.22429850902883489,1,1,16,64,RS,True,True,False,False,True,13,32,35,0.22434229097116512,6.607709782627441e-05,0.2243204,18,1,True,14,1
157,1,256,512,0.2476043560572406,1,32,128,128,RS,True,False,False,True,False,8,1,35,0.2476489582284737,6.731501333587092e-05,0.24762665714285714,6,1,True,4,32
158,2048,2048,64,0.09862737686254246,1,1,1,32,RS,True,True,False,True,True,13,8,35,0.09873591456602894,0.00016380854912777595,0.0986816457142857,28,1,True,4,8
159,512,128,1,0.15070129881018,32,1,128,32,RS,False,True,False,False,False,14,1,35,0.15073190118981997,4.61860832471684e-05,0.15071659999999998,1,8,True,27,1
160,1024,128,128,0.18359422226701588,1,1,1,32,RS,False,True,True,False,False,12,1,35,0.18376114916155561,0.0002519313706353478,0.18367768571428575,16,1,True,24,1
161,1024,2048,64,0.13624900997025213,8,32,512,512,RS,True,False,True,False,False,19,1,35,0.13629841860117642,7.456907494917375e-05,0.13627371428571428,1,27,True,16,1
162,1,64,2048,0.1341493355921074,1,1,16,1,RS,False,False,False,True,False,10,1,35,0.1343215786936069,0.0002599547590152829,0.13423545714285715,1,15,True,26,8
163,1024,128,64,0.28672353315686067,1,64,32,128,RS,True,True,True,True,False,10,1,35,0.2868846954145679,0.00024323119764990144,0.2868041142857143,14,16,True,1,32
164,256,2048,512,0.10556459972281529,1,32,64,128,RS,False,True,True,True,True,6,8,35,0.10559100027718468,3.984455510391028e-05,0.10557779999999999,4,1,True,13,8
165,512,256,256,0.12432257822549098,1,256,256,32,RS,False,False,False,True,False,26,1,35,0.12435553606022334,4.974101087900517e-05,0.12433905714285716,1,15,True,4,1
166,512,64,1,0.267821709702961,8,16,1,32,RS,False,False,False,False,True,22,8,35,0.2678816617256105,9.048149658626429e-05,0.26785168571428575,21,22,True,1,1
167,256,1,1,0.25017076741395594,1,512,16,128,RS,True,False,True,True,True,9,1,35,0.2502410611574727,0.00010608955015957349,0.2502059142857143,29,8,True,1,1
168,1024,2048,1024,0.17238414355482942,8,32,64,1,RS,True,False,True,True,False,12,1,35,0.1724364850165991,7.899539640422696e-05,0.17241031428571427,24,1,True,21,1
169,1024,512,1024,0.20748907621868512,1,64,1,128,RS,False,True,True,True,True,11,1,35,0.2077160094956006,0.0003424949086468016,0.20760254285714286,1,6,True,10,32
170,2048,512,1024,0.08811646756775104,1,512,1,1,RS,True,True,True,False,False,11,8,35,0.08814344671796323,4.07177903253552e-05,0.08812995714285714,1,16,True,30,8
