id,speedup,T2_K,T2_J,T2_I,RT_K,T1_I,T1_J,T1_K,technique,VEC2,VEC1,SCR,ACOPY_x,ACOPY_y,U1_I,RT_J,RT_I,cost_mean,U_J,U_I,U_K,points
1,2.208884128437674,256,1,1024,2,32,2048,1,RS,True,False,True,False,False,19,4,8,1.3966929999999995,24,1,26,301
