id,correct_result,runs,mean_confidence_interval_sup,RT_K,T1_I,T1_J,T1_K,U_K,U_J,U_I,technique,U1_I,T2_K,T2_J,T2_I,mean_confidence_interval_inf,cost_std,RT_I,cost_mean,RT_J
1,True,35,0.2861480027030807,32,1,32,16,19,1,24,DLMT,26,512,1,64,0.2859655972969193,0.0002752920319535986,1,0.2860568,1
2,True,35,0.12988254676908728,1,1,256,1,17,1,25,DLMT,30,1,2048,64,0.1298574532309127,3.787196475343807e-05,8,0.12986999999999999,1
3,True,35,0.289857414066991,1,512,128,64,1,24,30,DLMT,7,128,128,1024,0.2896979002187234,0.0002407433657720759,1,0.2897776571428572,1
4,True,35,0.282876043958077,1,512,64,256,6,21,1,DLMT,1,1,64,1,0.28281681318478014,8.939296415723132e-05,32,0.28284642857142855,1
5,True,35,0.1972894540753467,1,256,512,1,13,27,1,DLMT,29,1024,1,256,0.19716928878179613,0.00018135727733073213,1,0.19722937142857142,32
6,True,35,0.12312401525848883,1,1,512,1,1,4,2,DLMT,18,2048,1,512,0.12308598474151118,5.7396864025833754e-05,8,0.123105,1
7,True,35,0.2750874965055796,1,128,512,256,2,7,1,DLMT,1,2048,512,1,0.2750302749229917,8.636062972991185e-05,32,0.27505888571428566,1
8,True,35,0.21440705945109392,32,128,64,128,28,1,26,DLMT,3,2048,128,2048,0.2142566548346204,0.00022699542385030603,1,0.21433185714285716,1
9,True,35,0.29696735874063945,1,1,512,32,1,30,30,DLMT,11,128,2048,1024,0.2964606412593605,0.0007647541154795115,1,0.296714,32
10,False,1,inf,32,512,64,1,6,8,1,DLMT,10,1,128,2048,inf,inf,1,inf,1
11,True,35,0.1260008913263465,1,1,1,64,1,8,6,DLMT,23,64,128,2048,0.12583533724508206,0.0002498594772414042,1,0.12591811428571428,1
12,True,35,0.20105440110673337,32,32,128,512,3,20,1,DLMT,25,1,1,64,0.20102851317898093,3.907088273319556e-05,1,0.20104145714285715,1
13,True,35,0.11863612341489937,1,1,512,512,8,1,20,DLMT,21,1,2048,2048,0.11856393372795776,0.00010895096818930913,1,0.11860002857142857,8
14,True,35,0.19019571268982077,8,256,32,16,2,1,3,DLMT,2,2048,1024,1,0.19016103016732205,5.234396442996083e-05,1,0.1901783714285714,1
15,True,35,0.15815738969650184,1,64,256,1,29,1,21,DLMT,30,1024,1,128,0.1580764960177839,0.00012208730900633397,1,0.15811694285714287,1
16,True,35,0.432582131134489,1,16,16,256,1,1,23,DLMT,10,1,1,1024,0.4325513545797967,4.644895376779334e-05,1,0.43256674285714286,32
17,True,35,0.17221003005800628,1,256,64,1,30,1,1,DLMT,2,1,256,512,0.17218522708485084,3.743343479853545e-05,1,0.17219762857142856,32
18,True,35,0.15781360569218927,1,1,1,1,1,28,20,DLMT,7,512,1024,1,0.1577435371649536,0.00010574964659563724,1,0.15777857142857143,32
19,True,35,0.2879977305242967,1,512,1,16,1,24,29,DLMT,29,1,2048,1024,0.28784358376141744,0.00023264319005195555,32,0.2879206571428571,1
20,True,35,0.1989241839584562,1,16,1,512,26,27,1,DLMT,30,1024,1024,2048,0.19881307318440097,0.00016769190894772097,32,0.1988686285714286,1
21,True,35,0.41828505641841685,1,16,64,64,18,1,28,DLMT,3,1,64,64,0.41815860072444033,0.00019085094942902165,32,0.4182218285714286,1
22,True,35,0.20162507044494588,1,32,1,128,29,20,1,DLMT,3,128,2048,1,0.20158664384076835,5.799465140714834e-05,1,0.20160585714285711,1
23,True,35,0.13871810176503346,1,512,64,512,3,1,25,DLMT,26,1024,512,1,0.13866292680639514,8.327179986682972e-05,1,0.1386905142857143,32
24,True,35,0.1783544618436098,1,1,1,1,1,1,1,DLMT,1,1,1,1,0.17813748101353305,0.00032747435980017134,1,0.17824597142857143,1
25,True,35,0.24159479845014145,1,256,256,64,16,5,1,DLMT,21,512,1024,1024,0.24157240154985862,3.3802113205285965e-05,1,0.24158360000000004,1
26,True,35,0.2019449117921637,32,1,32,512,28,19,1,DLMT,28,2048,128,256,0.20192371677926482,3.198818659493791e-05,1,0.20193431428571426,1
27,True,35,0.3059026183947202,8,16,512,512,1,2,25,DLMT,30,1,1,2048,0.3057752101767084,0.0001922885289541359,1,0.3058389142857143,1
28,True,35,0.32387755611870656,1,1,128,1,18,30,1,DLMT,2,1024,2048,1024,0.3233524438812934,0.0007925160656325588,32,0.323615,1
29,True,35,0.17702637349933004,32,128,16,512,29,1,24,DLMT,24,1024,2048,1,0.17685928364352715,0.0002521773169491553,1,0.1769428285714286,1
30,True,35,0.25731587357480834,8,256,256,1,23,1,29,DLMT,24,2048,256,2048,0.25697361213947745,0.000516551828009937,1,0.2571447428571429,8
31,True,35,0.1577891326792078,1,256,256,128,1,3,20,DLMT,21,1,2048,1,0.15774212446364932,7.094629184482132e-05,1,0.15776562857142856,32
32,True,35,0.11765329553434138,1,256,256,512,21,1,23,DLMT,7,1,1,1024,0.11757887589423006,0.00011231648433360648,8,0.11761608571428572,8
33,True,35,0.17633379604532368,32,1,1,128,1,14,28,DLMT,5,1,1024,64,0.17611677538324777,0.00032753447551832305,1,0.17622528571428572,1
34,True,35,0.19764998747305335,1,16,512,256,28,24,1,DLMT,22,1,1,1,0.19762635538408957,3.566629919068138e-05,1,0.19763817142857146,1
35,True,35,0.16499315842290743,1,128,16,128,1,5,2,DLMT,4,128,64,1024,0.16482667014852118,0.0002512693911696659,1,0.1649099142857143,1
36,True,35,0.2891603506772559,1,64,512,128,1,24,24,DLMT,17,1024,1,1,0.28904799217988686,0.00016957501259902728,32,0.28910417142857137,1
37,True,35,0.18898709758902643,8,256,16,1,1,24,30,DLMT,28,512,1024,2048,0.18874318812525925,0.00036811590898652995,1,0.18886514285714284,1
38,True,35,0.19619583095917859,1,16,1,256,15,1,30,DLMT,2,2048,1024,256,0.19616428332653568,4.761268909928932e-05,1,0.19618005714285713,32
39,True,35,0.13113425517973779,1,1,512,256,13,1,6,DLMT,26,1024,2048,2048,0.13101997339169077,0.00017247770397169407,1,0.13107711428571428,1
40,True,35,0.11396243498514613,8,512,1,1,18,1,2,DLMT,11,512,1,1,0.11392510787199672,5.633526462897265e-05,8,0.11394377142857143,1
41,True,35,0.19593777057441106,32,64,512,16,4,1,3,DLMT,22,1,2048,1,0.19582320085416036,0.000172912260397922,1,0.1958804857142857,1
42,True,35,0.14939398364371925,1,16,512,1,1,17,2,DLMT,16,2048,1,1,0.14925333064199509,0.00021227797717106108,1,0.14932365714285717,32
43,True,35,0.26321383505542545,1,1,128,16,5,1,25,DLMT,1,64,1,512,0.26298730780171736,0.00034188212552735295,32,0.2631005714285714,1
