id,RT1_K,RT1_J,T1_Ja,baseline,RT1_I,T2_K,T2_J,T2_I,T2_Ja,U2_I,mean_confidence_interval_inf,T1_I,T1_J,T1_K,technique,RT2_J,VEC2,VEC1,SCR,T1_Ia,T1_Ka,OMP1,U1_K,U1_J,U1_I,T2_Ka,RT2_I,runs,T2_Ia,U2_J,U2_K,cost_mean,RT2_K,OMP2,cost_std,correct_result,mean_confidence_interval_sup
1,8,8,256,False,1,64,256,256,256,1,0.24246362800086899,256,256,256,DLMT,1,False,True,False,256,1,True,1,30,17,1,32,35,2048,13,8,0.24624322857142852,1,True,0.011408586433248331,True,0.25002282914198803
2,1,1,128,False,32,16,128,16,1,23,0.15897645161235346,1,32,256,DLMT,1,True,True,False,256,1,True,2,1,1,128,32,35,1,17,1,0.1608387142857143,1,False,0.005621171939685729,True,0.16270097695907515
3,32,1,256,False,1,32,512,256,1,19,0.11280630416921406,512,256,16,DLMT,8,True,True,True,2048,1024,False,1,17,5,1,1,35,1,29,1,0.11281402857142858,8,False,2.3315826279633988e-05,True,0.11282175297364311
4,8,1,2048,False,8,256,256,64,1,25,0.0930992600432706,64,512,32,DLMT,8,True,False,False,2048,64,False,1,21,8,1024,1,35,64,1,14,0.09314031428571427,8,False,0.0001239207330580034,True,0.09318136852815795
5,8,1,1024,False,8,32,128,1,1,1,0.27372941172842835,256,32,16,DLMT,32,False,False,True,2048,128,True,29,1,29,1,1,35,128,27,3,0.2749875142857142,1,True,0.003797536670538101,True,0.2762456168430001
6,1,1,2048,False,32,16,512,16,512,23,0.1950932791356629,1,16,1,DLMT,1,True,True,False,512,1024,True,4,28,1,256,1,35,512,1,26,0.19651248571428573,32,False,0.004283823281478679,True,0.19793169229290855
7,1,1,1,False,1,1,512,1,512,30,0.08261388489907047,16,16,256,DLMT,1,True,True,True,256,1,False,1,5,14,1,1,35,128,1,12,0.08756617999999998,8,True,0.014948322090432571,True,0.09251847510092949
8,8,8,1,False,1,1,256,1,2048,2,0.25970334130593714,512,256,1,DLMT,32,False,True,False,1,64,True,1,27,12,2048,1,35,1,1,9,0.2609565714285714,1,True,0.0037828294043005454,True,0.2622098015512057
9,32,1,512,False,1,128,512,32,1,27,0.16217403066115593,512,256,32,DLMT,1,True,False,False,1,1024,True,1,27,17,2048,8,35,128,1,29,0.1630246,1,True,0.00256741251847069,True,0.16387516933884405
10,1,1,1024,False,32,32,512,16,2048,17,0.21130824084331645,512,512,16,DLMT,1,False,True,True,1024,64,False,15,22,1,2048,1,35,128,1,16,0.21139114285714286,1,False,0.0002502367042687092,True,0.21147404487096927
11,32,1,1024,False,1,256,1,32,256,29,0.1430735265600422,128,128,32,DLMT,8,False,False,False,128,2048,False,29,1,30,512,1,35,64,11,1,0.14314017142857144,8,False,0.00020116510428917243,True,0.14320681629710066
12,1,1,128,False,32,1,1,128,256,14,0.18392418679591957,128,16,128,DLMT,32,True,True,False,512,256,False,1,23,24,64,1,35,1,1,10,0.18527248571428573,1,True,0.004069791095877237,True,0.1866207846326519
13,1,1,1,False,32,32,1,256,1,30,0.2536909511425815,32,512,64,DLMT,8,False,False,True,1024,2048,True,12,1,15,1,8,35,512,1,8,0.2594059428571429,1,True,0.017250493993660188,True,0.2651209345717043
14,32,1,1024,False,1,512,512,16,2048,7,0.09037819594104667,64,1,1,DLMT,1,False,True,False,2048,128,True,1,2,19,512,8,35,2048,12,1,0.09250611428571429,1,False,0.006423043891762704,True,0.0946340326303819
15,1,8,2048,False,1,512,64,16,1,1,0.11966057800252677,1,32,256,DLMT,1,True,False,False,2048,512,True,1,2,10,2048,1,35,1,13,1,0.12024891428571427,8,False,0.0017758716068684767,True,0.12083725056890177
16,1,1,2048,False,1,512,1,1,2048,1,0.11848588458164575,16,1,512,DLMT,8,True,True,True,2048,2048,True,1,24,15,1024,1,35,64,27,11,0.12566742857142854,1,True,0.02167722853303598,True,0.13284897256121134
17,8,8,1,False,1,64,512,32,1024,1,0.1802932235949708,256,1,256,DLMT,1,True,False,True,1,2048,True,9,1,30,64,1,35,1,15,7,0.1827461714285714,8,True,0.0074041335462437605,True,0.18519911926217203
18,1,32,1,False,1,512,64,256,64,30,0.15613649314250824,32,64,512,DLMT,8,True,True,False,1,1,False,10,1,26,2048,8,35,2048,1,20,0.15620262857142858,1,False,0.0001996273794153626,True,0.15626876400034892
19,1,32,512,False,1,128,64,64,128,1,0.24174980811562366,512,1,1,DLMT,1,True,True,True,512,1024,False,1,27,2,1024,8,35,128,15,4,0.24180348571428567,8,False,0.00016202387327243954,True,0.24185716331294768
20,1,32,2048,False,1,16,128,1,128,19,0.12136046055330481,1,128,512,DLMT,1,False,False,False,1,1,False,21,1,4,1,8,35,2048,1,2,0.12137219999999999,8,False,3.543509156592731e-05,True,0.12138393944669516
21,8,8,512,False,1,512,512,64,2048,7,0.17395628278883066,32,512,512,DLMT,1,False,False,True,128,1024,True,26,5,1,2048,32,35,256,1,18,0.17709068571428568,1,True,0.009461080879873622,True,0.1802250886397407
22,8,1,256,False,8,128,16,16,1024,9,0.17999636668174773,32,1,512,DLMT,1,False,True,False,1024,512,False,26,1,30,2048,8,35,256,11,1,0.18388254285714284,8,True,0.011730281008308266,True,0.18776871903253795
