id,T2_K,T2_J,T2_I,mean_confidence_interval_inf,RT_K,baseline,T1_J,T1_K,technique,VEC2,VEC1,SCR,ACOPY_x,ACOPY_y,U1_I,RT_J,T1_I,runs,mean_confidence_interval_sup,cost_std,cost_mean,U_J,U_I,correct_result,U_K,RT_I
1,1024,64,2048,0.17337433460584406,1,False,32,256,DLMT,True,True,False,False,False,20,32,1,35,0.17339372253701313,2.9260881457562398e-05,0.1733840285714286,12,1,True,30,1
2,128,2048,1024,0.10850641705857927,1,False,512,16,DLMT,True,True,True,False,True,24,1,512,35,0.10853118294142072,3.7377456918767624e-05,0.1085188,1,7,True,29,8
3,256,128,1,inf,1,False,128,1,DLMT,False,False,False,True,True,16,32,512,1,inf,inf,inf,1,10,False,29,1
4,512,512,2048,0.27006105237379785,1,False,64,16,DLMT,False,True,True,True,True,29,1,32,35,0.27017769048334506,0.00017603393921373,0.27011937142857145,10,1,True,30,32
5,1,128,2048,0.1666870368479656,8,False,32,512,DLMT,False,False,True,False,False,22,8,512,35,0.16674353458060592,8.526817240031501e-05,0.16671528571428576,13,1,True,6,1
6,256,2048,256,0.3261431160084094,1,False,32,32,DLMT,False,False,False,False,True,30,1,128,35,0.326807798277305,0.0010031595897208917,0.3264754571428572,29,24,True,1,32
7,128,512,2048,0.2205058406398107,32,False,128,128,DLMT,False,False,False,True,False,24,1,32,35,0.22069873078876068,0.0002911159387527896,0.2206022857142857,1,30,True,29,1
8,1,64,1,inf,32,False,1,512,DLMT,True,True,False,False,True,5,1,512,1,inf,inf,inf,1,12,False,7,1
9,1024,1,128,0.21965846265956465,1,False,512,16,DLMT,False,False,False,False,False,3,1,64,35,0.2196858801975782,4.137941911785098e-05,0.21967217142857143,26,1,True,30,1
10,512,1,64,0.2375398693935707,1,False,256,512,DLMT,False,True,True,False,False,8,1,32,35,0.23773355917785788,0.00029232277379915845,0.23763671428571428,1,27,True,14,32
11,1024,2048,2048,0.18592381634143948,32,False,512,512,DLMT,False,True,True,True,False,27,1,16,35,0.18597875508713194,8.291529978704315e-05,0.1859512857142857,12,1,True,13,1
12,256,512,2048,0.30230991682454356,1,False,512,32,DLMT,True,False,False,False,False,15,1,512,35,0.3024214546040279,0.0001683363591025952,0.30236568571428574,29,10,True,1,32
13,1024,64,1024,0.19303041422747078,1,False,1,512,DLMT,True,False,False,False,True,7,1,512,35,0.19336638577252926,0.0005070589258515347,0.19319840000000002,28,29,True,1,1
14,512,1024,2048,0.2179575643404698,8,False,1,64,DLMT,False,True,False,True,False,26,1,512,35,0.21800380708810158,6.979102333950651e-05,0.2179806857142857,30,30,True,1,1
15,2048,2048,2048,0.23492667140425352,1,False,16,16,DLMT,False,False,False,False,False,3,32,16,35,0.2351303571671751,0.00030740902221433565,0.2350285142857143,1,11,True,9,1
16,1,128,128,inf,1,False,64,1,DLMT,True,False,True,True,True,13,32,1,1,inf,inf,inf,21,1,False,9,1
17,128,64,128,0.15122007554493988,1,False,16,16,DLMT,False,True,False,False,False,30,1,128,35,0.15123975302648873,2.9697880086507767e-05,0.1512299142857143,30,2,True,1,1
18,2048,512,2048,0.22553477306079608,1,False,256,64,DLMT,True,False,False,True,False,28,1,512,35,0.22578454122491823,0.00037695804562744506,0.22565965714285716,1,16,True,6,32
19,256,512,1,0.2378970233891506,1,False,64,1,DLMT,True,False,False,True,False,29,1,32,35,0.23802789089656376,0.00019750939838139193,0.2379624571428572,1,30,True,5,32
20,2048,1024,1,inf,1,False,256,512,DLMT,False,True,False,True,True,26,32,32,1,inf,inf,inf,1,22,False,11,1
21,1,256,512,inf,1,False,128,512,DLMT,True,False,False,True,True,30,32,32,1,inf,inf,inf,30,1,False,25,1
22,2048,1024,512,0.28614231077420627,1,False,32,1,DLMT,False,False,True,True,True,2,1,256,35,0.2862280320829367,0.00012937332154092082,0.28618517142857147,29,1,True,23,32
23,1,2048,64,0.2022035508967777,1,False,1,512,DLMT,True,True,False,True,False,13,1,1,35,0.20222136338893656,2.6883178869368122e-05,0.20221245714285713,14,1,True,6,1
24,2048,512,1,0.20297630906025038,1,False,1,128,DLMT,True,False,False,False,True,30,1,16,35,0.20299134808260677,2.2697370161426e-05,0.20298382857142858,7,1,True,30,1
25,1024,2048,512,0.09475113466360802,1,False,1,512,DLMT,True,False,True,True,False,7,1,256,35,0.09483001962210627,0.00011905568465629667,0.09479057714285714,1,23,True,30,8
26,64,2048,2048,inf,32,False,1,64,DLMT,True,False,False,False,True,11,1,16,1,inf,inf,inf,11,1,False,10,1
27,1024,1024,512,0.14144580882237448,1,False,64,1,DLMT,True,False,True,False,False,25,32,512,35,0.141541162606197,0.00014391095886565799,0.14149348571428574,1,27,True,16,1
28,512,512,2048,0.16400545568900107,1,False,512,1,DLMT,True,False,True,False,True,23,1,1,35,0.16409883002528466,0.00014092351377500493,0.16405214285714287,18,27,True,1,1
29,2048,2048,256,0.14882570887251556,32,False,64,1,DLMT,True,False,True,True,False,29,1,1,35,0.14885314827034157,4.14124106410391e-05,0.14883942857142857,25,4,True,1,1
30,1,1,1,0.17708094540747327,1,True,1,1,DLMT,False,False,False,False,False,1,1,1,35,0.17726596887824103,0.00027924329820397885,0.17717345714285715,1,1,True,1,1
31,1024,1,1,0.1493854851986029,1,False,1,32,DLMT,True,True,True,False,False,17,1,512,35,0.1494242290871114,5.8473506995972434e-05,0.14940485714285714,1,28,True,24,1
32,2048,2048,2048,0.1806211678603632,8,False,16,512,DLMT,False,False,True,False,True,18,1,1,35,0.18077203213963677,0.0002276891615464267,0.18069659999999999,27,30,True,1,1
33,2048,1,512,0.16665121943116698,32,False,512,512,DLMT,False,True,True,False,False,12,1,512,35,0.16669975199740442,7.324689030106019e-05,0.1666754857142857,11,1,True,15,1
34,1,1,2048,0.16421971667964524,1,False,32,1,DLMT,False,False,True,False,True,23,8,256,35,0.1642442833203548,3.707675436558143e-05,0.16423200000000002,9,1,True,8,1
35,2048,64,2048,0.2724990226659124,1,False,32,256,DLMT,False,True,True,True,False,21,8,64,35,0.27335212019123045,0.0012875218785539536,0.27292557142857143,1,29,True,30,1
36,1024,256,128,0.15289782773015353,1,False,1,512,DLMT,True,True,True,False,True,4,1,32,35,0.15293291512698937,5.295501363787747e-05,0.15291537142857145,1,20,True,30,1
37,256,2048,2048,0.11081718878388129,8,False,512,1,DLMT,False,False,True,True,False,22,1,64,35,0.1108546397875473,5.65222441312504e-05,0.1108359142857143,1,14,True,29,1
38,2048,1024,1,inf,1,False,32,16,DLMT,False,False,True,True,False,9,32,512,1,inf,inf,inf,25,17,False,1,1
39,2048,2048,256,0.169703117167586,8,False,16,16,DLMT,False,False,True,False,False,30,1,16,35,0.16976905426098546,9.951435544068922e-05,0.16973608571428572,8,26,True,1,1
40,2048,1024,1,0.20220639860194586,1,False,16,512,DLMT,True,False,True,True,True,30,8,256,35,0.20223148711233987,3.7864376667366394e-05,0.20221894285714287,30,1,True,5,1
41,1,2048,512,0.1656189171660623,32,False,512,512,DLMT,True,False,True,False,False,3,1,256,35,0.16565713997679488,5.7687079867793604e-05,0.1656380285714286,8,1,True,12,1
42,2048,1,2048,inf,32,False,512,32,DLMT,True,False,True,True,True,1,1,32,1,inf,inf,inf,1,19,False,7,1
43,1024,2048,2048,inf,1,False,128,512,DLMT,False,True,True,True,False,8,32,128,1,inf,inf,inf,28,12,False,1,1
44,512,128,2048,inf,1,False,128,512,DLMT,False,False,True,True,True,17,32,512,1,inf,inf,inf,1,23,False,16,1
45,128,256,2048,0.20460173649787097,8,False,16,1,DLMT,True,True,True,True,False,30,1,512,35,0.20473449207355762,0.0002003589309825971,0.2046681142857143,1,30,True,16,1
46,128,2048,1,0.14589355476738686,1,False,128,64,DLMT,False,True,True,True,True,11,1,1,35,0.145993588089756,0.0001509734670566356,0.14594357142857142,1,5,True,16,1
47,64,2048,1,0.16109589294066967,8,False,16,1,DLMT,True,True,True,False,True,17,8,512,35,0.16120456420218743,0.000164010119150234,0.16115022857142855,1,27,True,30,1
48,2048,2048,2048,0.22401586236444512,1,False,512,128,DLMT,False,True,True,False,True,28,8,512,35,0.22404979477841205,5.121187681124965e-05,0.2240328285714286,29,1,True,19,1
49,128,1,128,inf,32,False,64,64,DLMT,False,False,True,True,True,27,1,64,1,inf,inf,inf,30,1,False,30,1
50,1024,2048,512,inf,32,False,32,512,DLMT,False,True,True,True,True,27,1,64,1,inf,inf,inf,1,24,False,8,1
51,512,512,512,0.1616875379429778,1,False,512,512,DLMT,False,False,True,True,False,4,1,256,35,0.16176480491416512,0.00011661376682126702,0.16172617142857146,1,30,True,3,1
52,256,1024,64,0.2602717195949709,1,False,512,128,DLMT,False,True,True,False,False,27,32,32,35,0.26093576611931485,0.0010022001038531509,0.2606037428571429,2,30,True,1,1
53,256,1,1,0.23239125782642034,1,False,512,16,DLMT,False,True,True,True,True,15,8,512,35,0.23246942788786534,0.00011797673931927416,0.23243034285714284,30,13,True,1,1
54,256,2048,1,0.20799681031379735,32,False,1,1,DLMT,True,True,True,True,False,13,1,16,35,0.20801821825763123,3.230954872441658e-05,0.2080075142857143,30,8,True,1,1
55,512,1,1024,0.3319279008037321,1,False,64,16,DLMT,True,False,True,False,True,4,32,16,35,0.3320639277676966,0.000205296214066905,0.33199591428571434,24,30,True,1,1
56,1,128,1024,0.10813474613959818,1,False,1,64,DLMT,True,True,True,False,False,30,32,1,35,0.10824216814611608,0.0001621247038296036,0.10818845714285713,1,9,True,7,1
57,2048,1,128,inf,1,False,1,32,DLMT,True,False,True,True,True,28,32,64,1,inf,inf,inf,1,3,False,28,1
58,1,1,2048,0.10613650111332391,1,False,32,512,DLMT,False,True,True,False,False,25,1,128,35,0.10616104174381895,3.7037498923801834e-05,0.10614877142857143,4,4,True,1,1
59,2048,2048,256,0.16227774623493077,32,False,512,16,DLMT,False,False,True,False,False,28,1,32,35,0.1623471109079264,0.00010468736742300308,0.16231242857142858,1,14,True,19,1
60,2048,1,256,inf,1,False,256,32,DLMT,False,False,True,True,False,13,32,256,1,inf,inf,inf,30,20,False,1,1
61,128,2048,512,0.19929816363763064,8,False,128,1,DLMT,True,True,True,True,True,29,1,16,35,0.19932920779094082,4.685282210044182e-05,0.19931368571428573,30,1,True,29,1
62,1,1024,1,0.14753550530898588,32,False,16,512,DLMT,True,False,True,False,False,9,1,64,35,0.14757163754815697,5.453192287316468e-05,0.14755357142857142,25,25,True,1,1
63,64,1,2048,0.17281823552636597,1,False,16,1,DLMT,True,False,True,True,False,28,8,16,35,0.17287119304506268,7.99251690837186e-05,0.17284471428571432,9,1,True,12,1
64,2048,2048,256,0.1881602713378018,32,False,512,512,DLMT,True,False,True,True,False,16,1,1,35,0.18819035723362673,4.540658947054866e-05,0.18817531428571427,8,1,True,5,1
65,512,2048,1,inf,1,False,512,128,DLMT,True,False,True,True,True,26,32,256,1,inf,inf,inf,1,28,False,27,1
66,256,2048,1,inf,1,False,128,16,DLMT,False,True,True,True,True,8,32,32,1,inf,inf,inf,9,16,False,1,1
67,2048,1,2048,inf,32,False,64,256,DLMT,False,True,True,True,True,4,1,16,1,inf,inf,inf,1,28,False,15,1
68,64,1,128,0.17369014755669843,1,False,32,64,DLMT,True,True,True,False,False,8,32,32,35,0.17371259530044436,3.3878847774543183e-05,0.1737013714285714,30,1,True,6,1
69,1024,2048,2048,0.175813918211606,1,False,64,16,DLMT,False,False,True,False,False,29,8,512,35,0.17597596750267966,0.0002445699365775567,0.17589494285714283,1,27,True,30,1
70,2048,1024,64,0.2774307991309921,1,False,1,16,DLMT,True,True,True,False,False,29,8,1,35,0.28068154372615073,0.004906126982723976,0.2790561714285714,25,30,True,1,1
71,1024,1,64,0.17363069633570058,1,False,512,512,DLMT,False,True,True,True,False,5,1,1,35,0.17371164652144225,0.00012217259120120313,0.1736711714285714,1,30,True,27,1
72,2048,512,1,0.11941346612881576,1,False,128,512,DLMT,True,False,True,False,True,22,1,512,35,0.11963996244261277,0.00034183543003101603,0.11952671428571426,25,8,True,1,1
73,1,2048,1024,inf,1,False,1,512,DLMT,False,False,True,True,False,8,32,1,1,inf,inf,inf,23,1,False,29,1
74,256,512,2048,inf,32,False,16,64,DLMT,True,False,True,True,True,22,1,512,1,inf,inf,inf,30,29,False,1,1
75,1024,1,2048,0.14144471256279326,1,False,512,32,DLMT,True,False,True,False,False,6,32,32,35,0.141635001722921,0.00028719044381804915,0.14153985714285713,1,3,True,29,1
76,1,128,1,0.1767386932328479,8,False,64,512,DLMT,False,True,True,True,True,29,1,16,35,0.1768086781957235,0.00010562352860948197,0.1767736857142857,30,3,True,1,1
77,128,2048,2048,0.15516865357134985,1,False,16,128,DLMT,False,True,True,False,True,27,32,512,35,0.15519414642865015,3.8474629859907474e-05,0.1551814,1,4,True,27,1
78,64,512,512,0.19835070326228968,1,False,512,32,DLMT,False,False,True,False,True,23,1,512,35,0.19857992530913895,0.00034594919291946975,0.19846531428571432,6,29,True,1,1
79,2048,256,256,0.3222589459115279,1,False,1,16,DLMT,False,False,True,False,True,6,1,1,35,0.32229293980275786,5.130466024899895e-05,0.3222759428571429,1,13,True,26,1
80,2048,256,1,inf,1,False,128,256,DLMT,True,True,True,True,False,27,32,256,1,inf,inf,inf,4,1,False,15,1
81,1024,512,2048,0.27851091147782137,32,False,256,16,DLMT,False,True,True,True,False,26,1,512,35,0.27853394566503575,3.4763926881828334e-05,0.27852242857142856,28,1,True,11,1
82,2048,1,2048,0.23376492476048563,1,False,512,256,DLMT,False,False,True,False,True,29,32,16,35,0.23393461809665714,0.0002561065722048745,0.23384977142857138,29,30,True,1,1
83,1,1,256,inf,32,False,64,128,DLMT,True,True,True,False,True,20,1,256,1,inf,inf,inf,10,1,False,30,1
84,2048,2048,2048,0.1568100959757275,1,False,512,16,DLMT,True,True,True,False,False,13,1,64,35,0.15689504688141534,0.00012821060480191948,0.15685257142857142,24,22,True,1,1
85,1,2048,128,0.1724662326589276,1,False,128,512,DLMT,True,False,True,False,False,29,32,128,35,0.17254433876964378,0.00011788022284834267,0.1725052857142857,10,1,True,27,1
86,2048,2048,512,0.17421809984650125,32,False,128,1,DLMT,True,False,True,False,False,28,1,64,35,0.17430658586778444,0.00013354591352942368,0.17426234285714284,1,30,True,29,1
87,128,2048,1024,inf,32,False,1,16,DLMT,True,True,True,True,True,6,1,512,1,inf,inf,inf,29,30,False,1,1
88,2048,2048,2048,0.16482264898988647,1,False,16,1,DLMT,False,True,True,False,False,30,8,16,35,0.1649219795815421,0.0001499128835459507,0.16487231428571428,3,1,True,8,1
89,512,128,64,inf,32,False,1,16,DLMT,True,False,True,False,True,26,1,32,1,inf,inf,inf,1,1,False,26,1
90,1024,1,2048,inf,1,False,512,16,DLMT,False,True,True,True,False,10,32,512,1,inf,inf,inf,27,1,False,4,1
91,2048,2048,1024,inf,1,False,1,512,DLMT,True,False,True,True,True,2,32,32,1,inf,inf,inf,30,20,False,1,1
92,512,128,2048,0.2636447990694567,1,False,1,16,DLMT,True,True,True,False,True,8,1,512,35,0.26399325807340046,0.0005259053953877657,0.2638190285714286,26,30,True,1,1
93,1,1,1024,0.21351689178921412,8,False,256,512,DLMT,True,True,True,True,True,30,1,1,35,0.21360510821078588,0.0001331390250828048,0.213561,8,1,True,13,1
94,256,2048,512,0.1291684052262181,1,False,1,256,DLMT,False,True,True,False,True,22,32,512,35,0.1291905090594961,3.33598071741113e-05,0.1291794571428571,29,3,True,1,1
95,2048,1024,64,0.2785262665660863,1,False,128,16,DLMT,True,True,True,True,True,8,1,1,35,0.2786494477196279,0.00018590890900916886,0.2785878571428571,2,5,True,1,1
96,1024,512,256,0.1697510607979675,1,False,512,1,DLMT,True,True,True,False,False,29,32,32,35,0.16976956777346106,2.7931315173959956e-05,0.16976031428571428,30,1,True,25,1
97,128,64,1,0.1815085600300861,1,False,64,128,DLMT,False,False,True,False,False,3,32,256,35,0.18230492568419962,0.0012019003367966226,0.18190674285714287,1,29,True,5,1
98,512,1024,2048,inf,1,False,64,1,DLMT,True,True,True,True,True,12,32,64,1,inf,inf,inf,1,16,False,30,1
99,64,2048,512,inf,32,False,512,64,DLMT,True,True,True,False,True,4,1,16,1,inf,inf,inf,15,13,False,1,1
100,2048,1,256,0.42463111115329866,8,False,512,512,DLMT,False,False,True,False,True,13,1,16,35,0.4246695745609872,5.805019643483387e-05,0.4246503428571429,1,29,True,19,1
101,256,64,2048,0.1760424892012076,1,False,32,256,DLMT,True,False,True,True,False,6,8,1,35,0.17609276794164955,7.58822718668413e-05,0.17606762857142857,30,1,True,5,1
102,1,1024,512,0.16057788506076623,8,False,512,32,DLMT,False,False,True,True,True,26,8,512,35,0.16071508636780515,0.00020706856993049982,0.1606464857142857,1,25,True,29,1
103,128,2048,64,0.20869267461194702,8,False,512,128,DLMT,False,False,True,True,True,24,8,64,35,0.2088041825309101,0.0001682912926555421,0.20874842857142856,30,1,True,29,1
104,2048,64,1024,0.1317877159522569,32,False,32,512,DLMT,False,False,True,False,False,10,1,512,35,0.13181016976202886,3.388800281358963e-05,0.1317989428571429,12,10,True,1,1
105,512,1,2048,0.20551005807426304,32,False,512,1,DLMT,True,False,True,True,False,29,1,64,35,0.2055601133543084,7.554501833951827e-05,0.20553508571428572,7,24,True,1,1
106,1,512,2048,inf,32,False,1,128,DLMT,False,True,True,False,True,3,1,32,1,inf,inf,inf,1,8,False,30,1
107,2048,1,512,0.16440968585359222,1,False,32,512,DLMT,True,False,True,False,False,30,1,512,35,0.16442505700355065,2.319862768636534e-05,0.16441737142857143,12,1,True,26,1
108,1,2048,256,0.1774895682073678,1,False,512,512,DLMT,True,True,True,False,False,12,8,32,35,0.17750911750691786,2.950442374302764e-05,0.17749934285714283,19,1,True,29,1
109,2048,128,64,0.17191090383465069,8,False,128,1,DLMT,False,True,True,True,False,3,1,64,35,0.17195926759392072,7.299212146470867e-05,0.1719350857142857,29,1,True,28,1
110,512,512,1,0.2102658990929153,32,False,1,512,DLMT,False,True,True,True,False,24,1,64,35,0.21032250090708474,8.542525554959889e-05,0.21029420000000001,7,27,True,1,1
111,1,2048,2048,0.22674325692057481,1,False,1,16,DLMT,False,False,True,False,False,6,1,1,35,0.2267636573651395,3.0788998830419474e-05,0.22675345714285716,8,1,True,9,1
112,1,1024,2048,0.1918736836096796,1,False,256,1,DLMT,False,False,True,False,True,11,32,64,35,0.19220745924746324,0.0005037447928530175,0.19204057142857142,28,29,True,1,1
113,2048,1024,1,0.15836373543354865,1,False,16,32,DLMT,False,True,True,False,True,30,32,64,35,0.15840055028073702,5.5562136571665145e-05,0.15838214285714283,1,16,True,3,1
114,128,1024,512,0.22925297833806066,1,False,1,64,DLMT,True,True,True,False,True,21,32,64,35,0.23010987880479647,0.0012932613985184747,0.22968142857142856,1,29,True,30,1
115,256,1024,64,inf,1,False,64,1,DLMT,False,True,True,True,True,2,32,64,1,inf,inf,inf,1,29,False,18,1
116,2048,1024,1,inf,1,False,32,512,DLMT,False,True,True,True,True,23,32,64,1,inf,inf,inf,28,1,False,27,1
117,1024,1024,2048,0.1356333964293399,1,False,64,512,DLMT,False,True,True,False,True,27,32,64,35,0.13566563214208868,4.8651161447639145e-05,0.13564951428571428,3,5,True,1,1
118,1024,1024,256,0.281735429162925,1,False,1,512,DLMT,True,False,True,False,True,29,32,64,35,0.2822031422656465,0.0007058874686289191,0.28196928571428576,27,30,True,1,1
119,1,1024,64,inf,1,False,32,512,DLMT,False,False,True,True,True,14,32,64,1,inf,inf,inf,30,1,False,6,1
120,2048,1024,256,0.2330339162186199,1,False,32,16,DLMT,True,True,True,False,True,1,32,64,35,0.23309876949566583,9.78786253792012e-05,0.23306634285714287,30,17,True,1,1
121,1,1024,1,inf,1,False,512,32,DLMT,False,True,True,True,True,30,32,64,1,inf,inf,inf,1,16,False,29,1
122,2048,1024,2048,inf,1,False,512,64,DLMT,True,True,True,True,True,30,32,64,1,inf,inf,inf,5,1,False,16,1
123,64,1024,128,inf,1,False,32,16,DLMT,True,False,True,True,True,26,32,64,1,inf,inf,inf,3,15,False,1,1
124,1,1024,64,0.14603663049547874,1,False,512,32,DLMT,True,False,True,False,True,6,32,64,35,0.14607748379023547,6.165708989803142e-05,0.1460570571428571,1,9,True,4,1
125,2048,1024,1,0.25244395703674943,1,False,512,512,DLMT,False,False,True,False,True,7,32,64,35,0.25303770010610765,0.00089609589683612,0.25274082857142854,1,30,True,18,1
126,2048,1024,1,inf,1,False,512,128,DLMT,False,True,True,True,True,8,32,64,1,inf,inf,inf,30,24,False,1,1
127,1024,1024,2048,inf,1,False,64,512,DLMT,True,True,True,True,True,10,32,64,1,inf,inf,inf,1,29,False,6,1
128,2048,1024,2048,inf,1,False,16,32,DLMT,True,False,True,True,True,13,32,64,1,inf,inf,inf,2,1,False,29,1
129,1,1024,1,0.145662052525509,1,False,512,512,DLMT,True,True,True,False,True,24,32,64,35,0.14572406176020525,9.358630634176164e-05,0.14569305714285713,29,19,True,1,1
130,2048,1024,2048,inf,1,False,512,128,DLMT,True,False,True,True,True,30,32,64,1,inf,inf,inf,29,30,False,1,1
131,128,1024,2048,0.19790877690636705,1,False,256,1,DLMT,False,True,True,False,True,6,32,64,35,0.19792802309363294,2.9046957057250663e-05,0.1979184,30,1,True,28,1
132,64,1024,128,inf,1,False,32,64,DLMT,True,True,True,True,True,30,32,64,1,inf,inf,inf,30,12,False,1,1
133,128,1024,2048,inf,1,False,32,16,DLMT,False,True,True,True,True,2,32,64,1,inf,inf,inf,6,14,False,1,1
134,2048,1024,256,0.2743182093684088,1,False,128,512,DLMT,True,True,True,False,True,29,32,64,35,0.27468647634587695,0.0005558002181080715,0.27450234285714287,7,30,True,1,1
135,2048,1024,1,inf,1,False,32,128,DLMT,True,False,True,True,True,8,32,64,1,inf,inf,inf,14,1,False,13,1
136,2048,1024,2048,inf,1,False,256,16,DLMT,True,False,True,True,True,27,32,64,1,inf,inf,inf,9,30,False,1,1
137,512,1024,2048,inf,1,False,512,512,DLMT,True,False,True,True,True,30,32,64,1,inf,inf,inf,1,20,False,8,1
138,1024,1024,2048,0.1573505450997607,1,False,128,128,DLMT,True,True,True,False,True,30,32,64,35,0.15738454061452506,5.130711053876083e-05,0.15736754285714288,30,13,True,1,1
139,64,1024,128,inf,1,False,512,64,DLMT,False,True,True,True,True,30,32,64,1,inf,inf,inf,5,30,False,1,1
140,1024,1024,256,inf,1,False,1,512,DLMT,False,False,True,True,True,30,32,64,1,inf,inf,inf,19,1,False,30,1
141,128,1024,128,0.17942295117992188,1,False,512,1,DLMT,False,False,True,False,True,5,32,64,35,0.17948139167722096,8.820025452320953e-05,0.17945217142857142,30,26,True,1,1
