id,RT_K,T1_I,T1_J,T1_K,U_K,U_J,U_I,technique,U1_I,speedup,T2_K,T2_J,T2_I,points,RT_I,cost_mean,RT_J
1,8,64,1,1,29,1,16,RS,21,1.599810900598815,1,1,1024,131,1,0.11059942857142857,1
