id,speedup,T2_K,T2_J,T2_I,RT_K,T1_I,T1_J,T1_K,technique,VEC2,VEC1,SCR,ACOPY_x,ACOPY_y,U1_I,RT_J,RT_I,cost_mean,U_J,U_I,U_K,points
1,1.9695716214615582,128,1,256,8,256,1,64,SIMP,True,False,True,False,False,22,1,8,0.09057710000000001,1,15,21,100
2,2.020911937558459,2048,256,64,1,32,64,32,SIMP,False,False,True,False,False,11,8,8,0.08827603142857142,16,1,8,100
