id,T2_K,T2_J,T2_I,mean_confidence_interval_inf,RT_K,baseline,T1_J,T1_K,technique,VEC2,VEC1,SCR,ACOPY_x,ACOPY_y,U1_I,RT_J,T1_I,runs,mean_confidence_interval_sup,cost_std,cost_mean,U_J,U_I,correct_result,U_K,RT_I
1,512,64,1024,0.26111734838607803,1,False,1,1,DLMT,True,False,True,True,False,22,1,1,35,0.26138225161392203,0.00039980036446778485,0.26124980000000003,9,2,True,1,32
2,64,64,128,0.232105726318142,1,False,64,1,DLMT,False,False,True,True,True,19,1,1,35,0.23229535939614374,0.00028620026383707005,0.23220054285714287,1,30,True,29,32
3,512,1024,64,0.21542307000343017,8,False,512,64,DLMT,False,True,True,True,True,24,1,16,35,0.21545258713942697,4.4548199074890634e-05,0.21543782857142857,18,1,True,30,1
4,1024,512,512,0.2590464078871532,1,False,64,16,DLMT,False,False,False,False,True,2,32,256,35,0.25939353496998957,0.0005238952177522482,0.2592199714285714,17,27,True,1,1
5,256,128,1,0.21967134696682214,1,False,64,64,DLMT,True,True,True,True,True,28,1,512,35,0.2198908816046065,0.00033132864749831395,0.2197811142857143,1,18,True,19,32
6,1024,2048,64,0.2529752866981725,1,False,1,256,DLMT,False,True,True,False,False,9,1,64,35,0.25323574187325615,0.0003930872219770443,0.2531055142857143,1,20,True,21,32
7,1024,2048,128,0.09798413559137067,1,False,512,512,DLMT,True,True,False,True,True,24,8,1,35,0.0980307844086293,7.040387651664798e-05,0.09800745999999999,1,24,True,17,8
8,1024,64,1,0.11641473650288953,8,False,1,1,DLMT,True,False,False,True,False,26,1,512,35,0.11644812063996765,5.0384399918050665e-05,0.11643142857142859,16,29,True,1,8
9,1,512,1024,0.12164398675043554,1,False,512,128,DLMT,False,False,False,False,False,4,1,16,35,0.12167607039242163,4.842165142300057e-05,0.12166002857142859,11,8,True,1,32
10,1,512,1024,0.10197636449462782,1,False,256,32,DLMT,True,True,True,True,False,17,1,16,35,0.10200597836251504,4.469418991597222e-05,0.10199117142857143,28,22,True,1,8
