id,SCR1,SCR2,T1_I1,speedup,T1_I2a,RT2_I2,RT2_I1,technique,VEC2,U1_I2,U1_I1,T2_I2a,VEC1,T1_I1a,U2_I2,U2_I1,RT1_I2,RT1_I1,cost_mean,points,T2_I2,T2_I1,T1_I2,T2_I1a
1,True,False,32,1.0120023484948137,32,1,4,RS,True,1,6,1,False,256,25,1,32,4,4.363646,301,2,2,2,256
