id,RT1_J,T1_Ja,T1_I,T1_J,T1_Ia,cost_mean,points,technique,speedup,RT1_I,U1_T,T1_Ta,U1_J,U1_I,OMP,VEC,T1_T,SCR,RT1_T
1,2,2048,128,16,512,0.09473156000000002,301,RS,30.58043169562499,1,2,4,18,1,True,True,1,True,1
