id,T5_I,T1_Ja,technique,RT1_J,RT7_I,VEC10,RT7_J,T5_J,cost_std,VEC9,T3_J,T3_I,RT1_I,VEC6,mean_confidence_interval_inf,T1_I,T1_J,T5_Ia,T3_Ja,VEC7,VEC4,VEC5,T7_J,VEC3,T7_I,VEC2,T7_Ia,VEC8,U10_I,U6_I,T1_Ia,VEC1,U5_J,U5_I,U1_J,U1_I,U8_I,U7_I,U7_J,baseline,runs,mean_confidence_interval_sup,U2_I,cost_mean,U9_I,RT3_I,RT3_J,correct_result,T7_Ja,T5_Ja,U4_I,T3_Ia,SCR,U3_I,RT5_J,RT5_I,U3_J
44,2048,256,RS,8,32,False,1,8,0.0009693941406878581,True,32,1,2,False,2.9875141743272566,8,128,2048,1024,False,True,True,16,True,2,False,2,True,8,12,16,False,1,8,1,4,8,12,1,False,10,2.9887158256727435,1,2.988115,16,1,16,True,32,128,16,256,False,1,32,1,8
45,2,1,RS,16,4,True,8,256,0.00011447707194014524,False,8,8,2,True,2.9183240476794987,2,4,2048,256,True,False,False,32,True,32,False,128,True,16,4,2,False,1,12,4,1,4,12,1,False,10,2.918465952320501,4,2.918395,1,4,2,True,64,1024,16,2048,False,12,4,2,1
46,8,1,RS,32,32,True,4,1,0.0011648643697873742,True,128,1,1,False,2.216707022850297,8,4,512,1,True,False,False,2,True,256,False,1,False,1,16,512,False,1,12,1,4,4,8,1,False,10,2.218150977149703,4,2.217429,4,2,16,True,128,64,4,32,True,8,8,4,1
47,1,256,RS,32,1,True,16,256,0.00037347155179478445,True,32,16,1,True,2.0135315241874907,2,256,512,64,False,False,True,16,True,4,False,64,False,12,12,256,False,16,1,1,16,8,4,1,False,10,2.0139944758125092,12,2.013763,1,2,32,True,32,256,8,512,True,1,32,2,8
48,16,4,RS,4,16,False,4,2,0.0007605662364318716,True,32,64,2,True,4.404925604824921,8,1,128,1024,False,False,True,32,True,256,True,1024,False,12,1,16,False,4,1,1,1,8,1,12,False,10,4.40586839517508,12,4.405397000000001,1,32,4,True,2048,4,8,64,False,8,1,32,1
49,2,64,RS,2,4,True,8,1,0.0022015696673056222,False,1,16,32,True,2.9127644780569315,1,2,4,16,False,False,False,4,True,8,False,8,False,16,8,2,False,1,4,4,1,16,1,4,False,10,2.9154935219430684,16,2.914129,4,1,16,True,1024,32,4,16,True,1,1,8,16
50,2,128,RS,1,4,False,2,1,0.000146027394690085,False,1,128,4,True,2.2133734929461912,512,32,32,256,True,True,True,16,True,64,False,64,True,1,4,512,True,1,1,1,1,4,4,1,False,10,2.21355450705381,1,2.2134640000000005,8,2,16,True,512,2,4,2048,True,1,8,16,4
51,4,1024,RS,16,32,False,2,16,0.0001442255178530687,True,2048,256,1,True,3.6803236097405034,512,64,2048,1,False,True,False,512,False,32,True,1024,True,4,12,1024,True,8,1,1,16,16,1,12,False,10,3.680502390259497,12,3.680413,12,4,1,True,512,1,12,1,False,16,8,8,1
52,2,512,RS,8,32,False,2,4,0.00014595889832411766,True,1,64,1,False,2.572215535399898,128,512,8,64,True,False,False,128,False,4,True,4,True,12,1,512,True,8,1,1,4,8,8,1,False,10,2.5723964646001023,4,2.572306,12,4,1,True,1024,8,1,64,True,12,1,4,1
53,4,1024,RS,2,16,True,1,4,0.0004103522876749274,True,1,32,32,True,5.329876665690604,32,2,1,64,False,False,False,64,False,32,True,1024,False,4,16,2048,True,1,12,1,8,16,4,1,False,10,5.330385334309396,4,5.330131,8,32,2,True,128,256,4,1,False,8,8,2,1
54,16,32,RS,2,4,False,4,4,0.00016006561154728228,True,128,4,4,False,3.07471779212912,128,1,32,1,False,True,False,1,False,1024,False,1024,False,4,12,1024,False,1,16,1,1,12,1,1,False,10,3.0749162078708796,4,3.074817,8,1,4,True,1024,1024,4,1,False,12,2,1,1
55,1024,128,RS,8,4,True,32,1,0.0007300958841138768,True,256,8,4,True,2.0511374901979202,16,128,2048,1024,False,True,True,2,False,1,False,1,False,4,8,32,False,12,1,1,12,4,1,4,False,10,2.05204250980208,4,2.05159,4,8,1,True,2048,512,4,64,True,1,1,8,1
56,8,512,RS,2,32,False,1,64,0.0007749225767778496,True,4,8,8,True,4.2484447068364934,8,8,256,2048,False,False,True,4,False,16,False,16,True,8,8,64,False,1,1,1,16,4,1,16,False,10,4.249405293163508,4,4.248925000000001,1,32,1,True,8,128,8,256,False,1,4,16,16
57,32,1024,RS,4,8,False,4,16,0.0031217559161471667,True,512,8,16,False,3.999815151191105,1,2,32,1024,False,False,True,1,True,1,False,2048,True,4,8,256,False,12,1,1,1,16,8,1,False,10,4.003684848808896,16,4.00175,16,1,8,True,256,16,8,8,False,16,2,32,1
58,2,2048,RS,2,8,False,4,1,0.00015774663229371075,True,2,2,2,True,3.2913582294209416,8,32,4,2048,False,False,True,256,True,2,False,16,False,1,4,512,True,8,1,1,4,12,1,8,False,10,3.2915537705790587,4,3.291456,4,8,2,True,1,16,4,2,False,1,4,16,16
59,512,2048,RS,4,16,True,8,4,0.0030077880576929177,True,1,16,4,False,2.1356047879036173,1,128,1024,8,False,False,False,64,False,32,True,1,False,4,1,32,True,1,8,4,1,16,1,4,False,10,2.1393332120963833,12,2.1374690000000003,16,32,4,True,256,32,4,1024,True,12,1,4,1
60,512,512,RS,1,8,True,1,4,0.0013847729055697416,True,256,1,32,True,2.825709724632258,2,2,512,1,False,True,False,256,True,8,False,1024,True,1,1,2048,False,12,1,16,1,1,16,1,False,10,2.827426275367742,12,2.826568,4,1,2,True,2048,128,12,1024,True,1,2,4,12
61,64,1024,RS,16,32,True,2,32,0.0001223274294669071,True,2,32,1,False,4.5719201820669015,2,4,1,8,True,True,True,16,False,2,True,4,True,16,16,32,True,4,1,16,1,16,1,4,False,10,4.5720718179330975,12,4.5719959999999995,16,1,32,True,1,2048,8,256,True,1,1,1,16
62,64,1,RS,1,1,True,4,32,0.000710070419043123,True,128,1024,2,False,2.719879901881691,128,2,2048,2048,True,True,True,128,True,8,True,1,False,16,1,1024,True,12,1,4,1,1,16,1,False,10,2.7207600981183093,12,2.72032,16,1,32,True,2048,32,12,1024,True,1,4,2,16
63,4,64,RS,2,2,True,4,1024,0.000368110037896346,False,64,4,8,True,4.03098684722717,256,64,8,64,False,False,False,2,True,1024,False,1,False,1,8,1,False,4,1,1,4,12,1,12,False,10,4.031443152772829,1,4.0312149999999995,1,1,1,True,16,2048,4,512,True,8,4,8,1
64,32,16,RS,8,4,False,2,8,0.0007241305130981959,True,16,1024,8,True,3.7808161875052413,4,4,32,128,True,True,False,8,True,8,True,1,False,8,16,8,True,16,1,1,4,1,1,16,False,10,3.7817138124947585,16,3.781265,16,1,8,True,1024,32,1,1024,False,8,2,1,1
65,2,1,RS,4,16,True,4,1,0.0011078632587101906,True,128,16,8,True,3.7202903518557786,4,2,16,2048,False,False,False,1024,False,16,False,1024,True,4,4,512,False,12,1,4,1,16,16,1,False,10,3.7216636481442213,1,3.720977,16,8,8,True,1024,1024,1,16,False,8,1,1,1
66,1,256,RS,1,1,True,4,8,0.00018528086787358467,False,1,16,1,False,2.787436163838511,16,64,128,1,True,True,False,32,False,8,False,1024,False,12,4,32,False,1,4,1,4,8,16,1,False,10,2.7876658361614894,4,2.787551,8,4,32,True,32,512,1,16,False,12,16,8,1
67,4,1024,RS,2,2,False,16,16,0.00010820813278128374,False,64,128,4,False,2.7883219331368467,2,8,1024,256,True,True,True,16,False,32,True,256,True,1,4,4,True,12,1,1,16,1,1,1,False,10,2.7884560668631524,1,2.7883889999999996,16,2,1,True,512,1024,4,512,False,8,4,32,1
68,32,2048,RS,4,16,False,1,2,0.0009810484187847384,True,8,4,32,True,2.9604639510635873,16,128,256,64,True,True,False,8,False,4,True,16,True,16,12,64,False,1,16,1,1,1,1,8,False,10,2.961680048936413,1,2.961072,12,32,2,True,256,8,8,64,True,16,4,2,1
69,1,512,RS,1,4,True,8,16,0.00027648508097179403,False,8,1,4,True,2.1180026359203077,1,4,4,32,False,False,False,4,False,4,False,16,True,4,12,512,True,1,4,4,1,1,1,8,False,10,2.1183453640796928,1,2.1181740000000002,1,1,8,True,8,1,12,1024,True,1,1,2,12
70,32,32,RS,2,16,False,1,4,0.001253451634487816,False,64,1,16,True,2.1505161169037104,32,8,32,512,True,True,True,16,True,256,True,256,True,16,1,1,False,16,1,8,1,1,1,16,False,10,2.1520698830962894,4,2.151293,12,1,4,True,32,128,8,512,True,4,8,8,1
71,1,1024,RS,8,8,False,2,1,0.0014060213369647783,False,128,8,16,False,4.1985265549600355,512,1,128,256,True,False,True,64,False,1,True,256,True,4,16,2048,False,1,12,16,1,1,4,1,False,10,4.200269445039965,4,4.199398,12,8,4,True,64,2,4,2048,False,1,4,8,16
72,64,512,RS,1,8,False,2,2,0.0005391187253286253,False,32,4,4,True,3.9648648568922193,2048,2,1024,32,False,False,False,4,False,64,False,64,True,16,4,1,False,1,8,1,16,12,8,1,False,10,3.965533143107782,12,3.9651990000000006,1,2,8,True,64,1024,16,1024,False,12,2,32,1
73,256,1,RS,2,32,True,1,16,0.0005037896386390016,False,1024,2,16,True,2.5158417536846454,2,512,256,1024,False,False,False,64,False,16,True,128,True,16,16,512,True,12,1,1,1,12,1,12,False,10,2.516466246315355,4,2.5161540000000002,1,4,1,True,1024,256,16,16,True,1,16,1,16
74,32,512,RS,16,16,False,4,32,0.003319141605897697,True,16,128,4,True,5.136899812521149,1,8,2048,128,False,True,False,2,True,1,False,256,False,12,1,1,False,8,1,4,1,16,1,4,False,10,5.14101418747885,8,5.1389569999999996,16,16,1,True,2048,256,8,512,False,12,32,2,1
75,128,512,RS,2,4,True,2,32,0.0001737498201438065,False,2048,8,32,False,3.613951310724611,128,4,1,2048,False,True,True,128,True,64,False,128,False,1,8,128,False,4,1,4,1,12,1,8,False,10,3.614166689275389,16,3.614059,16,16,1,True,2048,1024,8,8,False,12,8,8,1
76,64,2048,RS,8,1,False,32,8,0.0020837190309635797,True,8,32,1,False,3.3545635212958906,1,8,128,128,False,True,True,32,True,8,True,32,False,1,1,2,True,1,8,4,1,4,12,1,False,10,3.3571464787041103,12,3.3558550000000005,8,32,2,True,2048,1,4,2048,False,1,8,16,8
77,8,2048,RS,16,4,True,32,4,0.0007239067619520617,False,2,16,4,False,3.82167832618509,16,1024,2048,1024,True,True,True,512,True,16,True,256,False,12,16,1,False,12,1,1,4,12,8,1,False,10,3.8225756738149093,12,3.8221269999999996,1,32,1,True,2048,32,16,128,False,1,2,8,4
78,4,16,RS,4,8,False,4,1,0.002619210568091062,True,4,16,1,True,2.5378826263013377,64,2,2048,2048,False,True,False,8,True,4,True,256,True,4,8,64,False,8,1,1,16,1,1,1,False,10,2.541129373698663,8,2.5395060000000003,8,8,16,True,2048,256,16,512,True,12,4,32,1
79,16,1,RS,2,2,True,1,4,0.00017647946056131527,False,16,2048,1,True,2.1054656189070404,4,32,128,2048,False,False,False,1024,True,8,False,1,True,1,1,64,False,1,12,1,12,12,4,1,False,10,2.1056843810929595,12,2.105575,16,32,4,True,1024,8,16,1,True,1,32,1,4
80,256,32,RS,8,8,False,16,32,0.00018517289218458524,False,2,1024,8,False,2.088844230761307,2,16,1,32,True,False,False,128,True,8,True,32,False,8,1,1024,True,1,12,1,16,12,1,12,False,10,2.089073769238694,12,2.0889590000000005,16,16,8,True,1024,512,8,1024,True,1,16,4,8
81,4,16,RS,8,1,False,8,1,0.00033756332739203013,False,16,32,4,True,2.7316697799265945,2048,2,1,2048,True,False,True,8,False,64,False,128,True,8,4,1,True,1,12,1,8,4,1,1,False,10,2.732088220073406,1,2.731879,4,1,8,True,32,512,16,256,True,1,4,32,1
82,256,32,RS,2,1,True,2,32,0.0001743817651017789,True,2,1024,2,True,2.5289209190482658,16,2,512,128,False,False,True,64,True,32,True,256,True,1,12,512,False,8,1,1,1,12,4,1,False,10,2.529137080951735,16,2.5290290000000004,8,2,8,True,2048,1,8,2048,True,1,8,2,8
83,2,1,RS,1,16,True,4,8,0.0002127533783515388,True,1024,32,8,True,1.9733521365129916,32,32,8,1024,True,True,False,1,False,2,False,256,True,1,4,1024,True,1,8,1,4,1,1,12,False,10,1.973615863487008,12,1.9734839999999998,16,1,2,True,1,256,16,512,True,1,16,8,4
84,8,32,RS,2,32,False,2,256,0.0012946520768144603,True,1,2,16,True,3.2440315810742275,8,32,1,2,True,True,True,32,False,256,True,2048,False,8,12,8,False,1,16,4,1,8,1,8,False,10,3.2456364189257725,1,3.244834,12,4,32,True,64,512,12,32,True,1,32,4,12
85,64,64,RS,32,8,True,2,8,0.00011375851616467603,False,8,128,4,True,1.542862493036799,8,64,1,64,True,True,True,32,True,128,True,512,False,1,12,1,True,1,8,8,1,12,12,1,False,10,1.5430035069632013,1,1.542933,12,1,4,True,512,64,1,256,True,8,8,2,1
86,1024,1,RS,2,8,False,2,512,0.00015893709447452767,False,128,32,4,True,3.3522844915783954,2,1024,1024,256,True,True,True,4,False,4,True,512,False,1,4,128,True,1,1,1,4,16,12,1,False,10,3.352481508421604,16,3.3523829999999997,8,8,16,True,2048,512,16,1024,False,1,1,16,8
87,32,512,RS,4,1,True,4,1,0.0001319128500184842,True,32,128,4,False,2.8320652410708615,64,256,1,512,False,True,True,16,True,64,True,64,True,16,12,512,True,16,1,1,8,16,1,8,False,10,2.8322287589291384,1,2.832147,8,4,2,True,64,1024,8,1,False,1,32,4,1
88,1,1,RS,16,4,True,4,1,0.00019893717601298267,False,1024,8,8,True,2.0020746997265664,16,16,1,1,False,False,True,8,True,64,True,128,False,8,12,16,True,1,12,1,4,8,16,1,False,10,2.0023213002734335,16,2.002198,8,4,32,True,16,16,16,32,True,4,1,32,1
89,64,1,RS,2,2,True,8,32,0.00013957435294496186,True,64,2,16,True,1.6734464925094077,1,1024,64,2048,False,False,True,32,True,16,False,64,True,16,1,128,True,12,1,1,4,12,1,8,False,10,1.6736195074905926,8,1.6735330000000002,8,2,32,True,512,32,12,2,True,1,8,8,16
90,128,16,RS,2,1,True,8,64,0.0005674645363368452,False,512,2,1,False,2.9144362882993695,1,2,1024,1,True,False,False,64,True,16,False,64,False,12,1,256,True,1,8,12,1,16,1,4,False,10,2.915139711700631,12,2.914788,8,32,2,True,512,1024,12,8,True,1,4,8,16
91,2048,4,RS,8,8,True,16,16,0.00022454620905285456,False,32,2,2,True,4.594537827375105,1024,2,2048,128,False,True,False,8,True,512,True,1024,True,1,16,2048,False,12,1,1,12,4,12,1,False,10,4.594816172624893,8,4.594676999999999,4,4,8,True,1,1024,8,64,False,8,4,8,1
