id,RT1_J,T1_Ja,baseline,RT1_I,T2_K,T2_J,T2_I,T2_Ja,U2_I,mean_confidence_interval_inf,T1_I,T1_J,technique,VEC2,VEC1,U2_J,SCREP,T1_Ia,OMP1,U1_J,U1_I,T2_Ka,RT2_I,runs,T2_Ia,RT2_J,RT2_K,cost_mean,U2_K,OMP2,cost_std,correct_result,mean_confidence_interval_sup
21,16,512,False,32,64,2,2,64,2,0.6261222198616526,2048,1,RS,True,False,10,True,2048,True,1,19,512,16,10,1,4,16,0.6459158,1,True,0.03193568697178755,True,0.6657093801383475
22,1,128,False,2,64,128,2,1,1,0.9590835725094828,1,1,RS,False,False,1,True,8,False,13,1,64,4,10,64,2,8,0.9592240999999999,17,False,0.000226732198860241,True,0.959364627490517
23,2,16,False,32,2,4,64,512,30,1.9897116519050322,32,2,RS,False,True,3,False,1,False,11,1,64,16,10,2048,2,1,1.9918900000000002,1,True,0.0035146265804491712,True,1.9940683480949681
24,8,2048,False,4,1,128,32,256,1,0.12914365640710887,8,2048,RS,True,False,15,True,8,True,1,13,512,32,10,32,1,32,0.1352005,5,True,0.009772333234698866,True,0.14125734359289113
25,32,1024,False,32,1,4,32,2048,5,inf,4,1,RS,False,False,1,False,128,True,1,9,1,8,1,512,16,32,inf,11,True,inf,False,inf
26,4,512,False,1,64,8,16,512,13,inf,4,256,RS,False,True,6,True,64,False,1,20,128,2,1,2048,8,16,inf,1,True,inf,False,inf
27,2,256,False,8,2048,512,2,2048,17,0.6490995189897794,8,128,RS,True,False,1,False,8,True,1,28,2048,16,10,64,8,2,0.6628773,2,False,0.022229576379454455,True,0.6766550810102206
28,8,64,False,16,4,2,1,2048,6,2.2519862631829626,256,2,RS,False,False,1,True,2048,False,9,1,128,2,10,32,8,1,2.252148,18,False,0.00026095210288478777,True,2.2523097368170375
29,32,256,False,32,2,16,8,2048,4,2.4819688798981923,16,256,RS,True,True,1,False,512,True,1,19,512,8,10,1,1,32,2.4837480000000003,15,False,0.0028704975178529464,True,2.4855271201018083
30,4,1024,False,32,4,8,4,1,1,1.31161550715321,4,2,RS,False,False,5,True,64,True,1,19,64,1,10,1024,16,1,1.3234680000000003,17,True,0.019123245958780122,True,1.3353204928467906
31,16,256,False,2,1,4,64,1024,4,0.42940780685862817,512,1,RS,False,False,1,True,1024,True,1,24,2048,32,10,64,4,16,0.43976309999999996,13,True,0.016707609131470604,True,0.45011839314137175
32,16,256,False,2,16,1,2,2,3,1.543057279745409,1,8,RS,True,True,1,True,32,False,1,20,32,4,10,8,2,16,1.543237,1,False,0.00028996723952889544,True,1.543416720254591
33,2,1024,False,8,2,2,16,512,1,2.4292386137592397,64,512,RS,True,False,17,False,256,False,1,5,2,16,10,2048,1,2,2.436346,2,True,0.011467317210228352,True,2.44345338624076
34,16,4,False,1,16,4,1,2048,1,0.8322108978914189,2,4,RS,True,False,3,False,1,False,5,1,128,4,10,4,8,32,0.8511809000000001,29,True,0.030606896021811804,True,0.8701509021085814
35,32,128,False,2,16,8,1,64,5,0.40822540317181555,4,8,RS,True,False,1,True,128,True,1,25,1,32,10,128,1,8,0.41680220000000007,5,True,0.01383811805701917,True,0.4253789968281846
36,16,256,False,1,64,64,16,1,2,0.7236558714266319,16,256,RS,True,True,9,True,256,True,16,1,512,4,10,32,16,32,0.7286538000000001,1,False,0.008063840968173907,True,0.7336517285733684
37,1,2,False,1,4,32,64,128,3,0.8053792179247455,1,1,RS,False,False,12,True,1,False,13,1,8,1,10,128,8,16,0.8094482,1,True,0.006565044673115333,True,0.8135171820752544
38,1,2048,False,1,2,32,256,1,1,1.3120952879841208,1,512,RS,False,False,3,True,128,False,1,10,1024,32,10,256,16,1,1.312173,16,False,0.0001253834119810108,True,1.3122507120158793
39,8,8,False,2,4,32,1,1024,1,1.3831436116574223,512,4,RS,True,True,13,False,2048,False,1,4,4,16,10,256,4,32,1.383331,2,False,0.00030233921346726626,True,1.383518388342578
40,8,512,False,1,1,1,16,1,1,inf,4,16,RS,False,False,8,True,4,False,1,26,64,2,1,128,16,2,inf,13,False,inf,False,inf
41,2,8,False,1,8,1,16,1,30,0.8876900449033971,64,8,RS,True,True,1,False,128,True,1,19,128,32,10,256,32,1,0.8933548,2,False,0.009139723297780946,True,0.8990195550966029
42,32,16,False,1,4,4,16,8,12,0.9717329937185054,16,4,RS,True,True,1,False,64,False,1,10,1024,2,10,128,16,4,0.9789161,2,True,0.011589486696571132,True,0.9860992062814945
43,4,1,False,4,4,4,8,4,11,1.4992129891576311,2048,2,RS,True,False,7,True,1,False,1,3,256,1,10,64,32,4,1.500245,1,False,0.0016650840819610263,True,1.501277010842369
44,1,256,False,1,32,4,32,1,19,1.8143027875246434,8,32,RS,False,True,5,True,1024,False,1,5,512,4,10,2048,1,32,1.816854,1,True,0.004116219624849992,True,1.8194052124753566
45,16,512,False,1,2,16,8,32,1,0.8180828356604435,2,4,RS,True,True,10,True,256,False,24,1,1,16,10,128,4,4,0.8252749000000001,6,True,0.01160393995546341,True,0.8324669643395568
46,8,1024,False,2,16,4,1,8,2,0.505714179852142,128,1024,RS,True,False,1,False,128,False,29,1,64,32,10,16,4,2,0.5128214000000001,30,True,0.011467049229858571,True,0.5199286201478582
47,4,32,False,2,32,8,128,8,16,1.4654738042962943,16,4,RS,True,True,1,False,1,False,12,1,256,16,10,512,4,32,1.465702,1,False,0.00036817930414404377,True,1.4659301957037059
48,2,4,False,1,32,64,4,1,4,0.6108937670456658,2,1,RS,True,True,16,True,4,True,2,1,64,4,10,2048,32,1,0.6191383,1,True,0.013302031356525964,True,0.6273828329543343
49,32,8,False,1,16,32,64,1,29,1.4594773673363732,8,2,RS,False,True,1,False,64,False,1,1,64,1,10,512,16,32,1.459701,3,False,0.00036081712819658235,True,1.4599246326636266
50,32,128,False,1,512,256,4,1,1,0.8618409111500513,1024,8,RS,True,False,8,False,2048,True,1,2,1024,16,10,128,32,1,0.869796,3,True,0.012835031640007755,True,0.8777510888499487
51,16,8,False,8,1,1024,256,1,3,0.7092067767336855,4,1,RS,False,True,14,False,16,True,1,18,1024,1,10,256,2,16,0.7169300000000001,1,False,0.012460931217208445,True,0.7246532232663146
52,4,32,False,2,128,1,256,64,8,0.4944931945705408,32,4,RS,False,False,1,True,128,True,1,6,1,32,10,512,2,1,0.5022256,1,False,0.012475746055446948,True,0.5099580054294593
53,2,256,False,32,1024,1,4,1,2,0.4877351862214852,64,32,RS,True,True,15,True,256,False,12,1,1024,4,10,1,2,1,0.5015906,1,True,0.02235483193047982,True,0.5154460137785147
54,4,64,False,8,1,1,1,128,19,0.4026429402676258,64,64,RS,False,False,3,True,64,True,1,21,32,8,10,32,8,2,0.4125479,1,False,0.01598102471964798,True,0.42245285973237423
55,1,64,False,32,2048,2,32,16,24,1.2023037472431517,128,32,RS,False,True,1,True,1024,True,29,1,2048,2,10,1,1,2,1.205835,5,False,0.005697452500898984,True,1.2093662527568483
56,32,2,False,16,8,32,8,512,18,1.4831620297875976,32,2,RS,False,False,3,False,1024,False,2,1,64,8,10,128,4,4,1.4832579999999997,1,False,0.0001548418548067859,True,1.483353970212402
57,1,256,False,8,2,64,128,128,1,2.6485718534065863,2,8,RS,False,True,9,False,1,True,1,1,4,8,10,256,1,32,2.6585449999999997,10,False,0.01609103989803022,True,2.668518146593413
58,2,1024,False,2,1,4,32,128,8,1.6210887701505785,16,2,RS,True,False,1,False,16,False,1,6,16,16,10,512,1,2,1.621294,3,False,0.00033112535390694453,True,1.6214992298494215
59,1,8,False,4,1,16,256,512,3,1.1077219266573655,2048,2,RS,True,False,1,True,1,True,13,1,2048,4,10,2048,2,1,1.110144,9,True,0.003907861819460863,True,1.1125660733426346
60,4,1024,False,4,32,64,128,1024,1,0.6211019201456006,256,32,RS,False,True,1,True,256,False,28,1,512,2,10,128,2,16,0.6275857,27,True,0.010461167832034813,True,0.6340694798543994
61,8,1,False,16,32,1,1,1,1,0.3991434757626839,2048,512,RS,False,False,14,True,1,False,27,1,1024,8,10,4,4,8,0.40432750000000006,7,True,0.008364094526605964,True,0.40951152423731624
62,8,1,False,16,2,8,2,8,26,0.8790266524269037,1,1,RS,True,False,3,False,16,True,19,1,1,8,10,2,1,16,0.8825015,1,False,0.005606446312059004,True,0.8859763475730964
63,16,512,False,1,4,4,16,128,1,0.4554633818987268,1,8,RS,False,True,10,True,4,False,8,1,512,1,10,16,4,8,0.4670441,8,True,0.018684754632855086,True,0.4786248181012732
64,32,32,False,16,128,32,2,256,13,0.7846650604749478,2,8,RS,False,False,1,False,1,False,1,21,1024,8,10,16,8,16,0.7899236999999999,7,True,0.008484481564008507,True,0.795182339525052
65,4,32,False,32,2,8,8,256,8,0.639540604663108,512,1,RS,False,True,7,False,1024,True,1,1,2048,32,10,16,8,4,0.6435615,1,True,0.006487459768661376,True,0.647582395336892
66,4,2,False,2,8,64,128,1024,1,1.073550419738474,8,1,RS,True,False,26,True,64,False,27,1,1,8,10,2048,4,1,1.080081,3,True,0.01053667732257185,True,1.0866115802615262
67,16,128,False,8,4,64,16,2048,3,1.9014428680621493,128,4,RS,True,False,1,False,512,True,19,1,256,8,10,1,1,2,1.9028109999999998,9,False,0.0022073941650733726,True,1.9041791319378503
68,16,32,False,1,16,128,64,2048,12,1.239984359207973,128,8,RS,True,False,1,True,512,False,1,3,64,8,10,1024,2,2,1.246756,7,True,0.010925613209335227,True,1.253527640792027
69,2,1024,False,4,64,16,4,512,4,1.0343725442798888,16,32,RS,True,True,23,True,2048,False,1,19,256,2,10,64,2,16,1.034525,1,False,0.0002459776412603007,True,1.034677455720111
70,8,32,False,8,256,32,1024,1,2,0.6400190432568527,1,8,RS,True,True,19,True,512,True,20,1,256,2,10,1024,4,4,0.6419718999999999,1,True,0.0031508105766611966,True,0.6439247567431472
71,4,1,False,32,32,2,8,2048,8,0.5974717504131379,256,256,RS,False,False,14,False,512,True,1,5,64,1,10,64,8,32,0.6205229999999999,1,True,0.03719173014528903,True,0.6435742495868619
72,1,1,False,16,4,8,128,2048,1,0.7932624768159878,4,1,RS,True,True,6,False,64,False,28,1,1024,1,10,1,8,8,0.7958484,10,True,0.004172223153188222,True,0.7984343231840122
73,16,512,False,8,2,32,32,512,4,1.1021283678034166,8,128,RS,True,True,2,False,512,True,1,21,2,8,10,1,4,4,1.103869,1,False,0.0028083997222617505,True,1.1056096321965834
74,16,1,False,4,2,1,8,512,1,0.7527697490866114,128,64,RS,False,False,22,True,1,True,10,1,64,1,10,32,1,32,0.7547213,1,False,0.003148703703113396,True,0.7566728509133887
75,8,256,False,1,1,1,8,32,27,1.0436492564601152,8,4,RS,False,False,1,False,32,True,1,17,16,1,10,128,4,16,1.057896,4,False,0.022986217696698213,True,1.0721427435398847
76,4,64,False,1,2,2,16,4,1,6.35661308531429,4,2,RS,False,False,4,False,1,True,1,23,128,4,10,32,4,32,6.364937,21,False,0.013430108748628935,True,6.37326091468571
77,32,2048,False,4,1,256,4,256,2,inf,2,64,RS,True,False,19,True,256,False,1,16,1,8,1,64,2,4,inf,1,False,inf,False,inf
78,8,128,False,8,4,128,2,1024,17,1.495264823632877,16,1,RS,False,True,1,False,2048,True,10,1,128,1,10,8,4,8,1.498653,4,False,0.005466607814723868,True,1.502041176367123
79,32,512,False,16,2,4,128,4,13,3.449522214354948,16,512,RS,False,True,1,True,512,True,1,20,1,1,10,256,16,4,3.454354,2,False,0.0077957798840141215,True,3.459185785645052
80,32,1024,False,2,16,8,256,8,20,1.4996505275434289,2,32,RS,False,True,6,True,1024,True,1,18,32,8,10,2048,2,32,1.505312,1,True,0.0091344269661539,True,1.510973472456571
81,4,128,False,1,1,2,256,4,1,9.884778238772705,1,64,RS,False,False,1,True,16,False,1,6,2,32,10,512,16,8,9.887306,23,True,0.004078382522520557,True,9.889833761227296
82,32,256,False,1,16,2048,1,1,1,1.3621925873369216,2048,16,RS,False,True,6,False,1,True,19,1,1024,32,10,32,16,1,1.3644450000000001,17,False,0.0036341250666425853,True,1.3666974126630786
83,8,256,False,16,4,8,16,16,19,1.1072532740290701,1,8,RS,True,False,4,True,1024,False,1,7,1024,2,10,128,16,1,1.1073049999999998,1,False,8.345657553482795e-05,True,1.1073567259709294
84,16,64,False,32,64,8,2,512,1,0.5130955343730277,4,32,RS,True,False,6,True,32,True,26,1,1024,2,10,1,4,8,0.5165595,14,False,0.005588888981720794,True,0.5200234656269722
85,1,64,False,1,1024,32,8,2048,1,0.7130708920593243,4,32,RS,False,True,26,True,64,False,1,7,1024,2,10,64,2,2,0.7284511,2,True,0.02481499066471717,True,0.7438313079406758
86,1,64,False,8,8,32,64,1,7,0.7344551778199034,32,4,RS,True,True,17,True,256,True,1,17,128,4,10,1,32,8,0.7434048000000001,1,False,0.014439648131446983,True,0.7523544221800967
87,32,1,False,1,2,32,128,64,20,1.068895954258702,4,4,RS,False,True,3,False,8,True,2,1,512,4,10,1,32,2,1.07477,1,False,0.009477400487475455,True,1.080644045741298
88,32,4,False,1,2,1024,256,2048,12,1.1902207387192931,2,2,RS,False,True,1,True,64,True,1,23,4,2,10,2048,16,32,1.2035620000000002,2,True,0.021525279463923314,True,1.2169032612807074
89,1,64,False,2,256,64,1,256,1,1.2690293943893716,16,2,RS,False,False,4,False,1024,True,1,25,512,4,10,2048,8,32,1.270927,9,False,0.00306166637633822,True,1.2728246056106283
90,2,32,False,32,4,64,1,64,8,3.063658409990696,512,2,RS,False,False,1,False,512,True,1,9,16,32,10,16,1,8,3.066963,1,False,0.005331746524357713,True,3.070267590009304
91,1,64,False,2,2048,4,1,256,22,0.9038213809376767,8,8,RS,False,True,3,True,512,True,15,1,1,16,10,2048,8,2,0.908751,1,False,0.007953627901781671,True,0.9136806190623232
92,2,2,False,32,4,8,2,8,12,0.21156532236929196,8,2,RS,True,True,1,True,32,True,1,26,64,2,10,4,2,2,0.23273069999999998,3,True,0.03414899527672813,True,0.25389607763070804
93,16,256,False,2,256,2,1,128,1,0.8550728814293836,16,8,RS,False,False,12,False,16,True,11,1,1024,32,10,1024,4,8,0.8625897,1,False,0.012127910323299717,True,0.8701065185706164
94,4,2048,False,16,64,512,1,512,8,0.5130272022301011,1,1024,RS,False,False,1,False,4,True,29,1,2048,4,10,256,8,16,0.5214236999999999,2,False,0.013547216954415409,True,0.5298201977698987
95,32,256,False,4,256,256,32,256,14,1.039148007603085,1,32,RS,False,False,1,False,16,False,4,1,512,8,10,512,16,1,1.0448080000000002,7,True,0.00913203898371001,True,1.0504679923969154
96,16,64,False,16,8,16,4,256,1,1.331652006964024,32,1,RS,True,True,10,True,512,False,6,1,128,2,10,8,1,1,1.33181,6,False,0.0002549117494349762,True,1.3319679930359758
97,4,1,False,32,2,64,128,512,1,0.5470518508641027,8,128,RS,True,False,8,True,512,False,1,15,32,2,10,1,32,2,0.5512914,9,True,0.006840243814368019,True,0.5555309491358973
98,4,2048,False,32,64,4,256,128,17,0.5680100927039013,2,128,RS,False,True,5,False,16,True,10,1,1,16,10,512,4,16,0.5746236,1,False,0.010670474836669644,True,0.5812371072960987
99,16,2048,False,2,512,512,1,512,1,0.9566002277397363,4,64,RS,True,False,8,True,64,False,20,1,1024,16,10,512,8,32,0.9568061,5,False,0.00033216184308255145,True,0.9570119722602637
100,8,8,False,2,256,16,16,1024,1,1.1588388800503509,32,2,RS,False,False,29,False,2048,True,1,30,2048,2,10,2048,4,8,1.163669,3,True,0.007793092390059306,True,1.1684991199496493
101,1,128,False,32,32,1,512,512,6,0.5974892642457185,128,32,RS,False,True,6,True,128,True,1,6,64,4,10,1024,32,8,0.5998569,1,False,0.0038200302210846452,True,0.6022245357542816
102,8,8,False,4,16,2048,32,1,1,0.5781490963493892,128,1,RS,False,False,6,True,256,False,1,20,256,4,10,128,4,32,0.5818195000000002,17,True,0.005921963648149156,True,0.5854899036506112
103,4,1,False,16,16,1,8,2,21,inf,2,1,RS,True,False,1,True,16,False,1,7,1024,1,1,128,8,1,inf,5,False,inf,False,inf
104,2,8,False,8,256,8,4,16,7,0.17177801624465375,2,2,RS,True,False,10,True,4,True,26,1,256,16,10,1,2,8,0.18931520000000002,1,True,0.02829513442555098,True,0.2068523837553463
105,32,512,False,32,8,4,16,128,28,0.764887602083971,2,256,RS,False,True,2,False,16,False,4,1,256,1,10,1,4,32,0.7732903,1,True,0.013557220497211076,True,0.781692997916029
106,4,1024,False,1,2,8,2,128,1,1.6176231482675878,256,128,RS,True,True,5,False,512,True,1,18,1,32,10,256,16,32,1.61907,16,False,0.002334403564082288,True,1.6205168517324122
107,16,2048,False,4,128,32,32,1024,8,0.807670273674953,8,128,RS,False,False,1,True,256,True,18,1,1024,16,10,2048,16,32,0.8122617999999999,13,True,0.007408136699602662,True,0.8168533263250468
108,4,2048,False,16,4,1,16,2,1,1.9953513161299559,64,64,RS,False,False,2,True,2048,True,1,24,8,2,10,256,2,16,1.99759,14,True,0.003611974529256858,True,1.999828683870044
109,2,2048,False,1,1024,1,256,4,6,1.2467974580789263,8,2,RS,False,False,10,False,128,False,14,1,1,16,10,256,8,16,1.247834,1,True,0.0016723946902570872,True,1.248870541921074
110,2,512,False,1,2048,1024,1,2048,24,0.609909274782343,4,8,RS,False,False,3,False,8,True,23,1,2048,1,10,512,4,8,0.6183042999999999,1,False,0.013544841084708223,True,0.6266993252176568
111,1,2048,False,16,64,16,1,2048,1,1.0642347059461932,2,4,RS,False,False,1,False,8,False,29,1,64,2,10,256,2,4,1.0697189999999999,28,True,0.008848560843436642,True,1.0752032940538065
112,2,512,False,32,512,1,4,2048,7,0.941183201388824,16,4,RS,False,True,4,False,2048,False,1,4,1024,16,10,128,4,4,0.9460399,1,True,0.007835975375790822,True,0.950896598611176
113,2,2048,False,32,64,8,512,2048,2,inf,2,256,RS,False,False,1,False,16,False,1,5,512,16,1,1024,2,2,inf,20,True,inf,False,inf
114,16,1,False,4,8,2,8,64,4,1.0037073250100157,16,32,RS,True,True,6,True,2048,True,18,1,64,8,10,1024,32,4,1.006682,1,False,0.0047994495517715615,True,1.0096566749899845
115,4,64,False,1,2,256,64,512,1,1.4784764635185723,16,32,RS,True,False,5,False,256,True,1,26,8,16,10,64,4,2,1.480549,12,False,0.0033439062486857714,True,1.4826215364814275
116,2,1,False,8,1,128,512,2048,27,0.48245356205096535,4,2048,RS,True,False,2,True,1,True,8,1,512,1,10,1,1,1,0.488631,1,False,0.009966904584674226,True,0.4948084379490346
117,1,1024,False,1,2,16,1,32,1,1.4797231147103627,512,2,RS,True,True,3,False,2048,False,7,1,128,8,10,4,4,32,1.4799790000000002,1,False,0.00041285469598877886,True,1.4802348852896376
118,16,32,False,32,32,128,8,1024,28,0.5137626719976371,8,1,RS,True,False,1,True,16,False,30,1,256,32,10,128,2,2,0.5199965999999999,2,True,0.010058047705196064,True,0.5262305280023627
119,8,2048,False,2,64,2048,16,1,1,0.4381320976256397,1,64,RS,True,False,6,True,16,False,1,8,1,4,10,64,1,8,0.4459365,20,True,0.012591908562644496,True,0.4537409023743603
120,1,512,False,1,2,64,1,1,1,3.988182252011971,2048,128,RS,False,True,11,False,1,True,1,18,16,32,10,16,1,2,3.990369,7,False,0.0035281792754903903,True,3.9925557479880287
121,1,32,False,8,8,16,4,1024,16,0.8611858976311685,1,1,RS,True,True,7,True,32,False,1,8,32,2,10,256,2,4,0.863687,1,True,0.004035370144113185,True,0.8661881023688315
122,4,4,False,4,4,32,1,32,7,0.7723886698951694,2048,2,RS,True,False,10,False,1,True,4,1,64,16,10,16,4,16,0.7846098,1,True,0.01971801880920089,True,0.7968309301048306
123,32,16,False,16,1,2,1024,64,3,1.0992717024447207,128,4,RS,True,True,26,True,1024,False,1,7,4,2,10,1024,2,1,1.1023299999999998,1,True,0.004934369260604632,True,1.105388297555279
124,4,256,False,32,4,16,128,1024,7,1.2047318289750972,16,2,RS,True,True,1,True,512,False,1,18,512,2,10,2048,8,32,1.204971,2,False,0.00038588728924389187,True,1.2052101710249028
125,16,1,False,2,4,1,1024,8,1,3.173968806879803,8,16,RS,False,True,4,False,32,False,12,1,32,8,10,2048,32,4,3.174345,16,False,0.0006069637550957588,True,3.1747211931201975
126,16,32,False,8,256,8,2,2048,9,0.43799431438427217,16,1,RS,True,False,11,True,256,False,3,1,1,2,10,8,1,4,0.44884889999999994,1,True,0.017513185892064295,True,0.4597034856157277
127,8,1024,False,16,16,8,32,1,19,0.7654867552609347,4,1024,RS,False,False,1,False,512,True,1,16,128,2,10,256,16,1,0.7681855,4,True,0.004354253581269697,True,0.7708842447390652
128,8,8,False,16,2048,2,2,1024,1,0.8216235991622151,1,1,RS,False,True,4,True,4,True,30,1,1,16,10,4,8,16,0.8279872000000001,17,False,0.010267266606064142,True,0.8343508008377852
129,1,1024,False,16,2,128,8,2048,1,1.586539390131502,512,2,RS,True,True,21,False,512,False,6,1,2048,4,10,64,4,4,1.5869440000000001,5,False,0.0006528123773336072,True,1.5873486098684984
130,16,2048,False,8,128,8,16,128,6,1.2666281493651002,256,16,RS,True,True,1,False,1,False,1,24,512,4,10,2048,2,32,1.2678530000000001,10,True,0.0019762188643973927,True,1.2690778506349
131,4,32,False,32,16,512,128,1024,19,0.7269385551722056,1,4,RS,False,False,2,True,256,True,1,28,16,4,10,512,16,16,0.7285039,1,False,0.002525584663003789,True,0.7300692448277943
132,4,16,False,4,4,512,4,2048,1,0.824555188547488,1,8,RS,False,False,29,False,8,True,29,1,1024,2,10,128,8,32,0.8317222000000001,2,False,0.011563518710150473,True,0.8388892114525122
133,16,256,False,2,128,4,32,1,3,1.0400891005351842,8,16,RS,True,False,1,True,1,False,1,6,128,32,10,128,4,1,1.04023,22,False,0.00022733235581411318,True,1.0403708994648158
134,2,512,False,8,4,128,64,1,1,1.6903026285059712,64,4,RS,False,True,7,False,1024,True,1,1,128,2,10,128,32,8,1.6942329999999999,14,False,0.006341405285896792,True,1.6981633714940285
135,8,2048,False,32,1024,1,2,1024,1,0.5534565070786062,128,16,RS,False,True,3,False,1024,True,8,1,1024,4,10,8,1,8,0.5611573,18,True,0.012424741277386834,True,0.5688580929213938
136,4,64,False,2,4,8,16,1,3,1.1776919499514795,4,32,RS,True,True,1,True,512,True,15,1,32,16,10,256,32,4,1.184874,1,False,0.011587782531614896,True,1.1920560500485204
137,4,256,False,4,8,2,8,2,3,1.0846977650376395,16,1,RS,True,True,1,True,1024,True,1,26,1024,4,10,64,32,1,1.0881500000000002,18,False,0.005569962297897539,True,1.0916022349623609
138,32,512,False,16,2,64,32,64,1,6.47715066120772,32,8,RS,False,False,1,False,32,True,1,2,8,1,10,512,2,32,6.488933,17,False,0.019010056838421108,True,6.500715338792281
139,2,256,False,2,4,1,128,2048,3,3.2417650623150287,16,8,RS,False,False,1,False,64,True,1,3,256,4,10,256,1,16,3.25364,7,False,0.019159459282557988,True,3.265514937684971
140,2,1024,False,1,2,16,2,16,20,inf,64,256,RS,False,False,2,True,64,False,5,1,1,8,1,2,16,1,inf,1,False,inf,False,inf
141,1,16,False,16,2,1024,2,2048,1,0.6493441805216085,32,1,RS,True,False,12,False,1,True,11,1,4,32,10,512,8,1,0.655464,5,False,0.00987394083433762,True,0.6615838194783916
142,32,128,False,4,256,8,4,16,1,0.5238635544349601,16,8,RS,True,False,1,False,32,True,1,18,2048,16,10,256,16,32,0.5341511000000001,27,True,0.016598302711120807,True,0.5444386455650401
143,1,1024,False,16,8,32,2,512,9,1.5697435912725857,2,1,RS,True,True,4,False,4,False,1,23,32,1,10,2048,4,8,1.570022,1,False,0.000449194835233014,True,1.5703004087274144
