id,T2_K,T2_J,T2_I,mean_confidence_interval_inf,RT_K,baseline,T1_J,T1_K,technique,VEC2,VEC1,SCR,ACOPY_x,ACOPY_y,U1_I,RT_J,T1_I,runs,mean_confidence_interval_sup,cost_std,cost_mean,U_J,U_I,correct_result,U_K,RT_I
1,1,1,256,0.11833614578378776,8,False,16,1,RS,False,False,True,False,True,14,8,128,35,0.11836865421621229,4.906275864353994e-05,0.11835240000000002,2,22,True,1,1
2,64,64,128,0.16843087074220225,1,False,16,1,RS,True,True,True,False,True,4,32,32,35,0.16846730068636923,5.498122870765938e-05,0.16844908571428574,1,19,True,18,1
3,1024,128,64,0.0873687980813119,1,False,32,512,RS,True,False,True,True,False,30,8,64,35,0.08738738477583097,2.8051629659087192e-05,0.08737809142857143,28,1,True,12,8
4,1024,64,512,0.28254547952370895,1,False,64,512,RS,True,False,False,False,False,29,1,512,35,0.2829363490477195,0.0005899126991793441,0.28274091428571424,9,1,True,21,32
5,512,128,512,0.1687835669484054,8,False,64,1,RS,False,True,False,True,True,4,8,1,35,0.1688941473373089,0.0001668914348323743,0.16883885714285715,1,14,True,23,1
6,128,512,256,0.10568332581062558,1,False,64,16,RS,False,True,False,True,True,15,8,32,35,0.10570758847508872,3.661798376063193e-05,0.10569545714285715,21,1,True,1,8
7,1,128,64,0.16153286937895,8,False,128,128,RS,True,True,False,True,False,21,1,32,35,0.16160278776390719,0.00010552304710056486,0.1615678285714286,1,22,True,29,1
8,1024,256,1024,0.09486776140128683,1,False,256,512,RS,True,True,False,False,True,15,8,128,35,0.09492242145585603,8.249469029295555e-05,0.09489509142857143,20,17,True,1,8
9,256,256,2048,0.28568562611241,1,False,32,256,RS,False,True,False,False,True,27,1,512,35,0.2857516310304471,9.961671853782381e-05,0.28571862857142855,15,24,True,1,32
10,1,128,128,0.11804313692618376,1,False,1,512,RS,True,False,False,True,False,13,1,64,35,0.11809852021667333,8.358622091308207e-05,0.11807082857142855,1,7,True,18,8
11,1,2048,2048,0.10951295293294339,1,False,32,64,RS,False,False,False,False,True,18,8,512,35,0.10955070420991381,5.69754261385856e-05,0.1095318285714286,1,15,True,3,8
12,1024,256,1024,0.14979797458489152,1,False,32,512,RS,True,True,False,True,True,16,8,32,35,0.1498337397008228,5.397784882028501e-05,0.14981585714285717,24,3,True,1,1
13,1,1,1024,0.09885638989387852,1,False,128,512,RS,True,True,False,False,True,30,8,256,35,0.09889640439183578,6.0391151129067924e-05,0.09887639714285715,4,30,True,1,8
14,1024,2048,1,0.21761432016992946,8,False,256,1,RS,False,False,True,True,True,6,8,512,35,0.21765545125864197,6.207634535844598e-05,0.21763488571428571,18,1,True,1,1
15,256,512,256,0.20904385018206836,8,False,64,32,RS,False,False,True,True,True,4,8,256,35,0.20906894981793164,3.788116757892624e-05,0.2090564,16,1,True,4,1
16,1024,2048,1,0.19781903359450653,1,False,128,32,RS,False,True,True,True,False,23,1,16,35,0.19784828069120775,4.414064719387336e-05,0.19783365714285714,2,1,True,30,1
17,512,256,512,0.1429319275916814,8,False,64,32,RS,False,False,True,True,False,5,8,32,35,0.14295767240831855,3.885489489295674e-05,0.14294479999999998,13,20,True,1,1
18,1024,2048,512,0.1696910399351896,1,False,64,16,RS,True,True,False,True,False,9,8,32,35,0.16974810292195333,8.612127187511686e-05,0.16971957142857147,1,21,True,29,1
19,128,512,2048,inf,1,False,16,128,RS,True,False,True,True,True,8,32,1,1,inf,inf,inf,1,27,False,9,1
20,128,256,2048,0.20251203936370457,8,False,1,16,RS,False,False,True,False,True,1,8,32,35,0.202695789207724,0.0002773211002665702,0.20260391428571428,1,15,True,8,1
21,64,256,1024,0.22233788642414018,8,False,256,64,RS,True,True,False,True,False,30,1,256,35,0.22236165643300268,3.587445228195928e-05,0.22234977142857143,26,1,True,9,1
22,1024,512,2048,inf,1,False,32,16,RS,False,False,False,True,True,9,32,16,1,inf,inf,inf,2,1,False,2,1
23,1024,512,1024,0.14244301485554986,1,False,128,256,RS,False,False,True,True,True,10,1,1,35,0.14252155657302154,0.00011853765439810341,0.1424822857142857,1,8,True,6,1
24,1024,128,1024,0.10795500191821286,8,False,64,256,RS,False,False,False,True,True,22,1,512,35,0.10798316951035858,4.2511424634912004e-05,0.10796908571428572,10,1,True,1,8
25,256,2048,64,inf,32,False,1,1,RS,False,True,True,True,True,25,1,1,1,inf,inf,inf,22,1,False,24,1
26,2048,64,128,0.2597976800501473,1,False,64,1,RS,False,False,False,True,False,17,1,1,35,0.2601207770927099,0.0004876283178062251,0.2599592285714286,1,29,True,24,32
27,1,2048,512,inf,32,False,64,16,RS,False,True,True,False,True,30,1,1,1,inf,inf,inf,5,1,False,29,1
28,64,512,64,0.22915121038542868,1,False,256,1,RS,False,True,True,True,True,29,1,64,35,0.22918033247171415,4.3951977504209995e-05,0.22916577142857142,8,1,True,22,1
29,128,1,512,0.09405025782561001,1,False,128,32,RS,False,True,True,True,True,15,8,128,35,0.09413175931724711,0.0001230046395673842,0.09409100857142856,6,23,True,1,8
30,2048,512,1,0.09774921239537039,1,False,256,32,RS,True,True,True,True,True,29,8,64,35,0.0977727476046296,3.5520085263731966e-05,0.09776098,30,20,True,1,8
31,256,2048,1,inf,32,False,128,32,RS,True,False,True,False,True,24,1,32,1,inf,inf,inf,24,15,False,1,1
32,256,128,256,0.25161423913452496,1,False,16,16,RS,False,False,True,True,False,5,1,16,35,0.2516370751511895,3.4464841594330955e-05,0.25162565714285723,26,29,True,1,1
33,2048,1,128,0.1254971655614619,8,False,128,1,RS,False,False,False,False,False,12,1,64,35,0.12553066300996668,5.055541312182353e-05,0.1255139142857143,1,3,True,22,8
34,512,1,2048,0.1830805112299161,1,False,512,128,RS,False,False,False,True,False,11,8,64,35,0.18315623162722677,0.00011427962840938849,0.18311837142857143,6,25,True,1,1
35,64,64,512,0.14419337117266456,1,False,32,32,RS,False,False,False,False,True,28,8,128,35,0.144236057398764,6.442340809212337e-05,0.14421471428571428,7,17,True,1,1
36,256,128,512,0.11722241653609285,8,False,128,16,RS,False,False,False,True,False,16,1,256,35,0.11725626917819286,5.109148257622557e-05,0.11723934285714285,8,1,True,8,8
37,1024,1024,1,0.2133984272535742,1,False,64,256,RS,True,True,False,True,True,9,1,512,35,0.21345385846071155,8.365853823972956e-05,0.21342614285714287,3,1,True,19,1
38,2048,512,1024,0.09348829034708703,1,False,256,64,RS,False,True,False,False,True,22,1,32,35,0.0935146467957701,3.977798940137989e-05,0.09350146857142856,13,20,True,1,8
39,2048,1024,1,0.19936026327548145,1,False,256,256,RS,False,False,False,True,True,25,8,64,35,0.1995351081530899,0.00026388144214818177,0.19944768571428567,1,26,True,17,1
40,512,1024,256,0.13513483679124857,1,False,1,512,RS,False,False,False,True,False,20,1,32,35,0.1352624774944657,0.0001926394030094488,0.13519865714285714,1,15,True,29,8
41,128,1,128,0.09644476534067777,1,False,128,1,RS,True,False,True,True,False,15,1,16,35,0.09646633180217935,3.254878862287047e-05,0.09645554857142856,1,16,True,27,8
42,2048,512,256,0.19539489771946097,1,False,1,128,RS,True,True,True,True,False,11,8,1,35,0.1954133879948247,2.790611080763842e-05,0.19540414285714283,15,1,True,26,1
43,1024,1024,2048,0.3041134197629382,1,False,16,32,RS,False,True,False,True,True,21,1,512,35,0.30448703737991906,0.0005638755731904161,0.30430022857142863,13,1,True,29,32
44,64,1,256,0.1817973494937568,8,False,1,64,RS,True,True,False,True,False,10,1,256,35,0.18196185050624325,0.0002482701523974004,0.18187960000000003,5,3,True,1,1
45,512,2048,1,inf,32,False,128,64,RS,True,True,True,True,True,10,1,32,1,inf,inf,inf,1,8,False,29,1
46,1024,256,256,0.10830189106935997,8,False,16,128,RS,True,False,False,False,True,13,1,1,35,0.1083370232163543,5.3022551998260084e-05,0.10831945714285714,10,6,True,1,8
47,2048,256,2048,inf,1,False,1,1,RS,False,False,False,True,True,9,32,16,1,inf,inf,inf,30,1,False,29,1
48,1024,1,1,0.10577145820656046,1,False,32,16,RS,True,False,False,True,True,14,1,128,35,0.10579882750772525,4.130661853376429e-05,0.10578514285714286,3,1,True,2,8
49,2048,1,512,0.16672410445827238,8,False,512,512,RS,True,True,True,True,False,18,1,16,35,0.1667753812560133,7.738857163953863e-05,0.16674974285714284,20,15,True,1,1
50,512,256,512,0.11509533154192365,1,False,256,128,RS,True,True,False,False,False,15,1,16,35,0.11512381131521919,4.2982578340721785e-05,0.11510957142857142,3,1,True,26,8
51,128,1024,1024,inf,32,False,512,1,RS,False,False,True,False,True,10,1,16,1,inf,inf,inf,23,19,False,1,1
52,1,1,1,0.12834423008834966,1,False,1,512,RS,False,True,False,True,False,16,1,16,35,0.1283708556259361,4.0184106920268924e-05,0.12835754285714288,1,15,True,21,32
53,2048,1,128,0.21275396632341526,1,False,128,256,RS,True,True,False,True,True,7,1,64,35,0.21279146224801326,5.659004022848011e-05,0.21277271428571426,12,1,True,5,1
54,64,256,1,0.1070902074742115,8,False,256,64,RS,False,True,True,True,True,4,1,32,35,0.10711573538293137,3.852753057548491e-05,0.10710297142857143,11,30,True,1,8
55,64,128,128,0.17829380814412996,1,False,32,64,RS,True,False,True,True,False,12,8,32,35,0.17832179185587002,4.223390648688413e-05,0.1783078,26,1,True,20,1
56,256,2048,512,0.09835349201833062,1,False,16,64,RS,True,True,True,False,False,16,1,512,35,0.09838048512452656,4.0738853139259015e-05,0.09836698857142859,14,26,True,1,8
57,256,1,2048,0.20448292945513522,1,False,128,64,RS,False,False,True,True,False,8,1,128,35,0.20456838483057907,0.0001289719665790427,0.20452565714285714,11,1,True,7,1
58,1,1024,64,0.17534342704155004,8,False,128,64,RS,False,False,True,False,True,12,8,64,35,0.17550268724416423,0.00024036055569642581,0.17542305714285714,1,27,True,25,1
59,1024,64,1024,0.09970795630984335,8,False,32,64,RS,True,True,True,True,True,8,1,16,35,0.09978321511872808,0.00011358298449744494,0.09974558571428571,14,1,True,20,8
60,1024,1024,512,inf,1,False,512,16,RS,True,False,False,True,True,5,32,16,1,inf,inf,inf,26,4,False,1,1
61,2048,64,1,0.0914606019870993,8,False,16,256,RS,False,True,True,False,True,6,1,128,35,0.0914797180129007,2.8850513241287062e-05,0.09147016,24,12,True,1,8
