id,T2_K,T2_J,T2_I,mean_confidence_interval_inf,RT_K,T1_I,T1_J,T1_K,technique,VEC2,VEC1,SCR,ACOPY_x,ACOPY_y,U1_I,RT_J,runs,mean_confidence_interval_sup,cost_std,cost_mean,U_J,U_I,correct_result,U_K,RT_I
43,256,512,128,0.18075369564692337,1,16,64,64,RS,True,True,True,True,False,8,1,35,0.1808005900673623,7.077454863645365e-05,0.18077714285714283,11,1,True,18,1
44,128,2048,64,0.13614541223041537,1,64,1,16,RS,False,True,False,True,False,29,8,35,0.13616458776958462,2.8940332706153186e-05,0.136155,1,4,True,19,1
45,1024,2048,512,0.20307896267445907,8,512,32,256,RS,True,True,False,True,False,14,8,35,0.20311229446839807,5.030540199012399e-05,0.20309562857142857,24,1,True,18,1
46,256,256,1,0.34616298367632636,1,64,128,16,RS,True,False,True,True,True,2,8,35,0.3462042163236736,6.222962087531483e-05,0.3461836,1,19,True,20,1
47,64,2048,1,0.1168666734839028,1,16,256,16,RS,True,False,True,True,False,8,1,35,0.11689241223038287,3.884573361912713e-05,0.11687954285714283,1,24,True,6,8
48,1,512,2048,0.1003788838871787,1,32,128,32,RS,True,True,True,True,True,14,8,35,0.1005280875413927,0.0002251828934670742,0.1004534857142857,1,3,True,5,8
49,512,1,512,inf,1,512,32,128,RS,False,False,False,True,False,2,32,1,inf,inf,inf,1,6,False,27,1
50,1024,128,1024,0.2089617299277911,1,1,1,16,RS,True,True,True,False,False,14,1,35,0.20914518435792312,0.0002768752522457049,0.2090534571428571,1,29,True,4,32
51,1024,512,512,0.2819679433469026,1,256,256,32,RS,False,False,False,True,False,20,1,35,0.282430285224526,0.0006977810451271772,0.2821991142857143,25,2,True,1,32
52,2048,64,128,0.10416246847923277,1,16,16,16,RS,True,True,True,True,True,4,8,35,0.10418856009219576,3.937829092175547e-05,0.10417551428571427,12,6,True,1,8
53,128,256,2048,0.08873419161096824,1,512,128,1,RS,True,True,True,False,False,22,8,35,0.08875812838903177,3.612614565657349e-05,0.08874616,7,16,True,1,8
54,256,1,512,0.12459212716278499,1,32,256,16,RS,False,True,False,False,False,20,1,35,0.12462770140864358,5.368978164475223e-05,0.12460991428571429,1,8,True,30,8
55,64,512,128,0.0878756229246556,8,64,512,1,RS,True,False,True,False,False,9,1,35,0.08794605136105867,0.00010629283294133107,0.08791083714285713,22,21,True,1,8
56,256,2048,256,inf,32,64,128,128,RS,False,True,True,False,True,24,1,1,inf,inf,inf,5,10,False,1,1
57,64,128,256,0.17736402055238473,1,64,32,16,RS,True,False,False,False,False,21,32,35,0.17742369373332953,9.006065982980298e-05,0.17739385714285713,1,24,True,29,1
58,512,2048,1,0.2271519078879254,1,32,1,256,RS,True,False,False,True,True,1,1,35,0.22723289211207456,0.00012222396304676478,0.2271924,10,1,True,20,32
59,1,1024,128,0.20234121853868148,1,128,64,64,RS,True,True,True,False,True,28,32,35,0.20236089574703275,2.9697467768087492e-05,0.20235105714285712,23,1,True,24,1
60,512,1024,1,0.19868060555483508,32,256,32,1,RS,False,True,True,True,False,16,1,35,0.19872796587373637,7.147769739219459e-05,0.19870428571428572,22,26,True,1,1
61,2048,64,1,0.29760093816127553,1,512,1,16,RS,False,True,True,False,False,17,1,35,0.29776551898158166,0.00024839060089352333,0.2976832285714286,21,1,True,21,32
62,2048,2048,128,inf,32,1,64,64,RS,False,True,False,False,True,18,1,1,inf,inf,inf,13,1,False,28,1
63,128,256,128,0.10996063605634501,1,1,128,16,RS,False,True,True,True,False,26,8,35,0.10999027822936927,4.473690892773225e-05,0.10997545714285714,1,30,True,29,8
64,512,1024,128,inf,1,1,32,128,RS,False,True,True,True,False,18,32,1,inf,inf,inf,10,24,False,1,1
65,512,512,2048,0.09275688648663732,1,256,512,256,RS,True,False,True,False,True,25,8,35,0.09278977637050553,4.963845727675513e-05,0.09277333142857143,1,25,True,5,8
66,2048,128,128,0.1402022831409277,1,16,128,64,RS,False,False,True,False,True,23,1,35,0.14037251685907226,0.0002569221338404741,0.14028739999999998,6,14,True,1,1
67,64,1024,256,0.12063223246997654,8,256,64,32,RS,True,True,False,False,True,11,1,35,0.12066353895859488,4.724874687896695e-05,0.12064788571428571,27,1,True,1,8
68,512,256,1024,inf,1,128,64,256,RS,True,False,False,True,True,23,32,1,inf,inf,inf,11,1,False,11,1
69,512,512,2048,0.17109817381992415,1,32,64,64,RS,False,True,True,False,False,13,1,35,0.17112736903721876,4.4062349145782326e-05,0.17111277142857145,4,1,True,4,1
70,1,2048,2048,0.22469249804912916,1,1,16,512,RS,True,True,True,True,True,9,1,35,0.22483698766515658,0.00021806831732373923,0.22476474285714287,6,1,True,5,32
71,256,1,1,0.10933213917525678,1,1,16,32,RS,False,False,False,True,True,23,8,35,0.10936123225331465,4.390819736584872e-05,0.10934668571428571,1,4,True,20,8
72,1,1,1,0.14735315522701112,8,32,32,32,RS,True,True,True,False,True,1,1,35,0.14738438763013176,4.7136934692922166e-05,0.14736877142857144,10,21,True,1,1
73,256,1024,512,0.11758041508068771,1,16,16,64,RS,False,False,False,False,False,8,8,35,0.11763501349074086,8.240165443157807e-05,0.11760771428571429,1,14,True,8,8
74,1,1024,256,0.2618875421465332,1,1,128,32,RS,True,False,False,False,False,6,1,35,0.2620682292820383,0.0002726987633089029,0.26197788571428576,1,15,True,14,32
75,2048,1024,1024,0.22456738211681088,32,128,512,512,RS,False,True,False,True,False,20,1,35,0.22465050359747485,0.00012544957845562387,0.22460894285714286,16,1,True,12,1
76,512,2048,256,0.09927333508336274,1,128,64,128,RS,True,False,False,True,True,7,1,35,0.09929783063092297,3.696945832683421e-05,0.09928558285714285,13,15,True,1,8
77,512,2048,128,0.2103615666826998,1,1,128,32,RS,True,False,False,True,False,7,1,35,0.21042917617444304,0.00010203839213446986,0.21039537142857143,4,1,True,29,1
78,512,128,256,0.2833112586168323,1,256,1,16,RS,False,False,True,True,False,17,1,35,0.2837538842403106,0.00066802464820712,0.28353257142857147,14,17,True,1,32
79,2048,1,128,0.0941870004210821,1,1,64,128,RS,True,False,False,False,True,1,1,35,0.0942176338646322,4.623296588684089e-05,0.09420231714285715,6,28,True,1,8
80,512,1,256,0.0922157779745612,1,64,512,64,RS,False,True,True,True,False,22,8,35,0.09223471345401023,2.857802695235984e-05,0.09222524571428571,25,1,True,6,8
81,1,2048,2048,0.0999309646707795,32,128,16,256,RS,True,False,True,False,False,11,1,35,0.09994841818636335,2.6341400021677486e-05,0.09993969142857143,1,3,True,21,1
82,128,128,256,0.20104798777523034,1,16,16,128,RS,False,True,True,False,False,12,8,35,0.20106738365334112,2.9272875234414624e-05,0.20105768571428573,29,1,True,29,1
83,128,1024,256,inf,1,32,64,64,RS,False,False,True,True,False,17,32,1,inf,inf,inf,17,29,False,1,1
84,256,128,512,0.09110164376793269,1,512,128,128,RS,True,False,True,False,False,8,1,35,0.09118368194635305,0.00012381462430519533,0.09114266285714287,4,1,True,9,8
85,2048,1024,2048,0.09475926129967463,8,256,16,64,RS,True,True,True,True,True,28,1,35,0.09482771584318248,0.00010331377109543116,0.09479348857142855,2,1,True,13,8
86,512,256,256,0.12020561566671058,1,128,1,512,RS,True,True,False,False,False,29,8,35,0.12023427004757513,4.324610162919161e-05,0.12021994285714285,7,11,True,1,1
87,1,64,128,0.16643742864417815,8,128,16,256,RS,False,False,True,True,False,4,1,35,0.16648285707010757,6.856202316448958e-05,0.16646014285714286,1,22,True,13,1
88,128,128,1024,0.20323909356545172,8,128,1,32,RS,True,False,False,True,True,27,1,35,0.20344422072026253,0.0003095844166304359,0.20334165714285712,30,12,True,1,1
89,64,512,2048,0.24375751398686935,1,1,128,1,RS,False,True,True,False,True,25,32,35,0.2445560860131306,0.0012052302637137128,0.24415679999999998,1,29,True,5,1
90,256,2048,256,0.17289911828421137,1,16,64,1,RS,True,False,True,False,False,22,8,35,0.17294219600150293,6.501425903254454e-05,0.17292065714285715,19,24,True,1,1
91,256,256,2048,0.238523123511584,1,16,32,1,RS,False,False,False,False,True,30,32,35,0.23854219077413036,2.8776918188162547e-05,0.23853265714285718,1,25,True,9,1
92,1024,64,1,0.13371403883565838,8,32,64,16,RS,True,True,False,False,False,26,1,35,0.1337423611643416,4.274495793156796e-05,0.1337282,30,1,True,8,8
93,512,64,128,0.14144865780356003,8,64,64,1,RS,True,True,False,True,True,4,1,35,0.14150122791072567,7.934047529734236e-05,0.14147494285714285,1,7,True,17,1
94,256,1024,256,0.27117571359795273,1,1,32,16,RS,False,False,False,False,True,10,32,35,0.27154462925919015,0.0005567792322540269,0.27136017142857144,15,28,True,1,1
95,1,1024,1,inf,1,256,1,256,RS,True,True,True,True,False,25,32,1,inf,inf,inf,12,3,False,1,1
96,1024,1024,128,0.0998228747471586,1,128,512,64,RS,True,True,True,False,False,7,8,35,0.09984454810998424,3.271012749617911e-05,0.09983371142857142,1,7,True,13,1
97,1024,1024,1,inf,1,64,16,128,RS,True,False,True,True,True,16,32,1,inf,inf,inf,8,4,False,1,1
98,1,2048,1024,0.2570322445752907,1,512,128,16,RS,False,True,False,True,False,7,1,35,0.2570789554247094,7.049749742264928e-05,0.25705560000000005,7,1,True,3,1
99,1024,1,1024,0.20669236265328764,8,512,16,1,RS,True,False,False,False,False,27,8,35,0.20671906591814096,4.030141538001792e-05,0.2067057142857143,25,1,True,15,1
100,256,128,1024,0.2218246442385324,8,1,128,128,RS,False,True,False,True,True,7,1,35,0.22188272719003907,8.766063505802019e-05,0.22185368571428574,7,19,True,1,1
101,64,2048,2048,0.11722611259394876,8,256,128,16,RS,True,True,False,False,False,16,1,35,0.11725297312033696,4.053875948284797e-05,0.11723954285714286,4,26,True,1,8
102,2048,1,1024,0.20301674747791762,8,32,128,16,RS,True,True,False,True,False,10,1,35,0.20308679537922517,0.00010571851728982528,0.2030517714285714,3,23,True,1,1
103,1024,512,1024,0.1278940059635065,1,128,1,32,RS,True,False,False,False,False,25,1,35,0.12791222260792204,2.749313829051166e-05,0.12790311428571427,1,4,True,6,1
104,2048,512,1,0.15659684028976448,1,128,16,512,RS,False,False,False,False,True,10,1,35,0.15665195971023552,8.318797990094435e-05,0.1566244,12,22,True,1,1
105,64,1,64,inf,32,32,128,1,RS,False,True,False,True,True,28,1,1,inf,inf,inf,16,1,False,7,1
106,512,512,512,0.09541859091674981,1,256,32,128,RS,True,False,True,False,True,5,8,35,0.09548083194039303,9.393612958184028e-05,0.09544971142857142,21,1,True,21,8
107,512,2048,2048,0.11952741220196507,1,16,256,1,RS,True,False,False,True,False,23,8,35,0.11956264494089207,5.3174368537743525e-05,0.11954502857142857,1,27,True,22,8
108,512,256,1024,0.10732786090570343,1,32,1,128,RS,False,False,True,True,False,24,1,35,0.10734516766572519,2.6119911866589532e-05,0.10733651428571431,1,26,True,20,8
109,1024,1,256,0.12175749495164243,1,64,128,32,RS,True,True,False,False,False,20,1,35,0.12179153361978612,5.137223898931754e-05,0.12177451428571427,1,11,True,24,8
110,2048,2048,128,0.09436275040413104,1,1,32,128,RS,True,True,True,False,False,7,8,35,0.09441337531015469,7.640471595659565e-05,0.09438806285714287,7,4,True,1,8
111,1,512,256,0.18133575133067975,1,128,64,128,RS,True,True,True,True,True,24,8,35,0.18152750581217741,0.0002894019533663278,0.18143162857142858,27,27,True,1,1
112,128,1,1,0.17765262686094943,32,16,128,32,RS,False,True,True,False,False,14,1,35,0.1777256017104791,0.00011013596050299939,0.17768911428571427,1,23,True,23,1
113,128,1024,2048,0.1263195284428564,1,64,64,32,RS,True,False,True,True,True,10,1,35,0.12644550012857217,0.00019012046879034707,0.1263825142857143,27,1,True,29,8
114,1024,128,1,0.09113324299373562,8,64,64,64,RS,True,False,True,False,True,6,1,35,0.09115731129197865,3.6324640088389423e-05,0.09114527714285714,4,1,True,16,8
115,128,512,256,0.11965397501336553,1,32,256,1,RS,True,False,False,True,False,9,1,35,0.11968271070092021,4.336881226816202e-05,0.11966834285714287,10,1,True,28,8
116,512,2048,64,0.1956546673777636,1,1,512,1,RS,True,False,False,False,True,8,1,35,0.195769561193665,0.00017340139584683933,0.1957121142857143,1,2,True,8,32
117,1024,2048,64,0.2906038831377381,8,1,128,16,RS,True,True,False,True,True,24,1,35,0.2906689168622618,9.815096244342964e-05,0.29063639999999996,27,12,True,1,1
118,1024,2048,128,0.10655113770318507,1,64,256,32,RS,True,False,False,True,False,6,1,35,0.10664354801110064,0.00013946857154563372,0.10659734285714285,19,11,True,1,8
119,512,1024,1024,inf,32,1,32,512,RS,False,False,True,False,True,14,1,1,inf,inf,inf,29,2,False,1,1
120,2048,1024,512,0.15133380612505035,8,64,128,1,RS,False,False,False,False,False,20,8,35,0.1513909367320925,8.6223326546918e-05,0.15136237142857142,1,23,True,25,1
121,512,2048,64,0.09508692478509223,8,1,512,64,RS,False,False,True,True,False,28,1,35,0.09510607521490777,2.8902436872050477e-05,0.0950965,28,19,True,1,8
122,512,128,128,0.10397506505187254,1,32,16,16,RS,True,True,True,False,False,22,8,35,0.10408476351955603,0.0001655604113184016,0.10402991428571429,13,1,True,29,8
123,128,64,2048,0.13097559470582107,8,16,1,128,RS,False,False,False,True,False,15,8,35,0.1310306338656075,8.306684792677684e-05,0.1310031142857143,7,16,True,1,1
124,512,1024,2048,0.11787845857490752,1,1,32,1,RS,True,True,False,False,False,22,1,35,0.11790376999652107,3.8200801359261704e-05,0.11789111428571429,1,27,True,22,8
125,1024,256,64,0.14820499995630781,8,64,64,1,RS,True,True,False,True,True,5,8,35,0.1488465429008351,0.0009682369865073395,0.14852577142857146,12,15,True,1,1
126,1024,256,512,0.10292823619042386,1,1,128,32,RS,False,False,True,False,False,6,1,35,0.1030474780952904,0.000179963669803046,0.10298785714285713,29,30,True,1,8
127,1,128,1,0.20082392722987527,8,32,128,16,RS,True,False,True,True,True,11,1,35,0.20100704419869617,0.0002763659449176115,0.20091548571428572,1,6,True,4,1
128,1024,1024,128,0.0897813838667684,8,16,128,1,RS,True,False,True,True,False,7,1,35,0.08989993613323163,0.00017892284562267164,0.08984066000000002,1,15,True,8,8
129,1,128,128,inf,32,32,32,32,RS,True,True,True,True,True,7,1,1,inf,inf,inf,1,1,False,23,1
130,64,2048,64,0.18383481545991034,1,32,256,32,RS,True,False,True,True,True,9,1,35,0.1840719845400897,0.0003579431080094013,0.18395340000000002,1,24,True,11,32
131,512,512,128,0.09493986939378148,8,32,128,64,RS,False,False,True,False,True,7,1,35,0.0950819591776471,0.00021444641440943133,0.09501091428571429,1,6,True,22,8
132,128,256,1024,0.1315576268048974,8,256,32,16,RS,False,True,False,False,True,16,1,35,0.13177900176653118,0.00033410612269829784,0.1316683142857143,1,15,True,30,8
133,2048,1024,128,0.1351869479779293,1,16,16,512,RS,False,True,True,False,True,23,8,35,0.135228366307785,6.250985881426864e-05,0.13520765714285715,16,14,True,1,1
134,1,64,2048,0.2581637951228242,1,64,1,64,RS,False,False,False,True,True,27,8,35,0.25821740487717576,8.090954384814563e-05,0.2581906,3,1,True,14,1
135,64,1,1024,0.142653541595327,1,32,64,1,RS,True,False,False,False,True,12,1,35,0.142681258404673,4.1831088917218254e-05,0.1426674,6,13,True,1,1
136,1024,2048,1024,inf,32,512,16,64,RS,False,True,False,True,True,24,1,1,inf,inf,inf,6,19,False,1,1
137,256,2048,256,0.17076390362121713,32,32,256,64,RS,True,True,True,False,False,30,1,35,0.17079746780735428,5.065613567607174e-05,0.1707806857142857,11,1,True,9,1
138,64,1024,1024,0.10572773692895335,8,64,512,1,RS,False,True,True,False,True,25,1,35,0.1058203202139038,0.0001397296339802155,0.10577402857142858,27,9,True,1,8
139,1,64,1024,0.09652963836753324,1,32,64,16,RS,True,False,True,True,False,1,1,35,0.09661205306103816,0.00012438287282846164,0.0965708457142857,7,1,True,16,8
140,1024,1,256,0.12734767165070443,1,1,1,32,RS,False,True,False,False,False,7,1,35,0.12748547120643844,0.0002079714658606927,0.12741657142857143,1,4,True,30,8
141,512,512,1024,inf,1,128,128,256,RS,True,False,True,True,True,2,32,1,inf,inf,inf,5,16,False,1,1
142,128,256,1024,0.12348781769300313,1,256,256,32,RS,False,True,False,False,False,25,8,35,0.12351772516413972,4.513730526438956e-05,0.12350277142857143,16,1,True,13,8
143,128,1024,256,inf,1,1,16,1,RS,False,False,False,True,False,1,32,1,inf,inf,inf,1,11,False,9,1
144,1024,2048,2048,inf,1,16,256,1,RS,False,True,False,True,False,13,32,1,inf,inf,inf,1,24,False,12,1
145,256,64,512,0.135321861676183,8,512,1,16,RS,False,True,False,True,True,8,1,35,0.1353724240381028,7.631032240871868e-05,0.1353471428571429,30,1,True,17,8
146,256,2048,2048,0.24926496708332274,1,16,16,1,RS,False,False,False,True,False,7,1,35,0.24944966148810582,0.0002787466613692245,0.24935731428571428,19,1,True,15,32
147,1,256,1,0.10809109872339097,1,128,32,128,RS,False,True,False,True,True,6,1,35,0.10812524413375187,5.1533337733540925e-05,0.10810817142857142,1,8,True,19,8
148,2048,64,2048,0.32587704768654907,1,256,64,16,RS,True,True,True,False,True,13,1,35,0.3259078665991653,4.651288169169361e-05,0.3258924571428572,1,14,True,18,1
149,256,1,512,0.14480473802402832,8,256,32,128,RS,False,True,False,True,True,8,8,35,0.14482417626168592,2.9336805607724673e-05,0.14481445714285712,8,5,True,1,1
150,512,64,256,0.16122414343763397,8,32,64,1,RS,False,True,True,True,True,28,8,35,0.1612628851337946,5.8470198234934775e-05,0.1612435142857143,11,9,True,1,1
151,1,1024,1024,0.1785558739857531,8,128,32,256,RS,False,False,True,True,False,12,1,35,0.17860949744281832,8.093022441887697e-05,0.1785826857142857,9,26,True,1,1
152,2048,512,512,0.12054606564371852,1,32,16,128,RS,True,True,False,False,False,12,8,35,0.12058199149913869,5.422044196177986e-05,0.1205640285714286,1,20,True,23,8
153,1,256,256,0.10106885542211581,1,32,256,512,RS,True,True,True,False,True,23,1,35,0.1010960588635985,4.105629783403183e-05,0.10108245714285716,1,11,True,1,8
154,256,256,512,0.10879118715117336,8,512,256,32,RS,True,False,False,True,True,19,1,35,0.1088187557059695,4.160733844221369e-05,0.10880497142857143,1,3,True,1,8
155,2048,64,512,0.10715816334115721,1,16,32,64,RS,False,True,True,True,False,16,1,35,0.10718915094455708,4.676747517980759e-05,0.10717365714285715,30,22,True,1,8
156,512,2048,64,0.20375157230813465,8,16,1,64,RS,True,False,True,True,True,6,1,35,0.20378808483472247,5.510586471992463e-05,0.20376982857142856,29,7,True,1,1
157,128,2048,512,0.20311425540763223,1,128,64,128,RS,True,True,True,False,True,1,1,35,0.203143858878082,4.467849777314691e-05,0.20312905714285712,16,1,True,24,1
158,64,1024,1024,0.2543695981510346,1,128,512,32,RS,True,True,False,False,False,18,1,35,0.2545141161346797,0.000218111130633269,0.25444185714285716,1,19,True,9,32
159,1,1024,1024,inf,1,256,64,512,RS,False,False,False,True,False,23,32,1,inf,inf,inf,17,13,False,1,1
160,1,256,512,inf,1,512,16,128,RS,True,True,False,True,True,23,32,1,inf,inf,inf,2,20,False,1,1
161,2048,256,1024,0.24285356510630027,8,1,256,1,RS,False,False,False,True,False,18,8,35,0.2428723777508426,2.8392640610133207e-05,0.24286297142857144,1,1,True,25,1
162,512,2048,128,0.08990435892205263,8,32,16,256,RS,False,False,True,True,False,25,1,35,0.08992412679223309,2.98342974799545e-05,0.08991424285714286,4,1,True,11,8
163,1,512,1024,0.16973899097587425,1,512,256,256,RS,True,True,False,False,False,24,1,35,0.1697563804526972,2.6244750689907156e-05,0.16974768571428572,5,1,True,5,1
164,1024,256,256,0.09567420015735748,1,32,64,256,RS,True,False,False,True,True,10,8,35,0.09571337698549967,5.912691324082296e-05,0.09569378857142857,1,8,True,28,8
165,512,256,1,0.1275152079271663,1,64,32,1,RS,True,False,True,False,True,11,8,35,0.12755347778711945,5.7758088045691016e-05,0.12753434285714288,10,12,True,1,1
166,512,64,2048,0.13432042769072164,8,256,32,256,RS,True,False,False,True,False,5,1,35,0.1345290580235641,0.00031487152417246795,0.13442474285714287,30,23,True,1,8
167,512,64,64,0.3346226828479782,1,16,16,16,RS,True,False,False,False,True,15,32,35,0.3346580028663076,5.3306093383749485e-05,0.3346403428571429,16,1,True,9,1
168,1,1,1024,0.11824310273431797,8,128,512,16,RS,True,False,False,True,False,24,1,35,0.11827798297996774,5.2642374488967406e-05,0.11826054285714285,13,15,True,1,8
169,1024,1,1024,0.1792289913559244,1,16,256,32,RS,False,True,False,False,False,5,1,35,0.17930129435836129,0.00010912198753351926,0.17926514285714285,1,7,True,29,32
170,1024,128,1,0.12621394073258635,32,1,64,512,RS,False,True,True,False,False,1,1,35,0.1262534306959851,5.959950691482096e-05,0.12623368571428573,1,17,True,3,1
171,128,1,64,0.24574383648967543,1,32,128,64,RS,True,True,True,False,False,10,1,35,0.24592336351032448,0.00027094788112423695,0.24583359999999996,1,12,True,6,32
