id,correct_result,runs,mean_confidence_interval_sup,RT_K,T1_I,T1_J,T1_K,U_K,U_J,U_I,technique,U1_I,T2_K,T2_J,T2_I,mean_confidence_interval_inf,cost_std,RT_I,cost_mean,RT_J
1,True,35,0.14865045401740015,1,1,512,16,1,1,2,RS,13,1,2048,2048,0.14860360312545698,7.07088540482464e-05,1,0.14862702857142857,8
2,True,35,0.1242033944173411,1,512,16,32,1,13,25,RS,12,512,256,1,0.12416106272551608,6.388833370556319e-05,8,0.12418222857142859,1
3,True,35,0.13203525684238357,1,16,256,64,7,1,1,RS,3,2048,1,1,0.13197257172904506,9.46063638537718e-05,8,0.1320039142857143,1
4,True,35,0.11517914853585721,1,128,1,1,4,1,25,RS,13,512,1024,1024,0.1151282228927142,7.685859796816813e-05,8,0.1151536857142857,8
5,True,35,0.15819385968623334,1,16,1,1,1,30,14,RS,3,1024,128,2048,0.15813871174233807,8.323102835861598e-05,32,0.1581662857142857,1
6,True,35,0.20243147394709593,1,128,256,1,20,2,1,RS,20,64,1024,128,0.2023099546243326,0.0001834008212208737,1,0.20237071428571426,32
7,True,35,0.2029105296552421,32,256,1,1,12,20,1,RS,3,128,512,1024,0.20284272748761512,0.00010232918469730862,1,0.2028766285714286,1
8,True,35,0.13408221028094233,1,512,128,1,1,24,9,RS,26,128,256,1024,0.13405184686191482,4.5825436301741266e-05,1,0.13406702857142858,32
9,True,35,0.2098005505607605,8,128,256,256,22,25,1,RS,19,2048,256,1,0.20978024943923954,3.063909733843571e-05,1,0.20979040000000002,1
10,True,35,0.15375799540471444,8,32,16,1,1,5,26,RS,17,1024,1024,1,0.15365051888099987,0.00016220698291418524,1,0.15370425714285715,1
11,True,35,0.12054475643996809,1,16,16,16,8,9,1,RS,15,1024,256,1,0.12050078641717474,6.636095483438061e-05,8,0.12052277142857142,1
12,True,35,0.24151689407537075,1,32,512,16,29,19,1,RS,24,512,2048,1024,0.24147430592462926,6.427538964709309e-05,1,0.2414956,8
13,True,35,0.19940650701738946,32,32,128,256,13,26,1,RS,1,1024,1,256,0.19936343583975338,6.500438917677085e-05,1,0.19938497142857142,1
14,True,35,0.17451760768771207,32,64,32,16,1,25,18,RS,12,256,2048,128,0.1742822780265737,0.0003551669983749821,1,0.1743999428571429,1
15,True,35,0.11470798711132933,8,128,64,128,1,10,18,RS,12,512,1024,512,0.11467515574581356,4.955013952079748e-05,1,0.11469157142857145,1
16,True,35,0.14205421710282987,8,512,512,1,28,1,21,RS,6,1024,1,1,0.14196029718288442,0.00014174692596458083,1,0.14200725714285714,1
17,True,35,0.13753413044628326,8,64,256,128,1,6,17,RS,12,512,1024,2048,0.1374469552680025,0.00013156754763936685,1,0.13749054285714288,1
18,True,35,0.2650521750350538,1,512,16,16,1,1,21,RS,6,1024,128,1,0.2648082249649461,0.00036817719336521536,32,0.26493019999999995,1
19,True,35,0.12753722092337247,8,256,128,256,1,28,16,RS,9,2048,2048,1024,0.1274972362194847,6.034618497317061e-05,1,0.12751722857142858,1
20,True,35,0.11386877138957052,8,512,128,1,1,21,28,RS,28,1024,128,2048,0.1137855143247152,0.0001256542064231697,8,0.11382714285714286,1
21,True,35,0.12066296181125363,1,64,128,32,21,13,1,RS,25,512,2048,1,0.12062835247446069,5.2233510238511516e-05,8,0.12064565714285716,1
22,True,35,0.23679738149996546,8,1,32,32,29,18,1,RS,17,1,512,1,0.23676353278574877,5.108555449000099e-05,1,0.23678045714285711,8
23,True,35,0.2128390780932269,1,16,256,32,3,16,1,RS,10,2048,256,128,0.2127177219067731,0.00018315461072157343,32,0.2127784,1
24,True,35,0.11197538462852455,1,32,1,16,22,21,1,RS,2,1024,256,64,0.1118434725143326,0.00019908595210745076,8,0.11190942857142858,8
