id,speedup,T2_K,T2_J,T2_I,RT_K,T1_I,T1_J,T1_K,technique,VEC2,VEC1,SCR,ACOPY_x,ACOPY_y,U1_I,RT_J,RT_I,cost_mean,U_J,U_I,U_K,points
1,1.8653782856762113,256,2048,128,8,128,256,256,SIMP,True,False,True,True,True,30,1,8,0.09485185999999998,10,1,25,100
2,2.0051040097896893,1,64,512,8,1,64,64,SIMP,True,False,True,False,False,24,8,1,0.08824210571428573,9,14,1,100
