id,SCREP,correct_result,T1_Ja,technique,mean_confidence_interval_inf,T1_I,T1_J,T1_Ia,U_K,U_J,U_I,T1_K,T1_Ka,runs,cost_mean,OMP,PAR,VEC,cost_std,mean_confidence_interval_sup,baseline
1,False,True,64,RS,1.4848122030146698,512,32,2048,1,10,2,512,1,10,1.485225,False,True,True,0.0006660217714159179,1.4856377969853303,False
2,False,True,64,RS,1.5086664200058033,1,64,4,1,12,1,256,1,10,1.508914,False,True,True,0.0003994546282119945,1.5091615799941969,False
3,False,True,16,RS,3.2223802457346955,32,2,2048,11,3,1,1,16,10,3.2229059999999996,False,True,False,0.0008482711830540663,3.2234317542653037,False
4,False,True,256,RS,0.1750418008497117,32,8,32,1,11,3,1,8,10,0.177624,True,False,False,0.004166214660816224,0.18020619915028832,False
5,True,True,128,RS,0.6115951031319093,32,64,1024,1,4,9,64,128,10,0.6156493000000001,True,False,True,0.0065411896784912105,0.6197034968680908,False
6,True,True,256,RS,0.10069306432975582,2,128,4,1,9,3,1,1024,10,0.10981611,True,True,False,0.014719455940655555,0.11893915567024417,False
7,True,True,2048,RS,1.3344205050948208,8,2,32,1,2,7,32,128,10,1.335899,False,True,False,0.0023854578176945684,1.337377494905179,False
8,True,True,16,RS,1.8464551559148448,32,1,2048,11,6,1,2,256,10,1.8505129999999999,True,True,True,0.006547074232052051,1.854570844085155,False
9,True,True,1024,RS,1.518573926636423,4,8,8,2,1,2,1024,1,10,1.518818,False,False,False,0.0003937969019685128,1.519062073363577,False
10,True,True,64,RS,3.0063352307578683,1,64,2048,9,3,1,4,256,10,3.008474,True,True,True,0.0034507686100345774,3.010612769242132,False
11,False,True,1024,RS,2.4744262811597943,4,1,16,20,4,1,4,32,10,2.474977,False,False,True,0.0008885499423217145,2.4755277188402056,False
12,False,True,256,RS,0.9921397347144112,16,64,1024,2,20,1,512,1024,10,0.9935110999999999,True,True,False,0.0022126109667087736,0.9948824652855885,False
