id,RT1_K,RT1_J,T1_Ja,RT1_I,T2_K,T2_J,T2_I,T2_Ja,U2_I,mean_confidence_interval_inf,T1_I,T1_J,T1_K,technique,RT2_J,VEC2,VEC1,SCR,T1_Ia,T1_Ka,OMP1,U1_K,U1_J,U1_I,T2_Ka,RT2_I,runs,T2_Ia,U2_J,U2_K,cost_mean,RT2_K,OMP2,cost_std,correct_result,mean_confidence_interval_sup
39,1,32,1,1,128,256,32,512,1,0.20304516328848485,1,256,64,DLMT,1,True,False,True,64,128,False,20,4,1,1,1,35,128,24,30,0.20307702857142856,1,False,9.618419404285721e-05,True,0.20310889385437228
40,1,1,1,1,1,1,1,1,1,0.05155118963752188,1,1,1,DLMT,1,False,False,False,1,1,False,1,1,1,1,1,35,1,1,1,0.051560902857142855,1,False,2.931899906413011e-05,True,0.05157061607676383
41,8,1,1,1,64,512,256,1024,21,0.11257689851239304,1,32,16,DLMT,8,True,False,False,128,2048,False,1,4,17,2048,1,35,256,1,23,0.11260071428571426,8,False,7.188704291299999e-05,True,0.11262453005903549
42,1,1,2048,32,32,256,1,1024,29,0.18381628270965722,1,64,512,DLMT,8,False,True,False,2048,512,True,2,1,17,1,1,35,2048,2,1,0.18451328571428574,1,False,0.0021038781411129915,True,0.18521028871891426
43,1,1,1024,1,128,1,64,1024,13,0.14386016951684952,512,256,512,DLMT,32,True,True,True,1024,512,True,28,1,17,1024,1,35,128,1,27,0.14446599999999998,1,False,0.0018286772112259587,True,0.14507183048315045
44,1,1,256,32,64,16,1,64,1,0.2352456931469694,64,256,128,DLMT,1,True,False,True,1024,1,False,25,1,17,1,1,35,1024,25,8,0.2352848571428571,32,False,0.00011821509278964936,True,0.23532402113874482
45,32,1,64,1,1,128,128,2048,1,0.18513920190797553,1,16,512,DLMT,1,False,False,True,256,1,True,1,26,17,64,1,35,128,23,29,0.18748277142857145,1,True,0.007073979098824949,True,0.18982634094916737
46,1,32,1,1,64,16,64,64,24,0.15673092844025574,512,16,256,DLMT,1,True,False,False,1,2048,True,1,24,17,64,1,35,512,28,1,0.15756920000000002,32,False,0.0025302921209107193,True,0.1584074715597443
47,1,1,256,8,1,16,1,1,17,0.09583621034812849,32,128,1,DLMT,1,False,False,False,1,128,True,1,30,17,64,32,35,2048,1,2,0.10235578857142857,1,True,0.019679109017022835,True,0.10887536679472866
48,1,32,2048,1,512,128,1,512,6,0.3006780927288088,512,256,128,DLMT,1,False,True,False,1,128,True,1,29,17,1,8,35,512,12,1,0.30155657142857145,8,False,0.00265165590620238,True,0.3024350501283341
49,1,1,1,32,16,32,256,512,4,0.17013268500417864,512,128,256,DLMT,1,False,True,False,1024,512,False,1,22,17,1024,1,35,2048,1,30,0.1701736,32,False,0.00012350042220864833,True,0.17021451499582138
50,1,32,1,1,32,64,512,64,1,0.1391323464672424,1,512,128,DLMT,1,False,True,True,2048,1,True,17,1,17,1,1,35,1,1,5,0.14085214285714287,32,False,0.005191142660575702,True,0.14257193924704334
51,1,1,2048,1,512,512,512,1,20,0.13085492542826804,1,64,16,DLMT,32,False,False,True,2048,512,False,1,11,17,2048,1,35,2048,27,1,0.13088840000000002,1,False,0.00010104177353946165,True,0.130921874571732
52,32,1,1024,1,1,16,128,128,1,0.13655376902311922,128,512,256,DLMT,1,False,True,False,1024,1,True,2,1,17,1,32,35,256,3,9,0.14078605714285716,1,True,0.012775007285304845,True,0.1450183452625951
53,1,1,512,32,128,32,512,1024,1,0.29787448182278453,256,128,1,DLMT,1,False,False,True,1,512,False,29,1,17,512,32,35,2048,28,24,0.29791860000000003,1,False,0.00013316910838693215,True,0.29796271817721554
54,8,1,128,8,16,64,128,512,30,0.10078728501008988,512,16,1,DLMT,1,False,False,False,2048,2048,False,27,1,17,512,1,35,1,10,1,0.10216811428571428,32,True,0.004167982792474958,True,0.10354894356133867
55,1,32,1,1,32,256,64,2048,1,0.2051879775099069,512,128,256,DLMT,32,True,False,True,1024,256,True,1,11,17,1,1,35,1,4,15,0.20674777142857145,1,True,0.004708181038427926,True,0.20830756534723602
56,1,1,1024,32,256,32,64,2048,1,0.08836813769928038,16,1,64,DLMT,1,False,False,True,512,512,True,1,9,17,256,1,35,1024,9,3,0.08952777714285715,32,True,0.003500329353980092,True,0.09068741658643391
57,1,32,1,1,128,1,1,1,11,0.27344700097194735,256,64,512,DLMT,1,False,True,True,2048,2048,False,1,13,17,512,32,35,256,1,13,0.27448068571428574,1,True,0.0031201396834247093,True,0.27551437045662414
58,1,1,256,32,1,16,512,256,1,0.2126117020808031,1,64,1,DLMT,8,True,True,True,2048,1024,False,1,18,17,1024,1,35,1,15,28,0.21398851428571425,1,True,0.004155857411079511,True,0.2153653264906254
59,32,1,2048,1,256,512,128,2048,27,0.12514269647486612,1,256,16,DLMT,8,True,False,True,2048,2048,False,1,17,17,1,1,35,2048,1,24,0.12519694285714286,8,False,0.00016374072586294058,True,0.1252511892394196
60,32,1,1024,1,32,1,1,64,13,0.12726628124676245,64,256,64,DLMT,1,False,False,False,2048,512,False,1,27,17,256,1,35,1,1,6,0.1273698,1,False,0.0003124675800326002,True,0.12747331875323756
61,1,1,128,1,256,64,256,512,9,0.14692512305943586,512,128,64,DLMT,8,True,False,True,2048,64,False,1,19,17,1,1,35,2048,15,1,0.14846591428571432,1,True,0.004650822104724703,True,0.15000670551199277
62,1,1,64,1,32,512,32,1024,1,0.1282604687500954,1,1,512,DLMT,1,False,False,False,2048,1024,True,1,2,17,1024,32,35,256,9,18,0.13387468571428573,1,False,0.016946309086172173,True,0.13948890267847608
63,32,1,256,1,512,16,1,1,9,0.07719683813449403,64,1,1,DLMT,32,True,False,True,64,1,False,1,6,17,1,1,35,1,1,27,0.07720677714285713,1,False,3.0000534144905197e-05,True,0.07721671615122024
64,32,1,128,1,1,256,128,512,2,0.145078256155591,64,16,64,DLMT,1,True,True,True,1,1,False,1,27,17,2048,32,35,1024,1,2,0.14513531428571427,1,False,0.00017222788415826576,True,0.14519237241583755
65,8,1,1,1,64,512,256,1024,29,0.09416642061199694,1,16,128,DLMT,32,False,True,True,1,2048,False,20,1,17,1,1,35,1024,1,1,0.09636392857142859,1,True,0.006633097605130175,True,0.09856143653086023
66,1,1,128,1,256,32,1,512,30,0.11795778254010557,128,1,1,DLMT,1,False,True,True,2048,128,True,1,7,17,256,1,35,1,1,21,0.11952714285714287,32,False,0.004737056862910659,True,0.12109650317418018
67,8,1,1,8,128,32,16,1,7,0.1515178499609483,1,512,16,DLMT,1,False,False,False,256,2048,True,11,1,17,1024,32,35,1,29,1,0.15326957142857145,1,False,0.005287507342977486,True,0.1550212928961946
68,1,32,2048,1,64,1,16,1024,15,0.12869033996126253,16,256,128,DLMT,1,False,False,True,1,128,False,1,1,17,256,1,35,64,17,1,0.1327596,32,True,0.012282912970464296,True,0.13682886003873748
69,1,1,512,1,1,512,1,512,1,0.12714013496121837,16,1,1,DLMT,1,True,True,False,1024,512,False,7,1,17,1,8,35,128,2,29,0.12840777142857143,1,True,0.0038263144302557884,True,0.1296754078959245
70,1,32,1024,1,1,128,32,128,22,0.10649940802063913,32,16,32,DLMT,32,True,True,False,1024,64,True,28,1,17,2048,1,35,2048,1,15,0.109141,1,True,0.007973549018025607,True,0.11178259197936087
71,1,1,1024,8,16,1,256,256,26,0.13732738520616478,64,128,32,DLMT,1,True,False,True,64,256,True,1,21,17,128,32,35,1,1,24,0.14093782857142859,1,True,0.01089799158032791,True,0.1445482719366924
72,32,1,1,1,32,1,128,2048,24,0.10240608007692578,32,512,16,DLMT,1,False,True,False,1,64,True,7,1,17,2048,1,35,2048,25,1,0.10322428571428571,1,False,0.0024697238662470347,True,0.10404249135164564
73,8,1,1024,1,32,32,1,2048,1,0.17619155257296246,256,1,1,DLMT,1,True,True,True,2048,2048,True,1,30,17,1024,32,35,1024,27,9,0.17758160000000003,1,True,0.004195807446215123,True,0.1789716474270376
74,1,32,256,1,512,32,256,2048,21,0.12700224821356879,64,1,64,DLMT,1,True,True,False,64,2048,False,27,1,17,1,1,35,2048,1,13,0.12701902857142858,1,False,5.065089801166148e-05,True,0.12703580892928837
75,1,1,2048,8,512,64,1,128,14,0.10213656929722711,64,512,512,DLMT,8,True,True,False,1,512,False,1,29,17,2048,1,35,1,1,3,0.10831202857142858,8,True,0.0186403985234616,True,0.11448748784563004
76,1,8,512,1,1,1,256,64,1,0.17546656120231252,32,512,512,DLMT,1,True,False,True,64,1024,True,1,7,17,1,1,35,2048,19,1,0.17723591428571428,1,False,0.005340727731961141,True,0.17900526736911604
77,8,1,2048,8,64,512,512,1,15,0.1457710539021447,128,32,512,DLMT,1,False,False,True,128,1,True,17,1,17,512,1,35,1,1,5,0.14658577142857143,1,False,0.0024591951306499123,True,0.14740048895499816
78,1,1,256,8,128,32,256,2048,27,0.15745933071738388,1,16,64,DLMT,8,True,True,False,2048,64,False,1,29,17,1,8,35,512,28,1,0.15862305714285715,1,True,0.0035126657597317527,True,0.15978678356833043
79,32,1,1,1,512,256,1,512,24,0.11015915764173155,64,16,512,DLMT,1,True,True,False,256,1,True,1,4,17,512,1,35,512,1,30,0.11098214285714286,1,True,0.0024841508482245397,True,0.11180512807255417
80,8,1,1024,1,64,16,512,64,5,0.1287223014107389,64,16,16,DLMT,1,False,False,False,512,256,True,19,1,17,1,1,35,1024,1,17,0.12961779999999998,32,True,0.002703029821726513,True,0.13051329858926106
81,1,1,1,1,16,1,32,1,5,0.09599883037516356,64,16,16,DLMT,1,False,False,False,512,1024,True,27,1,17,1,1,35,1,1,17,0.09883667428571428,32,True,0.00856592831257628,True,0.10167451819626501
82,8,1,2048,1,1,64,512,128,5,0.0909534930839228,64,16,16,DLMT,1,False,False,False,512,64,False,30,1,17,1,1,35,1,1,17,0.09407921142857142,32,True,0.009434866789544026,True,0.09720492977322005
83,1,1,2048,1,1,512,128,512,5,0.09603833061937143,64,16,16,DLMT,1,True,False,False,512,64,False,18,1,17,1,1,35,2048,1,17,0.09692045714285714,32,True,0.0026626667290289173,True,0.09780258366634285
84,1,1,2048,1,256,256,512,2048,5,0.09673009975603412,64,16,16,DLMT,1,True,False,False,512,2048,False,26,1,17,1,1,35,2048,1,17,0.09775121142857145,32,True,0.0030821883309262517,True,0.09877232310110877
85,8,1,64,1,1,256,1,1024,5,0.1440811372985439,64,16,16,DLMT,1,False,True,False,512,2048,False,5,1,17,1,1,35,64,1,17,0.1445810857142857,32,True,0.0015090760535871632,True,0.14508103413002751
86,32,1,1,1,128,1,16,64,5,0.10369572194525957,64,16,16,DLMT,1,True,False,False,512,1,False,23,1,17,1,1,35,1024,1,17,0.1047859142857143,32,True,0.0032907058068047915,True,0.10587610662616902
87,32,1,128,1,256,32,128,2048,5,0.097717157756757,64,16,16,DLMT,1,False,False,False,512,1,False,2,1,17,1,1,35,1,1,17,0.1013682542857143,32,True,0.011020701671810788,True,0.1050193508146716
88,1,1,1024,1,512,1,1,64,5,0.09679244363633996,64,16,16,DLMT,1,True,True,False,512,256,False,17,1,17,1,1,35,2048,1,17,0.09787526571428572,32,True,0.0032684589383065407,True,0.09895808779223147
89,8,1,1,1,1,128,512,256,5,0.09721605468584764,64,16,16,DLMT,1,True,True,False,512,512,False,28,1,17,1,1,35,1,1,17,0.09847572857142858,32,True,0.0038022796676709194,True,0.09973540245700953
90,32,1,128,1,512,32,256,1024,5,0.10241978891822268,64,16,16,DLMT,1,False,False,False,512,2048,True,23,1,17,1,1,35,2048,1,17,0.10756582857142856,32,True,0.015533132953208146,True,0.11271186822463444
91,1,1,256,1,1,32,512,1,5,0.09707142385016608,64,16,16,DLMT,1,False,True,False,512,1,True,5,1,17,1,1,35,2048,1,17,0.09863793428571428,32,True,0.004728454599606382,True,0.10020444472126248
92,32,1,1024,1,1,1,256,2048,5,0.09740056166944604,64,16,16,DLMT,1,True,True,False,512,1024,True,1,1,17,1,1,35,1,1,17,0.09941506000000001,32,True,0.0060806897169975675,True,0.10142955833055399
93,32,1,2048,1,1,512,1,512,5,0.09653509837835604,64,16,16,DLMT,1,False,False,False,512,64,True,4,1,17,1,1,35,1024,1,17,0.09692820571428572,32,True,0.0011865801519957276,True,0.0973213130502154
94,32,1,512,1,512,128,512,1,5,0.09835098081020624,64,16,16,DLMT,1,False,True,False,512,2048,False,25,1,17,1,1,35,2048,1,17,0.09985384285714285,32,True,0.00453633426062975,True,0.10135670490407947
95,1,1,64,1,256,256,1,2048,5,0.09467290900430902,64,16,16,DLMT,1,True,False,False,512,512,True,30,1,17,1,1,35,1,1,17,0.09656595428571428,32,True,0.0057140881190436595,True,0.09845899956711954
96,32,1,1024,1,256,512,256,1,5,0.12372160369589093,64,16,16,DLMT,1,True,True,False,512,64,True,14,1,17,1,1,35,1,1,17,0.12544451428571426,32,True,0.005200542759429351,True,0.1271674248755376
97,1,1,64,1,32,512,1,2048,5,0.10546958359515198,64,16,16,DLMT,1,False,True,False,512,256,True,29,1,17,1,1,35,1024,1,17,0.10810762857142857,32,True,0.007962842518618998,True,0.11074567354770516
98,1,1,64,1,256,256,256,2048,5,0.10981983455222345,64,16,16,DLMT,1,True,True,False,512,1,True,7,1,17,1,1,35,512,1,17,0.11176682857142856,32,True,0.00587693041591181,True,0.11371382259063366
99,8,1,2048,1,256,512,1,1,5,0.11945887027202114,64,16,16,DLMT,1,True,False,False,512,2048,False,1,1,17,1,1,35,64,1,17,0.1210678857142857,32,True,0.004856754411694109,True,0.12267690115655026
100,32,1,1,1,16,512,128,2048,5,0.11679817633384881,64,16,16,DLMT,1,True,True,False,512,256,False,3,1,17,1,1,35,2048,1,17,0.11813005714285713,32,True,0.004020233631752954,True,0.11946193795186544
101,32,1,2048,1,1,1,16,2048,5,0.09950178894060983,64,16,16,DLMT,1,True,True,False,512,1024,True,22,1,17,1,1,35,128,1,17,0.10142238285714285,32,True,0.0057972426691358155,True,0.10334297677367586
102,1,1,1,1,32,16,256,1,5,0.08614913203214493,64,16,16,DLMT,1,True,False,False,512,2048,True,2,1,17,1,1,35,1,1,17,0.08752233428571428,32,True,0.004144960904654012,True,0.08889553653928363
103,1,1,2048,1,512,16,1,1024,5,0.11952437880535598,64,16,16,DLMT,1,False,True,False,512,64,False,12,1,17,1,1,35,1,1,17,0.12302908571428574,32,True,0.010578829944405625,True,0.12653379262321549
104,1,1,512,1,32,1,64,1024,5,0.10061840329969837,64,16,16,DLMT,1,True,False,False,512,64,True,23,1,17,1,1,35,2048,1,17,0.1071978857142857,32,True,0.01985992763297336,True,0.11377736812887304
105,32,1,2048,1,16,256,256,256,5,0.10780839593620616,64,16,16,DLMT,1,False,True,False,512,128,False,2,1,17,1,1,35,1,1,17,0.10842751428571429,32,True,0.0018687861510529639,True,0.10904663263522242
106,1,1,1024,1,256,512,128,512,5,0.0928220770519551,64,16,16,DLMT,1,False,False,False,512,2048,True,8,1,17,1,1,35,1,1,17,0.09373135428571429,32,True,0.0027446201574657545,True,0.09464063151947348
107,1,1,1024,1,512,256,1,2048,5,0.09478807239607924,64,16,16,DLMT,1,True,False,False,512,1,False,28,1,17,1,1,35,1,1,17,0.09534242857142858,32,True,0.0016733038910356675,True,0.09589678474677792
108,32,1,64,1,512,1,32,64,5,0.10706800228302941,64,16,16,DLMT,1,False,False,False,512,2048,True,20,1,17,1,1,35,256,1,17,0.10936225714285713,32,True,0.006925124594414407,True,0.11165651200268485
109,1,1,1,1,16,1,1,2048,5,0.11019808928370425,64,16,16,DLMT,1,False,False,False,512,1,False,25,1,17,1,1,35,2048,1,17,0.11106991428571428,32,True,0.0026315719622790204,True,0.1119417392877243
110,32,1,128,1,16,1,512,2048,5,0.10998524882266034,64,16,16,DLMT,1,False,False,False,512,2048,False,2,1,17,1,1,35,1024,1,17,0.11060940000000001,32,True,0.0018839775582527515,True,0.11123355117733968
111,1,1,2048,1,16,32,128,64,5,0.10693855211413862,64,16,16,DLMT,1,False,True,False,512,1024,True,30,1,17,1,1,35,2048,1,17,0.10772382857142858,32,True,0.0023703283375421016,True,0.10850910502871854
112,1,1,1,1,512,256,64,1,5,0.09242471637540157,64,16,16,DLMT,1,False,False,False,512,1,False,15,1,17,1,1,35,512,1,17,0.09483958285714285,32,True,0.007289186374956327,True,0.09725444933888412
113,32,1,1,1,16,512,64,2048,5,0.11038078554008672,64,16,16,DLMT,1,True,True,False,512,1024,True,26,1,17,1,1,35,2048,1,17,0.11144737142857145,32,True,0.0032194505927539366,True,0.11251395731705617
114,1,1,256,1,1,1,512,64,5,0.09484033407520315,64,16,16,DLMT,1,True,False,False,512,1,True,7,1,17,1,1,35,1,1,17,0.09557333999999999,32,True,0.0022125516421672843,True,0.09630634592479684
115,1,1,2048,1,1,1,1,512,5,0.09759238892134561,64,16,16,DLMT,1,True,True,False,512,1,True,26,1,17,1,1,35,1,1,17,0.0992642657142857,32,True,0.005046499105373821,True,0.1009361425072258
116,1,1,512,1,256,512,16,1,5,0.10746617928532105,64,16,16,DLMT,1,True,True,False,512,2048,False,6,1,17,1,1,35,256,1,17,0.10920448571428572,32,True,0.00524701453819995,True,0.11094279214325038
117,32,1,512,1,512,32,1,1,5,0.09798926384467707,64,16,16,DLMT,1,False,True,False,512,64,False,27,1,17,1,1,35,1,1,17,0.09934204285714286,32,True,0.00408331409647225,True,0.10069482186960865
118,32,1,1,1,128,512,512,1,5,0.11907978382917746,64,16,16,DLMT,1,True,False,False,512,1,True,7,1,17,1,1,35,1,1,17,0.12010937142857142,32,True,0.003107772606920676,True,0.12113895902796538
119,32,1,2048,1,256,256,1,2048,5,0.12116842487159155,64,16,16,DLMT,1,True,False,False,512,64,True,8,1,17,1,1,35,2048,1,17,0.12319165714285715,32,True,0.006107052798400305,True,0.12521488941412276
120,32,1,2048,1,256,16,256,2048,5,0.11551647418316319,64,16,16,DLMT,1,False,True,False,512,1,False,13,1,17,1,1,35,2048,1,17,0.1163702,32,True,0.00257694023213578,True,0.1172239258168368
121,1,1,256,1,512,1,64,1,5,0.120930397024625,64,16,16,DLMT,1,True,True,False,512,1,True,4,1,17,1,1,35,2048,1,17,0.12145708571428575,32,True,0.0015897905948615372,True,0.12198377440394649
122,1,1,1,1,128,512,256,2048,5,0.0979578566362307,64,16,16,DLMT,1,False,True,False,512,1,True,20,1,17,1,1,35,512,1,17,0.10033279428571427,32,True,0.0071686626514869895,True,0.10270773193519785
123,1,1,512,1,1,1,1,2048,5,0.09840547988944391,64,16,16,DLMT,1,False,False,False,512,2048,False,2,1,17,1,1,35,1,1,17,0.09935630857142858,32,True,0.0028700416880368448,True,0.10030713725341324
124,8,1,2048,1,1,64,256,64,5,0.09286821330586328,64,16,16,DLMT,1,True,False,False,512,1024,False,30,1,17,1,1,35,1024,1,17,0.0947650942857143,32,True,0.005725666034866557,True,0.0966619752655653
125,32,1,64,1,1,128,1,1,5,0.10288944059512842,64,16,16,DLMT,1,True,True,False,512,64,False,2,1,17,1,1,35,512,1,17,0.10393762857142859,32,True,0.003163917166025272,True,0.10498581654772876
126,8,1,64,1,512,16,512,1024,5,0.09365704113211586,64,16,16,DLMT,1,True,True,False,512,1024,False,27,1,17,1,1,35,1,1,17,0.09529531714285715,32,True,0.0049450763701446784,True,0.09693359315359844
127,1,1,1,1,1,128,512,128,5,0.12469260788819099,64,16,16,DLMT,1,False,False,False,512,512,False,15,1,17,1,1,35,1,1,17,0.1260696857142857,32,True,0.004156659178931551,True,0.1274467635403804
