id,T2_J,T2_I,T3_J,T3_I,mean_confidence_interval_inf,T2_Ja,baseline,T2_Ia,technique,T3_Ja,VEC2,VEC3,cost_std,U2_J,SCREP,RT2_I,runs,U2_I,RT2_J,OMP3,cost_mean,RT3_I,OMP2,RT3_J,correct_result,T3_Ia,mean_confidence_interval_sup,U3_I,U3_J
1,8,1,256,8,7.082550217479512,32,False,512,DLMT,1,False,True,0.0034120675550170358,1,True,1,10,10,32,False,7.084664999999999,32,True,8,True,128,7.086779782520487,1,9
2,1,32,8,2,7.07535073501536,512,False,2048,DLMT,2048,True,True,0.000599012520737312,1,True,1,10,10,8,False,7.075722000000001,8,False,1,True,4,7.0760932649846415,1,1
3,512,2,128,8,6.991313034583035,2048,False,8,DLMT,1,True,False,0.001066425806139364,1,False,8,10,8,32,False,6.991974000000002,1,False,1,True,1024,6.992634965416968,1,12
4,4,2,2,1024,7.003360928656657,1,False,16,DLMT,8,False,False,0.007476780389980576,1,False,32,10,7,32,False,7.007994999999999,8,True,1,True,2048,7.0126290713433415,5,1
5,2,2048,4,32,7.094218444812593,256,False,2048,DLMT,1,True,True,0.0006672450824098459,1,False,8,10,2,32,False,7.094632,8,False,1,True,512,7.095045555187407,9,1
6,64,2,2048,1024,7.101547038963661,2048,False,1,DLMT,1,True,True,0.0010518978087247096,16,False,32,10,1,8,False,7.102199000000001,1,False,8,True,2048,7.10285096103634,1,29
7,32,8,1,2,7.08198565774321,32,False,256,DLMT,4,True,True,0.001100915982261947,2,False,32,10,1,8,False,7.082668,1,False,32,True,2048,7.08335034225679,27,1
8,2048,4,512,128,6.976261298552579,1,False,64,DLMT,512,True,False,0.0033183574249920143,25,True,1,10,1,1,False,6.978318,1,True,8,True,128,6.9803747014474204,21,1
9,8,1,64,256,7.058956767244688,1024,False,2048,DLMT,256,False,False,0.0012653098434772922,23,True,32,10,1,8,False,7.059741000000001,1,False,8,True,2048,7.060525232755314,1,22
10,16,32,4,32,6.978020398799812,512,False,64,DLMT,8,True,True,0.004266896413085236,1,True,32,10,22,8,False,6.980665,32,True,1,True,64,6.9833096012001885,18,1
11,256,1024,1,64,6.984658452920388,2048,False,2048,DLMT,256,True,False,0.0054252565837940355,1,True,1,10,15,1,False,6.988021000000001,32,True,1,True,1,6.9913835470796135,1,8
12,256,4,256,2,6.993898923707345,256,False,1024,DLMT,512,False,False,0.001268284274127766,29,False,1,10,1,8,False,6.994685,8,False,1,True,32,6.995471076292654,1,6
13,2048,2,8,4,7.0141289718152775,1,False,2048,DLMT,1024,True,False,0.0008196712755733596,21,False,1,10,1,8,False,7.0146370000000005,32,False,32,True,256,7.015145028184723,30,1
14,16,8,16,2048,7.064244117385044,1,False,256,DLMT,512,True,True,0.004783650175336724,1,True,32,10,29,32,False,7.067209000000001,8,True,1,True,1,7.070173882614958,19,1
15,256,2,8,32,6.9497210060067065,1,False,2,DLMT,1,False,True,0.004609578722616746,1,False,8,10,3,1,False,6.952578000000001,1,True,1,True,2048,6.955434993993295,1,3
16,64,2,32,8,6.980115043935261,512,False,2048,DLMT,32,False,True,0.0007840593089812675,1,False,8,10,12,1,False,6.980601,32,False,8,True,1,6.981086956064739,14,1
17,128,1024,256,1,6.970745837303311,1,False,2048,DLMT,1,False,False,0.008123915866132495,1,False,32,10,22,32,False,6.9757810000000005,1,True,32,True,8,6.98081616269669,1,26
18,2,2,2048,1,6.9778638171758915,16,False,512,DLMT,2048,False,True,0.0033868984336705116,1,True,8,10,18,1,False,6.979963000000001,8,True,1,True,1,6.98206218282411,21,1
19,4,256,8,8,6.995245688765341,8,False,1024,DLMT,1024,False,False,0.0010201940991791934,11,True,1,10,1,32,False,6.995877999999999,1,False,1,True,16,6.996510311234657,30,1
20,4,2,64,128,6.9872211939485,16,False,64,DLMT,1024,True,False,0.0013824022569426796,1,False,8,10,15,1,False,6.988078,8,False,8,True,1,6.9889348060515,10,1
21,64,2048,512,128,6.996008256056265,1,False,2048,DLMT,2048,True,False,0.0007788767553343673,5,True,8,10,1,8,False,6.996490999999999,32,False,8,True,256,6.996973743943733,1,2
22,2,512,32,2,7.008641881499516,4,False,2048,DLMT,2048,False,False,0.004512973410069976,9,True,1,10,1,8,False,7.011439,1,True,8,True,1,7.0142361185004845,1,11
23,1,8,32,8,6.995274403265175,32,False,2048,DLMT,128,True,True,0.007674467343079762,1,False,32,10,30,32,False,7.000031,8,True,1,True,256,7.0047875967348245,1,29
24,512,256,2,16,7.058507666674211,1,False,1024,DLMT,256,True,True,0.004708545847711325,29,False,8,10,1,8,False,7.061426,1,True,32,True,1,7.064344333325789,1,21
25,1,32,16,4,6.9827588317075096,512,False,256,DLMT,1024,True,False,0.0007795614151561294,1,False,8,10,1,32,False,6.983242,32,False,8,True,32,6.98372516829249,1,6
26,16,1,64,2,6.972448953451999,2048,False,8,DLMT,512,False,True,0.002300835717733799,1,False,1,10,2,8,False,6.973875,32,True,32,True,4,6.975301046548,4,1
27,2048,256,4,4,6.991157708692625,2048,False,1024,DLMT,1,True,True,0.0010540441167237748,1,False,8,10,24,1,False,6.991811,32,False,32,True,2048,6.992464291307376,1,2
28,64,512,2,8,6.981706284421954,2048,False,2048,DLMT,1024,False,False,0.00101923304499032,1,False,32,10,29,8,False,6.982338,1,False,1,True,1024,6.982969715578046,22,1
29,1,256,1024,8,6.962833213570355,1,False,256,DLMT,1,True,False,0.0008902724302145215,12,True,32,10,1,1,False,6.963385,8,False,1,True,512,6.963936786429644,14,1
30,256,4,2,4,6.997021225677544,2048,False,32,DLMT,2048,False,False,0.0007660182765443773,9,False,1,10,1,32,False,6.997496000000001,8,False,8,True,512,6.997970774322457,1,22
31,32,256,64,512,6.994559993081596,1024,False,2048,DLMT,2048,True,True,0.006941015487664653,25,False,32,10,1,32,False,6.998862,32,True,32,True,2048,7.003164006918404,18,1
32,1,32,2,32,6.98967154725911,4,False,2048,DLMT,2,True,False,0.004240841897548157,1,True,1,10,26,8,False,6.9923,32,True,8,True,1,6.99492845274089,28,1
33,1,2,4,4,7.026088298788831,256,False,32,DLMT,128,False,False,0.0009498320904243019,1,True,8,10,18,8,False,7.026676999999999,8,False,8,True,4,7.027265701211168,21,1
34,2048,64,1,1,6.95806093045579,1,False,128,DLMT,128,True,True,0.004533869098242592,18,True,32,10,1,32,False,6.960871,32,True,8,True,1,6.96368106954421,1,27
35,1,4,2,2048,7.008110133922936,16,False,16,DLMT,16,False,False,0.005304763519705689,1,True,1,10,29,1,False,7.011398,32,True,32,True,2048,7.0146858660770635,1,14
36,2,2048,2,1,6.983390577792325,2048,False,2048,DLMT,2,True,True,0.003077504833464871,27,False,8,10,1,8,False,6.985298,1,True,1,True,8,6.987205422207675,27,1
37,1024,1,8,4,7.006365953651336,2048,False,1,DLMT,32,False,False,0.0008681036804436715,28,True,1,10,1,32,False,7.0069040000000005,32,False,1,True,256,7.007442046348665,17,1
38,256,128,2,2048,6.969132811128313,1024,False,2048,DLMT,1,False,False,0.003211043599828606,1,True,1,10,17,32,False,6.971123,8,True,8,True,2048,6.973113188871688,1,30
39,128,1024,1,8,6.9682220369645895,2048,False,2048,DLMT,32,False,False,0.0021183826377688345,6,True,8,10,1,1,False,6.969534999999999,1,True,8,True,16,6.970847963035408,12,1
40,8,2,2,2048,6.979335098201327,128,False,16,DLMT,128,True,False,0.0038027116640627872,9,True,32,10,1,1,False,6.981692,1,True,32,True,2048,6.984048901798673,2,1
41,2,128,2,128,6.946821581557643,16,False,128,DLMT,128,True,False,0.0006783185092566496,1,True,1,10,8,8,False,6.947242,1,False,8,True,1024,6.947662418442357,14,1
42,8,4,512,1,7.002063384561113,2048,False,1024,DLMT,512,False,True,0.0010400461528219742,30,True,8,10,1,32,False,7.002708,1,False,32,True,2048,7.003352615438887,18,1
43,256,1,1,128,6.9943713156291025,1024,False,2048,DLMT,8,True,False,0.001493533059560418,4,True,32,10,1,32,False,6.995297000000001,8,False,8,True,256,6.996222684370899,1,14
44,2048,512,2,16,7.024425412646755,1,False,1,DLMT,2048,True,True,0.0005124070647444296,1,True,32,10,10,1,False,7.024743000000001,32,False,32,True,32,7.025060587353247,1,30
45,32,16,16,1,6.97049261090158,1,False,1,DLMT,32,False,True,0.0012413605439195326,15,True,8,10,1,1,False,6.971262,1,False,1,True,512,6.9720313890984205,1,16
