id,T1_I1,T1_I2a,RT2_I2,RT2_I1,mean_confidence_interval_inf,baseline,technique,U1_I2,U1_I1,T2_I2a,runs,T1_I1a,U2_I2,U2_I1,RT1_I2,RT1_I1,cost_std,cost_mean,correct_result,T2_I2,T2_I1,T1_I2,mean_confidence_interval_sup,T2_I1a
12,32,256,8,8,1.5076065357261028,False,DLMT,29,1,128,35,1,1,2,8,8,8.031265435148715e-05,1.5076331428571428,True,32,16,128,1.5076597499881828,256
13,512,512,1,1,1.4527493632437216,False,DLMT,1,1,1024,35,512,29,1,8,1,4.9355023729569915e-05,1.4527657142857144,True,256,64,512,1.4527820653277073,128
14,128,128,1,8,1.4963410037294718,False,DLMT,2,1,64,35,2048,1,30,32,1,8.92490210316124e-05,1.4963705714285715,True,32,16,32,1.4964001391276713,1
15,512,256,8,1,1.5600988783059238,False,DLMT,1,30,128,35,512,8,1,32,1,0.00038629945030522046,1.560226857142857,True,16,64,32,1.5603548359797903,2048
16,128,256,1,1,1.570576847948644,False,DLMT,27,1,128,35,2048,1,20,1,1,0.00018199798159904297,1.5706371428571426,True,16,64,128,1.5706974377656413,1
17,1,128,1,8,1.5050797743952453,False,DLMT,15,1,2048,35,256,1,30,1,1,0.00011538259338888462,1.505118,True,32,32,16,1.5051562256047546,256
18,512,2048,8,1,1.4719592484960735,False,DLMT,1,2,2048,35,512,20,1,1,1,6.436249383179005e-05,1.4719805714285712,True,256,1,64,1.4720018943610689,128
19,256,1,1,8,1.4945486917404702,False,DLMT,27,1,1024,35,1,6,1,8,1,0.0001255498925137027,1.4945902857142859,True,32,1,1,1.4946318796881015,2048
20,256,2048,1,32,1.5699928476693166,False,DLMT,1,16,256,35,1,1,2,1,1,0.00014232758993655727,1.5700399999999999,True,1,256,128,1.5700871523306832,2048
21,1,1,8,8,1.6252727328610679,False,DLMT,24,1,128,35,1024,9,1,32,1,4.435846558875374e-05,1.6252874285714287,True,16,16,64,1.6253021242817896,256
22,1,256,8,8,1.4591180043135066,False,DLMT,1,30,2048,35,512,1,30,1,8,4.3970305378773254e-05,1.4591325714285712,True,512,128,128,1.4591471385436359,2048
23,512,256,1,32,1.5996650024526489,False,DLMT,1,17,2048,35,2048,1,21,32,1,0.00021602834281168344,1.5997365714285712,True,64,256,32,1.5998081404044935,256
24,1,1,1,1,1.4754138683894014,False,DLMT,1,19,256,35,1,23,1,1,32,6.07665321420549e-05,1.475434,True,256,1,512,1.4754541316105985,512
25,1,128,1,1,1.5863930242924102,False,DLMT,1,30,512,35,64,1,20,8,8,0.00012195884217093431,1.5864334285714285,True,1,512,1,1.5864738328504469,512
26,64,2048,8,1,1.6983402479543102,False,DLMT,1,2,512,35,1,25,1,1,8,6.910742893995689e-05,1.698363142857143,True,16,128,1,1.698386037759976,2048
27,16,512,1,8,1.5118606823578147,False,DLMT,1,13,128,35,64,18,1,1,1,5.572234373961581e-05,1.5118791428571432,True,1,512,32,1.5118976033564717,1
28,128,256,1,1,1.478998630239874,False,DLMT,21,1,512,35,2048,30,1,8,1,7.054076835421268e-05,1.4790219999999998,True,128,512,128,1.4790453697601256,2048
29,1,1,1,32,1.5739233282716483,False,DLMT,1,25,1024,35,128,1,2,8,1,0.0004228876436876091,1.5740634285714283,True,512,1,1,1.5742035288712084,1
30,1,512,1,8,1.5614896310525077,False,DLMT,27,1,1,35,256,30,1,32,1,4.337214379231929e-05,1.5615040000000002,True,256,32,64,1.5615183689474927,1
31,16,2048,32,1,1.48196579073258,False,DLMT,1,29,1,35,2048,1,3,8,1,0.00017397771379680627,1.4820234285714287,True,512,32,512,1.4820810664102773,256
32,512,1024,32,1,1.5733377330774159,False,DLMT,15,1,2048,35,1,18,1,1,32,0.00017587658010255195,1.5733960000000002,True,16,128,64,1.5734542669225846,1
33,16,1,32,1,1.4836370275614474,False,DLMT,20,1,2048,35,128,1,16,1,8,0.00013574766506806827,1.4836820000000002,True,512,16,32,1.483726972438553,1
34,128,512,1,1,1.4857846512418553,False,DLMT,13,1,1,35,1,5,1,32,1,4.2879993908025307e-05,1.485798857142857,True,512,512,16,1.4858130630438589,1024
35,512,1,8,8,1.4721936788954215,False,DLMT,13,1,1,35,512,1,13,1,8,7.16875305811164e-05,1.4722174285714285,True,64,512,512,1.4722411782474354,1
36,256,1,8,1,1.4913539989251903,False,DLMT,27,1,2048,35,512,1,29,32,1,0.00017076203755342123,1.4914105714285713,True,1,256,256,1.4914671439319522,1
37,1,64,32,1,1.5399679590763293,False,DLMT,3,1,512,35,1,1,12,8,1,6.480488769674803e-05,1.5399894285714282,True,16,256,64,1.540010898066527,1024
38,256,256,1,32,1.538851979420975,False,DLMT,1,10,1,35,1,25,1,1,1,0.00025188821621783473,1.5389354285714287,True,1,1,256,1.5390188777218825,256
39,64,1,32,1,1.498652231492627,False,DLMT,1,10,1,35,256,1,27,8,1,0.00018040905900597976,1.498712,True,128,64,64,1.4987717685073731,512
40,16,1024,32,1,1.5006300122090075,False,DLMT,21,1,512,35,2048,7,1,32,1,4.480889124598403e-05,1.5006448571428572,True,256,512,512,1.500659702076707,512
41,256,512,32,1,1.5111494557185903,False,DLMT,30,1,1,35,256,8,1,1,1,4.735105541568063e-05,1.5111651428571427,True,128,256,1,1.511180829995695,2048
42,32,256,8,8,1.4993934207721251,False,DLMT,1,17,2048,35,2048,19,1,8,1,5.349346708157615e-05,1.4994111428571428,True,64,128,32,1.4994288649421605,1
43,1,1,1,1,1.1052493171645255,True,DLMT,1,1,1,35,1,1,1,1,1,0.00016764539836165512,1.1053048571428572,True,1,1,1,1.105360397121189,1
44,128,1024,1,8,1.501458576986924,False,DLMT,1,10,256,35,256,1,26,8,8,6.12149108152995e-05,1.5014788571428572,True,256,1,512,1.5014991372987905,1024
45,32,1,1,1,1.5699519005496672,False,DLMT,12,1,1024,35,1024,1,29,1,1,9.171651087642828e-05,1.5699822857142856,True,256,1,32,1.570012670878904,1
46,32,1,1,8,1.4845830533462183,False,DLMT,6,1,512,35,1,30,1,32,1,7.35757280297016e-05,1.4846074285714286,True,256,1,32,1.4846318037966388,1024
47,512,1,1,8,1.491610167040779,False,DLMT,2,1,1,35,1024,1,4,1,32,6.762682718494815e-05,1.4916325714285714,True,256,1,16,1.4916549758163637,1024
48,32,512,32,1,1.505456087860758,False,DLMT,1,19,1,35,1024,30,1,1,32,8.080210140727773e-05,1.505482857142857,True,256,1,512,1.505509626424956,1
49,64,1,1,1,1.5342071271130235,False,DLMT,1,16,512,35,1024,1,13,1,8,8.715175598591916e-05,1.5342360000000002,True,256,1,512,1.5342648728869768,1024
50,16,2048,1,1,1.4828398605265336,False,DLMT,1,28,1,35,2048,1,1,8,1,5.992784777360051e-05,1.4828597142857143,True,256,1,128,1.482879568044895,2048
51,1,1,32,1,1.500608059028775,False,DLMT,1,17,256,35,128,6,1,8,8,4.552998563405176e-05,1.5006231428571428,True,256,1,128,1.5006382266855107,512
52,512,256,32,1,1.4733208809586,False,DLMT,17,1,1024,35,512,1,2,1,1,7.495849191523346e-05,1.4733457142857145,True,256,1,128,1.473370547612829,256
53,256,1024,1,32,1.5981450966089321,False,DLMT,1,18,1024,35,1,1,30,8,1,0.00202854708234887,1.598817142857143,True,256,1,512,1.5994891891053538,1024
54,1,256,1,32,1.5814597263687777,False,DLMT,1,30,1024,35,2048,24,1,8,1,0.00015606121248027893,1.5815114285714287,True,256,1,64,1.5815631307740796,512
55,64,1024,1,32,1.591817002420916,False,DLMT,1,4,1,35,128,1,4,8,1,0.00013841080528775377,1.591862857142857,True,256,1,64,1.591908711864798,1
56,512,128,8,1,1.5018773372227094,False,DLMT,1,9,512,35,1,1,13,8,1,7.358127534662094e-05,1.5019017142857145,True,256,1,1,1.5019260913487196,128
57,256,256,1,8,1.4768990884950912,False,DLMT,1,30,256,35,1,1,25,1,8,0.00016316111981844333,1.4769531428571427,True,256,1,128,1.4770071972191943,64
58,1,1024,1,32,1.560267141131846,False,DLMT,9,1,1024,35,256,1,21,1,32,0.0001992237999060112,1.560333142857143,True,256,1,256,1.56039914458244,2048
59,1,64,1,32,1.5618458987900847,False,DLMT,1,9,512,35,2048,1,5,1,8,0.0001106950213654727,1.5618825714285713,True,256,1,1,1.561919244067058,1
60,64,512,1,8,1.4931289724050358,False,DLMT,8,1,512,35,2048,2,1,32,1,6.347102826149147e-05,1.49315,True,256,1,64,1.4931710275949641,512
61,1,1,8,8,1.5108279025460523,False,DLMT,1,25,256,35,128,1,1,32,1,0.00024867058777525744,1.5109102857142858,True,256,1,512,1.5109926688825193,64
62,16,128,8,8,1.4843158071224476,False,DLMT,28,1,1,35,128,1,30,8,8,3.5078919770200865e-05,1.4843274285714285,True,256,1,1,1.4843390500204094,2048
63,16,2048,8,1,1.4628356246677678,False,DLMT,1,17,1024,35,2048,27,1,1,1,4.080416145243055e-05,1.4628491428571428,True,256,1,1,1.4628626610465179,2048
64,64,512,8,1,1.4885702081748604,False,DLMT,1,1,256,35,1024,14,1,32,1,7.698926508790202e-05,1.4885957142857142,True,256,1,512,1.488621220396568,512
65,16,2048,32,1,1.5250589745811498,False,DLMT,1,12,512,35,1,1,16,32,1,0.00028510592374607753,1.5251534285714285,True,256,1,32,1.5252478825617073,1
66,256,1,1,32,1.5300731876140674,False,DLMT,27,1,256,35,512,28,1,1,8,0.00013267729762894923,1.5301171428571427,True,256,1,64,1.530161098100218,512
67,64,128,8,1,1.4853568986106571,False,DLMT,29,1,2048,35,1,1,1,1,32,0.0002525633482870387,1.4854405714285714,True,256,1,64,1.4855242442464858,2048
68,64,64,32,1,1.6572623576764032,False,DLMT,30,1,256,35,1024,1,10,8,1,5.4977546437129024e-05,1.6572805714285712,True,256,1,16,1.6572987851807393,512
69,1,1024,1,1,1.5016931038526786,False,DLMT,30,1,2048,35,128,1,8,32,1,4.4963477242249994e-05,1.501708,True,256,1,512,1.5017228961473215,1
70,256,2048,1,32,1.5888397098643805,False,DLMT,27,1,1,35,2048,1,25,1,32,0.00019405742890773542,1.588904,True,256,1,32,1.5889682901356197,128
71,1,128,1,1,1.4573778279300673,False,DLMT,15,1,1,35,1,9,1,1,8,6.088865716559042e-05,1.457398,True,256,1,1,1.4574181720699326,256
72,256,2048,8,1,1.5157189477083954,False,DLMT,15,1,2048,35,1024,1,12,8,8,6.6132828613394e-05,1.5157408571428572,True,256,1,32,1.515762766577319,1
73,32,1,32,1,1.5129078217228358,False,DLMT,1,27,2048,35,256,1,13,32,1,0.00021872991452977022,1.5129802857142858,True,256,1,1,1.5130527497057358,2048
74,16,256,1,8,1.4921287038426871,False,DLMT,1,15,2048,35,512,1,18,1,32,8.497970946296311e-05,1.4921568571428572,True,256,1,64,1.4921850104430272,512
75,64,2048,8,8,1.463074575766991,False,DLMT,1,2,2048,35,128,5,1,1,1,5.3456829807451056e-05,1.4630922857142856,True,256,1,32,1.4631099956615803,256
76,64,1,32,1,1.4859804422568974,False,DLMT,13,1,2048,35,2048,16,1,32,1,6.420884292839965e-05,1.4860017142857143,True,256,1,1,1.4860229863145311,1
77,256,2048,1,1,1.4727323239886037,False,DLMT,1,30,256,35,256,14,1,1,32,5.852890442390485e-05,1.4727517142857145,True,256,1,16,1.4727711045828253,128
78,1,2048,32,1,1.4973439845370295,False,DLMT,1,1,2048,35,1,1,23,1,32,0.00012768456029910516,1.497386285714286,True,256,1,16,1.4974285868915422,256
79,512,64,8,8,1.481371300781452,False,DLMT,1,25,2048,35,1,13,1,1,1,0.00010387590712784196,1.4814057142857142,True,256,1,64,1.4814401277899765,2048
80,1,2048,8,8,1.478282651909244,False,DLMT,13,1,1,35,1,1,22,1,1,5.667666978537239e-05,1.4783014285714284,True,256,1,512,1.4783202052336128,128
81,512,2048,1,8,1.4915599623512437,False,DLMT,30,1,256,35,2048,13,1,8,8,0.00016138583505097688,1.4916134285714286,True,256,1,512,1.4916668947916136,2048
82,1,128,8,1,1.5261779499848482,False,DLMT,1,17,1,35,1024,1,26,32,1,8.12182748109514e-05,1.526204857142857,True,256,1,64,1.5262317643008658,256
83,512,128,8,8,1.4616878634756763,False,DLMT,15,1,2048,35,1,25,1,1,8,5.905652774578592e-05,1.4617074285714284,True,256,1,16,1.4617269936671806,1024
84,512,1,1,8,1.520418240401302,False,DLMT,21,1,256,35,512,1,1,1,32,0.0001355364248052128,1.520463142857143,True,256,1,32,1.5205080453129838,256
85,32,512,1,8,1.5089109833104724,False,DLMT,30,1,1,35,128,6,1,1,32,0.0007870069366704028,1.5091717142857144,True,256,1,128,1.5094324452609564,2048
86,64,1,8,8,1.4739696512514708,False,DLMT,30,1,1,35,2048,25,1,1,1,0.0001399020065208905,1.474016,True,256,1,512,1.4740623487485291,1024
87,16,1,1,8,1.6447537914818489,False,DLMT,1,28,2048,35,1024,26,1,1,1,5.064965700875857e-05,1.6447705714285714,True,256,1,512,1.644787351375294,1
88,512,1,1,8,1.470796253433713,False,DLMT,1,19,2048,35,512,17,1,1,8,6.909088956155777e-05,1.4708191428571429,True,256,1,128,1.4708420322805729,2048
89,16,2048,8,8,1.5516816681050123,False,DLMT,18,1,2048,35,2048,15,1,1,32,5.3609319932948475e-05,1.5516994285714287,True,256,1,32,1.5517171890378452,1
90,16,256,1,8,1.496870645137858,False,DLMT,8,1,1,35,1024,16,1,1,1,6.100919970772681e-05,1.4968908571428574,True,256,1,1,1.4969110691478569,128
91,256,1024,1,8,1.475872970338222,False,DLMT,4,1,2048,35,512,2,1,1,8,0.00012988346425051175,1.475916,True,256,1,512,1.475959029661778,1
92,512,2048,1,8,1.6444369651345563,False,DLMT,1,1,512,35,1,17,1,1,1,0.000773263109642951,1.6446931428571427,True,256,1,256,1.6449493205797292,1
93,512,2048,1,8,1.474733557333315,False,DLMT,30,1,512,35,2048,27,1,1,1,6.429269803336852e-05,1.4747548571428568,True,256,1,1,1.4747761569523987,2048
94,256,2048,8,8,1.4651746168251667,False,DLMT,22,1,1,35,1,2,1,1,1,7.058126015958037e-05,1.465198,True,256,1,1,1.4652213831748333,1
95,128,64,8,8,1.5453904684363082,False,DLMT,2,1,2048,35,2048,30,1,1,1,0.00018314352573981665,1.545451142857143,True,256,1,1,1.5455118172779776,2048
96,512,64,1,8,1.501755662654818,False,DLMT,27,1,2048,35,1,30,1,1,32,0.00012003196853083494,1.5017954285714283,True,256,1,1,1.5018351944880386,128
97,128,2048,1,8,1.4825764776667436,False,DLMT,1,14,2048,35,128,11,1,1,1,6.410195959944109e-05,1.4825977142857143,True,256,1,1,1.482618950904685,1
98,64,1,8,8,1.478792778081839,False,DLMT,1,4,512,35,1,11,1,1,32,0.00014081280090235068,1.4788394285714284,True,256,1,512,1.4788860790610177,128
99,1,512,1,8,1.4892768444676878,False,DLMT,1,12,512,35,256,29,1,1,32,7.248138395759881e-05,1.489300857142857,True,256,1,512,1.4893248698180261,2048
100,512,512,8,8,1.4620311224723503,False,DLMT,1,10,256,35,2048,29,1,1,8,0.00014149810700401447,1.4620779999999998,True,256,1,512,1.4621248775276492,1
101,64,1,1,8,1.4737585613670503,False,DLMT,21,1,2048,35,1,14,1,1,8,8.885943956611208e-05,1.473788,True,256,1,1,1.47381743863295,2048
102,1,64,8,8,1.4628097324734355,False,DLMT,30,1,512,35,256,16,1,1,8,0.00014741860431424688,1.4628585714285713,True,256,1,1,1.4629074103837072,64
103,1,2048,8,8,1.4806110433770343,False,DLMT,1,4,2048,35,1024,6,1,1,32,0.00023574043145037683,1.4806891428571431,True,256,1,512,1.480767242337252,2048
104,16,2048,1,8,1.4750634956255577,False,DLMT,1,5,1,35,1,28,1,1,8,5.068027028258959e-05,1.4750802857142857,True,256,1,128,1.4750970758030137,512
105,1,2048,1,8,1.484230269255219,False,DLMT,1,22,2048,35,2048,1,1,1,8,0.00011561371290744642,1.484268571428571,True,256,1,1,1.4843068736019231,128
106,1,1,8,8,1.4630380244175394,False,DLMT,1,3,1,35,256,28,1,1,1,5.425863986499443e-05,1.4630560000000001,True,256,1,64,1.4630739755824609,1
107,128,256,1,8,1.4961853977023376,False,DLMT,1,12,2048,35,2048,3,1,1,32,9.237191904777927e-05,1.496216,True,256,1,32,1.4962466022976624,128
108,128,2048,1,8,1.4731720366287493,False,DLMT,20,1,1024,35,1024,29,1,1,8,6.715805299167131e-05,1.473194285714286,True,256,1,128,1.4732165347998225,64
109,512,1024,8,8,1.4587178272424708,False,DLMT,1,30,1,35,512,23,1,1,8,7.12397504263973e-05,1.4587414285714289,True,256,1,32,1.458765029900387,512
110,128,2048,8,8,1.486017138487965,False,DLMT,1,29,2048,35,512,25,1,1,32,7.676840336428282e-05,1.4860425714285712,True,256,1,1,1.4860680043691774,128
111,16,512,8,8,1.6323488162176056,False,DLMT,1,28,512,35,1,2,1,1,1,5.100620210388355e-05,1.6323657142857144,True,256,1,64,1.6323826123538232,1024
112,1,512,8,8,1.477553411320674,False,DLMT,17,1,2048,35,256,22,1,1,1,5.955892297651051e-05,1.4775731428571428,True,256,1,256,1.4775928743936115,512
113,1,256,1,8,1.4717070382083701,False,DLMT,1,29,256,35,2048,17,1,1,8,0.0007109484323559477,1.4719425714285717,True,256,1,128,1.4721781046487732,1
114,16,256,8,8,1.4623603240916816,False,DLMT,1,10,1,35,512,19,1,1,8,5.76661751384885e-05,1.4623794285714287,True,256,1,1,1.4623985330511757,256
115,64,1,1,8,1.4795689722305942,False,DLMT,1,15,2048,35,512,8,1,1,8,9.106893554010704e-05,1.4795991428571431,True,256,1,512,1.479629313483692,1
116,512,2048,8,8,1.4600869487170156,False,DLMT,15,1,1,35,2048,10,1,1,8,5.923043894786862e-05,1.4601065714285717,True,256,1,512,1.4601261941401278,256
117,1,128,1,8,1.4791258894497363,False,DLMT,1,1,1,35,256,4,1,1,8,8.140099783773899e-05,1.479152857142857,True,256,1,1,1.4791798248359775,1024
118,16,1,8,8,1.4627268577816093,False,DLMT,3,1,256,35,1,15,1,1,8,5.26055789700742e-05,1.4627442857142856,True,256,1,16,1.462761713646962,2048
119,512,512,1,8,1.482881802091794,False,DLMT,30,1,256,35,2048,5,1,1,8,4.71679586852087e-05,1.4828974285714287,True,256,1,32,1.4829130550510634,1
120,64,1,1,8,1.483476476647089,False,DLMT,23,1,256,35,512,1,1,1,8,9.773934515760071e-05,1.4835088571428572,True,256,1,1,1.4835412376386254,128
121,64,2048,1,8,1.4714453817575175,False,DLMT,1,17,256,35,2048,30,1,1,8,0.0005417399029506449,1.471624857142857,True,256,1,32,1.4718043325281964,128
122,1,1,1,8,1.4708958150568123,False,DLMT,1,30,1,35,2048,15,1,1,8,0.00034897517600740045,1.4710114285714284,True,256,1,512,1.4711270420860445,128
123,32,2048,8,8,1.4629305177945089,False,DLMT,1,29,512,35,128,2,1,1,8,7.088018058670478e-05,1.4629539999999999,True,256,1,128,1.4629774822054908,1
124,512,256,1,8,1.4731216050110527,False,DLMT,1,30,512,35,512,19,1,1,8,7.104812970581202e-05,1.473145142857143,True,256,1,128,1.4731686807032331,256
125,16,1,8,8,1.4610547843915915,False,DLMT,13,1,1,35,1024,30,1,1,8,7.95620666459606e-05,1.4610811428571429,True,256,1,32,1.4611075013226942,1
126,64,2048,1,8,1.4788898918256053,False,DLMT,4,1,2048,35,128,8,1,1,8,3.8272918970607566e-05,1.4789025714285713,True,256,1,32,1.4789152510315373,2048
127,512,128,8,8,1.4619709019411202,False,DLMT,19,1,2048,35,1,30,1,1,8,6.454613916905416e-05,1.461992285714286,True,256,1,16,1.4620136694874517,256
128,512,256,8,8,1.4604831961371132,False,DLMT,1,12,2048,35,2048,1,1,1,8,3.0886229677212926e-05,1.4604934285714286,True,256,1,32,1.460503661005744,128
129,64,512,1,8,1.4724443003012297,False,DLMT,17,1,512,35,1,17,1,1,8,4.73889679747672e-05,1.4724599999999999,True,256,1,512,1.47247569969877,1
130,256,1,8,8,1.4609062118683387,False,DLMT,29,1,512,35,256,1,1,1,8,8.387746164155475e-05,1.4609340000000002,True,256,1,512,1.4609617881316617,2048
131,1,1,1,8,1.4728459291733833,False,DLMT,30,1,1024,35,1,13,1,1,8,4.850920383951501e-05,1.472862,True,256,1,64,1.4728780708266165,64
132,1,2048,8,8,1.4604923460700214,False,DLMT,1,13,512,35,128,18,1,1,8,0.001064041812896412,1.4608448571428572,True,256,1,512,1.461197368215693,128
133,64,512,8,8,1.4602085697701228,False,DLMT,1,16,1024,35,2048,20,1,1,8,3.967624076993928e-05,1.4602217142857146,True,256,1,1,1.4602348588013063,2048
134,1,256,8,8,1.4607806133718895,False,DLMT,15,1,2048,35,2048,29,1,1,8,7.404135634211393e-05,1.4608051428571427,True,256,1,32,1.460829672342396,2048
135,32,256,8,8,1.4616887165199997,False,DLMT,30,1,1,35,256,21,1,1,8,3.40587727318524e-05,1.4616999999999998,True,256,1,16,1.46171128348,128
136,512,2048,1,8,1.4713488399957646,False,DLMT,1,23,1,35,1,24,1,1,8,0.00010871644450644895,1.4713848571428574,True,256,1,32,1.4714208742899502,2048
137,128,2048,8,8,1.4597717845475349,False,DLMT,1,1,2048,35,2048,30,1,1,8,0.001051075639523617,1.4601200000000003,True,256,1,512,1.4604682154524657,512
138,1,128,1,8,1.4720485377927364,False,DLMT,1,12,256,35,512,29,1,1,8,4.6672108526230737e-05,1.4720639999999998,True,256,1,1,1.4720794622072633,2048
139,512,2048,8,8,1.460883634345599,False,DLMT,25,1,2048,35,512,21,1,1,8,6.837233000421024e-05,1.4609062857142858,True,256,1,1,1.4609289370829726,1
140,512,1,8,8,1.4604214090810943,False,DLMT,1,4,512,35,2048,30,1,1,8,4.3179738256695056e-05,1.4604357142857143,True,256,1,1,1.4604500194903343,1
141,32,1024,8,8,1.460423466136203,False,DLMT,1,30,1,35,1,1,1,1,8,4.386993764040119e-05,1.460438,True,256,1,1,1.4604525338637968,1
142,1,2048,8,8,1.4591887732319173,False,DLMT,1,25,1024,35,2048,25,1,1,8,3.561242617345289e-05,1.4592005714285714,True,256,1,512,1.4592123696252255,1024
143,1,2048,8,8,1.4611069690817795,False,DLMT,1,10,2048,35,256,25,1,1,8,5.0544787171428256e-05,1.4611237142857143,True,256,1,1,1.461140459489649,2048
144,32,2048,8,8,1.4618840681984382,False,DLMT,16,1,512,35,1,25,1,1,8,5.326407067143409e-05,1.4619017142857145,True,256,1,1,1.4619193603729908,1
145,32,256,8,8,1.4596714449532249,False,DLMT,1,1,512,35,512,25,1,1,8,4.824596842626238e-05,1.4596874285714283,True,256,1,32,1.4597034121896317,2048
146,512,1024,8,8,1.463238571443947,False,DLMT,1,29,512,35,512,25,1,1,8,7.761758689831322e-05,1.4632642857142857,True,256,1,1,1.4632899999846243,256
147,64,2048,8,8,1.4592333744788695,False,DLMT,1,12,1,35,128,25,1,1,8,4.8458692697589897e-05,1.4592494285714286,True,256,1,32,1.4592654826639877,256
148,1,1024,8,8,1.4609895287152173,False,DLMT,29,1,1,35,1024,25,1,1,8,5.230522664793723e-05,1.4610068571428572,True,256,1,512,1.461024185570497,512
149,1,128,8,8,1.4613343076843324,False,DLMT,21,1,1,35,512,25,1,1,8,5.771570012413157e-05,1.4613534285714287,True,256,1,1,1.461372549458525,2048
150,1,2048,8,8,1.4595386316490526,False,DLMT,1,13,512,35,2048,25,1,1,8,5.156331554704185e-05,1.4595557142857143,True,256,1,32,1.459572796922376,1
151,32,1024,8,8,1.4605554324480592,False,DLMT,1,30,1,35,1,25,1,1,8,7.156900480641056e-05,1.460579142857143,True,256,1,64,1.460602853266227,2048
152,128,256,8,8,1.46198798066972,False,DLMT,1,30,2048,35,2048,25,1,1,8,7.940081735044127e-05,1.462014285714286,True,256,1,128,1.4620405907588518,1
153,512,128,8,8,1.459862166857441,False,DLMT,1,18,1,35,2048,25,1,1,8,3.7442745407800004e-05,1.4598745714285712,True,256,1,1,1.4598869759997015,128
154,256,1,8,8,1.4611718088276513,False,DLMT,20,1,2048,35,2048,25,1,1,8,6.267115340719761e-05,1.4611925714285714,True,256,1,512,1.4612133340294915,2048
155,512,2048,8,8,1.4625643412779157,False,DLMT,1,29,2048,35,512,25,1,1,8,6.710089874393824e-05,1.4625865714285713,True,256,1,512,1.462608801579227,1
156,512,1,8,8,1.4640003816373908,False,DLMT,2,1,1,35,1,25,1,1,8,5.145554848009167e-05,1.4640174285714287,True,256,1,256,1.4640344755054666,1
157,128,512,8,8,1.4610349999321364,False,DLMT,30,1,2048,35,1,25,1,1,8,6.511277500911577e-05,1.4610565714285715,True,256,1,1,1.4610781429250066,1024
158,64,1,8,8,1.4627450063328193,False,DLMT,1,30,1,35,1024,25,1,1,8,5.905652774577401e-05,1.4627645714285715,True,256,1,1,1.4627841365243237,128
159,16,2048,8,8,1.461107791298126,False,DLMT,1,1,1,35,2048,25,1,1,8,5.1512629717476186e-05,1.4611248571428572,True,256,1,1,1.4611419229875884,1024
160,128,1,8,8,1.458984805636342,False,DLMT,1,21,256,35,1,25,1,1,8,4.155154163499209e-05,1.4589985714285714,True,256,1,512,1.4590123372208008,2048
161,1,1,8,8,1.4601641536117207,False,DLMT,18,1,2048,35,1,25,1,1,8,7.111703490066124e-05,1.4601877142857147,True,256,1,32,1.4602112749597087,256
162,1,512,8,8,1.459621854547406,False,DLMT,1,1,256,35,64,25,1,1,8,3.6660605559643585e-05,1.459634,True,256,1,512,1.4596461454525942,64
163,128,512,8,8,1.4609437594118413,False,DLMT,16,1,1,35,512,25,1,1,8,3.3498096199313086e-05,1.4609548571428572,True,256,1,512,1.4609659548738732,1
164,512,2048,8,8,1.4611461867047628,False,DLMT,20,1,512,35,2048,25,1,1,8,5.808087254081427e-05,1.4611654285714286,True,256,1,128,1.4611846704380944,2048
