id,runs,mean_confidence_interval_sup,mean_confidence_interval_inf,U2_I,U2_J,cost_mean,baseline,technique,RT2_J,T2_Ia,correct_result,T2_J,T2_I,OMP,VEC2,cost_std,T2_Ja,SCR,RT2_I
1,10,0.23582912049299065,0.23577067950700936,1,14,0.2357999,False,RS,1,2048,True,8,64,False,False,4.714541335061106e-05,64,False,16
2,10,0.09580952336352212,0.09576571663647786,6,1,0.09578761999999999,False,RS,8,128,True,1024,32,False,False,3.533968873660471e-05,1,False,16
3,10,0.09732362493266984,0.09727621506733013,11,1,0.09729991999999998,False,RS,4,512,True,512,8,False,False,3.824640636713486e-05,1,True,16
4,10,0.08972410988602576,0.05141671011397424,28,1,0.07057041,False,RS,4,1024,True,4,256,True,True,0.03090328074235647,32,False,8
5,10,0.14992394921808402,0.14989485078191603,1,27,0.14990940000000003,False,RS,16,2048,True,1,2,False,False,2.3474241201792107e-05,512,True,2
6,10,0.16248311415675454,0.1624426858432454,10,1,0.16246289999999997,False,RS,2,1024,True,64,16,False,False,3.261426068455284e-05,1024,False,16
7,10,0.08757368192736147,0.06720877807263854,12,1,0.07739123,False,RS,1,32,True,256,16,True,True,0.016428740787902765,256,False,1
8,10,0.4286534437320608,0.42854075626793897,16,1,0.4285970999999999,False,RS,1,2048,True,256,1024,False,True,9.090704043142561e-05,512,True,32
9,10,0.11725374424553105,0.11720985575446895,27,1,0.1172318,False,RS,4,512,True,64,8,False,True,3.54056492667462e-05,64,False,8
10,10,0.10803481991542073,0.07822338008457926,10,1,0.09312909999999999,False,RS,4,16,True,16,4,True,True,0.024049434310561238,64,False,2
11,10,0.09476245457543796,0.08251308542456205,13,1,0.08863777,False,RS,8,64,True,1024,4,True,True,0.009881790360056219,1024,True,16
12,10,0.10780160834111954,0.07289735165888045,1,10,0.09034948,False,RS,1,1024,True,4,128,True,False,0.028157902905784724,2048,False,8
13,10,0.20991467151836957,0.20989032848163047,1,26,0.20990250000000002,False,RS,16,64,True,4,4,False,True,1.963797341885995e-05,64,False,4
14,10,0.06671200226896606,0.06110861773103393,15,1,0.06391031,False,RS,16,512,True,4,512,True,False,0.004520352895615563,1,False,8
15,10,0.22264824451528328,0.22256815548471667,1,27,0.22260819999999998,False,RS,1,1,True,4,32,False,True,6.460928725810493e-05,128,False,8
16,10,0.08603280345766258,0.07188579654233741,1,5,0.0789593,False,RS,8,64,True,1,4,True,True,0.011412649487301361,32,True,4
17,10,0.11884508544612418,0.0815040945538758,27,1,0.10017459,False,RS,16,512,True,8,128,True,True,0.030123661005643055,16,False,1
18,10,0.1063953833777086,0.1063642166222914,10,1,0.1063798,False,RS,8,2048,True,64,512,False,True,2.5142792207709105e-05,512,True,4
19,10,0.13291597531722565,0.09887746468277434,7,1,0.11589672,False,RS,1,1024,True,256,1024,True,True,0.02745948971863097,1,True,2
20,10,0.26044969139709345,0.2601889086029066,1,18,0.26031930000000003,False,RS,16,512,True,4,1,False,True,0.0002103782545796897,32,False,2
21,10,0.1610801876802524,0.1610464123197476,1,24,0.1610633,False,RS,16,2,True,128,2,False,False,2.724720169118042e-05,2048,False,2
22,10,0.09250819378963009,0.09249122621036991,1,22,0.09249971,False,RS,8,512,True,1,32,False,True,1.3688056837987999e-05,1,True,4
23,10,0.14206748376757505,0.141925916232425,1,12,0.14199670000000003,False,RS,16,1,True,2048,256,False,True,0.00011420512247705678,2048,False,4
24,10,0.13824518756049942,0.1382142124395006,1,7,0.1382297,False,RS,4,1,True,256,1024,False,False,2.4988197213888376e-05,1024,True,8
25,10,0.12695555178720852,0.1267518482127915,22,1,0.1268537,False,RS,2,256,True,1024,32,False,True,0.00016433140296364318,1024,True,8
26,10,0.12671183575986505,0.12663596424013496,1,24,0.1266739,False,RS,4,2048,True,8,2048,False,True,6.120694405049137e-05,64,False,4
27,10,0.10902589524990151,0.06499648475009849,28,1,0.08701119,False,RS,16,2048,True,1024,32,True,False,0.03551933155715209,1024,True,1
28,10,0.0935165010693572,0.07127087893064278,5,1,0.08239368999999999,False,RS,4,2048,True,128,32,True,True,0.01794595066049442,512,False,2
29,10,0.09398726724778847,0.060824352752211513,6,1,0.07740580999999999,False,RS,8,256,True,16,64,True,True,0.026753130282658518,1,True,2
30,10,0.2761585727871343,0.2756966272128657,1,10,0.2759276,False,RS,8,128,True,4,1,False,True,0.0003726599522352819,8,True,2
31,10,0.10514204604296942,0.10509595395703056,1,25,0.10511899999999999,False,RS,2,32,True,256,16,False,True,3.718332959808794e-05,1,True,4
32,10,0.1203618305269897,0.12032656947301026,13,1,0.12034419999999998,False,RS,16,512,True,2,512,False,False,2.8445737817819478e-05,256,False,2
33,10,0.37804724142050583,0.3779721585794942,1,30,0.3780097,False,RS,2,2048,True,16,32,False,False,6.0570702488905335e-05,1024,True,32
34,10,0.10605734320082531,0.10597925679917465,1,4,0.10601829999999998,False,RS,1,2,True,1,2,False,False,6.299372984670877e-05,16,True,16
35,10,0.08471611292134774,0.06707050707865227,2,1,0.07589331,False,RS,8,128,True,128,32,True,False,0.014235033295672337,128,False,8
36,10,0.2811924282478925,0.2810511717521075,1,10,0.2811218,False,RS,16,256,True,8,64,False,False,0.00011395420132666576,8,False,2
37,10,0.1192416622526205,0.11915893774737948,21,1,0.1192003,False,RS,1,64,True,1,64,False,True,6.673537292920334e-05,2,True,4
38,10,0.19733354967009548,0.19697265032990452,23,1,0.1971531,False,RS,2,2048,True,512,512,False,True,0.00029114410521252117,1024,False,1
39,10,0.09201093262416755,0.06630510737583241,30,1,0.07915801999999998,False,RS,4,512,True,64,4,True,False,0.020737359859721773,128,True,2
40,10,0.3378621399814352,0.33781926001856477,1,22,0.3378407,False,RS,2,512,True,32,32,False,False,3.459205111004565e-05,128,True,32
41,10,0.1516163253282498,0.15124447467175023,1,13,0.15143040000000002,False,RS,2,1024,True,8,256,False,True,0.00029997873257949534,128,True,4
42,10,0.19997697487573207,0.1999366251242679,1,5,0.1999568,False,RS,1,512,True,16,2,False,True,3.255088324454595e-05,1,True,4
43,10,0.10217260705097868,0.08456243294902134,1,28,0.09336752000000001,False,RS,8,32,True,4,8,True,False,0.014206449861721262,4,True,4
44,10,0.13650785951433742,0.13645654048566258,27,1,0.1364822,False,RS,16,8,True,1,8,False,True,4.140000000000087e-05,512,False,1
45,10,0.09067315503535246,0.08137782496464753,1,4,0.08602549,False,RS,16,32,True,16,32,True,False,0.007498712950426893,16,True,2
46,10,0.11488738605261643,0.09448389394738356,10,1,0.10468564,False,RS,4,2048,True,8,256,True,False,0.01645987063607731,256,False,4
47,10,0.11444671441673322,0.1144224855832668,6,1,0.11443460000000001,False,RS,8,64,True,2,2,False,False,1.954584354792439e-05,16,True,4
48,10,0.23134517449912836,0.23078522550087158,1,11,0.23106519999999997,False,RS,2,512,True,256,32,False,False,0.00045172110865002277,1,False,16
49,10,0.360785566517948,0.36068983348205186,1,20,0.36073769999999994,False,RS,1,16,True,4,8,False,True,7.722959277376757e-05,4,False,16
50,10,0.107080714065848,0.10703728593415197,11,1,0.10705899999999999,False,RS,8,128,True,128,2,False,True,3.5034268937712354e-05,2048,False,1
51,10,0.12545209777101263,0.12537950222898736,1,20,0.1254158,False,RS,4,1,True,256,256,False,True,5.856415285820992e-05,512,True,16
52,10,0.09556732424107604,0.056098635758923945,29,1,0.07583298,False,RS,4,512,True,1,8,True,True,0.03184011360610386,256,True,1
53,10,0.08323675794423298,0.07225782205576702,14,1,0.07774729,False,RS,16,16,True,16,1,True,True,0.008856908587701466,128,False,4
54,10,0.303397322587854,0.298847277412146,16,1,0.3011223,False,RS,1,256,True,1,1,False,False,0.003670604747177228,4,True,32
55,10,0.11885173213961674,0.11883066786038328,25,1,0.11884120000000001,False,RS,2,2048,True,8,128,False,False,1.6992939710363918e-05,64,True,4
56,10,0.09175106192927585,0.07954425807072413,4,1,0.08564765999999999,False,RS,2,256,True,4,8,True,True,0.009847452159436977,4,False,2
57,10,0.18467429570666655,0.18426350429333344,27,1,0.1844689,False,RS,16,16,True,16,8,False,False,0.0003313929540590763,128,True,4
58,10,0.0959920754625926,0.07041616453740739,1,14,0.08320411999999999,False,RS,8,512,True,64,32,True,True,0.020632555596716562,512,False,1
59,10,0.08698970636579635,0.06721105363420364,17,1,0.07710038,False,RS,1,32,True,256,16,True,False,0.015955801273568177,1,False,1
60,10,0.12419293172630472,0.12405126827369525,7,1,0.12412209999999999,False,RS,1,2048,True,1024,64,False,False,0.00011428250084767948,2048,False,2
61,10,0.10454025980076367,0.10452374019923633,11,1,0.104532,False,RS,4,64,True,16,2,False,False,1.3326664999164061e-05,512,False,4
62,10,0.09831609740090046,0.09826672259909953,29,1,0.09829141,False,RS,32,4,True,2048,2,False,False,3.983155658520076e-05,1,False,1
63,10,0.09562937114286547,0.07824928885713454,1,20,0.08693933000000001,False,RS,1,64,True,32,1,True,True,0.014020830580964165,128,False,2
64,10,0.09478576628571664,0.09470199371428337,22,1,0.09474388,False,RS,8,512,True,32,16,False,False,6.758086711488631e-05,1024,False,4
65,10,0.07887686180742752,0.06640295819257248,7,1,0.07263991,False,RS,16,1024,True,1,4,True,True,0.010062926423009362,512,True,4
66,10,0.12018818217263119,0.12012781782736878,28,1,0.12015799999999999,False,RS,4,2,True,32,1,False,True,4.869702249624922e-05,32,True,4
67,10,0.10270793656301953,0.07699408343698043,30,1,0.08985100999999998,False,RS,1,512,True,128,2,True,False,0.02074383609564296,1,False,2
68,10,0.09919496132874062,0.06768229867125938,1,21,0.08343863,False,RS,2,512,True,2048,128,True,True,0.025421841911437103,1,True,2
69,10,0.11120601934609967,0.08454836065390031,1,26,0.09787718999999999,False,RS,16,1,True,4,2,True,False,0.02150522132541072,16,True,8
70,10,0.08659069537676706,0.06673290462323295,17,1,0.0766618,False,RS,2,1024,True,1,16,True,True,0.01601964336475691,512,True,1
71,10,0.20640927596613284,0.20632772403386718,21,1,0.2063685,False,RS,2,1,True,4,2048,False,False,6.57894368420932e-05,4,False,1
72,10,0.12341948534787477,0.12337571465212523,3,1,0.1233976,False,RS,4,64,True,32,64,False,True,3.5310621631460004e-05,1,False,2
73,10,0.11061922203514665,0.06228849796485333,1,23,0.08645386,False,RS,2,2048,True,512,64,True,False,0.03898927996452871,2048,False,8
74,10,0.18850442493112637,0.18846317506887358,29,1,0.18848379999999998,False,RS,4,256,True,4,1,False,True,3.3277019097266994e-05,8,False,8
75,10,0.12134500305688858,0.12129839694311143,14,1,0.1213217,False,RS,4,512,True,1024,256,False,True,3.759800526623734e-05,1024,True,16
76,10,0.09122409303318131,0.07219048696681872,1,2,0.08170729000000002,False,RS,16,64,True,1,4,True,False,0.015354758488133252,256,True,2
77,10,0.09645483636381783,0.07944748363618218,1,4,0.08795116,False,RS,8,16,True,1,2,True,False,0.01372014282237616,8,False,8
78,10,0.09387656898972531,0.06910087101027472,1,27,0.08148872000000001,False,RS,16,256,True,2048,4,True,False,0.019987009162793716,1,False,4
79,10,0.08430759609317222,0.06836260390682776,1,16,0.07633509999999999,False,RS,16,64,True,8,16,True,False,0.012863117123621322,1,False,1
80,10,0.09178735392885119,0.0724530260711488,2,1,0.08212019,False,RS,32,256,True,2,2,True,False,0.015597356262934431,16,False,2
81,10,0.10314595672991535,0.058437063270084647,1,20,0.08079151,False,RS,4,2048,True,1024,512,True,True,0.03606748290123529,1,True,8
