id,T2_J,T2_I,T3_J,T3_I,mean_confidence_interval_inf,T2_Ja,baseline,T2_Ia,technique,T3_Ja,VEC2,VEC3,cost_std,U2_J,SCREP,RT2_I,runs,U2_I,RT2_J,OMP3,cost_mean,RT3_I,OMP2,RT3_J,correct_result,T3_Ia,mean_confidence_interval_sup,U3_I,U3_J
39,8,8,2048,128,7.002874448508628,8,False,32,DLMT,1,False,True,0.007958359190184937,1,True,32,10,22,1,False,7.007807,32,True,32,True,1,7.0127395514913715,1,8
40,64,1,1,1024,6.973568267547064,1024,False,32,DLMT,256,True,True,0.001053142440508419,1,False,32,10,6,1,False,6.974221,1,False,8,True,1024,6.974873732452936,1,10
41,128,16,64,1,6.978092441290096,256,False,16,DLMT,512,False,False,0.0035085126478324323,30,False,1,10,1,8,False,6.980267,8,True,8,True,32,6.982441558709905,1,1
42,2,16,1,8,6.96942546507279,256,False,16,DLMT,512,False,False,0.0032535512905131135,10,True,32,10,1,8,False,6.971441999999999,8,True,32,True,128,6.973458534927207,14,1
43,32,4,1,16,6.973067868997304,64,False,2048,DLMT,32,False,False,0.0007633668842700109,1,True,8,10,3,8,False,6.973541,32,False,8,True,2048,6.974014131002696,1,9
44,1,64,16,256,7.002188213311253,64,False,128,DLMT,1024,False,True,0.0019438469589965555,1,False,8,10,20,1,False,7.003393,8,True,8,True,2048,7.0045977866887466,29,1
45,256,1,4,4,7.001731932133229,1,False,8,DLMT,8,True,True,0.007126659034919492,10,False,32,10,1,8,False,7.006149000000001,32,True,8,True,16,7.0105660678667725,30,1
46,16,2048,512,8,7.001939976232917,64,False,1,DLMT,2048,True,True,0.0011697798938261766,19,False,8,10,1,1,False,7.002665,8,False,8,True,16,7.003390023767084,20,1
47,2,2,4,16,6.990852444486288,4,False,4,DLMT,2048,True,False,0.0009673448195962886,1,True,1,10,6,8,False,6.991452,32,False,8,True,128,6.9920515555137115,1,27
48,2,2048,64,1,6.947465655605,128,False,2048,DLMT,1,True,True,0.001023474474522944,2,True,1,10,1,1,False,6.948099999999999,1,False,1,True,16,6.948734344394999,1,23
49,1,2048,8,256,6.9858517102454165,512,False,1,DLMT,2048,True,True,0.0045374512669560324,1,True,32,10,15,8,False,6.988664,32,True,32,True,256,6.9914762897545835,3,1
50,1,1,1,1024,6.975266548169717,8,False,512,DLMT,64,False,False,0.0007961532515790723,12,True,1,10,1,32,False,6.975759999999999,8,False,1,True,1,6.9762534518302814,1,16
51,4,1,4,8,7.004414334717957,2048,False,128,DLMT,1024,False,True,0.0007351870510283982,23,True,1,10,1,8,False,7.0048699999999995,8,False,32,True,8,7.005325665282042,1,6
52,4,512,1,128,6.993759392595499,2048,False,512,DLMT,8,False,False,0.0031003917494407656,20,False,8,10,1,1,False,6.995681,1,True,1,True,1,6.9976026074045015,30,1
53,64,8,1,1,6.986839105009702,64,False,1,DLMT,512,False,False,0.002966940511705609,1,True,32,10,29,32,False,6.988678,1,True,1,True,16,6.990516894990298,1,1
54,1,32,2048,2,6.9926903043509006,1024,False,512,DLMT,1,False,True,0.0008804453418583518,29,True,1,10,1,1,False,6.9932360000000005,32,False,1,True,32,6.9937816956491,28,1
55,64,2,1,2,6.965411613519419,1,False,1024,DLMT,2,True,True,0.005341098763363288,1,False,32,10,1,1,False,6.968722,8,True,1,True,1,6.97203238648058,1,24
56,32,128,8,1,6.952805420505279,64,False,512,DLMT,1,False,False,0.006014213248630195,5,True,8,10,1,8,False,6.956533,8,True,32,True,1,6.960260579494721,1,15
57,8,2048,1,1,6.952823027713537,1,False,2048,DLMT,128,False,True,0.0058922258103369235,1,False,1,10,10,32,False,6.956475,8,True,8,True,1024,6.960126972286464,1,3
58,1,512,2048,1,6.973551811472633,8,False,1024,DLMT,2048,False,True,0.0006553594433591578,1,True,32,10,3,32,False,6.9739580000000005,1,False,1,True,2048,6.974364188527368,1,26
59,4,4,4,1,6.971910703183352,32,False,1,DLMT,512,True,True,0.007854688345185872,9,False,1,10,1,32,False,6.976778999999999,1,True,8,True,512,6.981647296816646,29,1
60,2048,8,4,16,6.97375874075431,1,False,512,DLMT,256,False,True,0.0005699614022019672,1,False,1,10,6,8,False,6.974112,32,False,32,True,32,6.97446525924569,26,1
61,64,2048,1,512,6.999364443497739,1,False,1,DLMT,64,True,True,0.0009028089498890239,5,False,32,10,1,8,False,6.999924,8,False,8,True,1,7.000483556502261,30,1
62,2048,8,8,1,6.987124317983767,2048,False,64,DLMT,8,True,True,0.000991750472649213,1,True,8,10,29,1,False,6.987739,8,False,8,True,64,6.988353682016234,1,30
63,32,64,256,2048,6.965389226446329,1,False,128,DLMT,1,True,True,0.0009418816273820161,1,False,1,10,28,8,False,6.965973,1,False,1,True,2048,6.966556773553671,8,1
64,128,2,128,4,6.9843264838713806,256,False,64,DLMT,1,True,False,0.0006236192748783843,1,False,32,10,10,8,False,6.984712999999999,1,False,1,True,4,6.985099516128618,1,27
65,1,256,4,1024,6.99106834725539,256,False,2048,DLMT,2048,True,True,0.0011030303712954437,20,True,32,10,1,8,False,6.991752,32,False,32,True,1,6.99243565274461,1,4
66,1,1,1,1,6.97527684017492,1,True,1,DLMT,1,False,False,0.0007634133873596503,1,False,1,10,1,1,False,6.975750000000001,1,False,1,True,1,6.976223159825081,1,1
67,1,32,1,2048,6.97917782702636,32,False,128,DLMT,1,True,False,0.0013281374175890934,1,True,8,10,1,32,False,6.980001,1,False,1,True,1,6.980824172973639,4,1
68,16,2048,2048,2048,6.983162612228791,512,False,1,DLMT,1,False,True,0.0041132755803618345,10,True,1,10,1,8,False,6.9857119999999995,1,True,1,True,1,6.988261387771208,1,30
69,256,16,512,2048,7.032936281762864,512,False,512,DLMT,1,True,True,0.004352597385469912,3,False,1,10,1,8,False,7.035634,32,True,8,True,1,7.038331718237136,1,20
70,1,8,16,2048,6.982480534636695,2048,False,64,DLMT,1,False,True,0.004526440544180277,1,True,1,10,30,1,False,6.985285999999999,32,True,32,True,2048,6.988091465363304,6,1
71,256,16,64,2048,6.954322847725874,256,False,512,DLMT,1,False,False,0.0060264314482121936,5,True,32,10,1,1,False,6.958057999999999,8,True,32,True,1,6.961793152274125,1,10
72,8,2,2,2048,6.9794120881545245,512,False,32,DLMT,1,True,True,0.004961175364769941,1,True,8,10,1,8,False,6.982487000000001,32,True,1,True,1,6.985561911845477,11,1
73,2048,2,512,2048,6.9805024463622605,1,False,256,DLMT,1,True,True,0.0010270389476547835,23,False,1,10,1,32,False,6.981139000000001,32,False,8,True,1,6.981775553637741,1,1
74,1,32,2,2048,6.962206075645186,1,False,32,DLMT,1,True,True,0.0011470313857956259,1,True,32,10,27,8,False,6.962917,1,False,32,True,1,6.963627924354814,22,1
75,16,64,256,2048,6.967571266328526,2048,False,1024,DLMT,1,True,False,0.0008240364069627312,1,True,32,10,30,32,False,6.968082,8,False,8,True,2048,6.968592733671474,1,27
76,4,128,8,2048,6.975309376464246,512,False,2048,DLMT,1,False,True,0.0007673884283726361,1,True,32,10,12,1,False,6.975784999999999,8,False,8,True,1,6.976260623535753,1,30
77,16,1,8,2048,7.001170348789274,2048,False,256,DLMT,1,True,True,0.008445777939302054,20,True,32,10,1,32,False,7.006405000000001,8,True,1,True,1,7.011639651210728,24,1
78,64,8,16,2048,6.972175451395043,128,False,8,DLMT,1,False,False,0.005112252341189777,17,False,8,10,1,8,False,6.975344,8,True,8,True,2048,6.978512548604956,1,1
79,64,4,4,2048,6.964085855980666,1,False,2048,DLMT,1,False,False,0.003922496781388109,15,False,32,10,1,1,False,6.9665170000000005,32,True,8,True,2048,6.968948144019335,15,1
80,16,32,2048,2048,6.971308457998613,512,False,64,DLMT,1,False,True,0.0010980113842761386,18,True,1,10,1,32,False,6.971989000000001,32,False,32,True,1,6.972669542001388,30,1
81,2,16,1,2048,6.983746653899184,4,False,1,DLMT,1,True,True,0.0005329924952567892,12,True,1,10,1,32,False,6.984076999999999,1,False,32,True,2048,6.984407346100815,1,2
82,16,1,32,2048,6.99736593809434,1,False,4,DLMT,1,False,True,0.007820427162246438,1,False,32,10,22,32,False,7.002213,8,True,32,True,2048,7.00706006190566,30,1
83,2,1,1,2048,6.946178356465989,16,False,256,DLMT,1,False,False,0.001699987058774172,29,True,8,10,1,8,False,6.947232,8,False,8,True,1,6.94828564353401,1,16
84,2,4,128,2048,6.95875654700903,512,False,32,DLMT,1,True,True,0.0008542388424791497,1,False,8,10,10,32,False,6.9592860000000005,8,False,1,True,2048,6.959815452990971,1,15
85,1,2048,512,2048,6.982603813928206,64,False,2048,DLMT,1,False,True,0.0010199921568326722,23,False,8,10,1,32,False,6.983236000000001,1,False,32,True,1,6.9838681860717955,24,1
86,1,128,32,2048,6.992335592756009,32,False,512,DLMT,1,False,False,0.0024611479029103237,1,False,32,10,5,8,False,6.993861,8,True,1,True,2048,6.99538640724399,30,1
87,128,1,8,2048,6.970699985509787,2048,False,2048,DLMT,1,False,True,0.0006938011242422942,1,True,1,10,2,8,False,6.97113,32,False,32,True,2048,6.971560014490212,28,1
88,512,1,2,2048,6.984513178654458,1,False,4,DLMT,1,True,False,0.010301504550307188,5,True,8,10,1,32,False,6.990898000000001,8,True,32,True,2048,6.997282821345545,1,28
89,16,128,256,2048,7.02475887853621,1,False,1024,DLMT,1,False,False,0.0051583528378737935,1,False,1,10,6,8,False,7.027955999999999,32,True,32,True,1,7.031153121463787,3,1
90,4,1,16,2048,6.988133286496256,256,False,64,DLMT,1,False,False,0.003077974821209606,1,False,8,10,18,8,False,6.990041000000001,32,True,8,True,1,6.991948713503745,1,24
91,1,32,1,2048,6.987593813772659,1024,False,2048,DLMT,1,False,True,0.006633138397470553,1,False,8,10,24,32,False,6.9917050000000005,1,True,8,True,2048,6.995816186227342,1,10
92,2048,256,1,2048,6.976524983076246,2048,False,1024,DLMT,1,False,False,0.00861577883885149,9,False,8,10,1,1,False,6.981865000000001,32,True,1,True,1,6.987205016923756,10,1
93,32,4,8,2048,6.979115150304738,1024,False,32,DLMT,1,True,False,0.0012146752652458068,23,False,1,10,1,1,False,6.979868000000001,1,False,1,True,2048,6.9806208496952635,1,29
94,128,2048,1,2048,6.979170350072754,2048,False,1,DLMT,1,True,False,0.0008271281641921691,1,False,32,10,23,8,False,6.979683,32,False,32,True,2048,6.9801956499272455,10,1
95,32,16,1,2048,6.98674748173168,64,False,32,DLMT,1,False,True,0.0008059410648427832,1,False,32,10,30,32,False,6.987246999999999,1,False,32,True,1,6.9877465182683185,1,24
96,2048,2,2048,2048,6.964563425170077,2048,False,8,DLMT,1,False,False,0.0012400467733114263,1,True,8,10,24,8,False,6.965332000000001,8,False,1,True,2048,6.966100574829925,16,1
97,4,64,1024,2048,6.966963161567803,16,False,1024,DLMT,1,True,True,0.005914597957595977,1,False,1,10,23,1,False,6.970629,1,True,32,True,2048,6.974294838432196,21,1
98,1,1,4,2048,6.983065304618348,512,False,1024,DLMT,1,True,False,0.007616542785279844,11,True,32,10,1,32,False,6.987786,8,True,32,True,2048,6.9925066953816515,1,1
99,8,2,512,2048,6.9930626894688865,256,False,1,DLMT,1,True,False,0.006310651630378475,21,True,8,10,1,1,False,6.996974,1,True,32,True,1,7.000885310531113,30,1
100,2,256,2048,2048,7.012301467374735,1024,False,1,DLMT,1,True,True,0.0008108045387144325,17,False,32,10,1,8,False,7.012804,1,False,32,True,1,7.013306532625265,1,16
101,128,1,2048,2048,7.009690474527289,256,False,1,DLMT,1,False,True,0.0009769769700458389,1,False,8,10,7,8,False,7.010295999999999,1,False,8,True,2048,7.010901525472709,24,1
102,2,2,256,2048,6.97551981046354,2048,False,4,DLMT,1,True,False,0.0009183512399948054,30,True,32,10,1,1,False,6.976089,32,False,32,True,2048,6.97665818953646,23,1
103,2048,2048,2,2048,6.997596065397109,1,False,2048,DLMT,1,True,False,0.004120611605089811,1,True,32,10,6,8,False,7.00015,32,True,8,True,1,7.0027039346028905,1,16
104,4,64,32,2048,6.997199754751457,4,False,256,DLMT,1,True,True,0.0011475491274886077,23,True,1,10,1,8,False,6.997911,32,False,32,True,2048,6.998622245248543,1,12
105,1,512,16,2048,6.974157818152857,1,False,2048,DLMT,1,True,False,0.0009764225519721357,1,True,1,10,26,1,False,6.974763,1,False,1,True,1,6.975368181847143,1,16
106,512,2048,8,2048,6.979057335046415,1024,False,1,DLMT,1,False,True,0.001069167900752735,28,True,8,10,1,1,False,6.97972,8,False,8,True,1,6.980382664953586,1,3
107,8,16,16,2048,6.987526543696396,8,False,1024,DLMT,1,True,True,0.0049749613063822685,30,False,1,10,1,32,False,6.990609999999999,8,True,1,True,2048,6.993693456303602,10,1
108,4,256,2048,2048,6.994063380227937,128,False,512,DLMT,1,True,False,0.0035473336465576865,1,True,8,10,30,1,False,6.996262,32,True,8,True,1,6.998460619772063,26,1
109,1,1,1,2048,6.962808861692442,16,False,16,DLMT,1,True,True,0.0027253175961710367,1,True,32,10,15,1,False,6.964498000000001,8,True,8,True,1,6.96618713830756,1,18
110,8,1,8,2048,6.964190036083474,2048,False,32,DLMT,1,True,False,0.005062905884963648,30,True,32,10,1,1,False,6.967328,1,True,8,True,1,6.970465963916526,1,10
111,1024,1,8,2048,6.963056261310338,2048,False,16,DLMT,1,True,False,0.005978974494008243,15,False,1,10,1,32,False,6.966762,1,True,32,True,1,6.9704677386896625,8,1
112,16,1024,256,2048,6.954069383788173,1024,False,1,DLMT,1,False,False,0.0009529218226067434,6,True,1,10,1,32,False,6.95466,1,False,8,True,1,6.955250616211826,17,1
113,1,2,128,2048,6.96185938855606,16,False,2,DLMT,1,True,True,0.003024566745833177,1,False,1,10,29,8,False,6.9637340000000005,32,True,1,True,1,6.965608611443941,1,8
114,4,4,128,2048,6.945087984323497,4,False,128,DLMT,1,True,True,0.0007777017423151373,4,False,8,10,1,1,False,6.945569999999999,8,False,1,True,1,6.946052015676501,30,1
115,8,32,8,2048,6.9871772588984244,2048,False,1,DLMT,1,True,False,0.0019066643648004017,22,False,1,10,1,32,False,6.988359,8,False,32,True,1,6.9895407411015755,25,1
116,4,8,2048,2048,6.98023152423294,4,False,32,DLMT,1,False,False,0.003016280656703061,1,False,32,10,1,1,False,6.982101,8,True,8,True,2048,6.983970475767061,1,3
117,256,16,2048,2048,6.960538768811902,2048,False,512,DLMT,1,True,False,0.0011023502165828508,1,True,8,10,16,32,False,6.961221999999999,32,False,8,True,1,6.961905231188097,1,25
118,2,512,32,2048,6.985054686729202,8,False,1,DLMT,1,False,True,0.0024497022268022478,1,True,32,10,2,32,False,6.986573,32,True,1,True,2048,6.988091313270798,1,26
119,64,2,16,2048,6.967771140228695,2048,False,2048,DLMT,1,True,True,0.0008629623398504376,25,True,1,10,1,32,False,6.968306,32,False,32,True,2048,6.968840859771305,8,1
120,4,2048,8,2048,7.042206828255839,4,False,1,DLMT,1,True,True,0.002049341601588175,7,True,1,10,1,8,False,7.043476999999998,1,False,32,True,2048,7.044747171744158,1,12
121,32,4,256,2048,6.982189824142837,1024,False,128,DLMT,1,False,False,0.001232949309582585,2,True,1,10,1,8,False,6.982953999999999,1,False,8,True,2048,6.983718175857162,1,8
122,32,64,8,2048,6.9715905554989925,32,False,256,DLMT,1,False,True,0.0010155688061376411,28,False,1,10,1,32,False,6.97222,1,False,1,True,2048,6.972849444501008,23,1
123,2048,128,512,2048,6.975972459769173,2048,False,1024,DLMT,1,False,False,0.0007236912325019869,26,True,32,10,1,32,False,6.976420999999999,32,False,8,True,2048,6.976869540230826,1,10
124,1024,2048,128,2048,6.962443514424266,1024,False,2048,DLMT,1,False,False,0.0011447100069450732,24,False,8,10,1,1,False,6.963153,8,False,1,True,1,6.963862485575734,1,16
125,4,256,4,2048,6.970582142724478,4,False,1,DLMT,1,False,False,0.0005515650460280198,1,True,32,10,2,32,False,6.970923999999999,32,False,32,True,2048,6.971265857275521,1,20
126,64,16,16,2048,6.987802731475372,256,False,1,DLMT,1,False,True,0.001310543780268258,18,False,1,10,1,32,False,6.988615,8,False,32,True,2048,6.989427268524628,1,1
127,16,1,1,2048,6.965104451617038,64,False,16,DLMT,1,False,False,0.0012206428634125679,1,True,8,10,20,8,False,6.965860999999999,8,False,32,True,1,6.966617548382961,29,1
128,1,2,4,2048,6.974546308693431,2048,False,1024,DLMT,1,False,False,0.0007755649553712143,1,True,1,10,14,32,False,6.975027,32,False,1,True,1,6.975507691306569,1,8
129,1,4,1024,2048,6.961872659644715,16,False,1024,DLMT,1,True,True,0.0006620581545453199,1,True,8,10,15,8,False,6.962282999999999,8,False,8,True,1,6.962693340355283,4,1
130,2,1,1,2048,7.01483139454498,1,False,256,DLMT,1,True,True,0.0009916269459832854,1,False,8,10,1,32,False,7.015446,8,False,1,True,1,7.01606060545502,1,12
131,1024,2,4,2048,6.985331300270812,1,False,2048,DLMT,1,False,True,0.0014015919520318832,1,True,32,10,30,8,False,6.986199999999999,1,False,32,True,2048,6.987068699729186,1,20
132,2,1,1,2048,6.9940300606772565,32,False,1,DLMT,1,False,False,0.0009340819021906446,1,False,8,10,30,1,False,6.994609,1,False,32,True,2048,6.995187939322743,1,6
133,1,16,1,2048,6.986278674680334,256,False,64,DLMT,1,False,True,0.0013025682323779006,1,True,32,10,8,8,False,6.987086,8,False,8,True,1,6.987893325319665,23,1
134,4,4,128,2048,6.965119753557667,2048,False,1024,DLMT,1,True,True,0.0010023417580845133,28,True,32,10,1,1,False,6.9657409999999995,32,False,1,True,1,6.966362246442332,27,1
135,16,4,2048,2048,6.982924500122256,256,False,256,DLMT,1,True,False,0.0009382131953880512,23,True,8,10,1,32,False,6.983506,8,False,32,True,2048,6.984087499877744,18,1
136,8,64,256,2048,6.996601363122048,128,False,2048,DLMT,1,True,True,0.0016096238691073747,12,True,8,10,1,1,False,6.997598999999999,8,False,1,True,1,6.99859663687795,1,22
137,32,2,2048,2048,6.965850002006364,1,False,4,DLMT,1,True,True,0.0009519243667433976,1,False,1,10,15,1,False,6.96644,8,False,32,True,2048,6.967029997993637,1,12
138,128,1,2048,2048,6.959278071363257,2048,False,256,DLMT,1,False,True,0.0013809866038453401,1,True,32,10,28,1,False,6.960133999999999,8,False,32,True,1,6.960989928636741,1,30
139,16,1024,1024,2048,6.948296766779616,1,False,1,DLMT,1,False,True,0.0007715989891128286,1,True,8,10,6,32,False,6.9487749999999995,1,False,8,True,1,6.949253233220383,24,1
140,1,16,1,2048,6.977716058963792,1,False,16,DLMT,1,True,True,0.0010550924130139504,30,True,1,10,1,1,False,6.97837,32,False,32,True,1,6.979023941036208,1,3
141,1,32,2048,2048,6.971071030804129,4,False,64,DLMT,1,True,False,0.0007437445798121826,10,True,8,10,1,32,False,6.971532000000001,32,False,1,True,2048,6.971992969195872,1,29
142,8,256,8,2048,7.0139290804779355,1024,False,256,DLMT,1,True,False,0.0007275300681071064,19,False,1,10,1,1,False,7.01438,32,False,8,True,2048,7.014830919522065,1,26
143,8,2,1,2048,6.970236559112934,16,False,2048,DLMT,1,False,False,0.0010865541864076669,1,True,1,10,10,8,False,6.970909999999999,32,False,1,True,2048,6.9715834408870645,1,25
144,32,16,128,2048,6.952192885669596,1024,False,512,DLMT,1,False,False,0.0010376242094324185,30,True,32,10,1,8,False,6.9528360000000005,1,False,32,True,1,6.953479114330405,1,1
145,2,2048,16,2048,6.951603424313052,2048,False,1,DLMT,1,True,False,0.001010940156487889,1,True,32,10,25,32,False,6.95223,1,False,8,True,1,6.9528565756869485,1,1
146,1,512,512,2048,6.968780989283156,2,False,2048,DLMT,1,False,True,0.0009406508385154998,1,False,1,10,3,8,False,6.969364000000001,32,False,32,True,2048,6.9699470107168455,30,1
147,4,1,2048,2048,7.0294476681647335,256,False,2048,DLMT,1,False,True,0.0009702108018363217,19,False,1,10,1,32,False,7.030049,1,False,8,True,1,7.030650331835266,1,22
148,64,512,8,2048,6.980927051744902,512,False,1,DLMT,1,True,False,0.0014971856932257512,1,False,1,10,29,32,False,6.981855,32,False,8,True,1,6.982782948255099,1,7
149,1024,2,256,2048,7.008768691032641,1024,False,16,DLMT,1,True,True,0.0008653005258290981,25,True,32,10,1,8,False,7.009305,1,False,1,True,1,7.00984130896736,1,29
150,16,4,4,2048,6.967813854367458,512,False,16,DLMT,1,False,True,0.0008827847982378204,29,False,8,10,1,8,False,6.968361,32,False,8,True,2048,6.9689081456325415,1,22
151,1,4,32,2048,6.954687586766925,1,False,512,DLMT,1,True,False,0.000933233089854818,12,False,32,10,1,32,False,6.955265999999999,1,False,32,True,2048,6.9558444132330735,1,30
152,64,32,8,2048,6.966114032455875,1,False,1,DLMT,1,True,True,0.0007034059994057303,1,True,32,10,1,1,False,6.96655,8,False,1,True,1,6.966985967544125,8,1
