id,correct_result,runs,mean_confidence_interval_sup,RT_K,T1_I,T1_J,T1_K,U_K,U_J,U_I,technique,U1_I,T2_K,T2_J,T2_I,mean_confidence_interval_inf,cost_std,RT_I,cost_mean,RT_J
1,True,35,0.12202631792649847,1,512,256,1,1,5,25,SIMA,23,2048,1,2048,0.12198642493064442,6.020777629617788e-05,8,0.12200637142857144,1
2,True,35,0.3307912950755359,1,1,128,64,1,22,26,SIMA,11,2048,512,2048,0.33023670492446405,0.0008370050691090714,32,0.330514,1
3,True,35,0.25686855034080486,1,256,32,64,23,4,1,SIMA,16,128,64,512,0.2568392210877665,4.4264640147039525e-05,1,0.2568538857142857,1
4,True,35,0.13569402764147165,1,512,1,16,13,1,17,SIMA,23,1,2048,512,0.13548202950138555,0.00031995432582205494,1,0.1355880285714286,32
5,True,35,0.280766264661865,1,64,256,16,1,22,3,SIMA,19,64,256,512,0.280404592480992,0.0005458471416439018,32,0.2805854285714285,1
6,True,35,0.12028162168224044,8,1,512,16,15,9,1,SIMA,8,128,512,1,0.120251349746331,4.5687367074544214e-05,8,0.12026648571428572,1
7,True,35,0.12669688717068234,8,256,512,1,7,1,15,SIMA,28,64,2048,512,0.12665214140074627,6.753173705898523e-05,8,0.1266745142857143,1
8,True,35,0.12277905932548062,8,1,128,16,1,20,7,SIMA,5,64,1024,512,0.12272871210309082,7.598562699750568e-05,8,0.12275388571428572,1
9,True,35,0.15000047962443752,1,256,16,128,7,1,26,SIMA,14,2048,2048,512,0.14991712037556248,0.00012580842579096134,1,0.1499588,8
10,True,35,0.1836105248892202,8,256,1,32,25,1,3,SIMA,28,2048,2048,1024,0.18346987511077978,0.00021227311248887297,1,0.1835402,1
11,True,35,0.12668300304515828,8,32,64,256,1,24,19,SIMA,21,1024,2048,1024,0.12663648266912747,7.02100289365079e-05,8,0.12665974285714288,1
12,True,35,0.13302501185159932,8,64,128,128,1,23,18,SIMA,20,512,2048,512,0.13299327386268645,4.7899980827400334e-05,1,0.13300914285714288,8
13,True,35,0.17866988257648547,1,32,64,128,1,25,19,SIMA,21,1024,2048,1024,0.17848851742351451,0.0002737220488013358,1,0.1785792,8
14,True,35,0.24573679100442308,32,16,32,128,1,25,19,SIMA,22,512,2048,1024,0.2457059518527197,4.654342716480119e-05,1,0.2457213714285714,1
15,True,35,0.3223246708247896,1,64,32,512,1,23,20,SIMA,22,1024,2048,512,0.32199510060378184,0.0004973978442958921,32,0.3221598857142857,1
16,True,35,0.1789661380619666,1,1,1,1,1,1,1,SIMA,1,1,1,1,0.17876557622374767,0.0003026942958410234,1,0.17886585714285713,1
