id,RT_K,T1_I,T1_J,T1_K,U_K,U_J,U_I,technique,U1_I,speedup,T2_K,T2_J,T2_I,points,RT_I,cost_mean,RT_J
1,8,32,64,256,1,24,19,SIMA,21,1.4121760640600427,1024,2048,1024,20,8,0.12665974285714288,1
