id,correct_result,runs,mean_confidence_interval_sup,RT_K,T1_I,T1_J,T1_K,U_K,U_J,U_I,technique,U1_I,T2_K,T2_J,T2_I,mean_confidence_interval_inf,cost_std,RT_I,cost_mean,RT_J
1,True,35,0.2265389536814638,32,256,512,1,1,13,29,DLMT,30,512,1,2048,0.22612556060425057,0.0006239059609935325,1,0.22633225714285718,1
2,True,35,0.29697193065908334,1,1,512,1,22,5,1,DLMT,5,1,2048,128,0.29687618362663115,0.00014450446218659485,32,0.29692405714285725,1
3,True,35,0.3206317485820463,1,128,64,512,26,20,1,DLMT,30,2048,1,1024,0.3200385942750967,0.0008952073179106659,32,0.3203351714285715,1
4,True,35,0.16686884542711736,1,1,1,512,1,23,25,DLMT,3,2048,1024,2048,0.16674469743002554,0.00018736810000093224,1,0.16680677142857145,32
5,True,35,0.1632536987588627,1,16,16,32,1,29,9,DLMT,26,1024,1024,1,0.16309578695542298,0.00023832550883878397,1,0.16317474285714284,1
6,True,35,0.2215577467466819,1,256,128,64,29,15,1,DLMT,4,256,1,1,0.22153231039617519,3.8389348012389774e-05,1,0.22154502857142855,1
7,True,35,0.15568912028030077,1,16,32,32,28,1,2,DLMT,29,1,1,2048,0.15566333686255643,3.891315290988225e-05,1,0.1556762285714286,32
8,True,35,0.4135111902732358,32,1,16,256,4,1,1,DLMT,22,1,512,1,0.413490352583907,3.1448902514836554e-05,1,0.4135007714285714,1
9,True,35,0.12651886947483906,1,1,1,32,5,20,1,DLMT,26,2048,2048,2048,0.12647450195373236,6.696087191298125e-05,8,0.1264966857142857,1
10,True,35,0.14288284553153138,1,1,512,16,6,1,14,DLMT,6,2048,1,256,0.1428002401827543,0.00012467061582016495,1,0.14284154285714284,1
11,True,35,0.1700711624206074,1,32,32,1,28,1,17,DLMT,21,1024,512,1,0.1699696947222498,0.00015313827285249655,1,0.1700204285714286,32
12,True,35,0.21099011029097584,1,512,256,512,1,18,1,DLMT,20,1024,512,1,0.21082600399473841,0.0002476744340987243,1,0.21090805714285712,32
13,True,35,0.1589498747582191,1,512,16,64,1,5,26,DLMT,4,128,512,2048,0.15875275381320947,0.0002975011905309723,1,0.15885131428571428,1
14,True,35,0.14955714189695232,1,256,512,1,1,29,2,DLMT,18,1024,1024,2048,0.14953360096019055,3.552872939249237e-05,1,0.14954537142857144,32
15,True,35,0.2928341813241856,1,256,1,16,30,30,1,DLMT,25,1,1024,256,0.2927348472472431,0.00014991814365152207,32,0.29278451428571434,1
16,True,35,0.41453667588470744,1,16,32,256,23,1,30,DLMT,21,1,64,2048,0.4145153812581498,3.2138526692418265e-05,32,0.4145260285714286,1
17,True,35,0.21000552786629922,1,1,512,512,19,10,1,DLMT,10,1,2048,1,0.20974155784798643,0.0003983919350056574,1,0.20987354285714283,1
18,True,35,0.12624462901611383,1,512,16,16,1,16,27,DLMT,16,1,256,1,0.12621771384102898,4.0621237031376355e-05,8,0.1262311714285714,8
19,True,35,0.20389774119032275,32,1,256,1,21,1,28,DLMT,28,1024,2048,128,0.20377191595253444,0.00018989944492724,1,0.2038348285714286,1
20,True,35,0.22035238170749105,32,1,64,32,14,30,1,DLMT,5,64,1,1,0.22032138972108034,4.6774090159017774e-05,1,0.2203368857142857,1
