id,SCREP,correct_result,T1_Ja,technique,mean_confidence_interval_inf,T1_I,T1_J,T1_Ia,U_K,U_J,U_I,T1_K,T1_Ka,runs,cost_mean,OMP,PAR,VEC,cost_std,mean_confidence_interval_sup,baseline
17,False,True,256,DLMT,1.97921939484095,512,16,1024,1,28,4,16,16,10,1.9798660000000001,False,True,False,0.0010432564401909915,1.9805126051590503,False
18,False,True,1,DLMT,0.1021501449097291,1,128,8,7,1,8,1,16,10,0.11553949999999999,True,False,False,0.021602875777312614,0.12892885509027088,False
19,False,True,1,DLMT,1.0598317631196401,1,1,1024,1,6,15,2048,2048,10,1.0599950000000002,False,True,False,0.0002633723599772502,1.0601582368803604,False
20,False,True,1024,DLMT,1.137486718016887,128,8,128,1,4,20,1,1,10,1.137585,False,True,False,0.0001585717503213838,1.137683281983113,False
21,True,True,2048,DLMT,0.21965738479157226,128,1024,1,3,30,1,8,512,10,0.23028890000000005,True,False,False,0.017153275928813137,0.24092041520842783,False
22,True,True,512,DLMT,1.4794689832144634,1,128,4,1,4,14,1,256,10,1.479996,False,True,False,0.0008503081794267362,1.4805230167855368,False
23,True,True,2048,DLMT,1.2566150887137888,4,2048,2048,1,23,4,1,1024,10,1.259168,True,False,True,0.004118960548487909,1.2617209112862113,False
24,True,True,512,DLMT,2.6932518923044455,1,2,4,1,11,5,16,1,10,2.693699,False,False,True,0.0007213799276387076,2.6941461076955546,False
25,True,True,1,DLMT,0.13496754530132016,4,2048,1,6,19,1,2,16,10,0.1441484,True,True,True,0.014812727143912428,0.15332925469867986,False
26,False,True,2048,DLMT,0.1825191621151724,1,2048,4,1,3,30,4,128,10,0.189533,True,True,False,0.011316382867330008,0.1965468378848276,False
27,False,True,256,DLMT,0.2691747221639652,128,2,1,11,10,1,128,512,10,0.3027025,True,False,False,0.05409494443892147,0.33623027783603476,False
28,False,True,2048,DLMT,2.60098425472819,64,256,1,19,1,1,1,2,10,2.6012189999999995,False,False,True,0.0003787466171465795,2.601453745271809,False
29,True,True,1024,DLMT,1.8141453907460505,16,4,128,1,3,30,1,128,10,1.8143440000000002,False,False,False,0.0003204434427476678,1.8145426092539498,False
30,True,True,1,DLMT,1.0584424116791196,4,2048,128,1,3,4,256,256,10,1.058606,False,False,True,0.0002639393869811764,1.0587695883208803,False
31,True,True,2048,DLMT,0.6403702458732532,64,2,512,8,1,11,8,2048,10,0.6471811,True,True,False,0.010988881439436863,0.6539919541267467,False
32,True,True,16,DLMT,3.5062447038679436,1,1,128,18,1,1,16,128,10,3.5070130000000006,False,False,True,0.0012395971119682542,3.5077812961320576,False
33,False,True,2048,DLMT,1.3228941189941055,1,256,256,3,25,1,1,1,10,1.323183,False,False,False,0.0004660911927938777,1.3234718810058945,False
34,True,True,2048,DLMT,1.5368209667545252,16,512,2048,1,5,19,256,512,10,1.5386229999999999,True,False,True,0.002907466422849979,1.5404250332454745,False
35,True,True,1,DLMT,1.4538225797437807,256,128,256,1,2,26,8,1,10,1.455804,False,False,True,0.0031968959945547055,1.4577854202562195,False
36,False,True,128,DLMT,0.49369975655954607,32,64,512,1,13,9,4,256,10,0.4993907,True,False,True,0.009181976530682269,0.5050816434404539,False
37,True,True,8,DLMT,1.7856064751028886,64,2,512,30,2,1,1,2048,10,1.7858899999999998,False,True,True,0.0004574494507593011,1.786173524897111,False
38,True,True,8,DLMT,1.586965755420137,32,1,64,1,24,2,256,1,10,1.587195,False,True,False,0.00036987159934227966,1.5874242445798628,False
39,False,True,1,DLMT,1.4718667914126142,1,1,1,1,1,1,1,1,10,1.4721389999999999,False,False,False,0.0004391913022818422,1.4724112085873855,True
40,False,True,256,DLMT,0.17339626488070745,8,4,1,1,2,19,32,2048,10,0.1803853,True,False,True,0.011276365177219123,0.18737433511929255,False
41,True,True,64,DLMT,0.09212995808836928,1,1,1,1,2,20,512,2048,10,0.09483522,True,False,True,0.004364768626124412,0.09754048191163071,False
42,False,True,64,DLMT,0.16297871682357934,4,16,1,1,2,14,1,2048,10,0.1815854,True,True,False,0.03002070395310543,0.20019208317642068,False
43,False,True,128,DLMT,1.8135923281238107,2048,2,1,1,2,1,512,2048,10,1.817005,True,True,True,0.005506129765997181,1.8204176718761893,False
44,True,True,512,DLMT,0.0964224150124229,64,1,1,1,2,27,16,2048,10,0.10692628,True,True,False,0.016947320388356387,0.1174301449875771,False
45,False,True,2048,DLMT,0.08632046166654277,1,32,1,1,2,17,2048,2048,10,0.10514021,True,True,True,0.030364471079221845,0.12395995833345723,False
46,False,True,1,DLMT,0.1637711825512192,2,8,1,1,2,26,256,2048,10,0.1725697,True,False,False,0.014195850224977718,0.1813682174487808,False
47,True,True,256,DLMT,1.4339348616648058,2048,128,1,1,2,11,512,2048,10,1.436452,True,False,False,0.004061243159427903,1.4389691383351944,False
48,False,True,2048,DLMT,1.2936181512581622,2048,2048,1,1,2,23,1,2048,10,1.298705,True,False,True,0.00820730802395038,1.3037918487418378,False
49,True,True,2048,DLMT,1.2950134014643335,2048,64,1,1,2,30,1,2048,10,1.297601,True,True,True,0.0041749262268931,1.3001885985356665,False
50,True,True,2,DLMT,0.12296231398382865,128,1,1,1,2,4,1,2048,10,0.1276847,True,False,True,0.007619270516919582,0.13240708601617138,False
51,True,True,16,DLMT,0.16812200719171025,8,16,1,1,2,23,32,2048,10,0.17913379999999998,True,False,False,0.017766829732960242,0.19014559280828972,False
52,True,True,8,DLMT,0.6925759551768551,1024,8,1,1,2,26,2048,2048,10,0.6952668,True,False,True,0.004341507567654333,0.6979576448231448,False
53,False,True,2048,DLMT,0.1725841602451383,4,256,1,1,2,1,64,2048,10,0.1801932,True,False,True,0.012276703358801176,0.18780223975486168,False
54,False,True,256,DLMT,0.33357163595896294,512,4,1,1,2,9,16,2048,10,0.3387616,True,False,True,0.008373678023425545,0.34395156404103705,False
55,True,True,2048,DLMT,0.07596267872162302,1,2048,1,1,2,6,16,2048,10,0.09383898999999998,True,True,False,0.028842295188956445,0.11171530127837695,False
56,True,True,1,DLMT,0.1678942399726819,4,2048,1,1,2,11,2048,2048,10,0.17658970000000002,True,True,False,0.014029573607561992,0.18528516002731812,False
57,False,True,1,DLMT,1.6700385382575218,2048,256,1,1,2,19,16,2048,10,1.6729669999999999,True,True,False,0.0047248874060659115,1.675895461742478,False
58,True,True,512,DLMT,0.1649307119187987,32,16,1,1,2,1,2048,2048,10,0.173236,True,False,False,0.013400055902868467,0.1815412880812013,False
59,False,True,2048,DLMT,0.16486729666201075,8,1,1,1,2,16,2048,2048,10,0.1814596,True,False,False,0.02677062976173702,0.19805190333798925,False
60,False,True,8,DLMT,0.16781993153125632,8,2,1,1,2,30,1024,2048,10,0.1768372,True,True,True,0.014548791130537269,0.18585446846874368,False
61,False,True,1024,DLMT,0.14209992037734595,128,512,1,1,2,22,512,2048,10,0.15356240000000002,True,True,False,0.01849398434194211,0.16502487962265408,False
62,False,True,8,DLMT,0.1023238713573058,1,1,1,1,2,30,1024,2048,10,0.1073005,True,False,False,0.008029474880090232,0.11227712864269418,False
63,False,True,512,DLMT,0.10066686969245561,1,64,1,1,2,29,2,2048,10,0.1114541,True,False,True,0.01740451237150872,0.12224133030754439,False
64,False,True,128,DLMT,0.11538123938011711,64,1,1,1,2,25,8,2048,10,0.1347642,True,False,True,0.031273178405144555,0.15414716061988287,False
65,True,True,2048,DLMT,0.07465033190056715,64,128,1,1,2,8,2048,2048,10,0.08034008,True,False,True,0.009180047923709331,0.08602982809943284,False
66,False,True,2048,DLMT,0.10306756736043653,64,1,1,1,2,20,8,2048,10,0.1148207,True,False,True,0.018962934562192637,0.12657383263956348,False
67,True,True,1,DLMT,0.08371340408069058,64,2,1,1,2,15,2048,2048,10,0.0937541,True,True,True,0.01620002645386729,0.10379479591930943,False
68,False,True,128,DLMT,0.09718413582220548,64,128,1,1,2,28,2048,2048,10,0.10212202,True,False,True,0.007966963141724705,0.10705990417779451,False
69,True,True,16,DLMT,0.08788172979206156,64,16,1,1,2,21,64,2048,10,0.0974035,True,False,True,0.015362772709768248,0.10692527020793845,False
70,False,True,1,DLMT,0.08158818536830428,64,64,1,1,2,5,16,2048,10,0.09234907,True,False,True,0.017362005293401452,0.10310995463169573,False
71,True,True,256,DLMT,0.17034193763274,64,1,1,1,2,1,1024,2048,10,0.17934319999999998,True,False,True,0.014522966300312065,0.18834446236725996,False
72,True,True,1,DLMT,0.10242567221119422,64,1024,1,1,2,30,2,2048,10,0.10589420000000001,True,False,True,0.00559624974067455,0.10936272778880579,False
73,False,True,1,DLMT,0.07560996635408782,64,2048,1,1,2,12,128,2048,10,0.09104521,True,False,True,0.024903787286774278,0.10648045364591219,False
74,False,True,2048,DLMT,0.1100402858153696,64,4,1,1,2,22,1,2048,10,0.1277797,True,False,True,0.028621420405179055,0.14551911418463037,False
75,True,True,2048,DLMT,0.17088643837099124,64,8,1,1,2,1,512,2048,10,0.1834341,True,True,True,0.02024485672683311,0.19598176162900874,False
76,False,True,256,DLMT,0.08425664605649369,64,256,1,1,2,14,1,2048,10,0.09466101,True,True,True,0.01678678176044772,0.10506537394350632,False
77,True,True,4,DLMT,0.11149018464552832,64,1,1,1,2,2,1,2048,10,0.11497470000000001,True,False,True,0.00562204466453265,0.11845921535447171,False
78,False,True,8,DLMT,0.1696896793802849,64,2,1,1,2,1,2048,2048,10,0.17442459999999999,True,True,True,0.007639494305253454,0.17915952061971507,False
79,True,True,2048,DLMT,0.094094210695577,64,2048,1,1,2,18,16,2048,10,0.10941759,True,True,True,0.024723301262106968,0.124740969304423,False
80,True,True,512,DLMT,0.09430392464699835,64,4,1,1,2,30,1,2048,10,0.10456733,True,True,True,0.016559354009081997,0.11483073535300165,False
81,False,True,8,DLMT,0.09133998575972,64,1,1,1,2,30,512,2048,10,0.1021713,True,True,True,0.01747563900279472,0.11300261424028002,False
82,True,True,1,DLMT,0.10726434842792573,64,512,1,1,2,26,512,2048,10,0.1154338,True,True,True,0.013180892305151426,0.12360325157207427,False
83,True,True,1,DLMT,0.08831558702639325,64,2048,1,1,2,21,8,2048,10,0.09628460000000001,True,False,True,0.012857497330973864,0.10425361297360677,False
84,False,True,2048,DLMT,0.0802517838266849,64,2048,1,1,2,21,256,2048,10,0.08755310000000001,True,False,True,0.011780210864496444,0.09485441617331512,False
85,False,True,1,DLMT,0.08190309641737457,64,2048,1,1,2,21,128,2048,10,0.0888132,True,True,True,0.011149014145744006,0.09572330358262542,False
86,False,True,2048,DLMT,0.08355531725216911,64,2048,1,1,2,21,2048,2048,10,0.08975137999999999,True,True,True,0.009996954517031677,0.09594744274783087,False
87,True,True,1,DLMT,0.08640008943723132,64,2048,1,1,2,21,2048,2048,10,0.09694021,True,False,True,0.017005816460931827,0.10748033056276868,False
88,True,True,2048,DLMT,0.08649865755703198,64,2048,1,1,2,21,256,2048,10,0.09211182999999999,True,False,True,0.009056497955617282,0.097725002442968,False
89,False,True,1,DLMT,0.08121618091064468,64,2048,1,1,2,21,1,2048,10,0.09223439,True,False,True,0.01777718199577481,0.10325259908935532,False
90,True,True,2048,DLMT,0.08501378846884182,64,2048,1,1,2,21,1,2048,10,0.09823518,True,True,True,0.02133187722076048,0.11145657153115819,False
91,True,True,1,DLMT,0.08520732956449703,64,2048,1,1,2,21,256,2048,10,0.09555389,True,True,True,0.0166935194640585,0.10590045043550297,False
92,False,True,2048,DLMT,0.09689303156161282,64,2048,1,1,2,21,8,2048,10,0.10184942999999999,True,False,True,0.007996834727696954,0.10680582843838717,False
93,True,True,2048,DLMT,0.09010094803750657,64,2048,1,1,2,21,8,2048,10,0.09559822,True,True,True,0.00886949987652066,0.10109549196249343,False
94,False,True,1,DLMT,0.07987164431491231,64,2048,1,1,2,21,512,2048,10,0.09090876,True,True,True,0.017807686589627527,0.1019458756850877,False
