id,T1_Ja,T1_La,T1_L,T1_M,mean_confidence_interval_inf,T1_I,T1_J,T1_K,technique,VRANGE,ORANGE,SCREP,T1_Ia,T1_Ma,T1_Ka,U1_K,U1_J,U1_I,VEC,U1_M,U1_L,baseline,runs,cost_std,cost_mean,correct_result,OMP,mean_confidence_interval_sup
1,2048,32,1,8,3.3645741863277268,512,128,1024,RS,500,10,True,512,128,1024,2,2,1,True,7,5,False,10,0.0041785002094052595,3.367164,True,True,3.369753813672273
2,64,1,2048,2,0.3657632958301447,1,8,1,RS,500,10,False,4,32,64,1,5,1,True,2,13,False,10,0.026269175003414167,0.38204479999999996,True,True,0.3983263041698552
3,256,32,8,128,7.172598784765489,128,4,1,RS,500,10,True,512,128,16,1,1,8,True,12,1,False,10,0.16020330925420978,7.271891999999999,True,True,7.37118521523451
4,128,1024,512,32,4.916017188174576,16,128,1,RS,500,10,False,16,1,4,2,18,2,False,2,1,False,10,0.0001578131806914772,4.9161150000000005,True,False,4.916212811825425
5,32,1,4,1,4.0668372050933685,4,8,16,RS,500,10,False,2048,256,512,4,4,1,True,14,1,False,10,0.0029619387232013455,4.0686729999999995,True,True,4.0705087949066305
6,64,256,256,8,7.019510317817287,16,64,1,RS,500,10,False,1024,16,256,1,3,7,True,1,4,False,10,0.00011565465835837437,7.019582,True,False,7.019653682182713
7,2048,256,128,128,3.5180102927559322,2,1024,256,RS,500,10,False,1024,512,1,1,3,4,True,1,4,False,10,0.01015449772268431,3.524304,True,True,3.5305977072440675
8,1,2048,8,32,7.418034918986206,256,2048,2,RS,500,10,True,512,256,1024,1,1,17,False,1,2,False,10,0.0052276653488914715,7.421275,True,True,7.424515081013793
9,256,2048,8,32,4.415820467753258,512,2,2,RS,500,10,False,2048,64,1024,3,8,1,True,7,1,False,10,0.009244237123743587,4.42155,True,True,4.427279532246741
10,1,1,8,512,0.5031984659567081,16,4,2,RS,500,10,False,32,512,32,2,3,3,True,1,3,False,10,0.1035484808657761,0.5673773000000001,True,True,0.631556134043292
11,2,2048,1,2,6.375221096308176,1,2,8,RS,500,10,True,1024,128,128,14,5,1,True,2,1,False,10,0.004477131224344553,6.377996,True,True,6.3807709036918245
12,1024,2048,64,4,6.8749751278656,1,128,2,RS,500,10,False,2048,2048,1,3,4,4,False,4,1,False,10,0.2072586346114438,7.003432999999999,True,True,7.131890872134399
13,16,2048,256,2,7.236431349095428,128,4,8,RS,500,10,True,1,2048,1,1,2,23,True,3,1,False,10,0.0008836000226346341,7.236979000000001,True,False,7.237526650904574
14,16,1,256,2048,2.5430481567735375,1,2,32,RS,500,10,True,512,2048,128,1,4,1,True,1,4,False,10,0.007805553407670709,2.5478859999999997,True,True,2.552723843226462
15,512,512,64,1024,3.0582563847021236,512,1,4,RS,500,10,True,2048,2048,16,1,4,3,True,6,2,False,10,0.00014942891286494903,3.0583489999999998,True,False,3.058441615297876
16,128,64,2,16,5.297006400377032,16,32,1,RS,500,10,False,64,512,1,8,2,2,True,4,1,False,10,0.0006269808609518884,5.297395,True,False,5.297783599622968
17,512,8,1,2048,3.2346826035820433,8,16,1,RS,500,10,True,512,1,1,1,4,2,True,1,2,False,10,0.06507053834877961,3.2750130000000004,True,True,3.3153433964179575
18,64,2048,256,32,0.1871005697995107,2,4,256,RS,500,10,True,16,128,256,1,1,3,True,8,1,False,10,0.01342755228215478,0.1954229,True,True,0.20374523020048932
19,1024,4,1,2048,6.5017373806217025,128,256,256,RS,500,10,False,128,2048,1,1,4,8,True,4,1,False,10,0.00014136831328127666,6.501824999999999,True,False,6.501912619378296
20,2048,2048,8,16,0.21083470735806473,1,64,16,RS,500,10,True,16,1,32,6,6,1,True,1,2,False,10,0.014962999311969509,0.2201087,True,True,0.22938269264193525
21,128,32,16,1,0.21575104480842003,2,64,64,RS,500,10,True,1,1,1024,1,12,2,False,7,1,False,10,0.026271032104011438,0.23203369999999998,True,True,0.24831635519157993
22,2048,256,4,32,1.115822751117492,2,64,2,RS,500,10,False,128,32,4,6,1,1,False,11,1,False,10,0.014803682514833934,1.124998,True,True,1.1341732488825078
23,256,1,256,64,4.000900545198062,64,32,512,RS,500,10,True,2048,256,512,1,2,5,True,6,2,False,10,0.004450591983096289,4.003659,True,False,4.006417454801937
24,128,128,8,16,5.215951063806768,256,16,256,RS,500,10,False,1,1,256,9,2,1,True,9,1,False,10,0.000149946657181808,5.216044,True,False,5.216136936193232
25,128,1,1,1,2.8618855969593464,32,1,1024,RS,500,10,False,64,512,2048,1,1,1,True,6,13,False,10,0.00025718670261120637,2.8620449999999997,True,False,2.862204403040653
26,16,64,2,8,17.153054166970268,1024,16,2048,RS,500,10,False,1,256,2048,1,1,12,False,1,5,False,10,0.0033814937527666504,17.155150000000003,True,True,17.157245833029737
27,128,1,64,16,0.6563560668590309,128,8,1,RS,500,10,True,1,2048,64,5,1,1,False,3,5,False,10,0.011742806511222078,0.6636342000000001,True,True,0.6709123331409692
28,4,512,8,64,0.38834769293598276,32,1,4,RS,500,10,True,64,512,128,4,9,1,False,3,1,False,10,0.01678862611293729,0.3987531999999999,True,True,0.4091587070640171
29,256,1,4,2,6.4643718115338995,2,8,1,RS,500,10,False,4,256,1024,3,4,1,False,5,3,False,10,8.258934555977077e-05,6.464422999999999,True,False,6.464474188466099
30,16,1024,256,16,5.664195611076024,16,4,2,RS,500,10,False,512,512,128,1,1,3,True,3,3,False,10,4.9030602688480336e-05,5.664226000000001,True,False,5.664256388923978
31,2048,256,256,2,2.652768844457696,2,8,2,RS,500,10,True,128,2,256,1,2,1,True,29,2,False,10,0.000484281942673826,2.653069,True,False,2.653369155542304
32,1024,1,8,1,2.6877782406879596,256,2,512,RS,500,10,False,1,16,2048,4,23,1,True,1,1,False,10,0.003670179968339438,2.6900530000000002,True,True,2.692327759312041
33,512,64,4,4,2.9502049346829633,32,16,4,RS,500,10,True,128,32,512,1,7,1,True,1,5,False,10,0.0006099844260307603,2.9505830000000004,True,False,2.9509610653170375
34,128,32,2,4,9.7434484757899,1024,128,128,RS,500,10,False,1024,512,1,1,3,2,False,3,1,False,10,0.30015168646702606,9.929481,True,True,10.115513524210098
35,2048,64,2,32,4.2401382475721725,16,1,8,RS,500,10,False,128,128,8,10,1,1,False,4,2,False,10,0.0004578165571491332,4.240422000000001,True,False,4.240705752427829
36,1024,32,4,32,5.993454928962019,8,512,2,RS,500,10,False,64,256,64,3,2,1,False,1,14,False,10,0.0003066675724624953,5.993645,True,False,5.993835071037981
37,512,1024,32,1,0.9191131368511077,1,64,1,RS,500,10,True,128,2048,32,1,3,4,False,1,3,False,10,0.009143769881181396,0.9247804000000001,True,True,0.9304476631488924
38,512,64,8,16,0.246018302392978,4,2,4,RS,500,10,True,4,2048,1024,1,6,2,True,2,4,False,10,0.02805911099732135,0.26340920000000007,True,True,0.2808000976070221
39,2048,16,16,2,6.1253770846796,2048,64,64,RS,500,10,False,1,256,1,1,1,1,True,13,5,False,10,0.0023151449198701253,6.126812,True,True,6.128246915320401
40,1,256,8,4,0.2750283201127297,1,128,8,RS,500,10,True,4,16,32,8,2,1,False,5,2,False,10,0.015357948016906424,0.2845471,True,True,0.2940658798872703
41,1024,1024,128,32,2.2265232966719353,64,32,64,RS,500,10,True,256,64,128,1,11,5,False,1,1,False,10,0.03867037016890319,2.250491,True,True,2.2744587033280643
42,128,64,32,16,2.810329970129853,256,2,64,RS,500,10,True,256,64,1,1,1,3,True,9,2,False,10,0.06601542080453628,2.851246,True,True,2.892162029870147
43,2048,1,128,256,5.204048506142527,4,4,256,RS,500,10,False,2048,1,512,3,1,2,False,14,1,False,10,0.0006623058205995268,5.204459000000001,True,False,5.204869493857474
44,2048,2048,128,2,3.139848963712757,4,1024,1,RS,500,10,True,1,4,32,1,6,1,True,6,3,False,10,0.000172696265159342,3.139956,True,False,3.1400630362872435
45,8,16,1,2,1.3267520072373105,128,4,64,RS,500,10,True,128,4,64,1,3,3,True,4,1,False,10,0.017494481558480064,1.337595,True,True,1.3484379927626897
46,8,2,2,32,3.8841063391037176,8,1,2,RS,500,10,False,1024,256,1024,2,4,1,False,3,8,False,10,0.0032634351533315374,3.8861290000000004,True,True,3.888151660896283
47,128,2048,2048,32,3.0964721465193,128,32,1,RS,500,10,True,512,1,16,1,14,5,False,2,1,False,10,0.0001352922762023035,3.0965559999999996,True,False,3.096639853480699
48,2048,64,2,1,3.825729583463529,64,1,1,RS,500,10,False,64,32,8,3,1,1,False,4,2,False,10,0.0005992570400087236,3.826101,True,False,3.826472416536471
49,256,1024,128,2,0.605224676842001,2,8,1,RS,500,10,False,2,16,1024,1,5,1,False,8,2,False,10,0.028045599354622454,0.6226072,True,True,0.6399897231579991
50,1024,2048,4,1,6.9277258949608305,512,64,1024,RS,500,10,False,1024,1024,1024,1,1,4,True,2,8,False,10,7.761443164773168e-05,6.927774000000001,True,False,6.927822105039172
51,64,2048,128,1,3.637251013741718,1,1,512,RS,500,10,True,1024,4,1024,1,7,1,True,11,1,False,10,0.00033557264489232516,3.6374589999999998,True,False,3.6376669862582816
52,256,1024,256,2,1.2999569471898587,4,16,64,RS,500,10,False,64,2048,64,1,1,15,False,1,2,False,10,0.01638453404891331,1.3101120000000002,True,True,1.3202670528101417
53,32,256,16,128,4.586520264063974,32,16,1,RS,500,10,False,1024,2048,8,8,4,1,False,1,1,False,10,0.08193795253116826,4.637305,True,True,4.688089735936025
54,64,4,2,1024,2.7935652423854074,512,16,32,RS,500,10,True,2048,1,1,1,2,1,True,8,2,False,10,8.028075734567243e-05,2.793615,True,False,2.7936647576145925
55,512,32,2,512,4.170824498931655,128,4,2048,RS,500,10,False,512,1,1,7,7,1,False,5,1,False,10,0.00024605080776139,4.170977,True,False,4.171129501068345
56,512,1024,64,8,0.445555683922306,1,128,32,RS,500,10,True,64,256,32,2,18,2,True,1,1,False,10,0.01919330658953792,0.4574516,True,True,0.46934751607769404
57,32,2048,128,1,6.333051097471575,1,16,128,RS,500,10,False,1,16,1,1,1,2,False,1,19,False,10,0.0005661589882709495,6.3334019999999995,True,False,6.333752902528424
58,32,32,1,2048,0.2575729706027265,4,8,8,RS,500,10,False,4,1,512,7,1,1,False,2,3,False,10,0.025107541342194374,0.27313449999999995,True,True,0.2886960293972734
59,2048,256,256,8,3.587119178392216,8,2,1,RS,500,10,False,256,1024,1024,6,5,2,False,2,1,False,10,0.03466117101310913,3.608602,True,True,3.6300848216077837
60,512,4,4,2048,5.1455650992730675,16,8,4,RS,500,10,True,128,1,512,1,2,2,True,20,2,False,10,0.0007839700249373682,5.146050999999999,True,False,5.146536900726931
61,32,64,1,2,6.9120125353828294,2048,16,1024,RS,500,10,False,2048,8,1024,1,2,1,False,4,14,False,10,0.003635822327892406,6.914266,True,True,6.91651946461717
62,1024,2048,1024,2048,3.031551094373673,1024,4,32,RS,500,10,True,2048,2048,512,2,7,1,False,1,1,False,10,0.0029895457848978235,3.033404,True,True,3.0352569056263268
63,64,64,64,8,4.900859564345902,64,1,4,RS,500,10,True,1024,64,4,2,2,3,True,5,1,False,10,0.2031549610617471,5.026774,True,True,5.152688435654097
64,16,128,8,256,4.215108003447274,32,4,2,RS,500,10,True,2048,512,16,4,1,1,False,5,1,False,10,0.0045547260071271845,4.217931,True,True,4.220753996552726
65,512,512,1,2048,0.31130793895313846,2,4,16,RS,500,10,True,64,1,128,1,1,9,False,2,4,False,10,0.022596601000150447,0.32531319999999997,True,True,0.3393184610468615
66,2048,2048,128,128,0.2160552580486073,2,32,2,RS,500,10,True,16,128,128,3,17,1,False,1,1,False,10,0.0503802714185821,0.2472807,True,True,0.27850614195139267
67,32,512,128,2,2.436632465872322,2,2,2,RS,500,10,True,256,8,32,1,5,1,False,3,11,False,10,0.003193852845702277,2.438612,True,True,2.440591534127678
68,1024,32,16,32,3.60417565086292,2,128,8,RS,500,10,False,2048,512,2048,1,5,4,True,7,1,False,10,0.009623099292847359,3.6101400000000003,True,True,3.6161043491370806
69,32,128,8,32,2.7685933783087844,4,8,16,RS,500,10,True,256,32,2048,8,7,1,True,4,1,False,10,0.0006931673679567205,2.769023,True,False,2.769452621691215
70,16,512,16,2,2.5487393117009085,16,8,2,RS,500,10,True,512,2048,1024,1,8,1,True,1,6,False,10,0.00026571413210441954,2.548904,True,False,2.549068688299091
71,16,32,2,2048,9.447414966073246,32,1,256,RS,500,10,False,1024,1,2048,1,1,8,False,3,1,False,10,0.0016280122849659652,9.448424,True,False,9.449433033926752
72,2048,16,8,2,10.659830627430157,256,16,4,RS,500,10,False,1024,2,128,1,22,1,False,2,1,False,10,0.010873550478109917,10.666570000000002,True,True,10.673309372569847
73,64,4,4,1,9.397208905382206,64,4,16,RS,500,10,False,1024,1,2048,2,1,17,False,2,1,False,10,0.0034771085689117628,9.399364,True,False,9.401519094617795
74,4,512,1,256,5.145201157256421,4,1,64,RS,500,10,True,2048,512,64,1,20,3,True,3,1,False,10,0.0023892459061385014,5.146682,True,True,5.148162842743579
