id,T1_Ja,T1_La,speedup,points,T1_L,T1_M,T1_I,T1_J,T1_K,technique,VRANGE,ORANGE,SCREP,T1_Ia,T1_Ma,T1_Ka,U1_K,U1_J,U1_I,VEC,U1_M,U1_L,cost_mean,OMP
1,64,2048,24.356638858598455,301,256,32,2,4,256,RS,500,10,True,16,128,256,1,1,3,True,8,1,0.1954229,True
