id,T5_I,T1_Ja,technique,RT1_J,RT7_I,VEC10,RT7_J,T5_J,cost_std,VEC9,T3_J,T3_I,RT1_I,VEC6,mean_confidence_interval_inf,T1_I,T1_J,T5_Ia,T3_Ja,VEC7,VEC4,VEC5,T7_J,VEC3,T7_I,VEC2,T7_Ia,VEC8,U10_I,U6_I,T1_Ia,VEC1,U5_J,U5_I,U1_J,U1_I,U8_I,U7_I,U7_J,baseline,runs,mean_confidence_interval_sup,U2_I,cost_mean,U9_I,RT3_I,RT3_J,correct_result,T7_Ja,T5_Ja,U4_I,T3_Ia,SCR,U3_I,RT5_J,RT5_I,U3_J
15,128,256,RS,32,2,False,1,512,0.00014827339613023813,False,16,1,1,False,3.2175431008856554,1,2,512,64,False,True,True,8,True,1,False,2,False,12,12,8,True,8,1,4,1,4,8,1,False,10,3.2177268991143446,8,3.217635,1,1,16,True,1024,512,1,128,True,1,2,2,8
16,64,8,RS,4,32,True,2,1,0.0006514414785688163,True,1024,2,2,False,2.2831382398077458,256,1,2048,2048,False,False,True,2,True,4,False,32,False,12,4,1,False,1,1,4,1,1,16,1,False,10,2.2839457601922537,16,2.2835419999999997,8,4,32,True,16,512,1,4,True,1,16,2,1
17,8,1,RS,2,8,True,8,1,0.0023466529355658386,False,1,1,4,False,4.372175556167994,16,512,1024,4,True,False,True,4,True,32,True,64,True,12,8,128,True,4,1,1,8,8,1,4,False,10,4.375084443832007,8,4.37363,1,1,4,True,4,1,8,8,False,12,1,1,1
18,4,1024,RS,1,2,True,16,4,0.001713884768588654,True,2,128,4,False,2.089210742734486,32,256,8,512,True,False,True,8,True,64,False,1024,False,8,4,1024,True,1,8,1,1,8,16,1,False,10,2.0913352572655137,4,2.090273,4,4,16,True,64,2048,4,128,True,16,32,4,1
19,1,1,RS,4,2,False,4,8,0.00019697969438495826,False,256,2,4,True,2.1064909129639555,2,16,64,256,True,True,False,8,False,16,True,512,True,16,4,1,True,16,1,16,1,8,1,4,False,10,2.106735087036045,16,2.1066130000000003,4,32,2,True,128,32,16,128,True,12,4,8,1
20,32,512,RS,4,2,True,32,4,0.00019198958305079124,False,1,32,32,True,3.8607710058101707,128,16,128,256,False,True,True,1,False,1,True,128,True,1,12,1024,False,4,1,1,4,1,12,1,False,10,3.861008994189829,8,3.86089,8,8,8,True,8,32,8,1024,False,12,32,4,1
21,8,2048,RS,2,2,False,16,2,0.00010744300814850177,True,1,4,16,True,3.1692994073572938,4,16,8,64,True,False,True,2,False,4,True,256,True,4,8,4,True,1,4,1,16,16,8,1,False,10,3.1694325926427065,12,3.169366,8,1,2,True,2,16,16,512,True,1,2,1,4
22,4,1,RS,16,32,True,2,512,0.0003035193568786082,True,128,16,8,False,1.9466058802103985,16,256,32,128,True,False,False,512,True,64,False,1024,False,12,12,512,True,1,1,1,16,8,8,1,False,10,1.9469821197896018,12,1.9467940000000001,12,16,8,True,2048,1,16,128,True,1,16,2,1
23,2,1024,RS,4,2,False,2,1,0.0021606362488859475,False,2,4,1,False,2.5734918483863236,32,64,2,128,True,True,False,512,False,8,False,32,False,12,16,1024,True,12,1,16,1,8,1,8,False,10,2.5761701516136766,8,2.574831,8,1,16,True,1,4,8,8,True,1,4,16,1
24,32,512,RS,2,4,True,1,4,0.00012262136844775324,True,64,64,2,False,1.8806019998849817,128,512,2048,64,False,False,True,1024,True,1024,True,1,False,4,1,128,True,16,1,4,1,12,1,12,False,10,1.8807540001150185,16,1.880678,4,32,4,True,2048,16,12,2048,True,1,1,16,4
25,512,1,RS,4,8,False,16,64,0.0008393330685729344,False,512,2048,4,False,1.6635597855336492,512,16,2048,1,True,False,True,32,True,64,False,1024,True,4,12,512,False,1,8,1,16,12,1,1,False,10,1.6646002144663503,4,1.6640799999999998,4,8,4,True,32,512,8,2048,True,1,8,8,1
26,128,4,RS,2,1,True,1,64,0.0012426363104303696,True,1024,32,8,True,2.946874820187834,16,4,1,1024,True,False,True,4,False,8,True,2048,True,1,12,128,False,1,16,1,16,12,1,4,False,10,2.9484151798121663,4,2.947645,16,2,1,True,4,1,1,2048,False,4,8,4,1
27,2,2048,RS,4,16,True,1,512,0.00031715768948592336,False,4,32,8,False,4.635792427239599,2,64,1024,128,True,False,False,4,True,1024,True,2048,False,8,1,4,True,16,1,16,1,8,1,4,False,10,4.6361855727604,4,4.6359889999999995,4,32,4,True,128,1,4,2048,False,1,16,8,8
28,8,128,RS,32,16,False,1,2,0.0008200420720914531,False,4,32,4,True,2.7226407419974374,512,128,2048,32,False,False,True,1,False,2,False,1024,False,16,16,1024,True,8,1,1,12,16,8,1,False,10,2.723657258002563,8,2.7231490000000003,12,4,32,True,16,4,4,64,True,4,2,16,1
29,1,32,RS,4,2,False,32,8,0.0004948696798148078,True,4,128,4,False,2.3394752822308127,512,2,32,1024,False,True,False,1,False,2048,False,1,False,4,8,2048,False,8,1,4,1,1,16,1,False,10,2.3400887177691874,12,2.339782,12,2,32,True,2,16,1,1024,True,1,1,4,4
30,4,8,RS,1,2,True,2,16,0.00011679041056535496,False,2,512,16,True,4.43854761388371,16,8,32,16,False,False,False,128,True,2,True,1024,True,4,12,32,True,16,1,1,12,16,1,8,False,10,4.438692386116289,16,4.438619999999999,1,16,4,True,1,1,12,1,False,12,2,8,1
31,2,2048,RS,4,2,True,1,2,0.0007708495313613516,False,64,256,2,False,3.0075612312898077,1024,1,2,1024,True,False,True,32,False,256,False,1,False,1,16,2048,False,12,1,4,1,1,4,1,False,10,3.0085167687101917,12,3.0080389999999997,12,1,8,True,64,128,1,1,True,1,32,4,12
32,16,256,RS,32,8,True,16,2,0.0002457742866940381,True,8,8,2,True,4.6950826703180395,128,32,512,1,True,True,True,8,False,128,False,1,True,12,1,256,False,16,1,1,8,16,16,1,False,10,4.695387329681961,12,4.695235,12,2,1,True,1,4,16,256,False,16,16,4,1
33,1024,256,RS,4,2,True,4,256,0.0001993514484520642,False,128,4,16,False,4.332163442962567,64,2,1024,1,True,False,True,2,False,8,True,32,True,8,8,256,False,1,12,1,1,1,8,1,False,10,4.332410557037433,4,4.332287,12,1,2,True,64,512,16,1,False,1,8,2,12
34,1,8,RS,1,2,False,1,2048,0.0028402929426380864,False,32,4,4,True,3.283235600543864,2,4,16,1024,True,False,True,64,True,32,True,256,True,8,12,512,False,1,16,1,8,16,12,1,False,10,3.286756399456137,1,3.2849960000000005,4,2,8,True,1,2048,1,512,False,12,16,1,1
35,128,8,RS,2,1,True,1,2,0.002891214969524054,False,2,8,1,True,2.8791540393245647,16,2,1,2,True,False,True,256,True,16,False,64,False,1,16,32,True,12,1,1,12,4,1,1,False,10,2.8827379606754358,16,2.8809460000000002,4,4,1,True,256,256,8,1024,True,1,8,8,8
36,32,256,RS,8,16,True,2,512,0.00018066543665024704,True,8,2,4,True,3.8483180244598545,64,256,32,128,False,True,False,2,False,2048,True,1,False,4,4,512,True,1,1,8,1,12,1,12,False,10,3.8485419755401447,12,3.8484299999999996,4,8,16,True,32,1,8,256,False,12,8,1,1
37,2,128,RS,1,2,False,16,2,0.0003716665171899768,False,2,2,1,False,4.589101642938972,16,8,128,64,False,True,True,4,False,64,True,64,True,12,4,512,True,8,1,1,4,1,1,8,False,10,4.589562357061028,12,4.589332,12,4,4,True,16,32,16,256,True,1,32,1,1
38,128,4,RS,4,8,False,2,1024,0.001565991379286645,True,32,16,16,True,1.9904304063224865,1,2,2048,256,True,False,False,16,True,16,True,32,False,16,12,1024,True,8,1,1,12,16,4,1,False,10,1.992371593677514,4,1.9914010000000002,4,16,8,True,512,1024,4,512,True,1,4,1,12
39,8,512,RS,1,32,False,1,1,0.00028338842601633194,True,4,2,2,False,3.7582233572613424,8,8,256,64,False,True,False,1,True,1,True,256,True,4,4,8,True,16,1,12,1,16,4,1,False,10,3.7585746427386573,12,3.758399,16,4,4,True,1,2,1,2,True,8,4,32,1
40,128,2048,RS,4,8,True,16,512,0.0015738300416500296,True,64,64,1,True,3.5667115479584943,1024,2,2048,1,False,True,False,4,False,128,True,2048,True,1,12,1024,False,8,1,12,1,4,1,1,False,10,3.568662452041507,8,3.5676870000000007,8,8,16,True,2048,512,16,512,True,1,2,1,16
41,2,1024,RS,8,1,True,8,256,0.00010399999999994772,True,4,256,2,True,2.2063175413166403,2,64,8,2048,False,True,False,256,True,8,False,512,True,1,8,1024,False,4,1,12,1,4,1,16,False,10,2.20644645868336,1,2.206382,8,4,4,True,2048,1024,12,2048,True,16,2,4,1
42,2,4,RS,16,8,False,4,32,0.0009265397994689883,False,32,8,8,False,1.8592337352350565,64,1,32,512,False,False,True,32,True,128,True,1,True,8,12,1,False,1,4,1,4,4,1,1,False,10,1.8603822647649433,12,1.859808,1,4,2,True,2048,32,1,256,True,1,1,8,1
43,4,1,RS,2,1,False,16,1,0.00022932291643009637,False,16,1,1,True,2.649788866795603,4,2048,8,64,False,True,False,8,False,512,False,1,True,4,16,8,False,1,16,1,16,1,1,8,False,10,2.650073133204397,12,2.649931,16,4,4,True,256,2048,8,2,True,1,32,1,8
44,512,1,RS,1,16,True,4,1,0.00028720027855138887,False,16,2,2,False,3.041107994694077,64,4,512,1,True,False,False,32,True,16,False,16,False,12,4,128,False,1,16,1,12,4,1,16,False,10,3.0414640053059228,12,3.041286,8,1,1,True,128,4,12,16,False,1,2,4,12
45,1,8,RS,32,8,False,1,32,0.00017738094598919126,True,1,2,2,True,4.87384606017085,4,4,4,2,False,True,False,32,True,8,False,16,False,16,1,8,True,1,4,1,4,16,16,1,False,10,4.8740659398291495,8,4.873956,12,2,1,True,1024,32,16,2048,False,1,8,2,1
46,4,4,RS,8,4,False,32,4,0.0004483848793167905,True,256,32,16,True,3.493513093279239,512,2,32,1,False,False,False,32,False,512,False,2048,False,4,1,2048,True,1,1,1,8,12,1,16,False,10,3.4940689067207615,8,3.4937910000000003,4,2,8,True,2048,64,12,64,False,1,4,1,12
47,8,16,RS,8,4,True,4,64,0.00017577258034175809,False,2,4,1,True,3.216539057027889,4,1,128,16,True,True,True,16,False,1,True,512,False,12,1,256,True,16,1,1,4,4,1,12,False,10,3.2167569429721112,12,3.216648,12,2,4,True,16,1024,1,8,False,1,1,32,4
48,256,16,RS,1,2,True,8,2,0.0006099180272791146,False,8,4,2,True,3.044181975836579,1,2,1,8,False,False,True,64,False,1,False,1024,True,4,12,32,True,1,12,4,1,1,1,8,False,10,3.0449380241634203,16,3.0445599999999997,16,32,4,True,64,256,16,512,True,1,8,2,4
49,1,128,RS,16,1,True,1,128,0.000392923656706941,False,4,32,1,True,4.6020474678694985,1,8,256,16,True,False,False,16,True,1024,True,2048,False,8,16,2,True,4,1,4,1,1,12,1,False,10,4.602534532130502,1,4.602291,8,2,1,True,128,1,1,1,False,1,1,2,12
50,2,128,RS,16,32,False,2,128,0.0006196523218708356,False,64,2,1,False,3.328176942569148,4,4,16,128,False,True,False,2,True,4,False,2048,False,8,16,16,True,8,1,1,4,1,1,16,False,10,3.3289450574308512,12,3.3285609999999997,1,1,8,True,16,2048,16,2048,True,4,1,32,1
51,8,64,RS,16,1,False,8,64,0.000819619423879224,True,2,8,1,True,2.2927100039526995,4,4,128,256,True,False,False,16,False,1,False,8,False,12,8,512,False,16,1,4,1,1,8,1,False,10,2.2937259960473004,4,2.293218,4,4,8,True,1024,128,8,8,True,16,2,32,1
52,16,1024,RS,2,2,True,16,2,0.0021683643605261474,True,1,1,32,True,4.67102005854112,2,2,1,1,True,True,True,2,False,1,False,32,True,8,16,512,False,16,1,1,1,12,1,1,False,10,4.67370794145888,12,4.672364,12,4,32,True,2048,4,4,2,False,1,2,1,8
53,8,2048,RS,16,2,True,1,16,0.001381746720640206,False,32,8,4,True,3.411287600246644,4,8,8,1024,False,False,True,256,True,64,True,2048,False,1,12,2048,False,4,1,8,1,12,4,1,False,10,3.413000399753356,8,3.412144,1,8,16,True,1,32,8,1024,False,1,16,4,8
54,4,2048,RS,4,1,True,32,1,0.0001546253536779154,True,1024,8,2,False,2.488293163973922,2,128,64,1024,True,False,False,16,True,16,False,64,True,1,16,32,False,1,12,1,1,12,1,16,False,10,2.4884848360260783,12,2.488389,4,8,2,True,1024,1,16,128,True,1,2,16,8
55,256,8,RS,2,2,True,1,2,0.00045354272125126236,False,1,32,8,True,3.8852458964744305,128,2,1024,32,True,True,True,32,True,4,True,1,False,1,4,1,True,1,4,1,12,12,12,1,False,10,3.885808103525569,4,3.8855269999999997,12,8,1,True,512,2,16,512,False,1,8,4,1
56,4,2048,RS,32,16,True,2,2,0.0017661599587806978,True,4,512,2,False,4.442098342831293,256,128,128,1,False,True,True,64,True,64,False,256,False,8,12,512,True,4,1,1,8,4,1,16,False,10,4.444287657168707,12,4.443193,12,2,1,True,64,1024,1,1,False,1,2,32,12
57,128,2048,RS,2,4,False,2,1024,0.0002782157436235611,True,4,32,1,False,3.2832635632641938,128,256,2048,32,False,False,True,4,True,2,False,2,True,4,4,1,True,4,1,1,4,12,12,1,False,10,3.283608436735807,8,3.2834360000000005,4,4,1,True,128,2048,16,1,False,1,8,16,4
58,2048,512,RS,2,2,True,16,8,0.0001517926216915738,False,8,1024,8,False,1.7756629196871352,256,64,1,1,False,False,False,8,False,64,True,64,True,16,16,1,True,1,16,16,1,16,1,4,False,10,1.7758510803128649,16,1.775757,1,4,2,True,128,2048,12,2048,True,8,32,2,1
59,256,64,RS,1,16,True,4,1,0.0004858405088092645,False,1,4,1,False,2.309561878466148,64,64,1024,128,False,False,False,1,False,1024,False,2048,False,16,4,1024,True,1,12,1,16,1,12,1,False,10,2.310164121533852,16,2.309863,8,16,1,True,8,4,8,4,True,12,2,2,1
60,2048,1,RS,4,8,False,4,2,0.0003171056606243535,False,2048,4,8,False,1.9661214594868295,128,256,1,1,True,True,False,8,False,512,True,2048,False,12,1,1,True,1,12,1,4,16,1,12,False,10,1.9665145405131705,16,1.966318,4,2,32,True,1,32,4,128,True,12,16,2,1
61,8,2048,RS,16,8,False,2,16,0.0004427696918262983,True,2,2,4,False,2.811660573544551,32,16,512,2048,True,False,False,16,False,4,True,1024,True,4,4,2048,False,1,16,1,16,1,8,1,False,10,2.8122094264554485,8,2.8119349999999996,8,2,8,True,32,512,16,512,True,1,4,2,8
62,4,2048,RS,1,4,True,8,32,0.00012141251994752199,True,2,1,2,False,3.2202817491232767,64,64,8,2048,True,True,True,256,False,1,True,16,False,16,12,512,False,4,1,1,8,4,1,4,False,10,3.220432250876723,4,3.220357,8,1,4,True,1024,256,12,32,True,1,4,2,16
63,8,256,RS,16,2,True,2,256,0.0006247119336142095,False,2,2,1,False,3.9687478066469253,64,8,1,1024,False,False,True,4,False,128,False,1,True,8,4,1024,True,12,1,4,1,16,1,8,False,10,3.9695221933530758,1,3.9691350000000005,8,8,2,True,128,2048,16,16,False,4,1,8,1
64,2,1,RS,32,16,False,8,2,0.00014693195704128324,False,128,4,4,True,2.8581879323029393,256,256,8,512,False,False,False,512,True,16,True,2048,False,4,12,1024,False,1,12,4,1,8,1,16,False,10,2.8583700676970616,4,2.8582790000000005,1,8,1,True,1,64,4,32,False,8,1,1,1
65,8,1024,RS,4,4,True,8,32,0.00013049521064012495,False,256,32,4,True,3.879160119716705,1024,1024,8,1024,True,True,True,4,True,32,False,256,False,4,8,1,False,1,1,1,1,16,4,1,False,10,3.879321880283294,8,3.8792409999999995,1,8,4,True,16,128,8,512,False,16,2,4,1
66,256,2048,RS,2,8,False,4,4,0.0002804300269229485,False,8,1,16,False,3.6502091908624044,16,8,512,16,True,False,True,64,False,1,False,64,True,8,8,128,False,16,1,12,1,16,4,1,False,10,3.650556809137596,16,3.650383,12,8,8,True,1024,512,8,2048,False,4,2,16,1
67,8,1,RS,16,8,False,2,1024,0.00016690116836015723,True,8,8,4,False,2.6666785554849644,4,128,8,128,False,False,True,16,True,2,True,256,True,4,16,8,True,1,4,12,1,1,1,1,False,10,2.6668854445150356,12,2.666782,1,2,4,True,512,2048,1,256,False,12,8,2,1
68,2048,256,RS,8,1,True,1,512,8.44037913840399e-05,False,512,4,16,True,1.948463686949392,1,128,2048,2048,True,False,True,1024,False,8,False,1024,False,4,1,4,False,1,1,16,1,1,12,1,False,10,1.9485683130506073,16,1.9485159999999997,16,2,16,True,1024,1024,16,1,True,12,4,8,1
69,32,1,RS,4,32,True,2,2,0.00016248076809275596,False,512,128,32,False,3.660089295227091,1,32,512,512,True,True,False,2,True,8,False,2048,False,1,1,128,True,1,4,1,12,16,12,1,False,10,3.660290704772909,4,3.66019,12,1,2,True,4,32,8,128,False,1,1,1,16
70,256,1024,RS,2,8,False,4,512,0.00041866932058610875,False,64,1024,32,True,3.4593965108349223,256,1,512,64,False,False,True,8,False,256,True,1024,True,1,1,256,True,4,1,1,1,1,12,1,False,10,3.4599154891650774,12,3.459656,12,2,1,True,512,512,4,2048,False,4,4,4,1
71,64,1024,RS,2,1,False,4,32,0.0016081794054147295,True,8,2,2,False,1.976796258393469,128,4,1,64,True,False,False,128,False,256,False,256,False,4,4,1,False,4,1,1,8,12,12,1,False,10,1.9787897416065303,4,1.9777929999999997,8,4,32,True,256,512,8,2,True,8,1,8,1
72,64,512,RS,8,32,True,1,128,0.0005003648668721424,True,8,1,8,True,2.978964876341173,4,2,256,1024,True,False,True,2,True,64,False,256,False,12,1,16,True,1,8,1,16,16,1,16,False,10,2.979585123658827,8,2.979275,4,16,8,True,1024,1,8,1,True,1,16,4,12
73,8,1024,RS,4,1,False,1,1,0.00031131977129635806,False,32,1,8,False,3.349227045552292,16,8,128,512,False,True,True,8,False,64,False,64,False,1,16,64,True,1,12,8,1,8,1,16,False,10,3.3496129544477076,8,3.34942,12,16,2,True,8,1024,4,4,False,8,32,4,1
74,1024,512,RS,8,2,True,1,16,0.0002911511634872754,True,4,2,1,False,2.3973805459552207,64,8,2048,8,False,True,True,1024,True,4,False,32,True,12,16,1,True,4,1,4,1,12,16,1,False,10,2.3977414540447786,8,2.3975609999999996,1,1,32,True,2048,128,16,2048,True,4,32,2,1
75,4,64,RS,1,2,False,32,16,0.0002897257323745897,True,2,256,8,True,3.935307429430343,32,32,1024,256,True,True,True,2,True,2048,False,1,False,1,8,1,False,12,1,1,16,1,1,16,False,10,3.9356665705696563,1,3.9354869999999997,8,4,4,True,128,512,1,256,True,1,8,4,8
76,1,8,RS,16,1,False,32,1,0.0011617056425789487,True,32,64,2,True,4.453009980613729,128,2,32,128,False,True,True,2,False,2,False,256,True,16,12,128,True,1,4,1,16,8,8,1,False,10,4.45445001938627,12,4.453729999999999,12,4,4,True,8,2048,4,256,False,16,2,1,1
77,2,1,RS,4,2,False,8,256,0.0001109774751920738,False,1024,64,8,True,2.725103216712178,64,8,512,1,True,False,True,4,False,4,False,256,False,4,16,1,True,16,1,1,16,16,4,1,False,10,2.7252407832878216,1,2.7251719999999997,16,32,1,True,8,512,16,512,True,4,2,16,1
78,8,16,RS,8,4,True,16,1,0.001101978221200381,True,2,32,8,True,2.473718999372793,64,2,512,128,True,True,True,128,True,8,False,128,True,4,8,64,False,1,1,12,1,12,1,4,False,10,2.475085000627208,12,2.4744020000000004,4,16,4,True,128,2048,16,256,True,8,1,16,1
79,2,2048,RS,8,32,True,2,32,0.0004928498757227804,True,2,2,4,False,2.251517534095355,4,1024,1,8,False,False,False,512,False,16,True,2048,False,12,16,1,False,16,1,1,12,4,16,1,False,10,2.252128465904645,12,2.251823,1,2,4,True,1024,64,12,1,True,4,32,1,1
80,4,128,RS,8,4,True,4,32,0.0020071621758094454,True,2,4,1,False,2.5821659708544034,16,64,1,2,False,True,True,16,False,1,False,2048,False,12,12,32,True,4,1,1,8,1,1,1,False,10,2.584654029145596,1,2.5834099999999998,4,8,1,True,2048,2048,4,1024,True,1,4,8,8
81,8,2048,RS,4,2,False,16,2,0.0006643974713979857,False,8,64,1,True,2.6318542097477517,16,32,2048,1,True,True,True,64,True,4,False,4,True,4,8,1,False,1,16,1,4,16,1,12,False,10,2.6326777902522482,8,2.632266,8,2,32,True,512,256,12,128,True,1,1,32,12
82,2,256,RS,2,2,True,16,8,0.002336789250232054,False,1,512,32,False,1.9878656696311636,16,32,256,256,True,False,True,32,True,64,True,128,False,1,16,128,True,12,1,1,8,12,1,12,False,10,1.9907623303688369,12,1.9893140000000002,8,1,32,True,1,2048,8,1024,True,1,1,4,1
83,64,2,RS,32,2,True,2,2,0.00026814921219350265,False,64,64,4,True,1.873447802450366,4,1,1,128,False,False,True,2048,True,64,True,64,False,1,1,128,True,1,12,1,12,8,1,12,False,10,1.8737801975496338,12,1.873614,16,4,2,True,1,256,1,1024,True,8,2,4,1
84,8,64,RS,4,1,False,16,512,0.00018592740518816946,True,16,1,8,True,2.277913763117895,4,16,512,64,False,False,True,1,True,16,False,1024,False,16,1,8,False,1,16,1,8,8,1,8,False,10,2.2781442368821043,8,2.2780289999999996,4,16,1,True,512,512,12,64,True,1,2,4,8
85,128,512,RS,8,8,True,2,32,0.0011000618164448703,False,2,1,8,True,2.4411961871509393,4,2,1,2,True,True,True,512,True,8,True,32,False,1,4,4,False,4,1,1,8,8,1,12,False,10,2.4425598128490607,12,2.441878,12,2,1,True,512,32,1,32,True,4,4,4,1
86,128,64,RS,2,8,True,8,32,0.0006536979424780377,True,1024,32,4,True,4.708861841262624,1,8,1024,2048,False,True,True,2,True,64,False,1024,True,1,16,128,False,12,1,1,12,16,1,8,False,10,4.7096721587373755,4,4.709267,12,8,2,True,1,64,12,1,False,8,32,2,1
87,4,256,RS,8,16,False,8,8,0.007643060905160957,False,4,1,2,True,2.34576286881938,256,8,64,4,False,True,True,2,True,32,True,1024,True,16,1,256,False,8,1,4,1,1,16,1,False,10,2.3552371311806204,4,2.3505000000000003,8,8,4,True,512,1,8,128,True,1,2,8,12
88,4,1024,RS,32,1,False,1,2,0.0030097888630267427,False,1,8,1,True,1.8876635478144104,1,64,32,512,True,True,False,1,False,16,False,128,False,16,8,2048,False,1,4,12,1,8,8,1,False,10,1.8913944521855897,16,1.889529,16,1,8,True,2048,64,16,256,True,16,32,4,1
89,4,1,RS,16,16,False,1,64,0.00021039249036026186,True,1024,2,1,True,2.16071459977964,16,16,1024,1024,False,False,True,32,True,2,True,32,True,8,12,2048,True,1,12,16,1,8,12,1,False,10,2.160975400220359,8,2.1608449999999997,16,2,4,True,128,64,1,8,True,1,2,1,12
90,4,1,RS,32,8,True,4,1,0.0015373145416602428,True,1,2,1,True,4.660709180083989,2,32,32,4,False,True,True,2,False,1,True,1,False,8,16,128,False,1,16,1,8,12,4,1,False,10,4.66261481991601,1,4.661662,12,32,2,True,256,1,4,16,False,1,8,8,8
91,8,64,RS,4,2,False,32,32,0.00011025425161870629,True,64,8,2,False,2.0982996649625565,64,2,1024,256,False,True,True,1,False,256,True,1024,False,1,1,128,False,4,1,1,12,16,1,8,False,10,2.098436335037444,12,2.0983680000000002,8,2,2,True,8,64,4,512,True,1,4,2,12
