id,correct_result,runs,mean_confidence_interval_sup,RT_K,T1_I,T1_J,T1_K,U_K,U_J,U_I,technique,U1_I,T2_K,T2_J,T2_I,mean_confidence_interval_inf,cost_std,RT_I,cost_mean,RT_J
1,True,35,0.20631650663943873,1,256,256,64,27,1,29,DLMT,28,512,2048,2048,0.2057244647891327,0.0008935283630138469,1,0.20602048571428572,32
2,True,35,0.41570606842049745,1,16,512,256,20,1,21,DLMT,2,1,1024,512,0.415643703008074,9.412386107937651e-05,1,0.41567488571428574,1
3,True,35,0.2190518218699527,1,512,32,512,5,5,1,DLMT,24,1,64,1,0.21890709241576162,0.0002184302886973507,1,0.21897945714285716,8
4,True,35,0.16923450446941282,1,16,1,1,24,14,1,DLMT,4,1,64,2048,0.16920880981630146,3.877918650671147e-05,1,0.16922165714285714,32
5,True,35,0.18037074768727998,32,256,1,256,1,18,28,DLMT,15,512,64,1024,0.1801599951698629,0.00031807439253054437,1,0.18026537142857144,1
6,True,35,0.3175280392403886,1,1,16,16,23,27,1,DLMT,29,256,64,1,0.31729956075961147,0.00034482697938863,32,0.3174138,1
7,True,35,0.24152292335587114,32,16,64,32,30,6,1,DLMT,23,2048,2048,2048,0.24149439092984312,4.3062043516728966e-05,1,0.24150865714285713,1
8,True,35,0.14564922251250823,1,1,16,512,12,1,19,DLMT,1,2048,2048,256,0.14559409177320604,8.320506264032096e-05,1,0.14562165714285713,32
9,True,35,0.14018981479236448,32,1,1,1,7,1,18,DLMT,29,256,1,256,0.14011601377906413,0.00011138283310368879,1,0.1401529142857143,1
10,True,35,0.15416237900615654,32,1,512,256,14,1,5,DLMT,15,1024,1,128,0.15402213527955777,0.00021166028615376734,1,0.15409225714285715,1
11,True,35,0.2908096158726489,1,1,16,512,1,8,11,DLMT,4,1024,2048,1,0.29031832698449406,0.0007414687927433256,32,0.2905639714285715,1
12,True,35,0.23612871217889167,1,32,512,1,4,5,1,DLMT,9,512,512,256,0.23609048782110828,5.768941472600427e-05,1,0.23610959999999998,1
13,True,35,0.21678932484132987,1,32,256,1,1,28,29,DLMT,29,256,512,2048,0.21575416087295576,0.0015623023366238737,1,0.21627174285714282,1
14,True,35,0.26984956214282635,32,512,64,16,6,30,1,DLMT,5,128,1024,512,0.2697536378571736,0.00014477197834624747,1,0.2698016,1
15,True,35,0.20966429627248295,1,16,32,1,1,4,21,DLMT,16,2048,512,1,0.20964416087037413,3.038898833862107e-05,1,0.20965422857142854,32
16,True,35,0.2650853949551502,1,128,64,1,29,1,26,DLMT,2,2048,1,1024,0.26483506218770686,0.00037781016289092944,32,0.26496022857142854,1
17,True,35,0.1262280811944386,8,256,128,1,29,1,19,DLMT,4,1,2048,1,0.12620203309127573,3.9312624549621186e-05,8,0.12621505714285716,1
18,True,35,0.21492064777584935,1,128,128,128,1,26,1,DLMT,2,2048,1,1024,0.2148963236527221,3.6710739128313044e-05,1,0.21490848571428572,32
19,True,35,0.31722433525791105,1,16,256,256,1,2,24,DLMT,22,1,1,2048,0.3172060075992318,2.7660684543007754e-05,32,0.3172151714285714,1
20,True,35,0.1955777700238321,1,1,256,512,26,30,1,DLMT,30,1024,2048,1,0.19554782997616788,4.5186470794443656e-05,1,0.19556279999999998,32
21,True,35,0.14552956679456258,1,512,16,512,26,1,5,DLMT,25,2048,256,2048,0.1454309474911517,0.00014883938473730362,1,0.14548025714285714,1
22,True,35,0.13110195621989257,1,512,1,32,27,1,12,DLMT,1,2048,1,1,0.1310740437801074,4.212634058909725e-05,1,0.13108799999999998,1
23,True,35,0.2905021185023375,1,512,256,16,7,1,5,DLMT,17,2048,2048,1024,0.2903025672119483,0.00030116914496268124,32,0.2904023428571429,1
24,True,35,0.1780340143783194,1,1,1,1,1,1,1,DLMT,1,1,1,1,0.17785341419310918,0.0002725675351623707,1,0.1779437142857143,1
25,True,35,0.14126637916939686,1,256,1,64,16,1,2,DLMT,12,2048,64,1,0.14117607797346035,0.00013628543276401003,1,0.1412212285714286,32
26,True,35,0.20236167100323968,1,256,256,1,27,1,29,DLMT,3,128,1,2048,0.20150770042533175,0.0012888395172497215,1,0.20193468571428572,32
27,False,1,inf,1,64,1,1,21,26,1,DLMT,30,128,1,64,inf,inf,1,inf,32
28,True,35,0.13324856484487904,1,1,256,1,1,2,5,DLMT,28,512,2048,2048,0.1332301780122638,2.774999172641653e-05,1,0.13323937142857142,32
29,True,35,0.22744729579632447,1,512,256,512,26,6,1,DLMT,17,1024,2048,2048,0.22741830420367556,4.3755032363637544e-05,1,0.22743280000000002,1
30,True,35,0.27493536848640615,1,64,16,256,1,22,14,DLMT,4,2048,2048,2048,0.2747080600850224,0.0003430610584078548,1,0.2748217142857143,32
31,True,35,0.2727683038260747,1,32,512,128,1,24,30,DLMT,19,1024,1,512,0.27082615331678245,0.002931155228971429,1,0.2717972285714286,32
32,True,35,0.21706984539418134,1,1,16,32,29,28,1,DLMT,1,2048,64,256,0.2170318117486758,5.740158569949426e-05,1,0.21705082857142857,1
33,True,35,0.22079644097637807,1,16,512,128,1,16,1,DLMT,4,128,1,1,0.220781616166479,2.2374073917671744e-05,1,0.22078902857142854,1
34,True,35,0.1497835689939571,32,1,512,32,28,1,10,DLMT,23,2048,1024,1024,0.1497083167203286,0.00011357312128118685,1,0.14974594285714285,1
35,True,35,0.19328237178679702,1,128,512,512,30,20,1,DLMT,28,2048,2048,512,0.1932660853560601,2.45799985055062e-05,1,0.19327422857142856,32
36,True,35,0.4159251489197724,1,16,16,256,21,1,28,DLMT,29,2048,1,1,0.41583525108022756,0.0001356766744875472,1,0.4158802,1
37,False,1,inf,1,512,1,32,23,2,1,DLMT,11,1024,1,1,inf,inf,1,inf,32
