id,T2_J,T2_I,T3_J,T3_I,mean_confidence_interval_inf,T2_Ja,baseline,T2_Ia,technique,T3_Ja,VEC2,VEC3,cost_std,U2_J,SCREP,RT2_I,runs,U2_I,RT2_J,OMP3,cost_mean,RT3_I,OMP2,RT3_J,correct_result,T3_Ia,mean_confidence_interval_sup,U3_I,U3_J
37,2,8,1024,32,6.988241717659089,128,False,64,RS,1,False,False,0.0008588038192742109,30,True,32,10,1,1,False,6.988773999999999,1,False,32,True,1024,6.98930628234091,14,1
38,16,16,128,64,6.9740125452275,16,False,32,RS,256,False,False,0.002963003374955737,26,False,32,10,1,32,False,6.975848999999999,8,True,32,True,64,6.977685454772499,1,15
39,128,64,2,16,7.004220999121342,1,False,256,RS,2,True,False,0.0007760644303147684,9,True,8,10,1,1,False,7.004702,32,False,1,True,128,7.005183000878658,1,21
40,32,1,4,4,6.983183166136241,128,False,512,RS,16,False,True,0.004443136392234738,1,True,1,10,8,1,False,6.985937,8,True,8,True,128,6.9886908338637586,18,1
41,8,256,64,512,7.01886795438311,512,False,1,RS,512,False,False,0.0006631960494455695,8,False,1,10,1,8,False,7.019279,8,False,1,True,512,7.0196900456168905,1,21
42,1,512,512,64,6.976674470353192,2,False,1,RS,1,False,False,0.006164182427540449,1,False,32,10,22,8,False,6.980495,8,True,32,True,2048,6.984315529646809,6,1
43,4,4,8,64,6.948073547429183,1024,False,512,RS,32,True,True,0.0009800862206968575,19,True,1,10,1,1,False,6.9486810000000006,8,False,1,True,256,6.949288452570818,1,10
44,1,2,1,4,6.969753475633096,2,False,1,RS,2048,True,True,0.003447146646140842,2,True,1,10,1,1,False,6.97189,8,True,32,True,8,6.974026524366904,1,15
45,512,512,1,16,7.02065771610676,512,False,512,RS,32,False,False,0.0011572920979598517,1,True,8,10,2,32,False,7.021375000000001,8,False,32,True,2048,7.022092283893242,24,1
46,4,32,16,2,6.955220326236878,256,False,64,RS,1024,True,True,0.007587466046052661,21,False,1,10,1,32,False,6.959923000000001,1,True,1,True,2,6.964625673763123,1,9
47,64,4,1,16,6.981164311057628,1,False,128,RS,64,True,True,0.0009885347742997473,1,False,8,10,20,32,False,6.981776999999999,8,False,32,True,512,6.98238968894237,20,1
48,1,2048,2,64,6.963978679982748,16,False,1,RS,1,False,True,0.001075065114307059,1,True,8,10,13,8,False,6.964645,1,False,1,True,1,6.965311320017252,9,1
49,512,1,4,1,6.961649724641401,1024,False,2,RS,64,False,True,0.0018784844955442358,22,True,8,10,1,32,False,6.962814,8,True,1,True,32,6.963978275358599,1,15
50,2048,32,64,2,6.9764823565895675,2048,False,512,RS,1,True,False,0.008460286283572134,23,True,8,10,1,32,False,6.981726,8,True,32,True,32,6.986969643410433,16,1
51,128,1,1024,2,6.980030651118988,128,False,256,RS,1,True,True,0.0011202879094231383,27,True,8,10,1,8,False,6.980725,8,False,32,True,64,6.981419348881011,21,1
52,16,2,2,4,6.97476296283324,2048,False,512,RS,256,True,True,0.0006083255707268155,1,False,32,10,22,32,False,6.975140000000001,32,False,1,True,8,6.975517037166761,24,1
53,8,16,1,2,6.980389533147172,1024,False,32,RS,512,False,True,0.0021595314306580146,24,False,32,10,1,32,False,6.9817279999999995,32,True,32,True,4,6.983066466852827,1,8
54,256,8,256,2,6.963812985489392,512,False,8,RS,1024,False,False,0.001460183550105788,1,True,1,10,30,32,False,6.964718,8,False,8,True,256,6.965623014510609,1,19
55,4,8,2,2048,6.9724952413445465,128,False,16,RS,2,False,False,0.0013194017583738258,1,False,32,10,12,1,False,6.973313,32,False,1,True,2048,6.974130758655454,26,1
56,8,512,128,2,7.010989267603021,1,False,1024,RS,1024,False,False,0.004065428513699382,18,True,1,10,1,1,False,7.013509000000001,8,True,32,True,256,7.016028732396981,1,11
57,256,32,1,128,6.982396576207868,256,False,1,RS,8,False,False,0.013046932244784424,6,False,1,10,1,8,False,6.990482999999999,1,True,1,True,512,6.998569423792131,1,18
58,32,4,4,1,7.018454549293562,1,False,4,RS,1024,True,True,0.007833961960591836,23,False,8,10,1,1,False,7.0233099999999995,1,True,32,True,16,7.028165450706437,1,15
59,256,1,1,8,6.987529465117316,2048,False,2048,RS,1024,False,True,0.004260335667526816,24,False,8,10,1,8,False,6.990169999999999,32,True,8,True,1,6.992810534882683,28,1
60,4,2,4,16,6.99173635271392,128,False,2048,RS,16,True,False,0.005620644091205098,1,False,1,10,29,8,False,6.995220000000001,8,True,8,True,32,6.9987036472860815,1,2
61,1,128,64,32,7.0544612368507265,256,False,256,RS,128,False,True,0.006435616520582897,1,True,8,10,5,8,False,7.058450000000001,8,True,1,True,1,7.062438763149275,29,1
62,1024,512,2,16,6.9973523043060055,1024,False,2048,RS,2,True,False,0.0054416307298455835,20,True,1,10,1,1,False,7.000725,32,True,32,True,16,7.004097695693995,1,22
63,4,256,4,2,6.9972334242133885,16,False,1,RS,512,True,True,0.0013416948237211432,18,False,32,10,1,8,False,6.9980649999999995,8,False,1,True,32,6.998896575786611,1,4
64,4,8,16,32,6.974441390476598,256,False,64,RS,512,False,True,0.0009496841580229948,20,True,8,10,1,8,False,6.975029999999999,32,False,32,True,2048,6.9756186095234005,24,1
65,8,4,16,1,6.9839824969318895,16,False,64,RS,16,True,False,0.002914678198360656,1,True,8,10,2,1,False,6.985789,32,True,32,True,16,6.98759550306811,1,5
66,256,1,64,256,6.989859571184734,2048,False,128,RS,1024,False,False,0.005863920531521511,1,True,1,10,20,32,False,6.993494,32,True,1,True,256,6.997128428815266,24,1
67,1,64,1,1,6.982352939988262,16,False,256,RS,16,False,True,0.0010230156401541523,5,False,32,10,1,8,False,6.982987,8,False,8,True,8,6.983621060011737,1,14
68,2,1,128,1,6.987434264371845,128,False,4,RS,2048,False,True,0.0007191661838545598,14,False,8,10,1,32,False,6.98788,32,False,8,True,1024,6.9883257356281545,9,1
69,1,16,8,1,6.9843123973028405,8,False,512,RS,1,False,True,0.004846122573769723,1,False,32,10,21,1,False,6.987316000000002,1,True,1,True,2048,6.990319602697163,1,20
70,256,64,32,4,7.032972549945636,256,False,256,RS,512,False,False,0.0004153793446958472,5,True,1,10,1,32,False,7.0332300000000005,32,False,32,True,256,7.033487450054365,1,17
71,64,64,1,1,6.95661756286317,512,False,2048,RS,512,False,True,0.0007767683052236277,2,True,8,10,1,8,False,6.9570989999999995,32,False,8,True,16,6.957580437136829,1,22
72,4,4,128,16,7.055067221783082,128,False,256,RS,1,True,True,0.007694121392335954,1,False,32,10,26,8,False,7.059836,32,True,32,True,1,7.064604778216918,17,1
73,32,1,2,1,6.974433856682842,256,False,256,RS,128,False,False,0.0055859488003383,11,False,1,10,1,32,False,6.977895999999999,32,True,1,True,64,6.9813581433171565,1,26
74,16,64,8,16,6.984652023840183,2048,False,512,RS,16,True,False,0.0036059923738133155,17,True,8,10,1,1,False,6.986887,32,True,1,True,64,6.989121976159818,1,2
75,2,4,1,1,6.983327969867992,8,False,1024,RS,4,True,True,0.001058463036671656,1,False,1,10,23,8,False,6.9839839999999995,8,False,1,True,64,6.984640030132007,1,15
76,1,1,256,16,6.997010512261511,128,False,2,RS,2048,False,False,0.005865629037025771,19,False,8,10,1,32,False,7.000646000000001,1,True,1,True,32,7.00428148773849,1,20
77,2,128,2,16,6.975747983391917,1,False,1,RS,16,False,True,0.002894532086538356,22,True,1,10,1,1,False,6.977542,32,True,1,True,256,6.979336016608082,1,14
78,1,32,2,256,6.972251907159975,4,False,2048,RS,512,True,True,0.003827221446428284,1,True,1,10,12,32,False,6.974624,8,True,1,True,512,6.976996092840026,1,16
79,128,2,16,2,7.021406479040236,1024,False,1024,RS,1024,False,True,0.0032809571774102533,8,False,32,10,1,8,False,7.023439999999999,8,True,1,True,32,7.025473520959762,1,16
80,128,64,256,4,6.964773008891651,2048,False,64,RS,512,False,True,0.013678701290692867,11,False,1,10,1,32,False,6.973251,32,True,1,True,2048,6.9817289911083495,1,16
81,2,16,512,64,6.965096362075346,16,False,256,RS,2048,True,False,0.0007222354186828698,1,False,1,10,23,32,False,6.9655439999999995,8,False,8,True,256,6.965991637924653,1,5
82,1,256,8,1,7.056337768927855,32,False,256,RS,1024,False,False,0.0009990900860284255,1,True,32,10,21,32,False,7.056957,32,False,8,True,2048,7.057576231072145,1,12
83,8,1,1,32,6.964601663891715,1024,False,4,RS,512,False,True,0.0011541494703893704,30,True,32,10,1,1,False,6.965316999999999,8,False,1,True,1024,6.966032336108283,9,1
84,8,256,32,8,7.001676386507466,1024,False,1024,RS,2048,True,False,0.0031197628114969975,12,False,8,10,1,32,False,7.00361,8,True,32,True,8,7.005543613492534,20,1
85,4,2,16,2048,6.978978559217321,1024,False,1,RS,1,True,True,0.0033179368589531634,1,True,8,10,29,32,False,6.981035,1,True,8,True,1,6.98309144078268,1,28
86,1024,2048,32,4,7.002946015918172,1,False,2048,RS,2048,False,False,0.000577584625834132,22,True,1,10,1,8,False,7.003304,8,False,32,True,4,7.003661984081828,24,1
87,4,4,2,512,6.983883995373546,1,False,2048,RS,512,True,True,0.0010503547019934042,9,True,1,10,1,8,False,6.984534999999999,1,False,8,True,512,6.985186004626453,1,8
88,64,256,8,128,6.959916168144547,512,False,2048,RS,1024,True,True,0.0075070492871700395,1,False,1,10,30,1,False,6.964569,32,True,32,True,2048,6.969221831855453,6,1
89,2,2,32,1,6.978830005769924,64,False,2,RS,512,False,True,0.0027250851362846363,18,False,32,10,1,32,False,6.980519000000001,32,True,8,True,256,6.982207994230078,18,1
90,128,16,32,16,6.964944086309213,256,False,16,RS,2048,False,True,0.0004758245474962439,1,True,8,10,29,1,False,6.9652389999999995,32,False,1,True,2048,6.965533913690786,9,1
91,1,4,2,2,7.047695619886469,512,False,512,RS,4,True,True,0.0012139176248824942,16,False,32,10,1,1,False,7.048447999999999,32,False,1,True,32,7.049200380113528,1,12
92,4,2048,32,4,6.952831596793774,64,False,2048,RS,1,False,True,0.0007089492224411067,13,True,8,10,1,8,False,6.953270999999999,8,False,1,True,64,6.953710403206224,1,1
93,4,8,8,1,7.025892026649695,1024,False,128,RS,256,False,False,0.0006098360435396765,1,False,8,10,9,32,False,7.026270000000001,32,False,32,True,256,7.0266479733503076,11,1
94,512,128,8,1,7.004994200078127,512,False,1,RS,256,True,False,0.006863236554279483,1,True,1,10,10,8,False,7.009248000000001,32,True,1,True,16,7.013501799921875,18,1
95,64,64,32,2,6.963185425748119,128,False,2048,RS,512,True,True,0.021183735860324616,27,False,8,10,1,8,False,6.976315,8,True,8,True,64,6.9894445742518805,17,1
96,16,64,512,8,6.977763782827262,128,False,64,RS,2048,True,True,0.007481855986317807,1,True,8,10,19,8,False,6.982401,1,True,32,True,512,6.9870382171727385,25,1
97,512,512,1,1,7.045989375300568,512,False,512,RS,2048,False,False,0.002530876528003598,1,True,1,10,3,32,False,7.047558,8,True,32,True,2048,7.049126624699433,1,7
98,256,32,256,16,6.990125282717421,1024,False,1024,RS,1,False,False,0.0038766320434109837,1,True,8,10,5,32,False,6.992528,32,True,1,True,256,6.994930717282579,12,1
99,512,256,128,2,6.983517181061714,2048,False,2048,RS,128,True,True,0.003289505129954995,11,True,8,10,1,1,False,6.985556000000001,1,True,1,True,2,6.9875948189382875,1,10
100,1,32,2048,1,6.983566005691687,2048,False,1,RS,1,True,True,0.0007486254069961057,4,True,32,10,1,8,False,6.98403,8,False,1,True,1024,6.984493994308313,20,1
101,1,2,32,32,7.015725631788465,1024,False,2,RS,64,True,False,0.0008089258309634959,1,True,8,10,29,1,False,7.016226999999999,1,False,32,True,128,7.016728368211533,8,1
102,1024,4,2,128,7.0039311481681645,1024,False,512,RS,8,True,True,0.0014728285711515722,15,False,1,10,1,1,False,7.004844,32,False,8,True,256,7.005756851831836,1,27
103,64,32,16,16,6.985794637824867,1024,False,64,RS,256,False,False,0.0010041419222400019,25,True,8,10,1,1,False,6.986417,8,False,32,True,32,6.987039362175134,1,16
104,2,1,256,64,7.03426899486108,2,False,32,RS,1024,True,False,0.0012762366551702503,21,True,32,10,1,1,False,7.03506,32,False,1,True,64,7.03585100513892,27,1
105,64,2048,2,128,7.0313152136527135,512,False,2048,RS,1024,True,False,0.0008773648044000725,1,False,8,10,16,8,False,7.031859,8,False,8,True,256,7.032402786347286,15,1
106,4,2,16,32,6.984141298455604,128,False,8,RS,64,False,True,0.0025810170475996487,1,True,32,10,9,8,False,6.985741,1,True,8,True,1024,6.987340701544396,27,1
107,4,1,2048,64,6.9832596819476915,16,False,1,RS,2048,False,True,0.004148658698904966,1,True,32,10,15,32,False,6.985831,8,True,8,True,512,6.988402318052309,1,17
108,2,2048,32,32,7.0333047548621925,128,False,2048,RS,512,False,True,0.0009894321603829421,26,False,1,10,1,32,False,7.033918,32,False,1,True,1,7.034531245137807,1,22
109,8,4,32,64,6.997224817331541,8,False,4,RS,1024,True,False,0.005771557502096078,1,False,1,10,26,1,False,7.000802,1,True,8,True,1,7.004379182668459,1,29
110,2,512,4,128,6.972037371681148,2048,False,512,RS,8,False,True,0.000965848849458402,11,True,8,10,1,32,False,6.972636,1,False,1,True,1024,6.973234628318851,14,1
111,1,1,2,256,7.002759235539975,16,False,8,RS,64,False,False,0.005078718440709258,2,False,1,10,1,32,False,7.0059070000000006,32,True,32,True,1,7.009054764460026,25,1
112,1,4,16,1024,6.991078661404381,2048,False,1,RS,256,True,False,0.004119649985132407,1,False,1,10,22,1,False,6.993632,8,True,8,True,1,6.996185338595619,1,28
113,256,16,128,1,6.961618087929849,256,False,32,RS,512,True,True,0.0004919562988720458,1,False,32,10,11,8,False,6.9619230000000005,8,False,8,True,256,6.962227912070152,1,11
114,8,1,4,16,6.96471859084507,256,False,1024,RS,1024,False,False,0.0019690528179813135,1,False,1,10,10,32,False,6.9659390000000005,1,True,8,True,64,6.967159409154931,1,3
115,2,128,1,1,6.986682689434508,64,False,2048,RS,2,False,True,0.001826911327897555,1,True,32,10,22,8,False,6.987814999999999,32,True,1,True,1,6.988947310565491,16,1
116,32,2,4,64,6.978517237890397,128,False,128,RS,16,True,True,0.0009676781489731704,1,True,32,10,23,32,False,6.9791170000000005,8,False,1,True,1,6.979716762109604,1,25
117,4,32,32,64,6.982109562936425,16,False,32,RS,2048,False,True,0.001328563509961021,1,False,32,10,28,32,False,6.982933,8,False,1,True,1,6.983756437063575,1,21
118,64,1,4,4,6.981141281131885,1024,False,2,RS,256,False,False,0.00736165769375351,14,True,1,10,1,32,False,6.985704,8,True,1,True,128,6.990266718868115,1,4
119,64,1,32,16,6.9923515979781845,128,False,4,RS,1024,True,True,0.0014575819016439137,1,True,32,10,13,1,False,6.993255,32,False,32,True,128,6.994158402021816,1,28
120,128,4,8,1,6.986819835346049,1024,False,1024,RS,128,False,True,0.0011683937692404224,8,True,1,10,1,8,False,6.987544,32,False,32,True,4,6.988268164653951,1,11
121,8,32,16,512,6.979655626224055,512,False,1024,RS,16,True,True,0.02426830321633539,1,True,1,10,18,8,False,6.994697,32,True,32,True,2048,7.009738373775946,1,11
122,512,16,2,2,6.992734386025746,2048,False,64,RS,64,True,True,0.001246563676672751,1,True,32,10,7,8,False,6.993506999999999,8,False,8,True,32,6.9942796139742525,18,1
123,2,2,256,8,6.975049606702914,2048,False,4,RS,256,True,False,0.0009202934314662462,15,True,1,10,1,32,False,6.975619999999999,8,False,1,True,8,6.976190393297085,3,1
124,16,4,256,16,7.029449762420271,1024,False,16,RS,2048,True,False,0.004937499367088597,22,True,32,10,1,8,False,7.03251,8,True,8,True,2048,7.035570237579729,1,30
125,64,8,128,32,6.974534364229318,1,False,512,RS,128,False,True,0.0007319125630838687,1,True,8,10,30,1,False,6.974987999999999,1,False,8,True,32,6.97544163577068,4,1
126,8,2,1,32,6.9851500142994185,256,False,8,RS,16,False,False,0.0013536502502493448,23,False,1,10,1,1,False,6.985989000000001,1,False,1,True,512,6.986827985700583,1,23
127,1,1,16,2,7.020473657791544,1,False,512,RS,512,False,True,0.003398449646529997,1,False,32,10,17,1,False,7.0225800000000005,1,True,32,True,32,7.024686342208457,1,27
128,2048,1,32,8,6.990206187259738,2048,False,128,RS,64,False,True,0.000882247697645062,1,True,8,10,5,8,False,6.990753000000001,1,False,32,True,512,6.991299812740263,1,17
129,16,64,64,32,7.158489836093331,1,False,64,RS,128,False,True,0.0010231832680414605,1,True,1,10,21,8,False,7.159124,32,False,8,True,256,7.15975816390667,7,1
130,2,2,8,2048,6.978616185106091,64,False,1024,RS,2048,False,False,0.006939092231697215,5,False,32,10,1,1,False,6.9829170000000005,32,True,8,True,1,6.98721781489391,9,1
131,32,128,4,512,6.968943617966846,256,False,256,RS,2048,False,True,0.0005233698501060197,1,False,1,10,12,1,False,6.969268,1,False,32,True,1,6.969592382033153,1,10
132,4,16,512,2,6.983292648995626,16,False,512,RS,1024,True,False,0.003917990428778649,25,False,8,10,1,32,False,6.985721,1,True,32,True,2,6.988149351004374,24,1
133,1,1,2,8,7.00619220559749,2,False,2048,RS,32,False,True,0.0012597622791623386,1,False,32,10,24,32,False,7.0069729999999995,1,False,32,True,1,7.007753794402509,1,13
134,4,1,2,32,6.97574445702576,128,False,8,RS,1,False,True,0.0012738775451352935,1,True,1,10,17,32,False,6.976533999999999,32,False,32,True,32,6.977323542974238,25,1
135,4,256,16,128,7.01809722205541,4,False,2048,RS,16,True,False,0.0010419217820930254,1,False,1,10,24,8,False,7.018743000000001,32,False,32,True,1,7.019388777944592,17,1
136,1,2,1,16,7.038699311548858,128,False,64,RS,2048,True,False,0.005181855748667513,1,True,32,10,12,8,False,7.041911000000001,32,True,8,True,64,7.045122688451143,1,25
137,16,8,2,1024,6.963333150252466,256,False,1024,RS,8,False,False,0.0010323570118908445,15,False,32,10,1,1,False,6.963973000000001,8,False,32,True,2048,6.964612849747536,5,1
138,16,2,4,32,6.943637124085491,256,False,2048,RS,256,True,True,0.005895297193526553,1,True,8,10,14,8,False,6.947290999999998,8,True,1,True,256,6.950944875914505,9,1
139,256,1,64,8,6.966858914017368,256,False,32,RS,1,True,False,0.0006874627262623336,1,True,1,10,7,32,False,6.9672849999999995,8,False,32,True,32,6.967711085982631,1,29
140,8,128,8,256,6.982730684984297,128,False,512,RS,2048,True,True,0.002056026507611283,13,True,8,10,1,8,False,6.984005000000001,32,True,1,True,256,6.985279315015704,21,1
141,1,1024,8,64,6.973603426324975,32,False,1024,RS,8,False,False,0.0012916748816943918,15,True,8,10,1,8,False,6.974404000000002,8,False,32,True,1024,6.975204573675028,1,3
142,2,4,32,64,6.994212216619375,1,False,512,RS,128,True,True,0.004668936067242629,16,False,8,10,1,32,False,6.997106,32,True,8,True,128,6.999999783380624,1,29
143,1024,128,64,4,6.978604244797575,1,False,256,RS,256,True,False,0.0007450127515687448,13,True,1,10,1,32,False,6.979066,32,False,1,True,512,6.979527755202426,12,1
144,8,1024,4,128,7.03219173527659,128,False,1024,RS,256,True,False,0.005781370512257343,1,False,32,10,9,1,False,7.035774999999999,32,True,8,True,256,7.0393582647234085,22,1
145,8,16,1,8,6.9843712722636875,256,False,2048,RS,16,False,True,0.005906352173719385,11,False,32,10,1,32,False,6.988032,1,True,1,True,128,6.991692727736312,1,7
146,32,2,1,2,6.980912610464749,64,False,256,RS,128,True,False,0.0033614169631272567,1,True,8,10,19,8,False,6.982996,32,True,1,True,16,6.985079389535251,21,1
147,128,16,32,16,6.998974223100537,1,False,16,RS,1,False,False,0.004731849638355067,1,True,1,10,20,32,False,7.001907000000001,1,True,8,True,128,7.004839776899465,1,2
148,2,4,4,256,6.97578980437461,128,False,32,RS,64,False,True,0.0034111206369754703,21,True,32,10,1,32,False,6.977904,32,True,8,True,1,6.980018195625389,7,1
149,512,1,16,8,6.9681948789462815,512,False,2048,RS,1024,True,False,0.007473633721289809,1,False,32,10,1,32,False,6.9728270000000006,32,True,8,True,1024,6.97745912105372,16,1
150,2,32,8,64,6.988699735552848,1024,False,1024,RS,64,True,False,0.0009329930332000812,1,False,1,10,27,32,False,6.9892780000000005,1,False,8,True,2048,6.989856264447153,27,1
151,2,8,4,128,6.988091649308482,512,False,8,RS,64,True,True,0.00097508153505235,28,False,32,10,1,8,False,6.988696,8,False,8,True,1,6.989300350691518,12,1
152,64,2,16,4,6.995787698736723,128,False,1,RS,64,False,False,0.004782712201251528,1,False,32,10,20,8,False,6.9987520000000005,8,True,8,True,8,7.001716301263278,1,13
153,1,16,128,16,6.995428575767701,256,False,512,RS,256,False,True,0.0008993686674550939,16,False,32,10,1,32,False,6.995985999999999,32,False,1,True,1024,6.996543424232298,1,28
154,64,32,8,16,6.969044363735057,2048,False,128,RS,8,False,True,0.0013740611340112901,10,False,1,10,1,1,False,6.969896,8,False,1,True,32,6.970747636264943,1,1
155,256,8,8,16,7.014185676832069,1024,False,1,RS,1024,False,True,0.004911822472362077,30,True,1,10,1,8,False,7.0172300000000005,8,True,8,True,512,7.020274323167932,22,1
156,4,2,2,16,6.986254137962385,16,False,1024,RS,4,True,True,0.004731987003363403,1,True,1,10,28,32,False,6.989186999999999,1,True,32,True,1,6.9921198620376135,1,11
157,1,4,16,16,7.015182612165156,32,False,128,RS,16,False,False,0.006207516411577224,1,False,8,10,10,1,False,7.019030000000001,1,True,32,True,16,7.022877387834845,6,1
