id,T1_I,T1_J,cost_mean,U_J,U_I,technique,points,T2_I,speedup,T2_J,U1_I,OMP,VEC2,VEC1,RT_I,SCR,RT_J
1,2048,2048,0.4582819999999999,1,1,DLMT,104,2048,12.632208989224976,1,1,True,True,True,8,True,1
