id,runs,baseline,mean_confidence_interval_inf,T1_I,T1_J,cost_mean,U_J,U_I,technique,T2_I,cost_std,correct_result,T2_J,U1_I,OMP,VEC2,mean_confidence_interval_sup,VEC1,RT_I,SCR,RT_J
1,10,False,0.8486025239881414,1,256,0.8827961999999999,1,7,DLMT,512,0.05516932893882252,True,1,1,True,True,0.9169898760118584,True,32,False,2
2,10,False,0.9914293598400653,16,32,1.048976,1,1,DLMT,1024,0.09284785640498111,True,2048,23,True,False,1.1065226401599344,False,32,False,2
3,10,False,1.8485698348708923,8,4,1.8485970000000003,7,1,DLMT,256,4.3829214001649494e-05,True,4,21,False,False,1.8486241651291082,True,8,True,4
4,10,False,2.121759916340302,8,2048,2.1218449999999995,22,1,DLMT,256,0.00013727709204375897,True,1,24,False,True,2.1219300836596973,True,1,True,2
5,10,False,4.036531451382702,512,2,4.041669,1,12,DLMT,1,0.008289109059482835,True,256,21,False,False,4.0468065486172975,False,32,True,4
6,10,False,4.346202504851192,2048,1,4.348272,1,5,DLMT,2048,0.0033389992512728533,True,512,15,False,True,4.3503414951488075,False,16,False,1
7,10,False,6.284590403169975,512,4,6.285295,1,30,DLMT,2048,0.0011368223256076559,True,64,22,False,True,6.285999596830024,True,1,False,32
8,10,False,0.5376788021385018,1,32,0.6507143,30,1,DLMT,256,0.18237561124232046,True,1,16,True,True,0.7637497978614981,True,8,True,1
9,10,False,0.8201638956246048,512,128,0.8525568,13,1,DLMT,1,0.05226389804214759,True,128,4,True,False,0.8849497043753952,True,16,False,2
10,10,False,0.7650753181715342,16,2,0.8195569,1,30,DLMT,512,0.08790257906051452,True,16,18,True,False,0.8740384818284659,False,2,True,32
11,10,False,4.655611466521842,64,2,4.657411999999999,1,5,DLMT,2048,0.002905046643343426,True,1,18,False,False,4.659212533478156,True,1,False,1
12,10,False,2.159067290507361,2,128,2.159464,28,1,DLMT,2048,0.000640065621635778,True,128,1,False,True,2.1598607094926385,True,4,True,2
13,10,False,0.7785385727199388,1,64,0.8073840999999999,18,1,DLMT,128,0.046540429943115046,True,128,26,True,True,0.8362296272800611,False,2,True,1
14,10,False,0.9632096015772851,1,8,0.9842153999999999,24,1,DLMT,1,0.033891524339279853,True,8,1,True,True,1.0052211984227146,True,1,False,16
15,10,False,6.434352319207734,256,1,6.437061,19,1,DLMT,256,0.004370284773329955,True,2,28,False,False,6.439769680792266,False,1,True,8
16,10,False,1.5577449937319185,128,128,1.557828,1,30,DLMT,2048,0.0001339253523422938,True,1024,23,False,True,1.5579110062680814,False,8,True,16
17,10,False,7.670109836124715,2,1,7.671397000000001,7,1,DLMT,2,0.0020767573281440872,True,2,21,False,True,7.672684163875286,True,2,False,16
18,10,False,1.3833497919574116,4,32,1.384568,1,30,DLMT,16,0.001965501462731579,True,2048,8,False,True,1.3857862080425885,True,4,True,2
19,10,False,4.896930835943988,16,8,4.897911,23,1,DLMT,32,0.0015814325783921482,True,512,10,False,False,4.898891164056011,True,8,False,16
20,1,False,inf,4,1,inf,30,1,DLMT,16,inf,False,1,30,True,True,inf,False,2,False,32
21,10,False,0.7729388460310834,1024,4,0.7946505,13,1,DLMT,2048,0.03503037752365795,True,1024,30,True,False,0.8163621539689166,True,2,False,8
22,10,False,2.2092355618134096,1,256,2.2093619999999996,1,2,DLMT,32,0.00020399999999997677,True,256,11,False,False,2.2094884381865896,False,1,True,32
23,10,False,0.7922057623721139,16,8,0.9086426,30,1,DLMT,2048,0.18786345736741886,True,8,14,True,True,1.025079437627886,False,32,False,2
24,10,False,7.768317874003101,64,1024,7.769760000000001,10,1,DLMT,256,0.0023267788893662406,True,2048,3,False,False,7.771202125996901,False,32,False,1
25,10,False,4.382141876490897,1,16,4.3822909999999995,1,18,DLMT,2,0.00024060133000459457,True,1,8,False,False,4.382440123509102,False,2,False,1
26,10,False,0.49893261627653707,64,1,0.6479323,1,18,DLMT,2048,0.24040154560362126,True,32,30,True,False,0.796931983723463,True,2,True,32
27,10,False,3.785494126431853,128,4,3.786459,1,2,DLMT,256,0.001556762345382198,True,4,24,False,True,3.7874238735681467,True,32,True,1
28,10,False,0.8225578402453096,32,4,0.8477902,2,1,DLMT,128,0.04071081315522941,True,1024,1,True,True,0.8730225597546905,False,4,False,2
29,10,False,0.8048838784955076,32,512,0.8280177,1,14,DLMT,128,0.03732495470070927,True,2048,20,True,True,0.8511515215044924,False,2,True,32
30,10,False,4.246406148166343,8,32,4.246538,1,7,DLMT,128,0.00021273457640925018,True,512,29,False,False,4.246669851833658,False,2,False,8
31,10,False,6.688725528538477,16,2,6.691666000000001,1,17,DLMT,16,0.004744264326531548,True,8,1,False,False,6.694606471461524,False,1,False,4
32,10,False,5.745292119073712,2,4,5.75083,1,19,DLMT,1,0.008935019865674628,True,2048,30,False,True,5.7563678809262875,True,16,False,4
33,10,False,4.988647183649899,2048,256,4.9894799999999995,1,22,DLMT,1,0.0013436963942795562,True,512,30,False,False,4.9903128163501,True,1,False,16
34,10,False,0.9135899480408078,16,4,0.9386561,11,1,DLMT,1,0.04044264741198329,True,256,8,True,True,0.9637222519591921,True,1,True,8
35,10,False,4.553213742850832,512,1,4.554682000000001,30,1,DLMT,1,0.0023689398472735938,True,32,16,False,True,4.556150257149169,True,4,False,1
36,10,False,2.0733429498721585,2048,2,2.0733930000000003,1,7,DLMT,1,8.07527089328693e-05,True,2,3,False,True,2.073443050127842,False,2,True,32
37,10,False,0.8516351073238735,2,2048,0.8719114999999998,1,7,DLMT,2,0.032714674399266154,True,2048,22,True,False,0.8921878926761262,False,8,True,1
38,10,False,1.4415795240302824,128,2048,1.4417050000000002,1,1,DLMT,512,0.0002024475240648491,True,1,6,False,False,1.441830475969718,False,4,True,8
39,10,True,5.7890213950721,1,1,5.7891140000000005,1,1,DLMT,1,0.0001494121815650512,True,1,1,False,False,5.789206604927901,False,1,False,1
40,10,False,0.4412624663904817,16,2,0.5853642,1,16,DLMT,2048,0.23249901354276753,True,2048,29,True,True,0.7294659336095183,True,8,True,2
41,10,False,0.7735673866928563,4,1,0.7968937,1,9,DLMT,1,0.03763552802353116,True,2048,14,True,True,0.8202200133071438,False,4,True,16
42,10,False,0.739875999325762,1,4,0.7648902,1,1,DLMT,8,0.040358827306550916,True,2048,24,True,False,0.789904400674238,True,8,True,4
