id,speedup,T2_K,T2_J,T2_I,RT_K,T1_I,T1_J,T1_K,technique,VEC2,VEC1,SCR,ACOPY_x,ACOPY_y,U1_I,RT_J,RT_I,cost_mean,U_J,U_I,U_K,points
1,2.0378787464389245,2048,512,128,1,32,32,512,DLMT,True,False,True,True,False,30,8,8,0.08775037714285713,1,13,5,168
