id,correct_result,runs,mean_confidence_interval_sup,RT_K,T1_I,T1_J,T1_K,U_K,U_J,U_I,technique,U1_I,T2_K,T2_J,T2_I,mean_confidence_interval_inf,cost_std,RT_I,cost_mean,RT_J
1,True,35,0.21527968540290124,32,1,512,32,25,28,1,DLMT,4,128,1024,2048,0.21523380031138448,6.92512373719867e-05,1,0.21525674285714286,1
2,True,35,0.2754745011603293,1,1,512,1,1,27,29,DLMT,6,1,512,128,0.2753741274110993,0.00015148725008651845,32,0.2754243142857143,1
3,True,35,0.31389288608083016,1,1,16,16,23,2,1,DLMT,1,512,2048,1,0.3134012282048842,0.0007420256808361866,32,0.3136470571428572,1
4,True,35,0.21000020732013,1,512,256,512,5,15,1,DLMT,6,2048,1,512,0.20998762125129858,1.8995294798706348e-05,1,0.2099939142857143,1
5,True,35,0.20500950885181377,1,1,1,512,2,23,1,DLMT,19,1,64,512,0.20499254829104338,2.5597416961522366e-05,1,0.20500102857142857,1
6,False,1,inf,32,1,1,1,1,6,7,DLMT,26,1,1,512,inf,inf,1,inf,1
7,True,35,0.15613668833068942,1,256,256,32,1,20,25,DLMT,27,1,1024,2048,0.1560571402407391,0.00012005650370401868,1,0.15609691428571426,1
8,True,35,0.2836363372930934,1,128,1,256,1,25,1,DLMT,26,1024,512,2048,0.2828713198497638,0.0011545886215002953,32,0.2832538285714286,1
9,True,35,0.1685267179647726,1,128,1,256,1,29,24,DLMT,2,2048,256,1,0.1684148248923702,0.00016887257845814497,1,0.1684707714285714,32
10,True,35,0.19861201445595567,1,64,1,1,3,7,1,DLMT,13,512,2048,2048,0.19857307125833007,5.877431064535439e-05,1,0.19859254285714287,32
11,True,35,0.25451986213208455,1,128,128,16,1,6,30,DLMT,6,2048,1,1024,0.25440808072505827,0.00016870404952617788,32,0.2544639714285714,1
12,True,35,0.19361633976118553,1,16,128,1,29,26,1,DLMT,24,2048,1024,2048,0.19359657452452878,2.9830322882351028e-05,1,0.19360645714285715,1
13,True,35,0.2623867776714661,1,32,256,512,4,1,3,DLMT,27,2048,1024,1024,0.26216865089996244,0.0003292038509954053,32,0.2622777142857143,1
14,True,35,0.19036745154851312,32,512,1,32,24,1,25,DLMT,18,2048,1024,2048,0.19023163416577263,0.00020497990742748172,1,0.19029954285714287,1
15,True,35,0.20664948505651054,1,256,128,64,10,27,1,DLMT,2,1,1,2048,0.20657137208634663,0.00011789057534468908,1,0.20661042857142858,32
16,True,35,0.19619783500987992,32,32,512,1,16,28,1,DLMT,30,2048,1,128,0.19617039356154864,4.141550532871176e-05,1,0.19618411428571428,1
17,True,35,0.13806611742991845,1,128,256,1,1,5,3,DLMT,29,2048,2048,1,0.13803576828436723,4.580389431799261e-05,1,0.13805094285714284,32
18,True,35,0.31452311548830164,1,512,32,32,29,23,1,DLMT,20,1,1,1,0.31418139879741264,0.0005157296823977904,32,0.31435225714285714,1
19,True,35,0.2629399958022327,1,128,512,1,16,3,1,DLMT,17,1024,1,1,0.26286217562633873,0.00011744868093367956,1,0.2629010857142857,1
