id,speedup,T2_J,T2_I,T3_J,T3_I,T2_Ja,T2_Ia,technique,T3_Ja,VEC2,VEC3,U2_J,SCREP,RT2_I,U2_I,RT2_J,OMP3,cost_mean,RT3_I,OMP2,RT3_J,points,T3_Ia,U3_I,U3_J
1,1.0074689120652576,32,128,2048,2,2048,512,DLMT,1,False,False,29,False,8,1,1,False,6.941841000000001,8,True,32,177,1,1,30
