id,correct_result,runs,baseline,RT_K,T1_I,T1_J,T1_K,U_K,U_J,U_I,technique,U1_I,T2_K,T2_J,T2_I,mean_confidence_interval_inf,mean_confidence_interval_sup,cost_std,RT_I,cost_mean,RT_J
1,True,35,False,1,1,512,64,15,30,1,DLMT,3,2048,2048,128,0.20532075757495788,0.20533929956789926,2.798416461836413e-05,1,0.20533002857142857,1
2,True,35,False,32,1,1,512,15,1,19,DLMT,13,1,512,2048,0.1511652130641194,0.15126987265016628,0.0001579555711235911,1,0.15121754285714284,1
3,True,35,False,1,32,256,512,1,30,24,DLMT,23,512,256,1,0.17697735612081247,0.17707887245061613,0.00015321166897532305,1,0.1770281142857143,32
4,True,35,False,32,64,512,16,29,27,1,DLMT,29,256,1,128,0.2567899602677187,0.256917925446567,0.00019312911193694165,1,0.25685394285714286,1
5,True,35,False,1,512,16,16,1,29,29,DLMT,2,256,256,2048,0.26394993573224834,0.26417497855346594,0.00033964177286893385,32,0.26406245714285714,1
6,True,35,False,32,512,32,512,28,1,28,DLMT,28,2048,256,512,0.17458905950318973,0.17470722621109605,0.0001783409484037571,1,0.1746481428571429,1
7,True,35,False,8,512,512,128,1,3,3,DLMT,18,1,1,1,0.12349863629631241,0.12360084941797334,0.0001542632893755976,1,0.12354974285714287,8
8,True,35,False,1,512,32,512,30,30,1,DLMT,30,512,1024,1024,0.19878577773602582,0.19881547940683128,4.482670486872626e-05,1,0.19880062857142855,1
9,True,35,False,1,32,512,512,29,1,23,DLMT,6,2048,1024,2048,0.23072817099157716,0.23082137186556567,0.00014066171897027794,1,0.23077477142857142,1
10,True,35,False,1,512,16,64,30,1,7,DLMT,3,64,64,1024,0.2644377792480434,0.2646819921805282,0.0003685739136128782,32,0.2645598857142858,1
11,True,35,False,1,1,16,128,29,4,1,DLMT,23,1024,1,2048,0.24562884094461038,0.24577241619824666,0.00021668833256404787,1,0.24570062857142852,32
12,True,35,False,1,256,32,16,1,14,30,DLMT,8,2048,128,256,0.24439896341800404,0.24542749372485312,0.0015522906039732636,1,0.24491322857142858,1
13,True,35,False,1,16,32,512,27,1,7,DLMT,24,1,2048,64,0.17722527445068942,0.1774033541207392,0.0002687634936337243,32,0.17731431428571431,1
14,True,35,False,1,16,1,128,17,1,16,DLMT,30,128,128,512,0.13473889426798685,0.134965848589156,0.00034252666930280573,1,0.13485237142857143,1
15,True,35,False,1,32,512,512,7,1,15,DLMT,2,2048,1,1,0.25775289742398816,0.2580335025760118,0.00042349820711376366,32,0.2578932,1
16,True,35,False,32,512,512,128,9,1,8,DLMT,29,256,2048,2048,0.1439668528001255,0.14423794719987454,0.0004091442777309716,1,0.14410240000000002,1
17,True,35,False,1,64,64,16,7,2,1,DLMT,30,2048,2048,1,0.30572916228718977,0.3062954091413816,0.00085459773566042,32,0.3060122857142857,1
18,True,35,False,1,16,16,16,30,1,27,DLMT,7,256,2048,128,0.4939892363207445,0.4941748779649698,0.0002801762652185849,1,0.49408205714285713,32
19,True,35,False,1,1,512,1,5,1,29,DLMT,30,256,1024,2048,0.18892293763847182,0.18954369093295678,0.0009368605864093916,1,0.1892333142857143,32
20,True,35,False,1,512,16,512,9,1,10,DLMT,1,2048,1,1024,0.12735796539541916,0.12738152031886657,3.5549838542646874e-05,1,0.12736974285714286,32
21,True,35,False,32,1,32,16,3,6,1,DLMT,7,2048,1,2048,0.2829842682021492,0.283132588940708,0.00022385036911987471,1,0.2830584285714286,1
22,True,35,True,1,1,1,1,1,1,1,DLMT,1,1,1,1,0.17758913111943073,0.177859554594855,0.00040813169743231237,1,0.17772434285714286,1
23,True,35,False,8,512,16,512,3,18,1,DLMT,28,1,512,1024,0.2084842515614648,0.20857734843853518,0.0001405047635186403,1,0.2085308,1
24,True,35,False,1,512,16,512,3,5,1,DLMT,16,2048,2048,512,0.24846884307311268,0.24849418549831592,3.8247592961477474e-05,1,0.2484815142857143,1
25,True,35,False,1,256,512,512,3,1,30,DLMT,21,512,1,2048,0.1853575685824968,0.18550311713178885,0.00021966649303720745,1,0.18543034285714283,1
26,True,35,False,1,256,512,512,3,1,28,DLMT,2,1,1,1,0.15668996219416298,0.15685243780583702,0.00024521335316705196,1,0.1567712,32
27,True,35,False,1,1,16,512,3,9,1,DLMT,30,1,1,128,0.21951803130861114,0.21954636869138888,4.276767804913327e-05,1,0.2195322,1
28,True,35,False,1,16,16,512,3,1,30,DLMT,9,1,2048,1024,0.4202256305697072,0.42025888371600717,5.018670447561039e-05,32,0.4202422571428572,1
29,True,35,False,1,512,1,512,3,30,1,DLMT,6,512,128,2048,0.28141130706644946,0.28159137864783623,0.0002717697494841808,32,0.28150134285714284,1
30,True,35,False,32,256,64,512,3,23,1,DLMT,29,1,2048,1024,0.19648316251495468,0.1965158660564738,4.935722348556461e-05,1,0.19649951428571424,1
31,True,35,False,1,64,512,512,3,20,1,DLMT,15,2048,2048,256,0.32384557346631576,0.32437751224797,0.0008028189030039144,32,0.3241115428571429,1
32,True,35,False,1,16,512,512,3,29,1,DLMT,7,512,2048,256,0.2000382473111278,0.20006409554601506,3.901097700046154e-05,1,0.20005117142857143,1
33,True,35,False,1,512,512,512,3,16,1,DLMT,30,512,2048,2048,0.1987230310807398,0.19874782606211738,3.742137335365107e-05,1,0.1987354285714286,32
34,True,35,False,1,64,512,512,3,9,1,DLMT,27,512,1,2048,0.24679915549314135,0.24686398736400145,9.784631848371471e-05,32,0.2468315714285714,1
35,True,35,False,1,512,256,512,3,1,30,DLMT,28,1024,1,1,0.2649668358820148,0.26525882126084227,0.00044067360682834423,32,0.26511282857142854,1
36,True,35,False,1,16,1,512,3,1,30,DLMT,27,1024,1024,2048,0.22002343984361655,0.22004296015638347,2.946067596935856e-05,1,0.2200332,8
37,True,35,False,1,32,16,512,3,5,1,DLMT,11,1,128,2048,0.24845522201470502,0.24848437798529502,4.400311677272917e-05,1,0.24846980000000002,32
38,True,35,False,1,32,32,512,3,1,25,DLMT,30,2048,1,2048,0.15191095099603794,0.15199956328967637,0.00013373648777826298,1,0.15195525714285715,32
39,True,35,False,32,512,256,512,3,8,1,DLMT,4,2048,1,2048,0.2174876362547055,0.21765830660243737,0.000257581109080425,1,0.21757297142857143,1
40,True,35,False,1,128,64,512,3,30,1,DLMT,21,2048,64,128,0.20324120957724404,0.2032822761370416,6.19789562707239e-05,1,0.20326174285714282,32
41,True,35,False,32,1,512,512,3,1,30,DLMT,9,512,1,1,0.18729414400386712,0.18747197028184714,0.00026838106627460315,1,0.18738305714285713,1
42,True,35,False,1,128,512,512,3,27,1,DLMT,23,1024,1,1,0.20220003144657134,0.20232019712485722,0.00018135785798542456,1,0.20226011428571428,32
43,True,35,False,1,16,1,512,3,12,1,DLMT,14,1,2048,64,0.21115354392346636,0.21118285607653364,4.4238832327656184e-05,1,0.2111682,1
44,True,35,False,1,1,16,512,3,3,1,DLMT,2,2048,1,1024,0.27767779147160027,0.27771683709982825,5.892890216357599e-05,1,0.27769731428571426,32
45,True,35,False,32,16,512,512,3,1,28,DLMT,5,512,2048,1,0.41345460748206825,0.4135461353750746,0.00013813680294016598,1,0.41350037142857143,1
46,True,35,False,1,512,512,512,3,11,1,DLMT,30,2048,2048,512,0.19912670945346486,0.19929340483224942,0.0002515819597049434,1,0.19921005714285714,32
47,True,35,False,1,32,512,512,3,28,1,DLMT,17,1,512,2048,0.19788633910468112,0.1980198323238903,0.00020147220601343107,1,0.19795308571428571,32
48,True,35,False,32,512,1,512,3,1,6,DLMT,29,512,2048,2048,0.1454811335000651,0.14566126649993485,0.0002718624442092519,1,0.14557119999999998,1
49,True,35,False,1,32,256,512,3,30,1,DLMT,16,2048,2048,64,0.20023559108429137,0.20032035177285154,0.00012792352307180305,1,0.20027797142857146,1
50,True,35,False,1,32,16,512,3,1,30,DLMT,4,1,64,2048,0.18415832861824055,0.18433447138175946,0.00026584025278350945,1,0.1842464,1
51,True,35,False,32,16,1,512,3,1,30,DLMT,29,2048,1,128,0.18572796656674492,0.18584369057611225,0.0001746543501915031,1,0.18578582857142859,1
52,True,35,False,32,512,16,512,3,1,5,DLMT,3,2048,1,1,0.1475830715718651,0.1476032712852777,3.0486049000708977e-05,1,0.1475931714285714,1
53,False,1,False,1,512,1,512,3,30,1,DLMT,30,1,1,1,inf,inf,inf,1,inf,32
54,True,35,False,32,128,1,512,3,30,1,DLMT,16,2048,1024,2048,0.19701539554582725,0.19709191873988696,0.00011549123475884495,1,0.1970536571428571,1
55,True,35,False,1,512,512,512,3,1,22,DLMT,17,1,512,2048,0.14156583188216906,0.14164536811783088,0.00012003861283532358,1,0.14160559999999997,1
56,True,35,False,1,1,512,512,3,1,11,DLMT,30,1,1,64,0.16311245579201405,0.16330525849370026,0.0002909839605650508,1,0.16320885714285716,1
57,True,35,False,1,32,16,512,3,1,8,DLMT,30,2048,1,2048,0.11470816501595646,0.11486383498404351,0.00023494205972658682,1,0.11478599999999999,8
58,True,35,False,1,1,16,512,3,1,29,DLMT,27,1,2048,64,0.18804568096421118,0.18818780475007454,0.00021449773130430532,1,0.18811674285714286,32
59,True,35,False,1,512,64,512,3,1,30,DLMT,25,2048,256,1,0.1672089463874346,0.16752236789827973,0.0004730256980549882,1,0.16736565714285717,1
60,True,35,False,1,512,1,512,3,30,1,DLMT,30,512,2048,1,0.19910920316118577,0.19912788255309996,2.8191531511778022e-05,1,0.19911854285714287,1
61,True,35,False,32,512,16,512,3,1,29,DLMT,30,1,2048,2048,0.18693128533957568,0.18707414323185287,0.00021560566801833542,1,0.18700271428571427,1
62,True,35,False,32,512,128,512,3,30,1,DLMT,30,1024,128,1,0.19878347499066498,0.19881692500933504,5.048383050895611e-05,1,0.1988002,1
