id,correct_result,runs,baseline,RT_K,T1_I,T1_J,T1_K,U_K,U_J,U_I,technique,U1_I,T2_K,T2_J,T2_I,mean_confidence_interval_inf,mean_confidence_interval_sup,cost_std,RT_I,cost_mean,RT_J
1,True,35,False,8,512,16,128,1,3,21,RS,27,2048,128,1024,0.11950426238984761,0.11963590903872383,0.00019868530342206545,1,0.11957008571428572,1
2,True,35,False,1,512,16,64,22,1,4,RS,20,512,64,2048,0.12823084232077014,0.12826195767922993,4.69602871736165e-05,1,0.12824640000000004,8
3,True,35,False,1,256,1,512,3,1,23,RS,22,1024,2048,512,0.12228506324436814,0.12250207961277468,0.0003275279953761234,1,0.12239357142857141,8
4,True,35,False,1,128,1,64,1,5,7,RS,12,256,64,512,0.12633872717069494,0.12637778711501935,5.89505084709146e-05,1,0.12635825714285714,1
5,True,35,False,1,256,128,1,1,3,22,RS,13,1,1,1024,0.15023855062154082,0.15029122080703064,7.949151668253606e-05,1,0.15026488571428573,32
6,True,35,False,1,256,256,512,1,18,15,RS,13,512,2048,256,0.13164674129775633,0.131810630130815,0.0002473462317629826,1,0.13172868571428567,8
7,True,35,False,8,16,32,16,1,2,15,RS,4,1,256,256,0.11981197275369632,0.11983848438916081,4.0012202220455546e-05,8,0.11982522857142856,1
8,True,35,False,8,1,64,512,15,1,29,RS,29,1024,1,256,0.12720036926140924,0.12729174502430504,0.00013790720334592386,8,0.12724605714285714,1
9,True,35,False,1,64,256,512,1,28,15,RS,5,1,256,256,0.12971944044595346,0.1297602738397608,6.16270547531754e-05,8,0.12973985714285713,1
10,True,35,False,1,16,16,64,22,1,16,RS,1,512,256,2048,0.13304898062011888,0.13323747652273832,0.0002844840026347721,1,0.1331432285714286,8
11,True,35,False,1,16,512,512,3,1,23,RS,21,2048,1,128,0.4202683750761287,0.42036682492387134,0.00014858363686105387,1,0.4203176,1
12,True,35,False,8,32,16,512,1,11,15,RS,23,1,1,1024,0.12195610394726987,0.12217846748130155,0.00033559810755711745,1,0.12206728571428571,8
