id,correct_result,runs,baseline,RT_K,T1_I,T1_J,T1_K,U_K,U_J,U_I,technique,U1_I,T2_K,T2_J,T2_I,mean_confidence_interval_inf,mean_confidence_interval_sup,cost_std,RT_I,cost_mean,RT_J
1,True,35,False,8,64,16,16,1,21,23,DLMT,2,128,1,2048,0.16233333339413453,0.16249963803443684,0.0002509922447781524,1,0.16241648571428569,8
2,True,35,False,32,64,256,16,1,21,18,DLMT,30,2048,1024,1,0.16245321134350788,0.1627893029422064,0.0005072401146178715,1,0.16262125714285713,1
3,True,35,False,1,16,128,512,22,19,1,DLMT,29,1,1,128,0.22523885334139207,0.2253430323728937,0.00015723030294210273,32,0.22529094285714288,1
4,True,35,False,32,512,256,64,6,1,4,DLMT,5,256,1,2048,0.16481736294243676,0.16484332277184893,3.917939900154886e-05,1,0.16483034285714285,1
5,True,35,False,1,64,128,512,1,30,18,DLMT,5,1024,2048,1024,0.16389409973016975,0.16393852884125878,6.705382547031921e-05,1,0.16391631428571427,1
6,True,35,False,1,512,1,256,4,1,16,DLMT,30,1,1,512,0.11087882417653831,0.1109199758234617,6.210737246322395e-05,1,0.11089940000000001,1
7,True,35,False,1,64,128,256,11,26,1,DLMT,20,256,1,2048,0.20126265335876836,0.201293918069803,4.718569482288254e-05,1,0.2012782857142857,1
8,True,35,False,1,1,128,256,30,1,14,DLMT,30,2048,1024,512,0.14799575457125597,0.14802184542874397,3.937715073491382e-05,1,0.14800879999999997,32
9,True,35,False,1,1,64,64,10,10,1,DLMT,19,2048,512,1024,0.3239434530311331,0.3244840326831528,0.000815859978982988,32,0.32421374285714294,1
10,True,35,False,8,512,128,128,1,8,30,DLMT,12,2048,2048,1,0.27825648565572103,0.2784778572014218,0.00033410096726368765,1,0.2783671714285714,1
11,True,35,False,8,1,64,512,4,5,1,DLMT,4,512,256,1024,0.2217477871335792,0.22177038429499227,3.410435366306598e-05,1,0.22175908571428574,8
12,True,35,False,32,1,64,128,1,24,20,DLMT,15,256,128,2048,0.14833535392956892,0.14839384607043105,8.827819662861374e-05,1,0.14836459999999999,1
13,True,35,False,1,128,256,1,7,1,20,DLMT,20,1,512,256,0.11518283733201924,0.11525127695369504,0.00010329125059258325,1,0.11521705714285714,8
14,True,35,False,32,256,1,128,21,15,1,DLMT,30,1024,2048,512,0.20682018431301397,0.20698392997270026,0.00024713014996234037,1,0.20690205714285712,1
15,True,35,False,1,128,64,256,29,1,17,DLMT,2,1,2048,512,0.27594851940726717,0.27619919487844713,0.00037832738225413283,32,0.27607385714285715,1
16,True,35,False,32,16,128,256,30,3,1,DLMT,13,1024,2048,256,0.2629477829081852,0.263015531377529,0.00010224814154291395,1,0.2629816571428571,1
17,True,35,False,1,64,512,1,21,1,19,DLMT,1,1024,1024,2048,0.12926608909559686,0.12928728233297462,3.198550692206091e-05,8,0.12927668571428574,1
18,True,35,False,32,256,512,512,1,20,4,DLMT,20,512,512,256,0.13438592132146981,0.1344911643928159,0.00015883618566797124,1,0.13443854285714285,1
19,True,35,False,1,256,1,256,30,1,14,DLMT,5,1024,64,1,0.27037166961703124,0.27062415895439734,0.0003810649267084894,32,0.2704979142857143,1
