id,correct_result,runs,baseline,RT_K,T1_I,T1_J,T1_K,U_K,U_J,U_I,technique,U1_I,T2_K,T2_J,T2_I,mean_confidence_interval_inf,mean_confidence_interval_sup,cost_std,RT_I,cost_mean,RT_J
1,True,35,True,1,1,1,1,1,1,1,SIMP,1,1,1,1,0.17798481713642778,0.1781983828635722,0.00032232017799519895,1,0.1780916,1
2,True,35,False,1,512,1,1,1,1,1,SIMP,1,1,1,1,0.17942940340796745,0.1796428251634611,0.0003221028914074843,1,0.17953611428571428,1
3,True,35,False,1,1,512,1,1,1,1,SIMP,1,1,1,1,0.17224495224194314,0.1723361334723426,0.00013761360872428983,1,0.17229054285714288,1
4,True,35,False,1,1,1,512,1,1,1,SIMP,1,1,1,1,0.19401757307562217,0.19404185549580644,3.664779972235165e-05,1,0.1940297142857143,1
5,True,35,False,1,1,1,1,1,1,1,SIMP,1,1,1,2048,0.17969724861171416,0.17977937995971438,0.00012395523879405165,1,0.17973831428571427,1
6,True,35,False,1,1,1,1,1,1,1,SIMP,1,1,2048,1,0.17146796446148307,0.17157432125280261,0.0001605170472223439,1,0.17152114285714284,1
7,True,35,False,1,1,1,1,1,1,1,SIMP,1,2048,1,1,0.1922100357274812,0.19222802141537593,2.7144571374437326e-05,1,0.19221902857142856,1
8,True,35,False,1,1,1,1,1,1,1,SIMP,30,1,1,1,0.17706683209227245,0.17741625362201333,0.0005273580698894722,1,0.1772415428571429,1
9,True,35,False,1,1,1,1,1,1,30,SIMP,1,1,1,1,0.17602574900110085,0.17610167957032774,0.00011459682654009652,1,0.1760637142857143,1
10,True,35,False,1,1,1,1,1,30,1,SIMP,1,1,1,1,0.16824493334964982,0.168267809507493,3.452542393598032e-05,1,0.16825637142857142,1
11,True,35,False,1,1,1,1,30,1,1,SIMP,1,1,1,1,0.16412527786097852,0.16414140785330716,2.4343896691419322e-05,1,0.16413334285714284,1
12,True,35,False,1,1,1,1,1,1,1,SIMP,1,1,1,1,0.24283167214466417,0.243037184998193,0.00031016652538497333,32,0.24293442857142858,1
13,False,1,False,1,1,1,1,1,1,1,SIMP,1,1,1,1,inf,inf,inf,1,inf,32
14,False,1,False,32,1,1,1,1,1,1,SIMP,1,1,1,1,inf,inf,inf,1,inf,1
15,True,35,False,1,1,1,1,15,16,1,SIMP,1,1,1,1,0.16315278902923322,0.1631722395421953,2.935533188714081e-05,1,0.16316251428571427,1
16,True,35,False,1,1,1,1,15,1,1,SIMP,1,1,256,1,0.39148314027261527,0.3914982311559562,2.2775640406327114e-05,1,0.39149068571428575,1
17,True,35,False,1,1,64,1,15,1,1,SIMP,1,1,1,1,0.39342594763949346,0.3935897095033637,0.00024715460583139875,1,0.3935078285714286,1
18,True,35,False,1,1,1,1,15,1,16,SIMP,1,1,1,1,0.10615772577357542,0.10631381708356742,0.00023557796231084695,1,0.10623577142857142,1
19,True,35,False,1,1,1,1,15,1,1,SIMP,16,1,1,1,0.16366029610883248,0.1637413610340247,0.00012234575962394173,1,0.1637008285714286,1
20,True,35,False,1,1,1,1,15,1,1,SIMP,1,1,1,1,0.1637913601452267,0.16386223985477325,0.00010697390870140738,1,0.16382679999999997,1
21,True,35,False,1,64,1,1,15,1,1,SIMP,1,1,1,1,0.1638419595068102,0.1638567262074755,2.2286373616623533e-05,1,0.16384934285714284,1
22,True,35,False,1,1,1,1,15,1,1,SIMP,1,1,1,256,0.16218903553379496,0.16230942160906223,0.00018169048810927466,1,0.1622492285714286,1
23,True,35,False,1,1,1,1,15,1,1,SIMP,1,256,1,1,0.18890966419991811,0.18892930722865336,2.9645882805997092e-05,1,0.18891948571428574,1
24,True,35,False,1,1,1,64,15,1,1,SIMP,1,1,1,1,0.1959417019455014,0.19597321234021284,4.755648843046335e-05,1,0.19595745714285712,1
