id,RT1_K,RT1_J,T1_Ja,baseline,RT1_I,T2_K,T2_J,T2_I,T2_Ja,U2_I,mean_confidence_interval_inf,T1_I,T1_J,T1_K,technique,RT2_J,VEC2,VEC1,SCR,T1_Ia,T1_Ka,OMP1,U1_K,U1_J,U1_I,T2_Ka,RT2_I,runs,T2_Ia,U2_J,U2_K,cost_mean,RT2_K,OMP2,cost_std,correct_result,mean_confidence_interval_sup
1,8,8,1,False,1,32,128,1,256,20,0.08482926793785,1,1,512,DLMT,1,True,False,True,64,512,True,17,1,15,64,8,35,64,1,11,0.08683301142857143,8,True,0.006048226625325639,True,0.08883675491929285
2,1,32,2048,False,1,512,128,16,1,2,0.2606951237116851,256,32,64,DLMT,8,False,False,False,1,1,True,19,21,1,1024,8,35,64,1,2,0.26165265714285707,1,True,0.002890279728853316,True,0.26261019057402907
3,1,8,2048,False,1,16,1,32,512,10,0.09564850455026185,256,32,256,DLMT,1,False,False,True,256,512,False,30,1,16,2048,1,35,1,1,30,0.09566879428571427,32,False,6.124382624445744e-05,True,0.0956890840211667
4,8,1,256,False,8,1,128,16,512,14,0.10711602700821983,16,16,512,DLMT,8,False,True,True,1024,1,True,22,10,1,128,1,35,128,27,1,0.10811151428571429,8,True,0.0030048420293294093,True,0.10910700156320875
5,1,1,1,False,32,256,64,32,256,27,0.15940017525330163,512,128,64,DLMT,32,False,True,False,1,256,False,1,30,17,256,1,35,2048,1,10,0.15946437142857142,1,False,0.00019377381301983272,True,0.1595285676038412
6,8,1,1024,False,8,64,64,1,2048,1,0.13031148304979093,32,512,512,DLMT,1,True,False,False,128,2048,False,1,20,14,512,1,35,1024,28,12,0.13033397142857145,1,False,6.788035091848171e-05,True,0.13035645980735197
7,32,1,256,False,1,16,256,32,256,8,0.07798077191009523,256,1,512,DLMT,1,True,True,False,512,2048,False,2,2,1,64,1,35,128,3,1,0.07798755142857143,32,False,2.046372918714744e-05,True,0.07799433094704764
8,32,1,256,False,1,16,1,64,1,1,0.12894653006874002,64,256,1,DLMT,8,False,True,False,256,1,True,13,1,3,2048,1,35,2048,13,12,0.12964491428571426,8,False,0.002108047280188519,True,0.1303432985026885
9,1,32,128,False,1,64,1,32,1,10,0.1463857525666111,16,1,128,DLMT,1,True,True,False,256,2048,True,1,29,14,512,32,35,64,13,1,0.1502290857142857,1,True,0.011600960892151324,True,0.1540724188619603
10,32,1,1,False,1,512,16,256,2048,1,inf,16,64,128,DLMT,1,True,False,False,1024,512,False,28,1,26,2048,1,1,256,18,27,inf,32,False,inf,False,inf
11,1,32,2048,False,1,1,512,64,1,24,0.30320976221677176,128,512,256,DLMT,1,True,True,False,128,1,False,25,22,1,1,32,35,1,1,23,0.30324674285714287,1,False,0.00011162471381685286,True,0.303283723497514
12,1,1,2048,False,32,1,1,32,64,11,0.17110272247926536,256,1,16,DLMT,1,False,False,False,1024,128,True,4,22,1,256,8,35,1,18,1,0.17382039999999999,8,False,0.008203210448877406,True,0.1765380775207346
13,1,1,512,False,32,32,512,64,2048,7,0.21709910545087713,16,128,64,DLMT,8,True,True,False,2048,1024,True,29,6,1,1,8,35,2048,1,15,0.21894525714285715,1,True,0.0055725415301553505,True,0.22079140883483717
14,1,8,256,False,8,512,256,1,512,28,0.17848745865954913,64,256,16,DLMT,32,False,False,False,1,512,True,30,1,13,2048,1,35,2048,19,1,0.1792006,1,False,0.002152591119027088,True,0.17991374134045085
15,1,1,1024,False,1,256,1,1,1,24,0.12156830584862918,1,256,128,DLMT,1,True,False,False,64,128,False,22,1,17,1024,1,35,64,1,19,0.12260402857142859,8,True,0.0031262912530958605,True,0.123639751294228
16,1,8,1,False,8,1,64,256,512,1,0.21466920326135536,64,512,32,DLMT,1,True,True,False,256,128,False,9,9,1,64,8,35,2048,6,22,0.21585485714285715,8,True,0.003578852985787143,True,0.21704051102435895
17,1,1,256,False,32,64,512,512,512,1,0.17814264410302597,64,32,128,DLMT,1,False,False,True,1024,1024,True,1,12,15,1,1,35,1,15,20,0.1824757142857143,32,True,0.01307921426554675,True,0.18680878446840263
18,1,1,1,False,8,1,64,32,256,1,0.16130044583720904,1,512,256,DLMT,8,False,False,False,2048,1024,False,1,21,30,512,8,35,256,7,29,0.16287614285714286,1,True,0.004756183969425533,True,0.16445183987707668
19,1,1,1,False,32,1,1,128,2048,25,0.1884419468745634,32,1,1,DLMT,8,True,False,True,128,512,True,4,1,14,64,1,35,1024,1,2,0.19072117142857142,1,False,0.0068797561646396985,True,0.19300039598257945
20,1,8,1024,False,1,128,128,128,1,29,0.16864091757288505,1,512,256,DLMT,8,True,False,True,512,512,True,12,2,1,1,8,35,2048,8,1,0.16929674285714286,1,True,0.001979584694436935,True,0.16995256814140067
21,1,32,128,False,1,1,32,512,128,1,0.14168601071312037,32,32,32,DLMT,1,True,True,True,256,512,True,10,1,29,1,8,35,2048,13,2,0.1437057142857143,1,False,0.00609640155019537,True,0.14572541785830823
22,1,8,64,False,1,128,128,256,1,17,0.1612585350286868,32,1,128,DLMT,8,False,True,True,512,128,False,1,13,23,1,1,35,256,1,2,0.16134539999999997,1,False,0.0002621987468641742,True,0.16143226497131313
23,1,32,128,False,1,1,512,512,2048,1,0.29613908039380044,1,32,1,DLMT,1,True,True,False,256,1024,True,1,23,15,2048,8,35,1024,2,24,0.2972132,8,False,0.0032421908448278824,True,0.2982873196061996
24,1,8,1,False,1,64,512,1,1,27,0.16946191666521154,256,32,64,DLMT,1,False,True,True,1024,1024,True,9,15,1,1,8,35,128,13,1,0.17314925714285714,1,False,0.011130102708659348,True,0.17683659762050274
25,32,1,2048,False,1,128,1,512,128,14,inf,32,256,512,DLMT,1,False,False,True,1,512,False,15,25,1,128,1,1,512,17,1,inf,32,True,inf,False,inf
26,1,8,256,False,1,32,64,1,2048,8,0.2541498128442985,32,64,1,DLMT,1,True,False,False,1024,256,False,30,24,1,256,1,35,1,1,21,0.2592754285714286,1,True,0.015471484077462757,True,0.2644010442985587
27,1,8,1,False,1,16,256,1,512,1,0.1441264810115022,1,16,256,DLMT,32,False,False,True,64,512,True,7,1,1,256,1,35,256,25,29,0.15178262857142857,1,True,0.023109802094826354,True,0.15943877613135496
28,1,1,2048,False,1,64,1,64,1024,1,0.22964161235857536,64,64,512,DLMT,1,True,False,True,1,1024,False,1,30,30,256,1,35,1,19,28,0.23028731428571428,1,True,0.001949027710298188,True,0.2309330162128532
29,32,1,1,False,1,512,128,512,1024,30,0.16343146675596282,256,64,32,DLMT,1,True,True,True,256,1,True,1,17,14,512,1,35,512,1,30,0.16492785714285718,1,True,0.004516799790894035,True,0.16642424752975155
30,1,32,128,False,1,512,64,64,512,23,0.11140608515896058,16,16,64,DLMT,1,False,False,True,1024,1,True,2,6,1,2048,8,35,1,1,28,0.11204120000000001,1,False,0.001917070977149404,True,0.11267631484103943
31,8,1,2048,False,8,16,1,16,256,10,0.129829648500145,1,64,32,DLMT,32,True,False,True,1024,2048,True,1,27,4,1,1,35,2048,1,13,0.13022502857142856,1,False,0.0011934403207465687,True,0.13062040864271213
32,1,32,2048,False,1,128,512,32,1,17,0.14729441017805042,16,128,1,DLMT,1,True,False,False,1024,512,True,12,1,30,512,1,35,2048,28,1,0.1547274,32,True,0.022436208604078238,True,0.16216038982194955
33,1,8,1,False,1,16,1,32,2048,3,0.19040618583095903,256,1,16,DLMT,1,False,True,True,2048,2048,True,21,11,1,512,1,35,2048,21,1,0.19263625714285715,32,True,0.006731388896560256,True,0.19486632845475527
34,1,32,512,False,1,16,32,1,1,1,0.25129727852776196,1,512,16,DLMT,1,True,False,True,2048,512,False,1,26,18,256,1,35,128,17,24,0.25132045714285717,32,False,6.996380405288664e-05,True,0.2513436357579524
35,1,8,64,False,8,512,256,32,512,5,0.15771409196175354,32,1,32,DLMT,1,True,True,False,256,2048,False,1,30,13,1,1,35,1,7,1,0.15777545714285715,32,False,0.0001852285604107468,True,0.15783682232396076
36,1,1,256,False,32,64,64,512,64,1,0.1649761393020718,1,16,64,DLMT,1,False,False,False,1024,1,False,20,1,11,1024,1,35,2048,18,30,0.1660541142857143,8,True,0.003253828160985838,True,0.16713208926935677
37,1,1,1,False,8,64,64,1,1024,12,0.18375625199057463,512,512,1,DLMT,1,False,True,False,1024,128,True,7,1,7,2048,1,35,2048,1,29,0.18420071428571425,1,False,0.0013415932228176325,True,0.18464517658085386
38,8,1,1024,False,1,512,512,64,2048,2,inf,64,32,128,DLMT,1,False,True,True,128,256,True,29,27,1,512,1,1,1024,1,25,inf,8,False,inf,False,inf
39,8,1,2048,False,8,512,64,512,1,11,0.10363292031540192,1,64,1,DLMT,1,False,True,False,1,512,False,5,4,1,512,1,35,1,19,1,0.1037174,1,False,0.00025499884593576375,True,0.10380187968459809
40,1,1,1,False,32,512,64,512,512,13,0.2420740952265428,64,16,512,DLMT,1,True,True,True,2048,2048,False,13,10,1,1024,32,35,1,1,6,0.24302457142857142,1,True,0.0028689777401488125,True,0.24397504763060004
41,1,8,1,False,8,1,1,512,128,1,0.2438660278397475,512,128,32,DLMT,1,False,False,True,512,256,True,1,13,12,1024,8,35,1,28,12,0.24442011428571425,8,False,0.0016724897227346589,True,0.244974200731681
42,1,1,1024,False,32,128,64,32,2048,1,0.16590011632192567,1,512,1,DLMT,1,False,True,True,256,1024,False,1,8,30,1,8,35,64,30,23,0.165978,1,False,0.00023508904088208267,True,0.1660558836780743
43,1,32,1,False,1,1,64,256,1024,1,0.18079129083854198,16,64,1,DLMT,1,False,True,True,1024,1,False,30,1,7,1,1,35,512,14,10,0.18230348571428573,1,True,0.004564505063899848,True,0.18381568059002948
44,32,1,2048,False,1,512,128,32,1,20,inf,32,32,1,DLMT,1,False,False,False,512,2048,True,29,13,1,512,8,1,2048,1,16,inf,8,False,inf,False,inf
45,32,1,512,False,1,16,1,512,1024,18,0.1527071489203346,16,16,16,DLMT,1,True,True,True,1024,1,True,1,29,30,2048,32,35,1024,1,21,0.15367300000000003,1,True,0.0029153862473827673,True,0.15463885107966546
46,8,1,1,False,8,1,512,16,512,1,0.1073564434383918,1,64,128,DLMT,1,False,False,False,2048,512,False,2,1,18,2048,32,35,1024,30,2,0.10794217142857143,1,True,0.0017679985695811002,True,0.10852789941875106
47,8,8,2048,False,1,16,128,64,256,27,0.21359488153175882,512,16,32,DLMT,32,True,True,False,512,2048,True,1,9,29,1024,1,35,1024,11,1,0.21662954285714286,1,True,0.009160014498874538,True,0.2196642041825269
48,8,8,256,False,1,1,1,64,1,1,0.21594333571749216,512,128,128,DLMT,8,True,False,False,1,2048,False,14,18,1,256,1,35,2048,27,26,0.2165984857142857,1,True,0.0019775463638621693,True,0.21725363571107922
49,8,1,1024,False,8,512,64,1,256,2,0.20990054193197485,1,512,32,DLMT,8,True,True,False,2048,64,True,29,1,30,512,1,35,64,1,2,0.21202225714285713,1,False,0.0064043199587370345,True,0.21414397235373941
50,1,1,2048,False,1,128,512,256,1024,3,0.11951642703938421,1,512,32,DLMT,1,False,False,True,512,1,False,1,28,16,128,32,35,2048,8,1,0.12068077142857145,1,True,0.0035145310606575267,True,0.12184511581775868
51,8,1,2048,False,1,16,128,256,2048,25,0.11892343557551842,64,64,512,DLMT,1,True,True,False,1024,2048,True,1,30,6,1,8,35,1,27,1,0.11968034285714287,8,False,0.0022846970157720126,True,0.12043725013876731
52,1,8,128,False,8,32,16,64,1024,28,0.18506897972687403,512,32,1,DLMT,1,False,False,False,1,256,True,11,1,20,1,32,35,256,26,1,0.1856046,1,False,0.0016167502537056068,True,0.186140220273126
53,1,8,64,False,8,64,1,128,128,22,0.2040196658851324,16,32,512,DLMT,8,True,True,False,256,1,False,29,1,17,128,8,35,2048,1,25,0.20413874285714284,1,False,0.00035942949579712897,True,0.20425781982915328
54,8,1,128,False,8,32,512,64,2048,20,0.1748122647137284,512,64,32,DLMT,1,True,True,False,512,256,True,21,1,19,512,8,35,512,14,1,0.1769467714285714,1,True,0.006442930646777419,True,0.1790812781434144
55,32,1,1,False,1,1,256,128,1,15,0.17079308919891376,1,256,1,DLMT,32,True,True,True,2048,512,True,1,14,11,1024,1,35,1,4,1,0.17242377142857143,1,True,0.00492215481898333,True,0.1740544536582291
56,8,1,256,False,1,16,128,256,1024,27,0.22408869576050192,64,1,256,DLMT,1,True,False,True,128,512,True,16,22,1,2048,1,35,512,1,7,0.22516517142857143,32,False,0.0032493025316274898,True,0.22624164709664094
57,8,1,1024,False,1,256,64,256,128,18,0.14811165303370907,512,16,16,DLMT,8,True,False,False,1024,256,True,1,30,2,2048,1,35,1,28,1,0.1528422285714286,8,True,0.014279069677750045,True,0.15757280410914812
58,1,8,256,False,1,1,128,16,128,10,0.11776827038135584,32,64,16,DLMT,1,True,True,True,2048,1,False,1,5,23,1024,8,35,1024,19,1,0.11778679999999998,8,False,5.593097787196577e-05,True,0.11780532961864412
59,8,1,512,False,8,16,128,256,1,10,0.20568850564995125,128,256,1,DLMT,1,False,True,False,512,1,True,10,1,4,128,32,35,512,1,30,0.2106392,1,True,0.01494349028229827,True,0.21558989435004874
60,1,1,2048,False,8,16,64,1,256,1,0.15359716390880634,1,1,32,DLMT,1,True,False,False,1,512,True,25,13,1,64,32,35,256,8,30,0.16010397142857147,1,False,0.01964056111430878,True,0.1666107789483366
61,1,8,2048,False,8,64,512,256,1024,1,0.20971567584314746,128,1,64,DLMT,8,True,False,True,1024,1024,True,16,25,1,2048,1,35,256,24,30,0.2114326571428572,1,False,0.005182645413536311,True,0.21314963844256693
62,1,8,64,False,1,512,512,128,1,7,0.1906046474350282,1,32,1,DLMT,1,True,False,False,1,2048,True,7,28,1,1,1,35,1024,1,17,0.19182871428571432,1,True,0.0036948011318718678,True,0.19305278113640045
63,1,1,512,False,1,512,512,64,512,1,0.18817751108426817,128,256,16,DLMT,32,False,True,False,1024,2048,True,17,1,26,1,1,35,512,28,25,0.18869345714285712,1,False,0.0015573643548885882,True,0.18920940320144608
64,1,1,1024,False,1,32,16,64,64,1,0.143242312424527,1,1,1,DLMT,1,False,True,False,1,256,True,24,13,1,1,1,35,2048,30,30,0.14472759999999998,1,False,0.00448328635967603,True,0.14621288757547296
65,32,1,1024,False,1,128,64,32,256,30,inf,16,1,1,DLMT,8,True,True,True,256,2048,False,17,24,1,512,8,1,1024,1,10,inf,1,True,inf,False,inf
66,1,1,1,False,8,32,128,128,1,10,0.11798580813648928,512,1,128,DLMT,1,True,False,True,1,1,False,1,9,29,2048,8,35,1,7,1,0.1187385142857143,8,True,0.002272016050891852,True,0.11949122043493933
67,1,1,512,False,32,1,1,512,1024,23,0.25396273130141905,1,512,32,DLMT,1,False,False,False,256,2048,False,19,30,1,1,8,35,1024,5,1,0.25560705714285714,1,True,0.004963337563390513,True,0.25725138298429523
68,1,1,2048,False,32,64,16,32,128,1,0.20421304806739707,64,512,1,DLMT,1,True,True,True,64,2048,False,14,18,1,2048,1,35,256,5,3,0.2042586,1,False,0.00013749684671708997,True,0.20430415193260296
69,8,1,1024,False,1,32,512,512,512,21,0.13645839486437092,128,64,32,DLMT,8,False,False,False,2048,2048,False,29,1,6,256,8,35,1,1,14,0.13652697142857143,1,False,0.00020699585719999013,True,0.13659554799277193
70,1,1,1,False,32,1,512,1,1,26,0.2964216144687744,1,128,1,DLMT,32,True,False,True,512,128,False,28,14,1,2048,1,35,2048,10,1,0.29647234285714286,1,False,0.0001531217895956653,True,0.2965230712455113
71,1,1,64,False,1,256,1,16,1024,23,0.11638273299541943,512,32,32,DLMT,1,True,False,False,1,128,False,1,10,4,1,1,35,512,21,1,0.11688480000000001,32,True,0.0015154709367058141,True,0.11738686700458059
72,1,1,1,False,1,512,512,1,2048,1,0.1495995072102814,128,16,512,DLMT,8,True,False,False,512,512,False,7,5,1,2048,1,35,1,8,20,0.14968082857142856,1,False,0.00024546556182246116,True,0.14976214993257572
73,1,32,1024,False,1,32,128,16,2048,11,0.18561667066886298,32,64,64,DLMT,8,False,True,True,1,1024,True,1,6,30,1,1,35,2048,1,12,0.1865518857142857,8,True,0.002822912495697899,True,0.1874871007597084
74,1,8,2048,False,1,512,256,256,1024,1,0.1317191242429974,1,512,16,DLMT,1,False,True,True,1,1,True,25,1,6,2048,32,35,512,8,17,0.13646942857142857,1,False,0.014338620312759155,True,0.14121973289985976
75,32,1,2048,False,1,1,512,512,1024,28,0.09938704733730641,32,1,256,DLMT,1,True,True,True,2048,1,False,1,11,12,256,1,35,2048,29,1,0.10423994285714287,32,True,0.014648288081240766,True,0.10909283837697933
76,1,1,1,False,8,16,128,512,1,8,0.21527696969164353,32,1,128,DLMT,8,True,True,False,512,2048,True,17,2,1,2048,8,35,512,29,1,0.21679120000000002,1,True,0.004570648942983919,True,0.2183054303083565
77,1,1,1,False,8,1,16,32,1,29,0.09939078170197004,512,16,512,DLMT,1,False,True,True,2048,1024,False,28,28,1,512,1,35,1024,1,22,0.10118558000000001,8,True,0.005417533184013338,True,0.10298037829802999
78,1,32,1,False,1,128,1,512,1024,27,0.21995949131328668,64,256,1,DLMT,8,True,False,False,2048,2048,False,1,9,3,128,1,35,1024,4,1,0.22118359999999998,8,True,0.0036949274123935284,True,0.22240770868671328
79,32,1,1,False,1,16,32,16,2048,4,0.13266816117103247,512,256,64,DLMT,32,False,False,True,2048,1,False,17,1,28,512,1,35,64,1,8,0.13268705714285714,1,False,5.703680158190564e-05,True,0.1327059531146818
80,8,1,1024,False,8,512,32,1,2048,30,0.15005563664851262,64,128,64,DLMT,1,False,True,True,1024,1024,False,8,1,7,2048,8,35,128,9,1,0.1516316571428571,8,True,0.004757160365132949,True,0.15320767763720156
81,1,8,512,False,8,32,64,512,1,29,0.19764564436545165,16,256,512,DLMT,1,False,False,False,2048,1,True,1,17,30,512,8,35,1024,1,30,0.20082302857142856,8,True,0.009590818307067638,True,0.20400041277740547
82,1,32,256,False,1,16,1,128,2048,24,0.16657570168910063,16,1,128,DLMT,32,True,True,False,2048,256,False,10,1,2,1,1,35,256,1,7,0.16754882857142858,1,True,0.0029373479922806416,True,0.16852195545375653
83,32,1,256,False,1,512,1,512,1,1,0.17663305366595064,512,1,512,DLMT,1,True,True,True,1024,512,False,27,1,25,1,32,35,512,22,10,0.17744954285714284,1,True,0.0024645428361098533,True,0.17826603204833505
84,8,1,64,False,8,256,1,16,1,1,0.23277594365290666,128,1,1,DLMT,1,False,True,True,1,64,False,27,1,1,256,8,35,64,16,18,0.2344269714285714,1,True,0.004983567107350857,True,0.23607799920423617
85,8,8,64,False,1,128,64,1,128,2,0.22468292913463989,128,1,1,DLMT,8,True,False,False,2048,256,False,1,16,17,1,8,35,1024,1,20,0.22720145714285717,1,True,0.007602084910800486,True,0.22971998515107445
86,8,1,64,False,1,1,512,1,1,21,0.11302283039157741,32,1,64,DLMT,8,True,False,True,1,2048,False,18,1,20,1,1,35,512,1,29,0.11304182857142857,1,False,5.7345312781073815e-05,True,0.11306082675127972
87,1,1,1,True,1,1,1,1,1,1,0.05223658921352905,1,1,1,DLMT,1,False,False,False,1,1,False,1,1,1,1,1,35,1,1,1,0.052246145714285715,1,False,2.8845948889695492e-05,True,0.05225570221504238
88,32,1,1024,False,1,16,1,64,256,11,0.08144871648997701,1,16,128,DLMT,1,False,True,True,1024,256,False,3,1,22,512,8,35,1024,24,1,0.08145998000000002,8,False,3.3998494084297024e-05,True,0.08147124351002302
