id,T5_I,T1_Ja,technique,RT1_J,RT7_I,VEC10,RT7_J,T5_J,cost_std,VEC9,T3_J,T3_I,RT1_I,VEC6,mean_confidence_interval_inf,T1_I,T1_J,T5_Ia,T3_Ja,VEC7,VEC4,VEC5,T7_J,VEC3,T7_I,VEC2,T7_Ia,VEC8,U10_I,U6_I,T1_Ia,VEC1,U5_J,U5_I,U1_J,U1_I,U8_I,U7_I,U7_J,baseline,runs,mean_confidence_interval_sup,U2_I,cost_mean,U9_I,RT3_I,RT3_J,correct_result,T7_Ja,T5_Ja,U4_I,T3_Ia,SCR,U3_I,RT5_J,RT5_I,U3_J
32,4,8,DLMT,8,4,True,4,16,0.0004913206692171796,True,32,2,4,True,3.524803481889951,16,2,1,128,True,False,True,256,True,2048,True,1,False,1,12,256,False,16,1,8,1,16,1,16,False,10,3.5254125181100497,12,3.5251080000000004,16,1,2,True,256,1024,12,2048,False,1,32,1,1
33,128,2,DLMT,8,16,False,2,4,0.0010863866714940688,False,2048,2,2,True,3.9712686629378458,2048,1,1024,2048,False,False,True,2048,False,1,False,1024,False,1,8,2048,False,1,16,1,1,16,8,1,False,10,3.972615337062154,12,3.971942,4,4,4,True,1,256,12,64,False,1,1,4,1
34,8,2048,DLMT,1,2,True,32,2048,0.00318956752554329,False,1,1,16,False,5.0586361218924685,2048,8,256,8,False,True,True,2,False,4,True,256,False,12,4,2048,False,1,8,8,1,1,16,1,False,10,5.062589878107532,12,5.060613,16,32,2,True,1024,2048,8,2,False,1,2,8,4
35,4,4,DLMT,16,8,True,16,512,0.00022009997728307708,True,1024,16,8,True,2.9150575831274703,64,2,1024,1,False,False,False,512,False,16,False,2048,False,12,8,1,False,1,12,1,12,4,1,4,False,10,2.9153304168725307,4,2.9151940000000005,8,4,4,True,2048,512,1,64,False,1,16,1,16
36,32,1,DLMT,2,2,False,2,16,0.000586876477633896,True,4,8,16,True,2.7587522568745864,4,1,1,1,False,True,False,8,True,1024,False,2048,True,1,8,256,False,12,1,12,1,12,12,1,False,10,2.759479743125414,1,2.759116,16,1,32,True,1024,2048,12,16,True,1,8,1,12
37,1,16,DLMT,4,4,False,8,64,0.00038548151706665476,False,512,2048,16,False,4.151649080470676,2048,8,512,1024,False,True,False,1,True,2,False,1,False,4,16,2048,True,1,1,4,1,4,1,4,False,10,4.152126919529323,8,4.151888,4,32,1,True,8,64,16,1,False,1,4,32,16
38,4,2048,DLMT,2,2,False,32,32,0.0006250767952819456,False,32,4,8,True,3.8524855805074756,512,2048,16,2048,False,True,True,8,True,64,True,64,False,1,16,1,True,4,1,8,1,4,1,1,False,10,3.853260419492525,1,3.852873,8,2,32,True,128,1,16,512,False,12,8,16,1
39,4,2048,DLMT,32,1,False,32,4,0.001085840227657725,False,16,2,1,True,4.849948001621021,2,2048,64,2048,False,True,False,8,False,1,True,1024,True,16,1,256,True,16,1,12,1,16,12,1,False,10,4.851293998378978,16,4.850620999999999,12,4,1,True,2048,512,1,16,False,1,2,8,16
40,16,128,DLMT,8,16,False,8,2,0.00023324665056542125,False,8,1,2,False,3.063709434884678,16,64,64,64,True,True,True,1024,False,8,True,1024,False,16,16,1,False,1,4,12,1,16,12,1,False,10,3.0639985651153223,8,3.063854,4,4,8,True,2048,2048,1,256,False,1,16,8,1
41,512,1,DLMT,16,4,False,16,4,0.00029066303514556704,True,8,1024,1,False,2.750374848494742,256,2048,1,1,False,False,True,1,False,512,False,1,False,16,1,1,True,1,8,1,4,4,1,16,False,10,2.750735151505258,1,2.750555,4,8,8,True,2048,32,16,2048,False,16,4,32,1
42,2,512,DLMT,1,2,True,32,32,0.0003962776804210819,True,2,1,4,True,4.827582389062262,128,4,1,64,False,True,True,2,True,4,False,64,False,4,1,128,False,12,1,1,8,16,1,12,False,10,4.8280736109377385,1,4.827828,16,2,8,True,128,32,1,16,True,1,8,4,4
43,2,16,DLMT,1,2,False,2,1,0.0001674664145433962,False,32,32,32,True,4.246631205148188,256,8,256,1,True,True,False,1,True,1024,False,1024,False,4,12,1,False,8,1,1,4,16,8,1,False,10,4.246838794851812,16,4.246735,4,16,4,True,2,256,1,256,False,8,16,8,1
44,256,1024,DLMT,16,8,True,4,2,0.000203676213633242,False,1,2,8,True,3.1263177624945917,64,32,1,1,True,True,False,32,True,1,True,512,False,4,16,64,False,12,1,16,1,12,4,1,False,10,3.1265702375054087,12,3.1264440000000002,4,32,1,True,2048,4,1,32,False,1,2,8,1
45,256,64,DLMT,32,1,True,32,8,0.00014752626884723645,True,1,32,1,True,2.756862563951434,256,8,2048,128,False,True,True,256,False,2048,False,1,False,4,8,1,True,1,4,1,4,1,1,4,False,10,2.757045436048566,1,2.756954,1,1,32,True,1,1,16,512,False,1,2,1,8
46,2,1024,DLMT,1,8,True,8,1,0.001678954734351093,False,2,8,4,False,2.172440392196185,2,4,2048,32,True,True,True,2,False,8,False,1,True,8,16,1024,False,4,1,1,8,1,1,4,False,10,2.1745216078038148,4,2.1734809999999998,1,1,1,True,8,256,16,8,True,4,1,2,1
47,512,1,DLMT,32,1,True,1,32,0.00021128416883425087,False,8,4,1,True,2.771666047121752,32,1,2048,32,True,True,True,512,False,1,True,32,False,8,16,64,False,12,1,1,16,8,1,1,False,10,2.7719279528782486,4,2.7717970000000003,1,1,1,True,2048,64,12,1024,False,4,4,32,1
48,2048,32,DLMT,8,32,True,1,4,0.0003165896397547309,False,128,2,16,False,2.1743847793140008,2048,1,2048,1,True,False,False,8,False,4,False,32,False,16,8,2048,True,12,1,1,16,12,12,1,False,10,2.174777220685999,16,2.174581,16,8,2,True,1,8,4,4,True,8,1,4,1
49,16,1,DLMT,32,1,False,32,32,0.00031671596107548235,True,1,16,4,True,2.2147947010206743,8,512,1,512,False,False,True,256,True,1,True,1,True,1,4,128,False,1,12,1,12,12,12,1,False,10,2.2151872989793264,1,2.2149910000000004,4,4,2,True,1024,512,1,1024,True,1,4,4,8
50,4,256,DLMT,32,1,True,1,2,0.0006229293699931191,True,16,16,4,False,1.6447369114710015,128,32,8,512,False,True,False,32,False,1,True,32,False,12,12,512,False,1,1,16,1,16,8,1,False,10,1.6455090885289982,4,1.645123,1,4,16,True,1,256,1,256,True,12,2,4,1
51,128,128,DLMT,1,1,True,4,512,0.0007330409265518368,False,512,32,8,False,2.0869846648752475,512,128,1,512,True,True,True,16,True,32,True,64,False,16,4,1,False,1,16,1,12,16,1,4,False,10,2.087893335124753,8,2.0874390000000003,16,32,4,True,2048,1024,16,256,True,16,2,4,1
52,2,2048,DLMT,2,1,False,16,64,0.0008784332643974078,False,2,2,8,True,3.0784505514265152,2,128,32,1,False,False,False,2,True,2,False,16,True,16,4,4,False,1,4,1,4,1,4,1,False,10,3.0795394485734846,12,3.078995,4,2,1,True,256,512,1,2048,True,1,16,4,4
53,64,256,DLMT,8,2,False,1,1,0.0028835410522480625,False,4,1,2,False,1.8772037955803702,16,128,128,1,True,False,False,1024,False,512,False,512,False,8,4,512,False,1,8,16,1,1,16,1,False,10,1.8807782044196295,12,1.8789909999999999,12,1,1,True,2048,4,1,1024,True,12,16,1,1
54,2,2048,DLMT,1,1,False,2,64,0.00016416150584102707,True,128,8,32,False,2.0486272535141845,8,2048,32,1024,False,False,True,128,False,2,False,2,False,1,4,512,False,1,1,8,1,16,8,1,False,10,2.048830746485816,16,2.0487290000000002,12,4,2,True,1,64,12,64,True,1,16,4,12
55,64,1024,DLMT,8,4,False,4,4,0.00046949014899146086,False,1024,16,4,True,2.090382012337939,128,128,256,1024,False,True,False,128,False,2,True,512,False,1,8,256,False,16,1,1,1,4,8,1,False,10,2.0909639876620605,1,2.090673,1,2,1,True,512,16,8,256,True,8,4,16,1
56,16,128,DLMT,32,1,True,2,16,0.004933793773558054,False,256,2,4,True,2.0538450591287334,1,16,128,1,False,True,True,4,False,1,False,1,False,12,8,64,False,1,16,12,1,4,16,1,False,10,2.059960940871266,12,2.0569029999999997,16,4,32,True,1,1,16,256,True,16,2,2,1
57,4,2048,DLMT,4,16,True,1,2,0.0001363671514698252,False,1,256,4,False,3.277363480316949,2,128,512,1,True,False,False,1,True,2,False,1024,False,12,8,8,False,8,1,1,16,12,1,8,False,10,3.2775325196830503,8,3.2774479999999997,8,4,2,True,1024,256,4,1,True,1,32,1,16
58,1024,1024,DLMT,2,4,True,8,2048,0.00015698407562552707,False,32,128,1,True,2.465916702049776,64,8,1,128,False,True,True,512,False,2,False,1024,True,16,1,512,False,1,12,12,1,16,1,16,False,10,2.4661112979502238,12,2.466014,8,32,4,True,512,1,12,1024,True,1,32,2,8
59,1,128,DLMT,16,2,False,16,1,0.0006896694860583968,False,16,2048,2,True,2.3221485462786093,2,4,128,512,True,True,True,1,False,512,True,512,True,16,8,16,False,4,1,1,12,12,16,1,False,10,2.323003453721391,12,2.322576,8,8,4,True,4,256,12,2048,True,4,2,16,1
60,8,2048,DLMT,1,32,True,4,32,0.00029080749646456013,False,4,32,8,True,4.7337907589583335,1,4,16,64,False,True,True,2,False,64,False,1,False,16,12,2048,False,16,1,1,16,8,12,1,False,10,4.7341512410416655,12,4.7339709999999995,4,32,4,True,512,1,12,2048,False,1,16,2,16
61,4,512,DLMT,8,4,False,4,2,0.007138371242797542,True,2,32,4,False,4.0815596729649695,2,16,2048,32,False,True,False,1,True,16,True,1024,True,8,16,8,True,1,12,1,8,8,1,16,False,10,4.090408327035032,1,4.085984000000001,16,8,8,True,8,8,4,128,False,1,2,16,16
62,16,16,DLMT,1,32,False,2,1,0.00331632024991553,True,2048,2,1,False,2.7016745611835713,1,8,1,2048,True,False,False,512,False,4,True,8,True,4,12,4,False,1,1,1,8,1,1,16,False,10,2.705785438816428,12,2.7037299999999997,12,32,4,True,512,512,16,512,False,4,2,4,1
63,128,8,DLMT,16,8,True,2,32,0.0024361570146441505,False,32,4,8,True,3.2735570819844098,4,2,128,2048,True,True,True,32,True,4,True,4,True,4,8,16,True,1,1,1,4,4,1,8,False,10,3.27657691801559,4,3.275067,12,32,2,True,32,2048,1,128,False,12,4,32,1
64,32,256,DLMT,8,4,False,1,256,0.0004133086014106128,False,4,64,16,False,4.306047833382036,2,64,64,4,True,False,True,2,False,1,True,4,True,12,16,1024,False,1,1,1,12,12,8,1,False,10,4.306560166617962,1,4.306303999999999,16,4,32,True,512,512,8,2048,False,1,4,16,16
65,8,1,DLMT,1,4,False,1,1,0.0013197973329264333,False,2,8,4,True,5.666186996169404,512,256,16,128,True,True,False,2,False,2,True,2,False,1,16,2048,False,1,1,1,1,8,1,16,False,10,5.6678230038305975,8,5.6670050000000005,12,1,8,True,128,32,8,2048,False,1,8,4,12
66,1,1024,DLMT,8,2,False,4,64,0.013973546758071102,True,512,64,1,False,3.618020265135672,4,2,512,1,True,True,False,4,False,8,True,1024,True,16,4,64,True,1,1,1,16,16,4,1,False,10,3.635341734864328,16,3.626681,1,4,4,True,32,1,1,1,False,1,8,2,16
67,128,512,DLMT,2,32,False,1,8,0.0013794437284644977,True,16,1,32,False,3.177920027629754,2,256,256,64,True,True,True,4,False,2,False,2,True,1,12,32,False,16,1,1,8,4,1,4,False,10,3.179629972370246,12,3.178775,1,32,1,True,512,2048,1,8,False,16,2,8,1
68,1024,256,DLMT,1,1,False,1,16,0.000191405329079428,True,32,128,1,False,3.1401233679278797,8,64,1,512,True,True,False,32,True,1024,False,2048,True,16,8,8,True,4,1,12,1,12,1,12,False,10,3.14036063207212,8,3.1402419999999998,16,32,2,True,32,32,12,1024,False,1,16,4,1
69,16,128,DLMT,8,4,True,2,1,0.00035341335571815595,True,16,1024,16,True,2.1040439561577755,2,2,32,16,True,False,False,256,True,64,False,2048,False,8,16,1024,False,1,16,1,8,8,1,8,False,10,2.1044820438422236,4,2.1042629999999996,1,4,1,True,512,4,4,1,True,1,32,2,1
70,4,2048,DLMT,1,1,False,4,16,0.002708037850547871,True,4,4,32,False,2.6706705715929377,128,2048,64,128,True,False,False,1024,False,1024,False,2048,True,16,12,1024,True,1,4,1,12,12,16,1,False,10,2.6740274284070624,8,2.672349,4,1,2,True,2048,1,16,16,True,1,2,2,12
71,32,256,DLMT,4,2,False,32,2,0.0012762793581343405,True,4,32,32,True,3.2799979683939955,4,32,512,8,True,True,True,128,False,2,True,2048,True,12,12,512,False,16,1,1,12,16,1,16,False,10,3.2815800316060044,4,3.280789,8,1,1,True,256,2048,12,32,False,1,1,8,4
72,32,1,DLMT,2,16,True,1,4,0.00010811567878894754,True,16,2048,1,False,3.959061990439372,16,256,1,2048,False,False,False,1024,True,8,False,512,False,4,16,512,True,8,1,1,1,1,1,4,False,10,3.959196009560627,1,3.9591289999999995,8,16,2,True,1,32,8,1,False,8,8,1,1
73,16,1,DLMT,8,16,False,1,512,0.013677057761082903,False,64,4,1,True,2.1267420275431386,32,8,32,128,False,False,False,128,False,1024,False,1,True,8,4,64,True,16,1,16,1,1,16,1,False,10,2.143695972456862,1,2.135219,1,8,8,True,2048,512,16,512,True,4,2,4,1
74,32,1,DLMT,32,16,False,1,4,0.0007330682096503419,True,2,32,4,False,2.338396647965318,64,16,2048,64,False,False,False,1,False,256,True,512,True,8,4,2048,False,1,12,8,1,12,1,4,False,10,2.339305352034682,8,2.338851,12,4,16,True,2048,4,12,32,True,1,2,4,4
75,2,1024,DLMT,2,4,False,2,8,0.00025803294363319095,False,4,16,8,True,2.1601870724633656,4,256,512,16,False,True,True,64,True,16,False,512,True,4,12,1,False,1,4,1,16,4,1,1,False,10,2.160506927536635,1,2.1603470000000002,8,16,1,True,512,128,1,256,True,1,1,16,1
76,128,256,DLMT,2,32,False,1,2048,0.0005237365750069072,False,4,16,1,False,2.281335390672574,32,2,1024,64,False,False,True,4,False,256,True,512,False,1,12,256,False,1,1,1,8,8,1,8,False,10,2.281984609327425,4,2.2816599999999996,12,16,2,True,512,2048,1,2048,True,16,2,1,1
77,1,2,DLMT,2,1,False,16,128,0.00019121715404221936,False,4,1,16,False,5.647075484557833,64,1,4,512,True,True,True,2,False,16,False,2048,True,12,16,1024,True,16,1,1,8,12,1,12,False,10,5.647312515442167,12,5.647194,12,2,8,True,256,1,1,512,False,1,1,1,8
78,128,128,DLMT,8,2,False,16,8,0.00022882526084329547,True,1024,128,16,True,1.7589851752400634,4,16,1024,1,True,False,False,2048,True,2,False,16,True,1,16,16,False,1,12,1,8,1,1,1,False,10,1.7592688247599364,8,1.7591269999999999,8,8,2,True,2048,2048,8,128,True,12,1,4,1
79,256,1024,DLMT,16,2,False,8,64,0.00011027692415005639,False,4,8,8,False,1.7511286509102342,32,512,1,16,False,True,False,16,False,128,False,1,True,1,12,64,False,1,16,8,1,4,1,8,False,10,1.751265349089766,16,1.7511970000000001,8,8,16,True,16,1,4,1024,True,8,8,4,1
80,4,1,DLMT,1,2,True,2,1024,0.00023345235059857693,True,32,16,32,False,1.6957653073928192,8,64,1,128,True,False,True,128,False,2,True,32,True,16,1,2048,False,1,1,8,1,12,12,1,False,10,1.696054692607181,12,1.69591,12,1,8,True,1024,2048,8,1,True,4,1,16,1
81,2,64,DLMT,1,2,False,2,8,0.00021118948837482322,False,16,1024,8,False,4.250256105804231,2,64,4,1024,True,True,True,1,True,128,False,1024,False,12,1,16,False,1,4,8,1,1,1,16,False,10,4.25051789419577,8,4.250387000000001,4,1,2,True,2,64,12,1,False,12,8,16,1
82,1,256,DLMT,4,4,False,1,32,0.00050560458858683,True,32,4,1,False,3.636804628787683,1024,64,4,64,True,False,True,4,False,4,True,4,True,12,12,2048,True,16,1,1,1,4,12,1,False,10,3.6374313712123163,1,3.6371179999999996,4,4,1,True,2048,32,12,4,False,16,1,2,1
83,1,1,DLMT,8,32,True,2,1024,0.00354747290334968,False,16,128,4,True,4.492985293917269,1,2,512,128,False,False,False,128,True,32,True,1024,False,16,8,2048,True,1,12,1,8,16,1,1,False,10,4.497382706082731,16,4.495184,16,32,2,True,1024,2048,16,1,False,1,8,4,8
84,8,2048,DLMT,16,4,False,1,8,8.514105942503141e-05,False,256,2048,1,False,4.081418229994323,4,128,1024,512,False,True,True,2,True,1,False,32,False,4,1,4,False,12,1,1,8,4,8,1,False,10,4.081523770005678,16,4.0814710000000005,8,2,4,True,4,32,16,2048,False,1,1,32,4
85,1024,512,DLMT,16,2,False,2,256,0.0015205117559558752,False,4,1024,2,False,3.9004895943670976,4,128,1,128,False,True,True,16,True,4,True,32,False,16,1,512,True,8,1,1,4,12,1,8,False,10,3.902374405632902,4,3.901432,8,16,1,True,16,1,8,1024,False,1,4,8,4
86,8,256,DLMT,1,1,False,16,512,0.000956903861419725,False,1,1,8,False,1.6380819157402988,4,1,512,2048,False,False,True,1,True,64,False,2048,False,1,4,32,True,1,8,16,1,8,4,1,False,10,1.639268084259701,8,1.6386749999999999,12,8,2,True,1,512,8,4,True,4,16,8,1
87,256,2,DLMT,8,4,False,32,16,0.00041619827005885267,True,128,32,2,False,3.0508590423797637,8,2,1,256,False,True,False,1,True,4,False,8,False,16,1,2048,True,1,8,1,12,1,1,16,False,10,3.0513749576202365,4,3.051117,16,1,32,True,2048,512,12,128,False,8,16,8,1
88,1024,256,DLMT,2,16,True,4,4,0.00012282100797499874,False,8,8,8,False,2.4086788761493945,2048,128,2048,256,True,False,False,128,False,16,True,16,True,4,4,1,False,8,1,12,1,16,1,1,False,10,2.408831123850606,12,2.408755,8,8,4,True,2048,1,8,1,True,4,32,1,1
89,2,64,DLMT,1,4,True,16,64,0.00018033302526159942,False,32,8,8,False,1.7383582304867824,16,64,64,2048,True,True,False,8,True,1,True,1,False,16,1,2048,False,12,1,1,4,4,1,16,False,10,1.7385817695132175,12,1.73847,12,4,4,True,16,1,12,32,True,8,1,1,1
90,4,1,DLMT,8,16,True,8,2048,0.0002529110515575534,False,1,1,8,True,3.49583724698663,32,512,1024,2048,False,True,False,8,True,16,False,128,True,1,12,1024,False,1,16,16,1,4,12,1,False,10,3.496150753013371,4,3.4959940000000005,16,32,1,True,64,1,16,64,False,1,4,1,1
