id,T2_K,T2_J,T2_I,mean_confidence_interval_inf,RT_K,baseline,T1_J,T1_K,technique,VEC2,VEC1,SCR,ACOPY_x,ACOPY_y,U1_I,RT_J,T1_I,runs,mean_confidence_interval_sup,cost_std,cost_mean,U_J,U_I,correct_result,U_K,RT_I
1,1,2048,512,0.09463615092259649,1,False,1,1,DLMT,True,True,False,False,False,1,1,32,35,0.09468178622026067,6.887424055657556e-05,0.09465896857142858,14,18,True,1,8
2,512,2048,1,0.15024654153271957,32,False,1,64,DLMT,False,False,False,False,False,2,1,512,35,0.1503130584672804,0.00010038947013649412,0.1502798,1,9,True,30,1
3,64,512,1024,0.11132606622607212,1,False,32,16,DLMT,True,False,True,True,False,25,8,128,35,0.11139884805964219,0.00010984465468681352,0.11136245714285715,1,18,True,14,8
4,1,128,64,inf,32,False,1,32,DLMT,False,True,False,True,True,19,1,64,1,inf,inf,inf,1,17,False,15,1
5,1024,128,64,0.20973115850673868,1,False,1,16,DLMT,True,False,False,True,False,17,8,1,35,0.20990667006468988,0.0002648876172944259,0.20981891428571428,14,28,True,1,1
6,512,2048,2048,0.2232855901909229,8,False,16,512,DLMT,False,True,False,True,True,18,8,1,35,0.22339149552336277,0.00015983569114332946,0.22333854285714283,2,26,True,1,1
7,2048,1,1,0.31105786642607497,1,False,128,16,DLMT,False,False,True,False,True,14,8,16,35,0.31107881928821063,3.162272497261675e-05,0.3110683428571428,25,17,True,1,1
8,2048,1024,2048,0.2258575112467207,1,False,512,1,DLMT,False,False,False,True,True,6,1,64,35,0.22623420303899355,0.0005685152161731548,0.22604585714285713,1,11,True,26,32
9,256,512,64,0.1569483786415319,1,False,1,1,DLMT,False,False,True,False,True,12,32,32,35,0.1569969356441824,7.32837705116767e-05,0.15697265714285716,29,11,True,1,1
10,1024,2048,512,0.26172083714056105,1,False,64,128,DLMT,False,False,True,False,False,15,1,512,35,0.2617863057165819,9.8807254133427e-05,0.2617535714285715,11,1,True,9,32
11,1024,1024,2048,0.14603459178522188,32,False,128,64,DLMT,False,True,True,False,False,22,1,16,35,0.14604997964334954,2.3223844185997352e-05,0.1460422857142857,19,9,True,1,1
12,512,1024,1,0.132368465266526,1,False,32,512,DLMT,True,False,False,False,True,7,1,16,35,0.13239490616204538,3.990543924871295e-05,0.13238168571428569,1,8,True,2,1
13,1,2048,512,0.16955569628413508,1,False,64,1,DLMT,False,True,True,True,True,24,1,1,35,0.16957533228729343,2.963527958225463e-05,0.16956551428571426,30,1,True,20,1
14,2048,512,2048,inf,1,False,128,256,DLMT,True,True,True,True,False,4,32,16,1,inf,inf,inf,1,11,False,23,1
15,256,2048,1,0.1247085982106159,1,False,64,1,DLMT,False,False,False,True,False,27,1,128,35,0.12488437321795552,0.000265285223478277,0.12479648571428571,21,1,True,25,8
16,1,64,2048,inf,1,False,64,32,DLMT,False,False,False,True,True,1,32,128,1,inf,inf,inf,30,2,False,1,1
17,1,256,2048,0.12625053956467475,8,False,1,1,DLMT,False,False,True,True,True,12,8,512,35,0.12636266043532524,0.00016921637880874089,0.1263066,1,2,True,2,1
18,128,1,2048,0.0970343250143671,1,False,128,128,DLMT,False,False,False,False,True,30,8,1,35,0.09706709784277573,4.946179345964907e-05,0.09705071142857141,2,1,True,1,8
19,256,1,1024,inf,32,False,128,1,DLMT,True,True,False,False,True,8,1,64,1,inf,inf,inf,23,1,False,29,1
20,1,128,1,0.15154546720356415,1,False,32,1,DLMT,False,True,False,False,True,18,32,512,35,0.15158716136786443,6.292615691816692e-05,0.1515663142857143,21,18,True,1,1
21,128,1,512,0.11770945061016856,1,False,512,64,DLMT,True,False,True,False,False,11,1,512,35,0.1177396922469743,4.5641638704953034e-05,0.11772457142857143,1,14,True,30,1
22,512,2048,1024,0.24114359020028345,1,False,512,128,DLMT,False,True,False,True,False,14,1,16,35,0.24129886694257383,0.00023434859086586535,0.24122122857142864,28,29,True,1,32
23,256,2048,64,0.09387874483214567,8,False,512,32,DLMT,True,True,True,True,True,28,1,64,35,0.0939053237392829,4.011373076539119e-05,0.09389203428571428,21,14,True,1,8
24,1,1,1,inf,32,False,512,1,DLMT,True,False,False,True,False,30,1,512,1,inf,inf,inf,1,3,False,16,1
25,64,1024,1,inf,1,False,512,1,DLMT,False,True,True,False,False,24,1,1,1,inf,inf,inf,2,5,False,1,32
26,64,512,2048,0.25282390403809646,1,False,512,1,DLMT,False,True,True,False,False,3,1,64,35,0.25286335310476077,5.9537784264297726e-05,0.2528436285714286,9,30,True,1,1
27,1,512,1024,0.19848699066692954,1,False,512,512,DLMT,False,False,True,False,True,2,8,1,35,0.1985123807616419,3.831953729855687e-05,0.19849968571428572,22,1,True,24,1
28,1,1,1,0.1961290435483585,1,False,1,64,DLMT,False,True,False,False,False,10,1,16,35,0.19626695645164152,0.00020814253358147097,0.196198,19,1,True,24,32
29,1,2048,1,0.21060226694243825,8,False,1,32,DLMT,True,False,False,False,False,25,8,128,35,0.21063287591470456,4.619603304817098e-05,0.2106175714285714,14,1,True,30,1
30,512,1,1024,0.19938944872025588,1,False,32,1,DLMT,True,False,True,False,True,30,1,64,35,0.19949546556545839,0.0001600039897461757,0.19944245714285713,1,30,True,12,32
31,256,1,1024,0.11284675047773912,8,False,512,1,DLMT,True,False,False,False,False,22,1,1,35,0.11295804952226085,0.00016797605271500496,0.11290239999999999,14,1,True,13,8
32,256,256,512,inf,1,False,256,256,DLMT,True,True,True,True,False,24,32,512,1,inf,inf,inf,1,30,False,30,1
33,2048,2048,1,0.09726660796856446,1,False,512,128,DLMT,True,False,True,False,True,6,8,128,35,0.09734371774572126,0.0001163765245981808,0.09730516285714286,1,28,True,11,8
34,1,2048,128,inf,1,False,128,512,DLMT,True,False,False,True,False,10,32,128,1,inf,inf,inf,12,22,False,1,1
35,2048,128,256,0.1649675007664249,32,False,64,512,DLMT,False,False,True,False,False,2,1,16,35,0.16499558494786082,4.2385538542655154e-05,0.16498154285714287,7,29,True,1,1
36,2048,2048,1,0.20626705292930408,8,False,1,64,DLMT,False,True,True,True,False,16,1,32,35,0.206304204213553,5.60698980682836e-05,0.20628562857142854,1,1,True,1,1
37,1,256,1,0.09871352413296955,8,False,64,256,DLMT,False,False,True,True,False,19,1,1,35,0.09873624158131616,3.42858945233364e-05,0.09872488285714286,28,25,True,1,8
38,1,1,2048,0.19960859010868687,1,False,512,256,DLMT,False,True,False,False,False,13,1,256,35,0.19963146703417028,3.452658248305216e-05,0.19962002857142858,30,1,True,12,1
39,2048,256,256,0.0968312106688781,1,False,1,256,DLMT,True,False,True,True,True,16,1,1,35,0.0968516750454076,3.08854869821164e-05,0.09684144285714286,29,1,True,29,8
40,64,1,2048,0.09145347853488339,8,False,16,64,DLMT,True,True,True,False,True,5,1,512,35,0.09146984717940232,2.4704078156268962e-05,0.09146166285714286,28,28,True,1,8
41,2048,64,512,0.2809574321812821,1,False,1,512,DLMT,False,True,True,True,False,30,1,512,35,0.2811315963901465,0.0002628541552625227,0.2810445142857143,24,15,True,1,32
42,512,1,2048,0.14944822059833116,8,False,16,512,DLMT,False,True,True,True,False,1,8,64,35,0.1498069794016688,0.000541450179742196,0.14962759999999997,1,21,True,24,1
43,512,2048,2048,inf,1,False,1,64,DLMT,False,False,False,True,False,2,32,1,1,inf,inf,inf,17,1,False,17,1
44,1024,1,128,0.11045947174649294,1,False,512,1,DLMT,False,True,False,False,True,5,8,128,35,0.11048812825350708,4.3249310481703944e-05,0.11047380000000001,1,2,True,15,8
45,1024,2048,2048,0.10146997892345944,1,False,1,512,DLMT,True,False,False,False,False,29,8,64,35,0.10153207821939772,9.372222962846397e-05,0.10150102857142858,30,8,True,1,8
46,2048,256,128,0.2114056163498493,8,False,32,16,DLMT,True,True,False,False,False,1,8,1,35,0.21142129793586492,2.3667147642904788e-05,0.21141345714285711,29,1,True,17,1
47,2048,256,2048,0.11095739500536757,1,False,1,1,DLMT,False,True,True,False,True,11,1,256,35,0.11098300499463247,3.865140914082421e-05,0.11097020000000002,15,1,True,22,8
48,2048,256,1024,0.21276758020583902,8,False,16,64,DLMT,False,False,False,False,True,27,1,512,35,0.2129802483655896,0.00032096554077867546,0.2128739142857143,1,29,True,19,1
49,128,256,1,0.27057794951746833,1,False,256,128,DLMT,True,True,False,True,True,2,1,256,35,0.2706576504825316,0.00012028722767965247,0.27061779999999996,18,1,True,5,32
50,1,1,1,0.1780242563341886,1,True,1,1,DLMT,False,False,False,False,False,1,1,1,35,0.17819420080866855,0.0002564855981157948,0.17810922857142858,1,1,True,1,1
51,1,1024,2048,0.09456300536804786,8,False,1,1,DLMT,True,True,True,True,False,19,1,1,35,0.09458684034623789,3.5972506054439856e-05,0.09457492285714288,1,6,True,16,8
52,512,1,256,0.09046837728175884,8,False,1,64,DLMT,True,False,True,False,False,1,1,32,35,0.09050323414681259,5.2607087750915895e-05,0.09048580571428572,1,8,True,12,8
53,2048,1,1,0.09740126934803807,1,False,16,64,DLMT,True,True,False,False,True,15,1,128,35,0.09743883350910483,5.669302487421007e-05,0.09742005142857145,6,1,True,2,8
54,2048,256,128,0.11961261870967567,1,False,16,1,DLMT,True,False,True,False,True,28,1,64,35,0.11968223843318147,0.00010507229775303332,0.11964742857142857,1,30,True,30,8
55,2048,128,512,0.09391702175229143,1,False,32,128,DLMT,True,True,True,True,False,18,8,128,35,0.09393954967627995,3.399985834304272e-05,0.09392828571428569,19,17,True,1,8
56,1,1,128,0.10834057652632634,1,False,512,64,DLMT,True,True,False,True,False,30,1,1,35,0.10840222347367368,9.303953076899308e-05,0.1083714,27,21,True,1,8
57,1024,1,2048,0.09853713156928974,1,False,64,512,DLMT,True,True,True,True,False,1,1,128,35,0.09855575414499597,2.810578268627506e-05,0.09854644285714285,23,1,True,28,8
58,1,128,1,0.1041474454125209,1,False,1,64,DLMT,True,False,False,False,True,2,1,1,35,0.10421866887319338,0.00010749270881775961,0.10418305714285714,25,1,True,13,8
59,256,2048,2048,0.10243009251537047,1,False,32,1,DLMT,True,False,True,False,True,10,8,512,35,0.10245659319891523,3.99956732353765e-05,0.10244334285714285,28,30,True,1,8
60,128,1,256,0.09620417658744151,1,False,1,1,DLMT,True,True,True,True,False,3,1,256,35,0.09623275484112992,4.31312080772615e-05,0.09621846571428572,11,30,True,1,8
61,2048,256,1024,0.09554795055357228,1,False,128,64,DLMT,True,False,False,False,True,13,1,1,35,0.09558373516071343,5.4007265573197676e-05,0.09556584285714285,1,19,True,18,8
62,1024,256,1,0.09594037899414416,1,False,256,64,DLMT,True,True,True,False,False,2,8,256,35,0.09596286100585584,3.393056607670527e-05,0.09595162,1,3,True,1,8
63,2048,1,2048,0.10492444460019114,1,False,512,1,DLMT,True,False,False,True,True,1,8,128,35,0.10496921254266599,6.756520055865067e-05,0.10494682857142856,2,14,True,1,8
64,1024,256,256,0.15033706403637434,8,False,32,1,DLMT,True,True,False,True,True,3,1,64,35,0.1503941931064828,8.622100695779693e-05,0.15036562857142857,30,30,True,1,8
65,512,1,64,0.10847437354003077,8,False,512,512,DLMT,True,False,False,False,True,27,1,1,35,0.10851139788854065,5.5878322619558675e-05,0.10849288571428571,6,1,True,30,8
66,1024,1,2048,0.09311620142398981,1,False,1,512,DLMT,True,False,False,True,True,29,8,1,35,0.09326908429029591,0.00023073567720379354,0.09319264285714286,1,16,True,3,8
67,256,64,256,0.09589147926653713,1,False,32,1,DLMT,True,False,True,False,True,30,8,1,35,0.09603880644774859,0.00022235086081713858,0.09596514285714286,12,1,True,11,8
