id,speedup,T2_K,T2_J,T2_I,RT_K,T1_I,T1_J,T1_K,technique,VEC2,VEC1,SCR,ACOPY_x,ACOPY_y,U1_I,RT_J,RT_I,cost_mean,U_J,U_I,U_K,points
1,2.1467506189578955,128,128,1024,8,1,8,1,DLMT,False,True,True,False,False,6,1,8,1.4366889999999999,5,2,1,220
