id,RT1_K,RT1_J,T1_Ja,RT1_I,T2_K,T2_J,T2_I,T2_Ja,U2_I,mean_confidence_interval_inf,T1_I,T1_J,T1_K,technique,RT2_J,VEC2,VEC1,SCR,T1_Ia,T1_Ka,OMP1,U1_K,U1_J,U1_I,T2_Ka,RT2_I,runs,T2_Ia,U2_J,U2_K,cost_mean,RT2_K,OMP2,cost_std,correct_result,mean_confidence_interval_sup
14,1,32,1,1,1,256,1,1,16,0.222358685819437,32,128,128,DLMT,32,True,False,False,1,1,False,19,6,1,2048,1,35,128,27,1,0.2224234,1,False,0.00019533739309936883,True,0.222488114180563
15,1,1,1,1,16,32,16,64,27,0.1085839871681611,256,64,32,DLMT,1,True,False,False,1024,128,True,1,22,28,1,32,35,1024,1,22,0.11056822857142859,1,False,0.0059893602858293125,True,0.11255246997469608
16,1,1,128,1,512,512,256,2048,20,0.20241913858196023,1,64,128,DLMT,8,False,True,False,64,256,False,1,28,20,2048,8,35,2048,29,1,0.20337745714285715,1,True,0.002892649614284523,True,0.20433577570375408
17,1,32,1024,1,64,16,1,512,11,0.11253922893856558,1,32,256,DLMT,1,True,True,False,1024,1,False,30,1,11,2048,1,35,1,1,20,0.11256017142857143,8,False,6.321414204987781e-05,True,0.11258111391857728
18,1,1,1024,8,128,512,1,1024,29,0.08921374601242445,256,1,64,DLMT,8,True,False,False,512,128,False,1,10,11,512,1,35,2048,1,26,0.08922649714285714,1,False,3.848882201897376e-05,True,0.08923924827328984
19,1,1,1024,32,256,64,32,128,1,0.34788139682246993,1,256,1,DLMT,8,False,True,False,128,256,False,30,1,1,1,8,35,512,7,6,0.34802654285714285,1,False,0.00043811801038123193,True,0.34817168889181577
20,1,1,512,32,256,512,1,1,1,0.2892623328036728,256,32,512,DLMT,8,False,False,False,256,1,True,26,25,1,1,1,35,128,27,10,0.29058865714285714,8,False,0.004003461630302724,True,0.2919149814820415
21,1,1,256,32,16,128,512,512,22,0.13977987263157976,1,256,32,DLMT,1,False,False,True,1,64,True,1,1,29,2048,1,35,512,1,19,0.142311,32,False,0.007640115619917951,True,0.14484212736842023
22,1,8,1,1,256,512,16,2048,29,0.1351862842403175,32,512,16,DLMT,1,False,True,True,2048,128,False,1,18,7,256,8,35,128,21,1,0.1352221142857143,8,False,0.00010815168486332454,True,0.13525794433111107
23,8,8,2048,1,32,512,32,1,15,0.24018758253616426,32,512,128,DLMT,32,False,True,True,128,256,True,22,30,1,128,1,35,256,1,10,0.2411876,1,True,0.003018516231528335,True,0.24218761746383574
24,1,8,2048,1,128,32,16,256,4,0.19143927309834227,1,32,512,DLMT,1,True,True,True,512,1024,False,1,27,29,256,32,35,1,28,1,0.19305399999999998,1,True,0.004873994243504426,True,0.19466872690165768
25,1,32,128,1,128,1,256,128,1,0.18794735188957945,1,64,1,DLMT,8,True,True,True,1024,512,True,24,1,16,512,8,35,1024,29,26,0.18898251428571428,1,False,0.0031245999275009255,True,0.1900176766818491
26,1,1,1,32,1,16,128,2048,10,0.10500490152654193,1,512,32,DLMT,32,True,False,False,2048,64,True,1,2,27,2048,1,35,512,10,1,0.10736174285714287,1,True,0.007114039573137279,True,0.1097185841877438
27,1,1,1,1,256,16,1,2048,15,0.08103475722820544,16,1,1,DLMT,1,True,False,False,1,2048,True,28,10,1,256,1,35,64,1,6,0.08373271142857144,32,True,0.008143676325899268,True,0.08643066562893745
28,1,8,1024,1,64,512,256,1024,6,0.14187477293824236,128,128,512,DLMT,1,False,False,False,1024,1024,False,28,1,20,256,32,35,1,1,10,0.14189468571428568,1,False,6.010598802048419e-05,True,0.141914598490329
29,1,32,2048,1,128,16,64,2048,27,0.15845683977885425,128,32,128,DLMT,8,False,True,True,2048,2048,True,12,1,28,128,1,35,2048,18,1,0.1589947142857143,8,True,0.001623554575991976,True,0.15953258879257434
30,1,32,256,1,64,512,16,1,15,0.02474666092724964,1,16,1,DLMT,1,True,True,False,1,2048,True,1,6,12,512,1,35,1,6,1,0.033045297142857144,32,True,0.025049130662457106,True,0.041343933358464646
31,1,1,1,32,1,1,16,1024,27,0.3000746592177024,512,256,1,DLMT,1,False,True,True,1,2048,False,4,23,1,128,32,35,1,1,18,0.30473168571428577,1,True,0.014057064580327938,True,0.30938871221086917
32,1,8,2048,1,1,512,64,2048,14,0.1787137316370518,512,64,16,DLMT,1,True,True,True,1024,256,False,28,20,1,2048,1,35,2048,1,19,0.18162634285714285,8,True,0.008791610708731227,True,0.18453895407723392
33,8,1,512,1,128,1,64,1,22,0.14501826152472516,16,512,512,DLMT,8,True,False,True,2048,2048,False,24,1,15,256,8,35,512,24,1,0.1454150285714286,1,False,0.0011976268554512132,True,0.14581179561813204
34,32,1,1,1,512,256,16,1024,1,0.239207406822011,512,64,64,DLMT,1,True,True,True,1,2048,True,29,1,26,1024,1,35,1024,10,30,0.24115480000000003,1,True,0.005878135262138841,True,0.24310219317798906
35,1,1,256,8,32,128,1,256,24,0.1824658560402769,1,1,256,DLMT,1,False,True,False,2048,2048,True,24,26,1,2048,8,35,2048,20,1,0.18493051428571428,1,True,0.007439480997148844,True,0.18739517253115165
36,1,8,1,8,32,128,16,1024,13,0.1762870274498884,1,1,16,DLMT,32,False,False,False,128,512,False,25,1,30,128,1,35,256,1,1,0.17748368571428572,1,True,0.0036120693140907355,True,0.17868034397868304
37,8,8,1024,1,256,32,512,1,24,0.15942349300060413,256,1,1,DLMT,1,True,False,True,1,64,False,21,10,1,2048,32,35,1024,1,7,0.16039348571428572,1,True,0.002927887618563728,True,0.1613634784279673
38,1,1,64,1,1,32,256,1,22,0.12833543577387097,256,16,128,DLMT,1,True,True,False,2048,512,True,15,1,29,64,1,35,512,28,1,0.13077485714285716,1,False,0.007363304406283354,True,0.13321427851184336
39,1,1,1024,32,16,1,16,64,1,0.2553297238431017,1,1,32,DLMT,1,False,False,True,64,2048,False,26,1,19,2048,1,35,512,14,7,0.25538837142857146,32,False,0.0001770255971344749,True,0.2554470190140412
40,1,1,1,1,1,1,1,1,1,0.05148439778135172,1,1,1,DLMT,1,False,False,False,1,1,False,1,1,1,1,1,35,1,1,1,0.05149884000000001,1,False,4.359331010274722e-05,True,0.0515132822186483
41,32,1,512,1,16,1,1,512,29,0.1121859823492888,1,1,512,DLMT,8,True,True,False,512,2048,True,5,1,16,512,1,35,128,2,1,0.11293742857142856,8,False,0.002268213006950175,True,0.11368887479356833
42,1,32,512,1,64,32,512,256,29,0.1389679113066108,1,32,1,DLMT,1,True,False,False,512,128,True,5,1,6,2048,8,35,1024,2,1,0.1411055714285714,8,False,0.00645244909111799,True,0.14324323155053204
43,1,8,256,1,512,64,512,1,29,0.09391909394310588,32,64,1,DLMT,8,True,False,False,1,256,True,5,1,28,2048,1,35,1,2,1,0.09595406285714286,8,True,0.00614247942642456,True,0.09798903177117985
44,8,8,512,1,16,32,1,2048,29,0.1880028529885207,1,512,512,DLMT,1,True,True,False,64,1,True,5,8,1,1,8,35,1,2,1,0.19030622857142857,8,True,0.0069526551642857546,True,0.19260960415433642
45,8,1,512,1,256,1,512,512,29,0.14052802204727627,256,1,512,DLMT,1,True,False,False,1,1024,False,5,24,1,1,8,35,1024,2,1,0.14059345714285715,8,False,0.00019751344878002626,True,0.14065889223843803
46,32,1,2048,1,32,16,1,512,29,0.11272280533668026,16,1,1,DLMT,8,True,False,True,2048,2048,True,5,24,1,64,1,35,1,2,1,0.11357537142857142,8,False,0.002573439644696949,True,0.11442793752046258
47,1,32,1024,1,32,32,64,128,29,0.1356139892043769,16,32,256,DLMT,1,True,True,False,2048,1,False,5,28,1,256,1,35,1,2,1,0.13752828571428571,8,True,0.005778234176985357,True,0.13944258222419453
48,8,1,1024,1,1,512,128,512,29,0.1538719102323093,1,256,32,DLMT,8,True,False,False,64,2048,True,5,29,1,2048,1,35,2048,2,1,0.15581777142857142,8,False,0.00587351103118649,True,0.15776363262483353
49,32,1,64,1,1,256,32,512,29,0.111758633278298,512,32,256,DLMT,8,True,False,True,512,1024,True,5,1,28,2048,1,35,2048,2,1,0.11318294285714287,8,True,0.004299226501479124,True,0.11460725243598772
50,1,32,128,1,16,512,128,1024,29,0.26114275212024707,256,64,512,DLMT,8,True,False,True,2048,1,False,5,29,1,2048,1,35,1024,2,1,0.26122491428571426,8,False,0.00024800349898782795,True,0.26130707645118145
51,8,8,256,1,512,64,1,1024,29,0.21618281711091095,32,1,1,DLMT,1,True,True,True,2048,1024,False,5,28,1,2048,8,35,1024,2,1,0.21836614285714287,8,True,0.006590289111988327,True,0.2205494686033748
52,32,1,2048,1,1,32,64,128,29,0.09514737348709591,512,512,128,DLMT,1,True,True,False,1024,256,False,5,5,1,64,8,35,64,2,1,0.09525848857142856,8,False,0.0003353968283106097,True,0.0953696036557612
53,1,32,128,1,256,32,512,1024,29,0.14190257808317214,1,64,512,DLMT,1,True,True,True,512,2048,True,5,1,3,1,8,35,2048,2,1,0.14846360000000003,8,True,0.019804205293970124,True,0.15502462191682792
54,32,1,128,1,64,256,256,1,29,0.10710494675895461,64,1,256,DLMT,1,True,True,False,1,1024,False,5,1,12,2048,8,35,1,2,1,0.1078072,8,True,0.0021197257881959294,True,0.1085094532410454
55,1,1,2048,1,64,128,256,2048,29,0.13947529159988387,128,1,1,DLMT,1,True,False,True,1,1024,False,5,8,1,64,1,35,2048,2,1,0.14095280000000002,8,True,0.0044598052026646046,True,0.14243030840011617
56,1,32,256,1,1,16,16,1024,29,0.1410627277658214,32,32,1,DLMT,1,True,False,True,1,1024,False,5,1,28,512,1,35,128,2,1,0.14338805714285713,8,True,0.007018921890933141,True,0.14571338651989285
57,1,1,512,1,512,16,1,1024,29,0.1728045857931291,256,256,1,DLMT,8,True,True,False,2048,1024,False,5,21,1,1024,1,35,256,2,1,0.17350202857142857,8,True,0.0021052055818947526,True,0.17419947134972805
58,1,32,128,1,16,1,1,128,29,0.07088024023494581,1,16,1,DLMT,8,True,True,False,512,2048,False,5,12,1,1,1,35,2048,2,1,0.07092115142857143,8,False,0.00012348894541948274,True,0.07096206262219705
59,8,1,1,1,64,512,512,2048,29,0.11672748730227112,64,32,64,DLMT,8,True,True,True,1,128,False,5,2,1,64,1,35,1,2,1,0.11675522857142859,8,False,8.373600888311649e-05,True,0.11678296984058606
60,1,1,1024,1,32,512,16,512,29,0.09228518817953638,256,1,1,DLMT,1,True,True,True,2048,64,True,5,1,13,128,8,35,128,2,1,0.09471109428571427,8,False,0.007322509078566011,True,0.09713700039189216
61,32,1,2048,1,256,16,256,256,29,0.11625294550284519,1,1,64,DLMT,8,True,True,False,64,64,False,5,1,27,1,1,35,2048,2,1,0.11630420000000001,8,False,0.00015470982977358453,True,0.11635545449715483
62,32,1,1,1,1,64,32,1024,29,0.11761418217346599,32,512,16,DLMT,1,True,False,False,512,1,False,5,3,1,1,8,35,2048,2,1,0.11826448571428573,8,True,0.0019629175133157348,True,0.11891478925510547
63,1,1,1,1,16,1,1,1,29,0.0682947394160775,16,128,128,DLMT,1,True,True,True,64,2048,False,5,1,1,2048,8,35,2048,2,1,0.06830326857142857,8,False,2.5744944262944623e-05,True,0.06831179772677964
64,32,1,256,1,256,64,1,2048,29,0.11176186144102566,16,256,16,DLMT,1,True,True,False,64,1,True,5,8,1,2048,1,35,256,2,1,0.1132134,8,False,0.004381416184620804,True,0.11466493855897435
65,1,32,2048,1,512,128,32,1,29,0.141638761064593,1,512,128,DLMT,1,True,False,True,1024,1024,False,5,1,19,2048,1,35,256,2,1,0.14317939999999998,8,True,0.004650362420285112,True,0.14472003893540697
66,1,1,1024,1,256,16,64,2048,29,0.06759322865835914,1,16,512,DLMT,1,True,False,False,2048,2048,False,5,1,29,2048,1,35,64,2,1,0.06760316285714285,8,False,2.9986016605024227e-05,True,0.06761309705592657
67,8,1,1,1,32,1,1,1,29,0.10897503350787308,512,1,128,DLMT,1,True,False,True,1024,128,True,5,9,1,1,1,35,64,2,1,0.11093765714285715,8,True,0.005924107840934399,True,0.11290028077784123
68,32,1,512,1,1,128,1,1,29,0.10574111053076055,1,512,1,DLMT,1,True,True,True,256,1024,True,5,1,24,1,1,35,1024,2,1,0.107511,8,False,0.005342346793043566,True,0.10928088946923945
69,1,1,1,1,16,1,512,256,29,0.1251851422591487,256,512,32,DLMT,1,True,True,False,1024,2048,True,5,4,1,2048,1,35,512,2,1,0.12794788571428573,8,False,0.008339240327756577,True,0.13071062916942275
70,1,8,2048,1,256,256,1,1,29,0.18414128506662675,512,16,512,DLMT,1,True,True,False,1,2048,True,5,12,1,2048,1,35,2048,2,1,0.18781554285714283,8,True,0.011090613094847003,True,0.19148980064765891
71,1,1,2048,1,1,1,32,2048,29,0.08529792343613854,1,256,128,DLMT,8,True,True,True,256,128,False,5,1,6,2048,1,35,256,2,1,0.08743119142857143,8,True,0.006439191608374075,True,0.08956445942100433
72,1,32,64,1,256,512,64,2048,29,0.07334930299779283,512,16,1,DLMT,8,True,False,False,512,2048,False,5,1,30,1,1,35,128,2,1,0.07339850285714287,8,False,0.00014850798051805543,True,0.07344770271649292
73,1,1,1,1,32,16,512,512,29,0.09386431643634359,16,128,16,DLMT,1,True,False,True,1,1,False,5,29,1,1,8,35,1,2,1,0.09716153999999999,8,True,0.00995254903619312,True,0.10045876356365639
74,1,32,256,1,512,1,512,256,29,0.1541389802892196,256,256,16,DLMT,8,True,True,True,1,64,True,5,1,18,1024,1,35,1024,2,1,0.15608699999999998,8,False,0.005880026428512033,True,0.15803501971078035
75,1,1,1,1,1,1,128,64,29,0.10710534803125735,1,128,64,DLMT,8,True,False,False,512,1024,True,5,1,2,512,1,35,1,2,1,0.11050385714285715,8,True,0.010258275767518097,True,0.11390236625445696
76,1,32,1,1,512,1,128,1024,29,0.21016780681532227,128,256,1,DLMT,1,True,False,False,128,1024,False,5,7,1,1,8,35,1,2,1,0.21018822857142852,8,False,6.164232577158795e-05,True,0.21020865032753477
77,8,1,64,1,32,256,512,2048,29,0.11111926056717535,512,64,256,DLMT,1,True,True,True,1024,1024,False,5,1,6,1024,8,35,1024,2,1,0.11230617142857144,8,True,0.003582647133740353,True,0.11349308228996753
78,1,32,2048,1,16,1,256,1,29,0.10988380119697279,1,1,256,DLMT,1,True,True,True,64,1,True,5,1,25,1,1,35,1,2,1,0.11063568571428571,8,True,0.002269535984940265,True,0.11138757023159863
79,1,8,1024,1,512,512,1,2048,29,0.2986906435904712,16,64,32,DLMT,1,True,True,True,1024,256,False,5,10,1,1024,8,35,1,2,1,0.3025808,8,True,0.011742295199832099,True,0.30647095640952876
80,1,32,64,1,16,1,256,1024,29,0.10186644042917813,16,1,16,DLMT,8,True,False,True,2048,2048,True,5,1,4,512,1,35,1,2,1,0.10306791428571428,8,True,0.003626605003277296,True,0.10426938814225044
81,1,1,2048,1,512,1,1,64,29,0.15118566510084078,512,1,128,DLMT,1,True,False,True,512,2048,False,5,26,1,2048,1,35,2048,2,1,0.15123842857142855,8,False,0.00015926461102998052,True,0.15129119204201633
82,1,1,1024,1,32,512,64,1,29,0.06786238431725614,512,256,1,DLMT,1,True,True,True,1024,1,False,5,1,30,512,1,35,1,2,1,0.06787499428571427,8,False,3.8062729748645134e-05,True,0.0678876042541724
83,1,8,512,1,128,1,256,1,29,0.12102343650728456,256,64,256,DLMT,1,True,False,False,2048,1,False,5,5,1,2048,8,35,1,2,1,0.12103745714285713,8,False,4.232077696906523e-05,True,0.1210514777784297
84,32,1,2048,1,1,1,1,2048,29,0.10918972069685105,32,128,512,DLMT,8,True,False,False,2048,1,True,5,1,6,1,1,35,1,2,1,0.11211148571428572,8,True,0.008819241112060212,True,0.1150332507317204
85,1,32,512,1,16,1,128,512,29,0.271743985073522,32,512,1,DLMT,8,True,False,True,64,1,False,5,30,1,256,1,35,2048,2,1,0.2725266571428572,8,True,0.0023624670875150456,True,0.27330932921219236
86,1,1,1024,1,128,512,128,1,29,0.08307337792260622,16,512,1,DLMT,8,True,False,False,1,1024,False,5,1,11,512,1,35,128,2,1,0.08705030000000001,8,True,0.012004194202860932,True,0.0910272220773938
87,1,32,256,1,128,1,512,64,29,0.14220247492529245,512,256,256,DLMT,1,True,True,False,1,512,True,5,1,25,2048,8,35,1024,2,1,0.1438584,8,True,0.004998349425846211,True,0.14551432507470755
88,32,1,1,1,32,512,16,1,29,0.13485304217616417,64,16,1,DLMT,8,True,False,True,2048,64,True,5,1,29,2048,1,35,128,2,1,0.13527985714285717,8,False,0.0012883254057187586,True,0.13570667210955017
89,1,8,128,1,128,256,1,256,29,0.13767896274054517,16,128,512,DLMT,8,True,True,True,256,1024,True,5,5,1,1,1,35,1024,2,1,0.1384534857142857,8,False,0.0023378693397612944,True,0.13922800868802623
90,1,1,1,1,32,256,1,1,29,0.18545187979912706,512,128,1,DLMT,8,True,True,False,2048,1,True,5,10,1,64,1,35,512,2,1,0.18645765714285714,8,True,0.0030359022188550435,True,0.18746343448658723
91,32,1,512,1,64,1,32,2048,29,0.1613851382064531,32,16,32,DLMT,8,True,True,False,1,1,False,5,7,1,2048,1,35,1024,2,1,0.16145842857142856,8,False,0.00022122429286834897,True,0.16153171893640403
92,1,8,512,1,16,512,1,1024,29,0.1104514523832317,256,1,128,DLMT,1,True,False,False,1,1024,False,5,1,26,128,1,35,2048,2,1,0.11389808571428571,8,True,0.010403536968252474,True,0.11734471904533972
93,8,1,1,1,64,512,512,1,29,0.12223645872413003,512,256,64,DLMT,1,True,True,False,1,1024,True,5,2,1,128,1,35,512,2,1,0.1229223142857143,8,False,0.0020702299909696508,True,0.12360816984729858
94,32,1,2048,1,512,1,16,128,29,0.20075483745856051,1,512,32,DLMT,1,True,True,False,2048,2048,False,5,22,1,2048,1,35,512,2,1,0.2026028,8,True,0.005578007513184511,True,0.20445076254143948
95,1,1,64,1,16,1,32,1024,29,0.07126920764973282,64,64,16,DLMT,1,True,False,False,64,1,True,5,1,3,64,1,35,128,2,1,0.07245721714285713,8,False,0.003585963313531224,True,0.07364522663598144
96,1,32,2048,1,512,512,256,2048,29,0.2199677579340977,256,32,128,DLMT,8,True,True,True,1,256,True,5,7,1,2048,1,35,512,2,1,0.2219460285714286,8,False,0.005971337746677702,True,0.22392429920875948
97,1,1,1,1,1,1,512,256,29,0.15494554210175274,128,1,256,DLMT,8,True,True,False,2048,512,False,5,25,1,1,1,35,1,2,1,0.1550488285714286,8,False,0.00031176644057593516,True,0.15515211504110446
98,1,32,256,1,1,32,256,512,29,0.09204280314752351,1,16,64,DLMT,1,True,False,True,1024,128,False,5,1,11,1,1,35,2048,2,1,0.09328204000000001,8,True,0.0037405912288376478,True,0.09452127685247651
99,32,1,2048,1,1,256,64,1024,29,0.22462910033613326,256,512,64,DLMT,1,True,False,True,1024,2048,False,5,29,1,128,1,35,1,2,1,0.2246728857142857,8,False,0.00013216456655647715,True,0.22471667109243815
100,32,1,1,1,256,64,32,1,29,0.09663418090568607,128,1,1,DLMT,1,True,False,True,1,1,False,5,1,16,1,8,35,1,2,1,0.09800561428571429,8,True,0.0041396216244029465,True,0.09937704766574251
101,8,8,2048,1,1,512,16,1024,29,0.10446667091496185,1,1,1,DLMT,1,True,False,False,2048,512,True,5,1,9,128,8,35,512,2,1,0.10625205714285715,8,False,0.005389123193686955,True,0.10803744337075245
102,1,1,1,1,128,128,512,1024,29,0.08293524929192128,1,512,512,DLMT,1,True,False,True,256,512,True,5,1,30,128,8,35,2048,2,1,0.08639298000000001,8,False,0.010437033995942386,True,0.08985071070807873
103,8,1,256,1,512,128,128,512,29,0.0952768721197409,16,32,512,DLMT,1,True,False,False,1024,1,True,5,1,20,2048,1,35,1,2,1,0.10415456000000001,8,True,0.02679697698700039,True,0.11303224788025912
104,1,1,128,1,1,256,1,512,29,0.11611117016399454,64,1,128,DLMT,1,True,False,True,1,128,True,5,26,1,2048,8,35,1024,2,1,0.11819614285714286,8,True,0.006293414009413139,True,0.12028111555029118
105,8,8,1,1,16,32,128,1024,29,0.196940215955428,1,1,16,DLMT,1,True,True,False,256,1,True,5,30,1,1024,8,35,2048,2,1,0.20611322857142855,8,True,0.027688403927674136,True,0.21528624118742912
106,1,1,2048,1,512,16,256,2048,29,0.10206421749642325,256,64,16,DLMT,1,True,True,True,256,1024,True,5,1,20,1,8,35,2048,2,1,0.10581382857142858,8,True,0.011318064235007466,True,0.10956343964643392
107,1,32,1,1,1,1,1,1,29,0.06579129974859745,1,512,256,DLMT,1,True,True,True,1,256,True,5,1,20,2048,1,35,128,2,1,0.06766246571428573,8,False,0.005648046202762402,True,0.06953363167997402
108,1,1,64,1,1,1,32,512,29,0.09533494953160236,16,32,16,DLMT,1,True,False,True,128,1024,True,5,1,25,512,8,35,64,2,1,0.09675915714285716,8,False,0.004298918716028533,True,0.09818336475411195
109,32,1,256,1,16,512,16,2048,29,0.06267367867879049,1,128,1,DLMT,1,True,True,False,1,256,True,5,1,25,64,8,35,2048,2,1,0.06610104285714286,8,True,0.010345373733807943,True,0.06952840703549522
110,8,1,1,1,1,32,256,1024,29,0.10445661591415835,512,512,1,DLMT,1,True,False,False,1024,2048,True,5,1,25,1024,8,35,1,2,1,0.10880042857142858,8,True,0.013111640033160754,True,0.1131442412286988
111,1,1,2048,1,16,1,512,1024,29,0.09154073022562384,128,16,1,DLMT,8,True,True,True,2048,2048,True,5,1,25,1024,1,35,1,2,1,0.09302455714285714,8,True,0.0044788774160679215,True,0.09450838406009043
112,1,1,2048,1,512,1,128,1024,29,0.09023312072742012,16,256,32,DLMT,1,True,False,False,128,1024,True,5,1,25,1,1,35,512,2,1,0.09132406571428572,8,True,0.003292977642537686,True,0.09241501070115132
113,32,1,2048,1,16,256,64,1,29,0.10790787135646618,1,128,256,DLMT,1,True,False,True,1024,2048,True,5,1,25,256,8,35,2048,2,1,0.108324,8,False,0.0012560691291258043,True,0.10874012864353383
114,32,1,1,1,32,16,1,64,29,0.11349569397877944,32,512,512,DLMT,8,True,True,True,256,1,True,5,1,25,256,1,35,1,2,1,0.11539342857142858,8,False,0.005728242633955844,True,0.11729116316407771
115,8,1,64,1,16,256,512,1,29,0.13516877631367374,512,1,16,DLMT,1,True,True,False,2048,1,True,5,1,25,64,1,35,1,2,1,0.14492274285714285,8,True,0.029441992163131172,True,0.15467670940061196
116,8,1,64,1,128,512,1,1,29,0.10888254734959102,16,1,1,DLMT,8,True,True,False,1024,2048,True,5,1,25,256,1,35,128,2,1,0.11244265714285714,8,True,0.010746061529543497,True,0.11600276693612327
117,1,1,2048,1,64,128,1,128,29,0.08561258289516945,512,16,512,DLMT,8,True,False,False,1,1,True,5,1,25,512,1,35,1,2,1,0.08739680857142858,8,False,0.005385620110912892,True,0.08918103424768771
118,1,1,2048,1,128,512,256,512,29,0.08086977401613524,512,512,1,DLMT,1,True,True,False,2048,128,True,5,1,25,2048,8,35,512,2,1,0.08298700571428572,8,False,0.006390786639125461,True,0.0851042374124362
119,32,1,128,1,512,16,512,2048,29,0.1129902534185783,512,1,128,DLMT,8,True,False,True,1,512,True,5,1,25,1,1,35,2048,2,1,0.11552885714285713,8,True,0.007662682727321537,True,0.11806746086713596
120,1,1,1,1,128,16,1,128,29,0.09440869978050308,256,512,16,DLMT,1,True,False,True,1024,1,True,5,1,25,1,1,35,64,2,1,0.09851509714285715,8,True,0.012395010626941464,True,0.10262149450521123
121,32,1,1,1,512,1,512,1,29,0.13185068353649154,256,128,32,DLMT,8,True,True,False,1024,1,True,5,1,25,2048,1,35,2048,2,1,0.13250111428571426,8,True,0.001963301487239267,True,0.13315154503493698
122,32,1,1024,1,512,512,256,1,29,0.10535694534394728,32,16,256,DLMT,1,True,False,False,128,1,True,5,1,25,2048,8,35,1,2,1,0.1070480857142857,8,False,0.005104645510968717,True,0.10873922608462412
123,32,1,512,1,16,128,512,1,29,0.10568680699598836,128,256,512,DLMT,1,True,True,False,1024,2048,True,5,1,25,256,1,35,2048,2,1,0.10699491428571428,8,False,0.003948474131114657,True,0.10830302157544021
124,1,1,1,1,256,512,16,2048,29,0.09597159292890108,512,1,32,DLMT,1,True,False,True,2048,64,True,5,1,25,1024,1,35,256,2,1,0.09900914285714287,8,False,0.009168733641217409,True,0.10204669278538465
125,8,1,2048,1,512,32,16,1,29,0.0998970019741432,512,1,512,DLMT,1,True,False,False,2048,1024,True,5,1,25,2048,8,35,1024,2,1,0.10321451428571429,8,True,0.010013789881590941,True,0.10653202659728539
126,32,1,2048,1,256,1,1,1024,29,0.1094498357912458,16,16,1,DLMT,8,True,True,False,2048,128,True,5,1,25,512,1,35,512,2,1,0.11118028571428573,8,False,0.005223299961690495,True,0.11291073563732566
